NON $ % + - . 0 1 2 3 4
#NON	a	b	h	g	d	c	f	i	e	j
15.100671140939598	0.03893212978197812	0.15077279698050042	0.17698510903320275	0.22361374183468943	0.14050271571053025	0.07920993852137993	0.1723816184175847	0.08706777333095278	0.02600000134875703	0.27781110144339594
15.436241610738255	0.03893177964243274	0.15077279688910658	0.17698510911254262	0.2236137421915012	0.1405027156887718	0.07920940046486416	0.17238161851788045	0.08706735150700562	0.025999838373657377	0.2778111025368187
15.771812080536913	0.038931512685880056	0.15077279681120678	0.17698510914795393	0.2236137423979314	0.1405027156567225	0.07920899025787255	0.17238161856500564	0.08706702995900115	0.02599971411265798	0.27781110324291
16.107382550335572	0.038931309815071334	0.15077279675297867	0.17698510916391608	0.22361374252032945	0.14050271562837136	0.07920867853674192	0.1723816185877186	0.0870667856542523	0.025999619679396548	0.2778111036969927
16.44295302013423	0.03893115606674944	0.15077279670800253	0.17698510916689833	0.22361374258653838	0.14050271560256405	0.07920844229507497	0.17238161859413798	0.08706660050438793	0.025999548110000773	0.27781110398222464
16.778523489932887	0.03893104008879757	0.15077279666504884	0.1769851091540788	0.22361374260236636	0.14050271557135077	0.07920826408114194	0.1723816185816248	0.08706646076514528	0.025999494120480995	0.27781110414490323
17.114093959731544	0.03893095274678004	0.15077279662647344	0.17698510913438958	0.2236137425918613	0.14050271553988034	0.07920812986443858	0.1723816185606561	0.08706635542221623	0.025999453460204026	0.2778111042337564
17.449664429530202	0.03893088697157545	0.1507727965957908	0.17698510911544296	0.22361374257356545	0.140502715513457	0.07920802878967938	0.1723816185400637	0.0870662759886845	0.025999422839452065	0.2778111042814187
17.78523489932886	0.03893083681840567	0.15077279657724588	0.17698510910429188	0.22361374256338018	0.14050271549759538	0.07920795173042647	0.17238161852796666	0.08706621535244265	0.025999399491662273	0.2778111043122919
18.120805369127517	0.03893079862564472	0.15077279656832834	0.17698510909958481	0.22361374256038596	0.14050271549023086	0.07920789306299685	0.17238161852291575	0.08706616918676441	0.02599938171205347	0.2778111043316232
18.456375838926174	0.038930769645941096	0.1507727965647945	0.17698510909754464	0.22361374255853395	0.1405027154872422	0.07920784856674466	0.1723816185206868	0.0870661342781786	0.025999368221124024	0.2778111043378623
18.79194630872483	0.03893074786492314	0.15077279656227716	0.17698510909512918	0.22361374255425065	0.14050271548473056	0.07920781513489565	0.17238161851794842	0.08706610824881088	0.025999358080935963	0.2778111043354652
19.12751677852349	0.03893073064453412	0.15077279655755055	0.17698510909074108	0.22361374254693184	0.1405027154800767	0.07920778869177687	0.17238161851302317	0.08706608789040238	0.025999350063576482	0.27781110433240086
19.46308724832215	0.0389307193292607	0.15077279654979808	0.17698510908303006	0.2236137425334774	0.14050271547223595	0.07920777131503344	0.17238161850434766	0.08706607489834539	0.025999344794562392	0.27781110432390016
