NON $ % + - . 0 1 2 3 4 5 6 7
#NON	g	k	f	l	d	j	h	c	a	e	m	i	b
3.691275167785235	0.10468305567248243	0.13544069363991848	0.16453949468328077	0.15859157329997434	0.19434797435958068	0.12086848888997698	0.16016526423325284	0.1449174241113362	0.19694896003058013	0.17774231787722375	0.12408042827331774	0.1427496391489871	0.04496777293225471
4.026845637583893	0.09870393877115233	0.1313266126453437	0.15939515496741363	0.1569367127692666	0.19179209452939847	0.11640603091755501	0.15854640673291776	0.1402805213020906	0.19252583040901125	0.1739260189208254	0.12243551902928354	0.13897456196857247	0.04418857442473652
4.3624161073825505	0.09410806344009126	0.12803882624623736	0.1550124306371447	0.15562711711114174	0.18961682817639866	0.11257675544471867	0.15707829269709483	0.13658196332431924	0.18895701548539243	0.1708273236115327	0.12097747404490411	0.13606269269968774	0.04356383202850963
4.697986577181208	0.09055792583254559	0.12541850937209073	0.1513194967717398	0.15455846651136143	0.18775203257979467	0.10934197855551094	0.15576882231627692	0.13363829266373983	0.18609547698080725	0.1683316528962497	0.1196974959815461	0.13377583022181733	0.043060530244490976
5.033557046979866	0.087805216926809	0.12333579817937743	0.14823664419033722	0.15366775235523486	0.18615317476771856	0.10664280003248298	0.15461776922747883	0.13130090702149388	0.18381245003288393	0.1663351877528847	0.11858565111200854	0.13195368834456206	0.04265352947825851
5.369127516778524	0.08566481457690937	0.12168460719433197	0.14568349736373745	0.1529161823409051	0.18478774755796523	0.10441266722077765	0.15361902154643303	0.1294491723785153	0.18199837316824016	0.16474699127866363	0.11762998379194452	0.1304861104934142	0.04232358496042215
5.704697986577181	0.0839971402502429	0.12037858520235292	0.14358351727126104	0.15227870434385524	0.18362873624862588	0.10258490956073117	0.15276243641881976	0.12798532123877934	0.18056178443480864	0.16348941937267938	0.1168167630610927	0.12929534546287694	0.042055786564864
6.0402684563758395	0.08269596283347665	0.11934775945747218	0.14186655993265654	0.151737855157475	0.18265177696682666	0.10109697228338756	0.15203538478106912	0.1268303762365103	0.1794273646072759	0.162497461332195	0.11613117085452077	0.12832481082901157	0.041838411837200745
6.375838926174497	0.08167981217055764	0.11853568549198364	0.14047009100970437	0.15128031299218758	0.1818341541763088	0.09989252881320021	0.15142400160736855	0.1259207746710841	0.17853371523611436	0.16171750081281658	0.11555806819913171	0.12753200579113697	0.04166211107651827
6.7114093959731544	0.08088583015457336	0.117897026768251	0.13933951067611405	0.15089507004803085	0.18115462616486086	0.09892227176864922	0.1509141494766704	0.12520554945488496	0.17783118295511413	0.16110584205864506	0.11508266180927841	0.12688404969195952	0.0415193360878038
7.046979865771813	0.08026528937984356	0.11739550890076678	0.1384279192908208	0.15057252813826386	0.18059355305109295	0.09814391503702534	0.15049211708462706	0.12464397302119118	0.17727986603278567	0.16062720858279528	0.11469100466699976	0.12635485844826846	0.041403937450479836
7.38255033557047	0.07978029382152375	0.11700221504058918	0.13769556059059712	0.15030409381610227	0.18013307375433935	0.09752175650892349	0.15014508486490158	0.12420360950952507	0.17684787205246738	0.16025334165401797	0.11437032216409361	0.12592334377166758	0.04131087645163995
7.718120805369128	0.07940128601418507	0.11669416183584654	0.13710909593991796	0.15008201684523154	0.17975722601004526	0.09702601855514012	0.14986140405571144	0.12385869667752508	0.1765098193770464	0.15996174158474155	0.11410918844620974	0.1255722212238347	0.04123601039076812
8.053691275167786	0.07910518100111245	0.11645313386670221	0.1366408215850314	0.14989933989822923	0.17945197676418845	0.0966321080608987	0.14963072427178364	0.12358882711305473	0.17624557806164193	0.15973458349945166	0.11389757997864332	0.12528721434356493	0.041175931860115124
8.389261744966444	0.07887392152396387	0.11626473035139408	0.13626789271843517	0.14974987685367394	0.17920517262743246	0.09631987706522512	0.1494440191764171	0.12337787290458557	0.17603923912853225	0.15955780610697234	0.11372684719136159	0.12505647859775865	0.04112783874908068
8.724832214765101	0.07869337498196541	0.11611758632975058	0.13597159121973076	0.1496281947269934	0.17900642257399108	0.09607292588150962	0.14929353350638405	0.12321310910419091	0.17587824945756908	0.15942034789739584	0.11358962452237313	0.12487017893048498	0.041089433137153526
9.060402684563758	0.07855248622577264	0.11600275964804883	0.1357366760908726	0.14952957927978947	0.17884694573055943	0.09587798955245222	0.1491726906535705	0.12308452512912559	0.17575274307304137	0.15931354155730038	0.1134797137766296	0.12472015955805237	0.04105883474079437
9.395973154362416	0.07844258218657668	0.11591321072929578	0.13555078332769482	0.14944998722871447	0.17871939549099847	0.0957243754059314	0.1490759745448338	0.12298424089263403	0.17565496324631868	0.15923059651632204	0.11339195004212539	0.12459966345766951	0.04103450862048301
9.731543624161075	0.0783568864340443	0.11584341536414597	0.13540393626575786	0.14938598928869756	0.17861767114645014	0.09560350959504449	0.14899879407938268	0.12290607281869617	0.17557882130729616	0.15916620817147215	0.1133220594676831	0.12450312107127387	0.04101520981865649
10.067114093959733	0.07829009730006241	0.11578904489575717	0.1352881162858924	0.1493347044279576	0.17853675063355187	0.09550854270339432	0.14893736384352788	0.12284517555058169	0.17551955380697362	0.1591162417715646	0.11326653598449826	0.12442595353052967	0.040999929214374876
10.40268456375839	0.0782380655642274	0.1157467185825336	0.13519690279874685	0.14929372939184704	0.17847253209009253	0.09543402232669997	0.14888858858454307	0.12279776495350134	0.17547346212591342	0.15907748832085192	0.11322252613596573	0.1243644088224443	0.04098784867252344
10.738255033557047	0.07819754636493162	0.11571377836560758	0.1351251600245683	0.14926108313474615	0.17842167199477552	0.09537561044450019	0.1488499415301484	0.12276086516161717	0.1754376154501658	0.15904743332075247	0.11318770865118732	0.12431542654109855	0.0409783167066639
11.073825503355705	0.07816600592476886	0.11568815634664688	0.13506880183184944	0.14923513646108166	0.17838146884585182	0.09532987422274164	0.1488193795180572	0.12273216122974313	0.17540975447319457	0.15902413303357738	0.11316021369371308	0.12427651906608135	0.040970805790242884
11.409395973154362	0.07814146377306692	0.11566823423566258	0.13502457795874762	0.1492145603803135	0.1783497434954914	0.09529409650517323	0.14879525287927478	0.1227098412800578	0.17538810715789982	0.15900607290777394	0.11313853595734666	0.12424567037944394	0.0409648956950498
11.74496644295302	0.07812237669525543	0.11565275175223401	0.13498991548801462	0.14919827781970113	0.17832474962405423	0.09526613662729905	0.1487762385873045	0.12269249416189923	0.17537129529776188	0.15899207902570023	0.11312147151479035	0.12422125545119594	0.0409602517578398
12.080536912751679	0.07810753421856187	0.11564072101195501	0.1349627679007108	0.1491854145044329	0.17830508340490522	0.09524429938138881	0.14876127237493683	0.12267901364200853	0.17535823979507997	0.15898123523767504	0.11310805421759149	0.1242019602124655	0.04095660640196643
12.416107382550337	0.07809599567821764	0.11563137488148154	0.13494152323977146	0.14917526853786367	0.17828962796292963	0.09522725540935492	0.14874950697234068	0.12266854060878465	0.17534810351935012	0.1589728332429509	0.1130975166429403	0.12418673264230574	0.04095374784039346
12.751677852348994	0.07808702291515164	0.11562411190379092	0.13492490223241285	0.14916727411491826	0.17827748974052637	0.09521395379591464	0.14874026415680736	0.12266040143864887	0.17534023084234207	0.15896631987132895	0.11308924563415147	0.12417472602138298	0.04095150727097654
13.087248322147651	0.07808005256864581	0.115618473480835	0.13491191640617814	0.1491609867135154	0.17826797224335916	0.09520358603111288	0.14873301497108943	0.12265408246020067	0.17533412232292578	0.1589612751723742	0.11308276393301267	0.12416527592494761	0.04094975372844989
13.422818791946309	0.07807464272601312	0.11561410011439995	0.13490178295691538	0.1491560499067202	0.1782605201937824	0.09519551404780972	0.1487273375147941	0.12264918096969905	0.17532938663365547	0.15895737105613456	0.11307769143785462	0.12415784975406248	0.04094838319284697
13.758389261744966	0.07807044149456574	0.11561070583915169	0.13489387510661818	0.1491521762692139	0.1782546875153217	0.09518922814305761	0.14872289276683642	0.12264537661849398	0.17532571279301656	0.15895434714232068	0.11307372299701561	0.12415201766653314	0.040947312188417725
14.093959731543626	0.07806717980549148	0.11560807220425265	0.13488770787358803	0.14914913996635706	0.1782501261933799	0.09518433560314883	0.1487194160884149	0.12264242467102154	0.175322863622506	0.15895200539452603	0.11307062084813246	0.12414744220593665	0.04094647580174421
14.429530201342283	0.07806464805494527	0.11560602901310467	0.1348829003363979	0.14914676195237778	0.1782465612653375	0.09518052894026574	0.1487166983093147	0.12264013443127077	0.17532065412354486	0.1589501919336982	0.11306819725879107	0.12414385557119108	0.04094582301454397
14.76510067114094	0.07806268328083296	0.11560444408050495	0.13487915450595053	0.14914490113788526	0.17824377686972193	0.09517756826232888	0.1487145751699429	0.12263835777884076	0.17531894051443228	0.15894878756547173	0.11306630494328375	0.12414104640993336	0.040945313926720135
15.100671140939598	0.07806115990229726	0.11560321574501627	0.1348762391138441	0.14914344696741322	0.17824160479748635	0.09517526794128159	0.14871291862865194	0.12263698079577419	0.17531761253662162	0.15894770093540814	0.113064829241493	0.12413884911665464	0.040944917448167646
15.436241610738255	0.0780599790049127	0.11560226414777643	0.13487397125900344	0.1491423113921976	0.1782399117711123	0.09517348144452585	0.14871162721308256	0.12263591400533501	0.17531658417034365	0.15894686047829384	0.11306367938519224	0.12413713194577491	0.040944608791960206
15.771812080536913	0.07805906285015025	0.11560152640506341	0.13487220632982624	0.14914142446206466	0.17823859184415897	0.09517209317799821	0.14871062023549148	0.122635086951003	0.17531578804122253	0.15894620988425667	0.1130627832171377	0.12413579001564515	0.04094436810162393
16.107382550335572	0.0780583522143993	0.11560095445981337	0.13487083333833125	0.1491407322813557	0.17823756326153348	0.09517101469763498	0.1487098354107737	0.12263444576511807	0.17531517205721747	0.1589457061690647	0.11306208504296406	0.12413474206927112	0.04094418024027608
16.44295302013423	0.07805780150677369	0.1156005111348385	0.13486976628651662	0.1491401930606981	0.1782367623935456	0.09517017766770623	0.1487092242490177	0.12263394874006316	0.17531469464713387	0.158945316094179	0.11306154148776115	0.12413392460087957	0.04094403388139437
16.778523489932887	0.0780573745266954	0.11560016726572549	0.13486893678564715	0.1491397730418832	0.17823613880418485	0.09516952780357482	0.14870874831132033	0.12263356316226198	0.17531432254933987	0.1589450137942836	0.11306111828182801	0.1241332869216904	0.04094392066243234
17.114093959731544	0.07805704358759376	0.11559990081916595	0.13486829228493669	0.14913944583110267	0.1782356536578587	0.0951690234805998	0.14870837799144057	0.12263326435867931	0.1753140320411048	0.1589447798551247	0.11306078911012833	0.12413278983685723	0.040943833854538224
17.449664429530202	0.07805678716514097	0.1155996948833516	0.13486779178386907	0.1491391905314285	0.17823527653743962	0.09516863227098783	0.14870809009472047	0.1226330334537738	0.17531380775782068	0.1589445994284344	0.11306053340407418	0.12413240264797606	0.04094376715032294
17.78523489932886	0.07805658789699306	0.1155995352407343	0.13486740205095848	0.14913899099685954	0.17823498251815584	0.09516832794605165	0.1487078656130816	0.12263285454680818	0.1753136384467197	0.15894445974851934	0.11306033413383815	0.12413210035000097	0.040943713519419764
18.120805369127517	0.07805643437723407	0.11559941208786642	0.1348671011210728	0.1491388369281308	0.1782347551013687	0.09516809322255665	0.14870769196320985	0.12263271654355218	0.17531351152972857	0.15894435196471676	0.11306017995553302	0.12413186626251997	0.04094366941870862
18.456375838926174	0.0780563151175523	0.11559931590927164	0.13486686692561983	0.14913871741188503	0.1782345778741259	0.09516791071739002	0.1487075566268806	0.12263260866690841	0.17531341013515223	0.15894426769225223	0.11306005970390881	0.12413168365731704	0.04094363484701267
18.79194630872483	0.07805622267457797	0.11559924156026342	0.13486668508143163	0.14913862405582665	0.17823444021353885	0.0951677691290226	0.14870745149438572	0.12263252523959509	0.1753133247255496	0.15894420275830803	0.1130599663928738	0.12413154154288526	0.04094361299820132
19.12751677852349	0.07805615107113428	0.11559918399970724	0.13486654399012923	0.14913855154620156	0.1782343332827524	0.09516765936619177	0.14870736982356106	0.12263246067723427	0.1753132623881409	0.15894415249403843	0.11305989391023558	0.12413143103272994	0.04094359354057595
19.46308724832215	0.07805609551175421	0.11559913936388878	0.1348664343406726	0.14913849508212249	0.17823425010683952	0.09516757413133835	0.1487073062908435	0.12263241061256175	0.17531321360257288	0.15894411355171512	0.11305983754100414	0.12413134497269014	0.04094357883103362
19.798657718120808	0.07805605252949975	0.11559910485117067	0.1348663493839386	0.14913845125945344	0.17823418560452922	0.09516750814195941	0.1487072570178128	0.12263237190596135	0.17531317618290032	0.1589440834625723	0.11305979383338119	0.12413127816071415	0.040943567289807054
20.134228187919465	0.07805601926671442	0.11559907815156699	0.1348662835451168	0.14913841724718546	0.17823413557590256	0.09516745703913322	0.14870721879836304	0.12263234196273533	0.17531314735410158	0.1589440602005822	0.11305975993743102	0.12413122628770135	0.04094355827203821
20.469798657718123	0.07805599325473288	0.11559905727798395	0.13486623199300513	0.14913839057970366	0.17823409637436918	0.09516741705126353	0.14870718884832287	0.12263231855369885	0.17531312485089612	0.15894404202543275	0.11305973338004983	0.12413118560376114	0.04094355119935446
20.80536912751678	0.07805597295592644	0.11559904099419419	0.13486619171003042	0.1491383697122313	0.17823406571844885	0.09516738582587869	0.1487071654255329	0.1226323002924611	0.17531310734205247	0.15894402785566736	0.11305971261433612	0.12413115375810536	0.040943545653072975
21.140939597315437	0.07805595788414443	0.11559902890931127	0.13486616174214014	0.14913835415639842	0.17823404288682426	0.09516736261921488	0.1487071479791881	0.12263228674065277	0.17531309440851142	0.15894401734932628	0.11305969715121279	0.12413113000749151	0.04094354149929926
21.476510067114095	0.07805594611467313	0.11559901947571774	0.1348661383124094	0.1491383419790033	0.17823402502404317	0.09516734448674857	0.14870713432884453	0.12263227616264756	0.17531308439163507	0.15894400915245802	0.11305968505457208	0.12413111140980738	0.040943538207215996
21.812080536912752	0.07805593731416784	0.11559901242532868	0.1348661207661169	0.14913833284465228	0.17823401163486183	0.0951673309182904	0.14870712409631248	0.12263226825775841	0.17531307700579052	0.15894400303062534	0.11305967598863792	0.12413109745443045	0.0409435356824248
22.14765100671141	0.07805593037285913	0.11559900686529946	0.1348661069196098	0.14913832563286308	0.17823400106579418	0.09516732021382844	0.14870711601879744	0.12263226202432968	0.17531307131100562	0.15894399820371802	0.11305966883246811	0.124131086434188	0.04094353359408459
22.483221476510067	0.07805592499273807	0.11559900255588144	0.13486609618625606	0.14913832004248304	0.1782339928725247	0.09516731191675701	0.14870710975696078	0.12263225719338851	0.17531306705625135	0.15894399446230478	0.11305966328486057	0.12413107789019683	0.04094353185181847
22.818791946308725	0.0780559207405524	0.11559899914886758	0.13486608770356898	0.14913831562543545	0.178233986397535	0.09516730535950693	0.14870710480834748	0.12263225337405306	0.17531306392971324	0.15894399150396446	0.11305965890051883	0.1241310711379577	0.04094353026528185
23.154362416107382	0.078055917391619	0.11559899646367894	0.13486608102426587	0.14913831214934928	0.17823398129983833	0.0951673001958791	0.14870710091238612	0.1226322503636134	0.17531306176968534	0.15894398917186245	0.11305965544851365	0.12413106582249175	0.0409435287357627
23.48993288590604	0.07805591479187023	0.1155989943768399	0.1348660758395609	0.1491383094523535	0.1782339773430799	0.09516729618765783	0.14870709788840103	0.12263224802337873	0.17531306052851212	0.15894398735927917	0.11305965276892178	0.12413106169666255	0.04094352712308473
23.8255033557047	0.07805591272555952	0.11559899271544315	0.13486607171705006	0.14913830730777428	0.1782339741962835	0.0951672930012611	0.1487070954833855	0.12263224615913529	0.1753130601394598	0.15894398591677128	0.11305965063779698	0.12413105841439608	0.040943525230954056
24.161073825503358	0.07805591091412337	0.11559899125983764	0.1348660681021827	0.14913830542620438	0.17823397143654282	0.09516729020755413	0.14870709337416196	0.12263224452555134	0.17531305910475728	0.1589439846534351	0.11305964876893819	0.12413105553546525	0.040943524205460956
24.496644295302016	0.07805590934134057	0.11559898999723384	0.13486606496266768	0.14913830379079213	0.1782339690392327	0.09516728778154816	0.14870709154191225	0.12263224310834249	0.17531305733675062	0.15894398355815464	0.11305964714568037	0.12413105303423698	0.04094352411377668
24.832214765100673	0.07805590813169097	0.11559898902577725	0.1348660625463044	0.14913830253085533	0.17823396719332402	0.09516728591500413	0.14870709013104438	0.12263224201712566	0.17531305550808673	0.15894398271623295	0.11305964589590932	0.12413105110741698	0.040943524440436245
25.16778523489933	0.0780559072851746	0.11559898834546788	0.13486606085309294	0.14913830164639397	0.17823396589881674	0.09516728460792205	0.1487070891415584	0.12263224125190088	0.17531305361876562	0.15894398212766997	0.11305964501962504	0.12413104975500527	0.040943525185439665
25.503355704697988	0.07805590673131498	0.1155989878999098	0.134866059742905	0.14913830106483006	0.1782339650489678	0.09516728375180976	0.14870708849188752	0.12263224074971357	0.17531305179406825	0.15894398174323637	0.11305964444450631	0.12413104886591422	0.04094352617097482
25.838926174496645	0.0780559060861547	0.11559898738185675	0.13486605845231825	0.1491383003907571	0.1782339640622383	0.09516728275559949	0.1487070877376541	0.12263224016758593	0.17531305071652847	0.15894398129472948	0.11305964377654533	0.12413104783493592	0.04094352642831695
26.174496644295303	0.07805590562342739	0.11559898701035293	0.13486605752559713	0.14913829990607105	0.17823396335322303	0.09516728204067947	0.14870708719566697	0.12263223975003615	0.1753130498995495	0.1589439809733582	0.11305964329664092	0.12413104709353948	0.040943526648096126
26.51006711409396	0.07805590534313304	0.11559898678539829	0.13486605696274162	0.14913829961077196	0.178233962921922	0.09516728160704965	0.14870708686592615	0.12263223949706419	0.17531304934313124	0.15894398077912258	0.11305964300479307	0.12413104664172488	0.04094352683031235
26.845637583892618	0.07805590524527167	0.11559898670699287	0.1348660567637517	0.14913829950485982	0.17823396276833522	0.09516728145471007	0.14870708674843167	0.12263223940867006	0.17531304904727377	0.15894398071202262	0.11305964290100179	0.12413104647949212	0.040943526974965616
27.181208053691275	0.07805590463222138	0.11559898621479582	0.13486605553516381	0.14913829886172247	0.17823396182799714	0.09516728050722334	0.1487070860295924	0.1226322388552654	0.17531304785962193	0.15894398028653273	0.11305964226458161	0.1241310454957881	0.040943527352393656
27.516778523489933	0.0780559047379501	0.11559898629985753	0.1348660557448044	0.1491382989701708	0.17823396198745545	0.09516728066978264	0.14870708615142278	0.12263223895084219	0.17531304805029363	0.1589439803605095	0.11305964237261276	0.12413104566135788	0.040943527296119164
27.85234899328859	0.0780559048436788	0.11559898638491925	0.13486605595444498	0.14913829907861914	0.17823396214691378	0.09516728083234194	0.14870708627325316	0.12263223904641898	0.1753130482409653	0.1589439804344863	0.11305964248064392	0.12413104582692766	0.04094352723984468
28.18791946308725	0.07805590494940752	0.11559898646998097	0.1348660561640856	0.14913829918706747	0.1782339623063721	0.09516728099490125	0.14870708639508354	0.12263223914199577	0.17531304843163698	0.1589439805084631	0.11305964258867507	0.12413104599249744	0.040943527183570194
28.52348993288591	0.07805590503751732	0.11559898654085812	0.13486605633882676	0.1491382992774827	0.17823396243930087	0.09516728113038472	0.1487070864966457	0.12263223922162858	0.17531304858691782	0.15894398057010023	0.11305964267873102	0.12413104613054098	0.040943527139810476
28.859060402684566	0.07805590506344331	0.11559898656167257	0.13486605639039473	0.14913829930425235	0.17823396247859696	0.0951672811703075	0.14870708652667386	0.12263223924498912	0.1753130486172911	0.1589439805881861	0.11305964270534576	0.12413104617143403	0.0409435271402201
29.194630872483224	0.07805590508936933	0.11559898658248703	0.1348660564419627	0.14913829933102202	0.17823396251789306	0.09516728121023027	0.14870708655670198	0.12263223926834964	0.1753130486476644	0.158943980606272	0.1130596427319605	0.1241310462123271	0.040943527140629724
29.53020134228188	0.07805590511529532	0.11559898660330148	0.13486605649353067	0.14913829935779166	0.17823396255718915	0.09516728125015304	0.14870708658673013	0.12263223929171017	0.17531304867803768	0.15894398062435786	0.11305964275857523	0.12413104625322015	0.04094352714103935
29.86577181208054	0.07805590514122134	0.11559898662411594	0.13486605654509862	0.14913829938456133	0.17823396259648525	0.0951672812900758	0.14870708661675827	0.1226322393150707	0.17531304870841097	0.15894398064244375	0.11305964278518997	0.1241310462941132	0.04094352714144897
30.201342281879196	0.07805590516714733	0.11559898664493039	0.1348660565966666	0.14913829941133097	0.17823396263578134	0.09516728132999858	0.14870708664678642	0.12263223933843122	0.17531304873878428	0.15894398066052962	0.11305964281180471	0.12413104633500627	0.040943527141858595
30.536912751677853	0.07805590519307333	0.11559898666574485	0.13486605664823456	0.1491382994381006	0.17823396267507743	0.09516728136992135	0.14870708667681456	0.12263223936179175	0.17531304876915757	0.15894398067861548	0.11305964283841945	0.12413104637589932	0.04094352714226822
30.87248322147651	0.07805590521899934	0.11559898668655931	0.13486605669980253	0.14913829946487028	0.17823396271437353	0.09516728140984412	0.14870708670684268	0.12263223938515228	0.17531304879953086	0.15894398069670138	0.11305964286503419	0.12413104641679239	0.04094352714267784
31.20805369127517	0.07805590524492534	0.11559898670737376	0.13486605675137048	0.14913829949163993	0.17823396275366962	0.0951672814497669	0.14870708673687083	0.12263223940851281	0.17531304882990414	0.15894398071478724	0.11305964289164892	0.12413104645768544	0.040943527143087466
31.543624161073826	0.07805590527085135	0.11559898672818822	0.13486605680293845	0.1491382995184096	0.17823396279296572	0.09516728148968966	0.14870708676689898	0.12263223943187333	0.17531304886027743	0.1589439807328731	0.11305964291826366	0.1241310464985785	0.04094352714349709
31.879194630872483	0.07805590529677735	0.11559898674900267	0.13486605685450642	0.14913829954517924	0.1782339628322618	0.09516728152961243	0.14870708679692712	0.12263223945523385	0.17531304889065072	0.158943980750959	0.1130596429448784	0.12413104653947156	0.04094352714390671
32.214765100671144	0.07805590532270335	0.11559898676981713	0.1348660569060744	0.14913829957194888	0.1782339628715579	0.0951672815695352	0.14870708682695527	0.12263223947859439	0.175313048921024	0.15894398076904487	0.11305964297149314	0.12413104658036463	0.040943527144316344
32.5503355704698	0.07805590534471145	0.11559898678748504	0.13486605694985618	0.14913829959468033	0.17823396290492372	0.09516728160342741	0.148707086852452	0.12263223949842299	0.17531304894654315	0.15894398078439578	0.11305964299409106	0.12413104661509022	0.040943527144888234
32.88590604026846	0.07805590535106603	0.1155989867925814	0.13486605696252935	0.14913829960127772	0.1782339629145959	0.09516728161322527	0.148707086859844	0.12263223950414029	0.17531304895266825	0.15894398078881944	0.1130596430006404	0.12413104662517455	0.04094352714610844
33.22147651006711	0.07805590535742062	0.11559898679767776	0.1348660569752025	0.14913829960787514	0.17823396292426807	0.09516728162302313	0.14870708686723602	0.12263223950985759	0.17531304895879338	0.15894398079324312	0.11305964300718974	0.12413104663525888	0.04094352714732865
