,,,Slide ID,d,b,c,a
C1,no,Insulin,18.68686868686869,4.6784851714867524e-06,7.3243320469922e-11,1.434068562205052e-11,0.18510285557915943
C1,no,Insulin,19.191919191919194,3.926159154412031e-06,5.37360449865811e-11,1.0290383185025574e-11,0.1851056553834405
C1,no,Insulin,19.6969696969697,3.3097572375257193e-06,3.990163439395395e-11,7.504564695727346e-12,0.18510795794885954
C1,no,Insulin,20.202020202020204,2.8004569875324124e-06,2.9889950944298495e-11,5.522536714182339e-12,0.18510986803280627
C1,no,Insulin,20.70707070707071,2.387974908654526e-06,2.2634504275783066e-11,4.096030178967706e-12,0.18511144423864215
C1,no,Insulin,21.212121212121215,2.0564334350756834e-06,1.7349457000312807e-11,3.0657037640303155e-12,0.1851127407369992
C1,no,Insulin,21.71717171717172,1.7858150129541555e-06,1.3462230422813284e-11,2.3246257589414908e-12,0.1851138161303817
C1,no,Insulin,22.222222222222225,1.5585978000916638e-06,1.0553705857694938e-11,1.789521269281768e-12,0.1851147220571774
C1,no,Insulin,22.72727272727273,1.3629402122674213e-06,8.337234977059886e-12,1.396520176615702e-12,0.18511549756639453
C1,no,Insulin,23.232323232323235,1.194237188244671e-06,6.632820759023275e-12,1.0999780480220841e-12,0.18511616543164638
C1,no,Insulin,23.73737373737374,1.0497985079694087e-06,5.308355549633413e-12,8.703474305332275e-13,0.18511674122346097
C1,no,Insulin,24.242424242424242,9.289599378379728e-07,4.2915084853634515e-12,6.930524912567762e-13,0.1851172337346246
C1,no,Insulin,24.747474747474747,8.261579293235484e-07,3.4882811588828127e-12,5.526522770211251e-13,0.18511765928380416
C1,no,Insulin,25.252525252525253,7.399547402143267e-07,2.868606523828867e-12,4.4688286219987586e-13,0.1851180237737118
C1,no,Insulin,25.757575757575758,6.680876082607429e-07,2.380803837021938e-12,3.6486588334428306e-13,0.18511833429784383
C1,no,Insulin,26.262626262626263,6.072769438330405e-07,1.9976488397220816e-12,3.0264301568890226e-13,0.18511860037026706
C1,no,Insulin,26.767676767676768,5.534751538153625e-07,1.690284028396552e-12,2.53715236999954e-13,0.18511883408482901
C1,no,Insulin,27.272727272727273,5.056625160406782e-07,1.443672040016744e-12,2.1509574183920219e-13,0.18511904138061464
C1,no,Insulin,27.77777777777778,4.625410314915231e-07,1.240231478885804e-12,1.835186984613729e-13,0.1851192269026075
C1,no,Insulin,28.282828282828284,4.2524850740161475e-07,1.072893389744879e-12,1.5809740938613427e-13,0.18511938894552285
C1,no,Insulin,28.78787878787879,3.9247433292115067e-07,9.36091704978902e-13,1.3658556895055098e-13,0.18511953436751527
C1,no,Insulin,29.292929292929294,3.6353152528108275e-07,8.237101880173829e-13,1.1919214800419188e-13,0.1851196636094243
C1,no,Insulin,29.7979797979798,3.3789075700917634e-07,7.296577021250346e-13,1.0467802990566832e-13,0.18511977964520335
C1,no,Insulin,30.303030303030305,3.150947293846949e-07,6.49224510399447e-13,9.208884145167896e-14,0.18511988482909303
C1,no,Insulin,30.80808080808081,2.9488725512709667e-07,5.824396445469383e-13,8.187435615882378e-14,0.18511997864124155
C1,no,Insulin,31.313131313131315,2.7672462266238023e-07,5.232216984921912e-13,7.293588132323782e-14,0.18512006380889412
C1,no,Insulin,31.81818181818182,2.605157482074377e-07,4.719500679986674e-13,6.52862694697542e-14,0.18512014051330433
C1,no,Insulin,32.323232323232325,2.460712390970314e-07,4.2777399884764743e-13,5.876963197956839e-14,0.1851202093480823
C1,no,Insulin,32.82828282828283,2.3306132278398212e-07,3.8789834171441615e-13,5.2962791465186995e-14,0.18512027155280716
C1,no,Insulin,33.333333333333336,2.2177088302464943e-07,3.5530232864659467e-13,4.82287930564473e-14,0.1851203263721519
C1,no,Insulin,33.83838383838384,2.1178327515491698e-07,3.267567500211448e-13,4.408691372040982e-14,0.18512037521139163
C1,no,Insulin,34.343434343434346,2.0292009706812212e-07,3.011408140328225e-13,4.0342978308911634e-14,0.18512041874205024
C1,no,Insulin,34.84848484848485,1.9482872814054936e-07,2.7891503973251095e-13,3.7130307074466397e-14,0.1851204584026124
C1,no,Insulin,35.35353535353536,1.8727982724396142e-07,2.5942098816459023e-13,3.4350479875686006e-14,0.18512049508885053
C1,no,Insulin,35.85858585858586,1.800880922446778e-07,2.4160049627198507e-13,3.182229221271234e-14,0.1851205295026644
C1,no,Insulin,36.36363636363637,1.7325278977011912e-07,2.253350224071407e-13,2.952704475402546e-14,0.1851205618427524
C1,no,Insulin,36.86868686868687,1.6705018347654154e-07,2.1123945013946117e-13,2.755807336599882e-14,0.18512059147256454
C1,no,Insulin,37.37373737373738,1.6115954636384336e-07,1.9834796737709316e-13,2.5767252962855124e-14,0.18512061955569842
C1,no,Insulin,37.87878787878788,1.553798300618653e-07,1.852127710497065e-13,2.392345246265234e-14,0.18512064752959162
C1,no,Insulin,38.38383838383839,1.5033146799575234e-07,1.7542173177623736e-13,2.259394699695502e-14,0.18512067149317876
C1,no,Insulin,38.88888888888889,1.4560127048778696e-07,1.6615767685755732e-13,2.132998551139571e-14,0.18512069430442732
C1,no,Insulin,39.3939393939394,1.411892375379692e-07,1.574206062936664e-13,2.0131568005974416e-14,0.1851207159633373
C1,no,Insulin,39.8989898989899,1.370587189355219e-07,1.4936998434488842e-13,1.9031411893231157e-14,0.18512073624259018
C1,no,Insulin,40.40404040404041,1.3321067265517976e-07,1.420016428842399e-13,1.802866199514822e-14,0.1851207551481277
C1,no,Insulin,40.909090909090914,1.2966190620666655e-07,1.3524245280689068e-13,1.7108314353556234e-14,0.18512077278419642
C1,no,Insulin,41.41414141414142,1.2641241958998218e-07,1.2909241411284077e-13,1.6270368968455197e-14,0.18512078915079633
C1,no,Insulin,41.919191919191924,1.234622128051267e-07,1.235515268020902e-13,1.5514825839845116e-14,0.1851208042479274
C1,no,Insulin,42.42424242424243,1.2071903963570407e-07,1.1847871170249518e-13,1.4824463852582844e-14,0.18512081838660416
C1,no,Insulin,42.929292929292934,1.1795473638566553e-07,1.1352502067710843e-13,1.4156687944944965e-14,0.18512083233609625
C1,no,Insulin,43.43434343434344,1.1537043349507709e-07,1.0899805784332394e-13,1.3549046437095612e-14,0.18512084541827847
C1,no,Insulin,43.939393939393945,1.1296613096393877e-07,1.0489782320114167e-13,1.3001539329034783e-14,0.1851208576331509
C1,no,Insulin,44.44444444444445,1.1074182879225055e-07,1.0122431675056163e-13,1.2514166620762478e-14,0.18512086898071348
C1,no,Insulin,44.949494949494955,1.0869752698001243e-07,9.797753849158383e-14,1.2086928312278697e-14,0.1851208794609662
C1,no,Insulin,45.45454545454546,1.0672956384498814e-07,9.475335983725435e-14,1.165919706365304e-14,0.18512088955205874
C1,no,Insulin,45.959595959595966,1.0489562048204273e-07,9.177665249386723e-14,1.1264708111189817e-14,0.18512089898793138
C1,no,Insulin,46.46464646464647,1.032050758888694e-07,8.908398080229569e-14,1.0908946834530598e-14,0.1851209077253226
C1,no,Insulin,46.969696969696976,1.0165793006546812e-07,8.667534476253975e-14,1.0591913233675383e-14,0.18512091576423242
C1,no,Insulin,47.47474747474748,1.0025418301183892e-07,8.455074437459942e-14,1.0313607308624173e-14,0.1851209231046608
C1,no,Insulin,47.979797979797986,9.882089730209253e-08,8.237197693843391e-14,1.002802195142983e-14,0.18512093054947665
C1,no,Insulin,48.484848484848484,9.733099004006072e-08,8.008607816038654e-14,9.727952210815174e-15,0.18512093822441347
C1,no,Insulin,48.98989898989899,9.592222143737307e-08,7.796245690491657e-14,9.450046885585168e-15,0.1851209454899139
C1,no,Insulin,49.494949494949495,9.459459149402963e-08,7.6001113172024e-14,9.194305975739816e-15,0.185120952345978
C1,no,Insulin,50.0,9.334810021003037e-08,7.420204696170885e-14,8.96072948127912e-15,0.1851209587926057
