NON $ % + - . 0 1 2 3 4 5 6 7
#NON	i	c	h	j	d	f	e	l	b	g	a	k	m
7.070707070707071	0.13115934025390372	0.03246127194277179	0.14447750642617474	0.034323378161822106	0.10944355330036422	0.1306293491980571	0.1255275965149347	0.12416821588284528	0.13001993553147992	0.19099703473457277	0.23483082761802465	0.12572427461704497	0.17296513298694505
7.575757575757576	0.13105553550524546	0.0324377158449534	0.14439962365618647	0.034293317547007415	0.1093167343871192	0.1305560025057635	0.1254192254263736	0.12402645592192306	0.1294612821491983	0.190360796617574	0.23477001259351313	0.12538831164619654	0.17291201362176303
8.080808080808081	0.13098622064359444	0.0324219837286556	0.14434760185826914	0.03427324455636564	0.10923211545151663	0.13050702184868573	0.12534702555664426	0.12393433064893164	0.12907459259595405	0.18991435105830126	0.23472936012634327	0.1251549717264118	0.17287650330909676
8.585858585858587	0.13093994200892667	0.03241147783508043	0.144312862098705	0.034259841401703454	0.10917564693118247	0.13047431773359805	0.12529888667285105	0.1238741356347734	0.12880667945942542	0.18960188655628593	0.2347021950422182	0.1249928910806057	0.17285277565937102
9.090909090909092	0.1309090467887564	0.03240446278925919	0.1442896668021134	0.034250892494010934	0.10913796096306964	0.13045248438105522	0.12526677538191144	0.12383463029860821	0.12862091656044092	0.18938359103675984	0.2346840478915621	0.12488029117697719	0.17283692559961905
9.595959595959597	0.13088842248008073	0.03239977861432893	0.1442741818109664	0.034244917552206426	0.10911280937024748	0.13043790766266602	0.12524535002323053	0.12380861170292211	0.12849203334649092	0.18923127805851184	0.23467192836750936	0.12480204701576648	0.17282634232289462
10.101010101010102	0.13087465528366	0.03239665194041945	0.1442638436146196	0.034240929190377835	0.109096021143476	0.13042817941457768	0.1252310508623091	0.1237914244821044	0.12840255954754684	0.1891250895801113	0.23466383485628506	0.12474766821236666	0.17281927272584605
10.606060606060607	0.13086546439495547	0.032394565223585164	0.14425694260999788	0.03423826738477857	0.10908481586194335	0.13042168441236882	0.12522150795490644	0.12378004804285155	0.1283404164909961	0.1890510955335361	0.2346584318188715	0.1247098542346282	0.17281455526101103
11.111111111111112	0.13085932993849736	0.0323931690452283	0.1442523358210975	0.034236487277459815	0.10907733659383212	0.13041734550372724	0.12521513819408286	0.123772503152599	0.12829723684219252	0.1889995546054716	0.2346548235124117	0.12468356181597065	0.17281140471875264
11.616161616161618	0.13085523519179282	0.03239224045316375	0.14424926071028807	0.03423530243393613	0.10907234433685446	0.13041445410713076	0.12521088679151712	0.12376749303422176	0.12826722126816592	0.18896365660552455	0.23465241561317413	0.12466527066115787	0.17280930110146278
12.121212121212121	0.1308525017644176	0.032391619880967705	0.1442472081942693	0.03423451082802648	0.10906901222428703	0.13041252264006503	0.12520804914799807	0.12376416222291908	0.12824634961009804	0.18893865690468398	0.2346508081507278	0.12465254162827724	0.1728078976905826
12.626262626262626	0.13085067740860992	0.032391205567977664	0.1442458382231394	0.034233982358473296	0.10906678824590132	0.13041123343228253	0.12520615518406136	0.12376194597228218	0.12823183169369648	0.18892124673591756	0.2346497351740504	0.12464368276015665	0.1728069608104246
13.131313131313131	0.1308494596209532	0.0323909289403377	0.14424492373165873	0.03423362952847652	0.10906530371052034	0.1304103727850038	0.1252048909297761	0.12376047015934102	0.12822172922291375	0.18890911986209313	0.23464901890359613	0.12463751488043574	0.1728063353957695
13.636363636363637	0.1308486465886545	0.03239074424767662	0.14424431318218164	0.03423339396024068	0.10906431258999967	0.13040979818896536	0.12520404687121495	0.12375948671058622	0.12821469633045332	0.18890067088838908	0.2346485406836986	0.12463321890847007	0.17280591782852148
14.141414141414142	0.130848103379597	0.0323906208451346	0.14424390525698946	0.03423323656558577	0.10906365039983647	0.1304094142853019	0.12520348293417263	0.12375883059782955	0.1282097964664412	0.18889478047468375	0.23464822116636103	0.12463022443611868	0.1728056388406681
14.646464646464647	0.13084774148168105	0.032390538574879106	0.14424363349147407	0.03423313164999361	0.10906320924407618	0.130409158430648	0.12520310723382583	0.12375839405875104	0.12820638750148458	0.18889067981311902	0.23464800829593835	0.1246281400819262	0.1728054529937419
15.151515151515152	0.13084749998737583	0.032390483714763274	0.1442434521342317	0.03423306168000336	0.10906291484737933	0.1304089877506985	0.12520285651709442	0.12375810299016064	0.12820401308830395	0.18888782219325995	0.23464786624400896	0.124626687715866	0.17280532894156286
15.656565656565657	0.1308473385828653	0.032390447171161296	0.1442433309174315	0.03423301503410028	0.10906271807279598	0.13040887387562888	0.12520268893821263	0.12375790853106405	0.1282023575601234	0.18888582895465267	0.23464777129674674	0.12462567473797861	0.17280524599229383
16.161616161616163	0.1308472307602232	0.03239042262298584	0.14424324995924948	0.03423298373427698	0.10906258665639411	0.13040879762273805	0.12520257701964008	0.12375777875679854	0.12820120304548252	0.18888443830614154	0.23464770787921896	0.1246249678885967	0.17280519067120562
16.666666666666668	0.13084715905477345	0.03239040581458989	0.14424319614739015	0.034232962443845265	0.10906249931759955	0.13040874617133374	0.12520250263832025	0.12375769258616737	0.12820039985545306	0.18888347037637937	0.23464766573426124	0.12462447565395018	0.17280515405951727
17.171717171717173	0.1308471112689228	0.03239039436402882	0.14424316027377823	0.03423294802858487	0.10906244108849604	0.13040871140862023	0.12520245304872216	0.12375763512724416	0.1281998402068287	0.18888279577087955	0.23464763765407617	0.12462413263370992	0.1728051296326459
17.67676767676768	0.13084707934876552	0.032390387512300584	0.14424313624134014	0.03423293920603994	0.10906240205348894	0.13040868926580004	0.12520241980663202	0.12375759657347732	0.12819944927294052	0.18888232449811743	0.23464761882815868	0.12462389359167028	0.17280511290689726
18.181818181818183	0.13084705802378455	0.03239038459329017	0.144243120128567	0.03423293492391153	0.10906237586988163	0.13040867705308792	0.12520239750822224	0.12375757072127239	0.1281991760274838	0.18888199499762645	0.23464760615802377	0.12462372700088696	0.1728051012963251
18.68686868686869	0.1308470437091555	0.03239038327785584	0.14424310938348286	0.03423293258957426	0.1090623584496823	0.1304086703233121	0.12520238267018183	0.12375755356935247	0.12819898558554488	0.18888176516315838	0.23464759769748914	0.12462361020265167	0.1728050938033238
19.191919191919194	0.13084703397837835	0.03239037932536951	0.14424310218446737	0.034232928028498914	0.10906234679219795	0.13040866104021392	0.1252023727420064	0.12375754207696722	0.12819885258176233	0.18888160463740816	0.2346475921100571	0.12462352766066397	0.1728050895013177
19.6969696969697	0.1308470275841573	0.032390376730137276	0.14424309736278942	0.03423292513598998	0.10906233894689875	0.13040865432004245	0.12520236606186674	0.1237575343302116	0.1281987594236423	0.18888149221871942	0.2346475883406706	0.12462347065495784	0.17280508619564025
20.202020202020204	0.1308470232777212	0.03239037562561266	0.14424309414213976	0.03423292374713257	0.10906233372057805	0.13040865121712014	0.12520236161119397	0.12375752917279076	0.12819869446732066	0.1888814138025013	0.23464758582991338	0.124623430680826	0.17280508407093942
20.70707070707071	0.13084702041236534	0.032390374856533434	0.14424309198965568	0.03423292280815141	0.10906233022533281	0.13040864896969123	0.12520235863464313	0.12375752572432729	0.1281986490458741	0.18888135895572133	0.23464758414580764	0.12462340279910698	0.1728050826045356
21.212121212121215	0.13084701848862823	0.03239037439353725	0.14424309054490878	0.034232922226481194	0.10906232787983255	0.13040864756395668	0.12520235663717458	0.1237575234107332	0.12819861717693692	0.18888132046408507	0.23464758301494637	0.12462338322921643	0.17280508161836056
21.71717171717172	0.1308470172077032	0.03239037412108594	0.14424308958289583	0.034232921872956755	0.10906232631837809	0.13040864668679858	0.12520235530738402	0.1237575218708629	0.12819859490396773	0.18888129355567718	0.23464758226154134	0.12462336954871742	0.17280508095882888
22.222222222222225	0.13084701637200902	0.03239037399444958	0.1442430889552954	0.03423292168973939	0.1090623253000613	0.13040864620427295	0.12520235444012714	0.12375752086684744	0.12819857955640812	0.18888127500897978	0.23464758176989411	0.12462336011952105	0.17280508052539567
22.72727272727273	0.13084701582790384	0.032390373978934184	0.14424308854678863	0.03423292163138483	0.10906232463748836	0.1304086460173241	0.12520235387583498	0.12375752021366364	0.12819856902414095	0.18888126227829433	0.23464758145009615	0.12462335364711374	0.1728050802402541
23.232323232323235	0.13084701545720379	0.03239037405326496	0.1442430882687093	0.03423292166658205	0.10906232418641135	0.1304086460720269	0.12520235349168704	0.12375751976891909	0.1281985616061198	0.18888125331082903	0.23464758123306123	0.12462334908752373	0.17280508004409445
23.73737373737374	0.1308470152019844	0.032390374277537506	0.14424308807770003	0.0342329218406024	0.10906232387623424	0.1304086465131018	0.12520235322757162	0.12375751946303336	0.1281985563379311	0.18888124694159933	0.23464758108484382	0.1246233458484247	0.17280507990610025
24.242424242424242	0.13084701499649537	0.03239037430572879	0.14424308792360474	0.034232921846063614	0.10906232362594506	0.13040864653962336	0.12520235301443766	0.12375751921622205	0.12819855204491754	0.18888124175114251	0.23464758096465424	0.12462334320873784	0.1728050797994097
24.747474747474747	0.13084701484206812	0.03239037414765259	0.1442430878074455	0.03423292169162074	0.10906232343719033	0.13040864617435693	0.12520235285368903	0.12375751903010647	0.1281985487512715	0.1888812377686951	0.23464758087333334	0.12462334118331127	0.1728050797245115
25.252525252525253	0.13084701475251595	0.0323903739051147	0.14424308773982486	0.03423292146705899	0.10906232332705074	0.13040864565346422	0.12520235275988933	0.12375751892150531	0.12819854670795838	0.18888123529754836	0.23464758081960452	0.1246233399261751	0.17280507968647477
25.757575757575758	0.13084701469531562	0.032390373691399674	0.14424308769653138	0.034232921270911106	0.10906232325642568	0.13040864520132844	0.12520235269974145	0.12375751885186691	0.12819854531951905	0.18888123361807352	0.23464758078497697	0.12462333907165184	0.17280507966432263
26.262626262626263	0.13084701464470863	0.032390373596229295	0.14424308765838953	0.034232921181215376	0.1090623231943473	0.13040864499566196	0.12520235264687393	0.12375751879065819	0.12819854411434772	0.1888812321603221	0.23464758075480596	0.12462333833012353	0.17280507964144132
26.767676767676768	0.1308470146242576	0.032390373537530485	0.14424308764294014	0.034232921126586206	0.1090623231691435	0.13040864487390222	0.1252023526254101	0.12375751876580933	0.12819854352384621	0.18888123144565505	0.2346475807424878	0.12462333796651845	0.17280507963302827
27.272727272727273	0.13084701458068426	0.03239037342016995	0.14424308761003599	0.03423292101723494	0.10906232311549344	0.1304086446287728	0.12520235257972068	0.1237575187129135	0.1281985423707442	0.18888123005043733	0.23464758071629022	0.12462333725669707	0.1728050796147592
27.77777777777778	0.13084701459690298	0.032390373444259414	0.14424308762224977	0.03423292104010132	0.10906232313534509	0.13040864468296587	0.12520235259662735	0.12375751873248837	0.12819854264200645	0.1888812303780886	0.23464758072591985	0.12462333742332317	0.17280507962238992
28.282828282828284	0.1308470146131217	0.03239037346834888	0.14424308763446356	0.03423292106296769	0.10906232315519673	0.13040864473715894	0.12520235261353402	0.12375751875206323	0.12819854291326868	0.18888123070573984	0.23464758073554948	0.12462333758994928	0.17280507963002065
28.78787878787879	0.1308470146286982	0.03239037349133149	0.14424308764619342	0.03423292108479286	0.1090623231742617	0.13040864478888126	0.1252023526297707	0.12375751877086236	0.1281985431740757	0.18888123102076423	0.2346475807447971	0.12462333775015381	0.17280507963735428
29.292929292929294	0.13084701463228893	0.03239037349365756	0.1442430876488925	0.03423292108718647	0.10906232317864557	0.13040864479449338	0.12520235263350415	0.1237575187751845	0.12819854323976446	0.18888123110014307	0.23464758074691627	0.12462333779051733	0.17280507963914307
29.7979797979798	0.13084701463587967	0.032390373495983636	0.14424308765159152	0.034232921089580086	0.10906232318302944	0.13040864480010553	0.12520235263723759	0.12375751877950664	0.12819854330545324	0.1888812311795219	0.23464758074903544	0.12462333783088084	0.17280507964093186
30.303030303030305	0.1308470146394704	0.03239037349830971	0.14424308765429059	0.0342329210919737	0.10906232318741331	0.13040864480571768	0.12520235264097104	0.12375751878382878	0.128198543371142	0.18888123125890074	0.2346475807511546	0.12462333787124436	0.17280507964272068
30.80808080808081	0.13084701464306117	0.03239037350063579	0.14424308765698962	0.034232921094367305	0.10906232319179716	0.13040864481132983	0.12520235264470447	0.12375751878815092	0.1281985434368308	0.18888123133827958	0.23464758075327377	0.12462333791160787	0.17280507964450947
31.313131313131315	0.1308470146466519	0.03239037350296187	0.14424308765968868	0.03423292109676092	0.10906232319618103	0.13040864481694195	0.12520235264843793	0.12375751879247306	0.12819854350251955	0.1888812314176584	0.23464758075539294	0.12462333795197139	0.1728050796462983
31.81818181818182	0.13084701465024265	0.032390373505287944	0.14424308766238772	0.03423292109915453	0.1090623232005649	0.1304086448225541	0.1252023526521714	0.12375751879679521	0.12819854356820834	0.18888123149703723	0.2346475807575121	0.1246233379923349	0.17280507964808708
32.323232323232325	0.13084701465383342	0.03239037350761402	0.14424308766508678	0.034232921101548144	0.10906232320494876	0.13040864482816625	0.12520235265590482	0.12375751880111735	0.1281985436338971	0.18888123157641606	0.23464758075963127	0.12462333803269841	0.1728050796498759
32.82828282828283	0.13084701465742415	0.0323903735099401	0.14424308766778582	0.03423292110394176	0.10906232320933262	0.13040864483377837	0.12520235265963828	0.12375751880543949	0.1281985436995859	0.1888812316557949	0.23464758076175043	0.12462333807306193	0.1728050796516647
33.333333333333336	0.13084701466011064	0.032390373511608596	0.14424308766980506	0.034232921105668467	0.10906232321261221	0.13040864483782905	0.1252023526624313	0.12375751880867288	0.12819854374918374	0.18888123171573182	0.23464758076333558	0.12462333810353937	0.17280507965300557
33.83838383838384	0.1308470146609044	0.03239037351190069	0.1442430876704013	0.03423292110599922	0.10906232321358036	0.13040864483861123	0.1252023526632558	0.1237575188096273	0.12819854376510037	0.18888123173497315	0.23464758076380302	0.12462333811332346	0.17280507965340886
34.343434343434346	0.13084701466169815	0.032390373512192774	0.14424308767099758	0.03423292110632998	0.1090623232145485	0.1304086448393934	0.1252023526640803	0.12375751881058172	0.12819854378101697	0.1888812317542145	0.23464758076427045	0.12462333812310755	0.17280507965381212
34.84848484848485	0.13084701466249188	0.03239037351248487	0.14424308767159383	0.03423292110666074	0.10906232321551665	0.13040864484017556	0.12520235266490481	0.12375751881153614	0.1281985437969336	0.18888123177345584	0.2346475807647379	0.12462333813289163	0.1728050796542154
35.35353535353536	0.13084701466328563	0.03239037351277695	0.1442430876721901	0.0342329211069915	0.1090623232164848	0.13040864484095774	0.12520235266572932	0.12375751881249057	0.12819854381285023	0.18888123179269717	0.23464758076520534	0.12462333814267572	0.17280507965461867
35.85858585858586	0.1308470146640794	0.032390373513069046	0.14424308767278635	0.034232921107322255	0.10906232321745295	0.13040864484173992	0.12520235266655383	0.12375751881344499	0.12819854382876686	0.18888123181193853	0.23464758076567277	0.1246233381524598	0.17280507965502195
36.36363636363637	0.1308470146648731	0.03239037351336113	0.14424308767338262	0.03423292110765302	0.10906232321842109	0.1304086448425221	0.12520235266737834	0.12375751881439942	0.12819854384468346	0.18888123183117986	0.2346475807661402	0.12462333816224389	0.17280507965542521
36.86868686868687	0.13084701466566687	0.032390373513653224	0.1442430876739789	0.034232921107983774	0.10906232321938923	0.13040864484330425	0.12520235266820284	0.12375751881535384	0.1281985438606001	0.18888123185042122	0.23464758076660763	0.12462333817202796	0.1728050796558285
37.37373737373738	0.13084701466646062	0.03239037351394531	0.14424308767457514	0.03423292110831453	0.10906232322035739	0.13040864484408643	0.12520235266902738	0.12375751881630827	0.12819854387651672	0.18888123186966255	0.2346475807670751	0.12462333818181205	0.17280507965623176
37.87878787878788	0.13084701466680032	0.03239037351406844	0.14424308767483032	0.03423292110845439	0.10906232322077171	0.13040864484441742	0.12520235266938023	0.12375751881671672	0.12819854388337487	0.18888123187795353	0.2346475807672751	0.12462333818602796	0.17280507965640443
38.38383838383839	0.13084701466683188	0.0323903735140769	0.14424308767485403	0.0342329211084647	0.10906232322081019	0.1304086448444422	0.12520235266941301	0.12375751881675466	0.12819854388408572	0.18888123187881323	0.23464758076729367	0.12462333818646514	0.17280507965642058
38.88888888888889	0.13084701466686344	0.03239037351408536	0.14424308767487773	0.03423292110847502	0.10906232322084868	0.130408644844467	0.1252023526694458	0.12375751881679259	0.12819854388479654	0.18888123187967293	0.23464758076731224	0.1246233381869023	0.17280507965643674
39.3939393939394	0.13084701466689502	0.032390373514093816	0.14424308767490143	0.03423292110848534	0.10906232322088717	0.13040864484449177	0.12520235266947854	0.12375751881683053	0.1281985438855074	0.1888812318805326	0.23464758076733083	0.12462333818733948	0.1728050796564529
39.8989898989899	0.13084701466692658	0.03239037351410228	0.14424308767492514	0.034232921108495656	0.10906232322092566	0.13040864484451656	0.12520235266951132	0.12375751881686847	0.12819854388621824	0.1888812318813923	0.2346475807673494	0.12462333818777664	0.17280507965646905
40.40404040404041	0.13084701466695814	0.03239037351411074	0.14424308767494884	0.03423292110850597	0.10906232322096414	0.13040864484454134	0.1252023526695441	0.12375751881690641	0.12819854388692906	0.188881231882252	0.23464758076736797	0.12462333818821382	0.17280507965648523
40.909090909090914	0.1308470146669897	0.0323903735141192	0.14424308767497254	0.034232921108516286	0.10906232322100262	0.13040864484456613	0.12520235266957688	0.12375751881694434	0.1281985438876399	0.1888812318831117	0.23464758076738654	0.12462333818865098	0.17280507965650138
41.41414141414142	0.13084701466702128	0.03239037351412766	0.14424308767499625	0.034232921108526604	0.10906232322104112	0.13040864484459092	0.12520235266960966	0.12375751881698228	0.12819854388835075	0.1888812318839714	0.2346475807674051	0.12462333818908816	0.17280507965651754
41.919191919191924	0.13084701466705284	0.032390373514136116	0.14424308767501998	0.03423292110853692	0.1090623232210796	0.1304086448446157	0.12520235266964244	0.12375751881702023	0.12819854388906157	0.1888812318848311	0.23464758076742367	0.12462333818952533	0.1728050796565337
42.42424242424243	0.1308470146670844	0.03239037351414458	0.14424308767504368	0.03423292110854723	0.10906232322111808	0.1304086448446405	0.12520235266967522	0.12375751881705817	0.12819854388977242	0.18888123188569078	0.23464758076744227	0.1246233381899625	0.17280507965654984
42.929292929292934	0.13084701466711596	0.03239037351415304	0.14424308767506738	0.03423292110855755	0.10906232322115657	0.13040864484466527	0.125202352669708	0.1237575188170961	0.12819854389048327	0.18888123188655048	0.23464758076746084	0.12462333819039968	0.172805079656566
43.43434343434344	0.13084701466714754	0.0323903735141615	0.1442430876750911	0.03423292110856787	0.10906232322119506	0.13040864484469006	0.12520235266974078	0.12375751881713404	0.1281985438911941	0.18888123188741018	0.2346475807674794	0.12462333819083685	0.17280507965658215
43.939393939393945	0.1308470146671791	0.03239037351416996	0.1442430876751148	0.03423292110857819	0.10906232322123355	0.13040864484471484	0.12520235266977353	0.12375751881717198	0.12819854389190494	0.18888123188826988	0.23464758076749798	0.12462333819127402	0.1728050796565983
44.44444444444445	0.13084701466721066	0.03239037351417842	0.1442430876751385	0.0342329211085885	0.10906232322127203	0.13040864484473963	0.1252023526698063	0.12375751881720992	0.12819854389261576	0.18888123188912959	0.23464758076751654	0.12462333819171119	0.17280507965661449
44.949494949494955	0.13084701466724225	0.03239037351418688	0.1442430876751622	0.03423292110859882	0.10906232322131051	0.13040864484476442	0.1252023526698391	0.12375751881724785	0.1281985438933266	0.1888812318899893	0.23464758076753514	0.12462333819214837	0.17280507965663064
45.45454545454546	0.1308470146672738	0.03239037351419534	0.1442430876751859	0.034232921108609135	0.109062323221349	0.1304086448447892	0.12520235266987187	0.12375751881728579	0.12819854389403745	0.18888123189084896	0.2346475807675537	0.12462333819258553	0.1728050796566468
45.959595959595966	0.13084701466730536	0.0323903735142038	0.1442430876752096	0.03423292110861945	0.1090623232213875	0.130408644844814	0.12520235266990465	0.12375751881732373	0.12819854389474827	0.18888123189170866	0.23464758076757228	0.12462333819302271	0.17280507965666295
46.46464646464647	0.13084701466733692	0.032390373514212256	0.14424308767523333	0.034232921108629764	0.10906232322142598	0.13040864484483877	0.12520235266993743	0.12375751881736168	0.12819854389545912	0.18888123189256836	0.23464758076759085	0.12462333819345989	0.1728050796566791
46.969696969696976	0.1308470146673685	0.03239037351422072	0.14424308767525704	0.03423292110864008	0.10906232322146446	0.13040864484486356	0.1252023526699702	0.1237575188173996	0.12819854389616997	0.18888123189342806	0.23464758076760941	0.12462333819389705	0.17280507965669525
47.47474747474748	0.13084701466740006	0.03239037351422918	0.14424308767528074	0.0342329211086504	0.10906232322150294	0.13040864484488834	0.125202352670003	0.12375751881743755	0.1281985438968808	0.18888123189428777	0.23464758076762798	0.12462333819433423	0.1728050796567114
47.979797979797986	0.13084701466743162	0.03239037351423764	0.14424308767530444	0.03423292110866071	0.10906232322154144	0.13040864484491313	0.12520235267003577	0.12375751881747549	0.12819854389759164	0.18888123189514747	0.23464758076764658	0.1246233381947714	0.1728050796567276
48.484848484848484	0.13084701466746318	0.0323903735142461	0.14424308767532815	0.03423292110867103	0.10906232322157992	0.13040864484493792	0.12520235267006852	0.12375751881751343	0.12819854389830246	0.18888123189600714	0.23464758076766515	0.12462333819520857	0.17280507965674374
48.98989898989899	0.13084701466749477	0.032390373514254556	0.14424308767535185	0.03423292110868135	0.1090623232216184	0.1304086448449627	0.1252023526701013	0.12375751881755136	0.1281985438990133	0.18888123189686684	0.23464758076768372	0.12462333819564574	0.1728050796567599
49.494949494949495	0.13084701466752632	0.03239037351426302	0.14424308767537555	0.034232921108691666	0.10906232322165689	0.1304086448449875	0.12520235267013408	0.1237575188175893	0.12819854389972415	0.18888123189772654	0.23464758076770229	0.12462333819608291	0.17280507965677605
50.0	0.13084701466755788	0.03239037351427148	0.14424308767539926	0.03423292110870198	0.10906232322169539	0.13040864484501227	0.12520235267016686	0.12375751881762724	0.12819854390043497	0.18888123189858624	0.23464758076772085	0.12462333819652009	0.1728050796567922
