NON $ % + - . 0 1 2 3 4 5
#NON	c	e	h	b	g	k	j	f	d	i	a
6.0606060606060606	0.2343429545078886	0.21533704463272946	0.20500091773313955	0.19881225273048747	0.2501155940238441	0.2364329606939157	0.18808929870081117	0.03929856117599544	0.18397553925553106	0.03995250303420585	0.06199230542413955
6.565656565656566	0.23436306462246803	0.21525437237690143	0.20489764441312955	0.19883709897073037	0.25021633218192346	0.23642061893002872	0.1881031844813661	0.03929814617726018	0.18396659959356718	0.03995402640305904	0.061937123139263875
7.070707070707071	0.23437216534664895	0.2152075688215922	0.20483955032941187	0.1988484157993859	0.2502712047144818	0.23641531152933265	0.1881094363312188	0.03929809326557089	0.18396275757304772	0.039954766712627446	0.06191062987139298
7.575757575757576	0.23437626880699525	0.21518118639967754	0.2048070202741373	0.19885354535301908	0.25030089416330153	0.23641302875975398	0.1881122437468315	0.039298117905868575	0.1839611057214469	0.03995511975150985	0.06189790812382424
8.080808080808081	0.23437811281300733	0.21516636393503943	0.20478886854568717	0.19885586050377632	0.25031687104779665	0.23641204710900723	0.18811350092221946	0.03929814652553478	0.1839603954987472	0.03995528569245114	0.06189179865153508
8.585858585858587	0.23437894007760152	0.21515805573461438	0.20477876527570607	0.1988569026411738	0.25032543273605773	0.23641162486329234	0.18811406434761377	0.039298166416265115	0.1839600901582434	0.03995536326900068	0.06188886274118151
9.090909090909092	0.2343793091642148	0.21515340899736124	0.20477315494809653	0.19885736921614885	0.25033000238145486	0.23641144383571305	0.18811431401223785	0.039298177664010864	0.18395995915731408	0.03995539884416867	0.061887453416975595
9.595959595959597	0.23437947399872244	0.21515081407179315	0.204770044646562	0.19885757797470363	0.250332434025491	0.23641136602610166	0.18811442610527282	0.03929818380808439	0.18395990291995623	0.0399554153350799	0.06188677606459017
10.101010101010102	0.23437954715148956	0.21514936849400254	0.20476832478397639	0.19885767096892534	0.2503337227733792	0.23641133266916986	0.18811447473500695	0.039298186804149274	0.18395987872984482	0.03995542266785384	0.061886451069084567
10.606060606060607	0.23437958048807644	0.2151485601898423	0.20476737005244938	0.19885771326681112	0.25033440883307406	0.2364113179278643	0.1881144975653973	0.03929818841533119	0.1839598681075712	0.03995542620413048	0.061886292838644885
11.111111111111112	0.23437959509336687	0.21514811041150872	0.20476684282212193	0.19885773187147873	0.25033477112341523	0.23641131166153306	0.1881145078118638	0.0392981891044108	0.18395986357956087	0.039955427787483365	0.06188621706587111
11.616161616161618	0.23437960167491306	0.2151478590897757	0.20476655039300687	0.19885774029795045	0.2503349634848937	0.23641130895919013	0.18811451140206414	0.039298189500189144	0.183959861594638	0.03995542840298985	0.06188618028319485
12.121212121212121	0.23437960464382793	0.21514771799076426	0.20476638743644074	0.19885774403453643	0.2503350659463875	0.23641130776165853	0.18811451382893501	0.039298189680984565	0.1839598607596477	0.039955428790353964	0.06188616235401641
12.626262626262626	0.23437960576584616	0.215147641012131	0.20476629930570953	0.19885774548158935	0.2503351184486143	0.2364113073340619	0.18811451529985918	0.039298189721167026	0.18395986046072077	0.03995542900068086	0.06188615424885735
13.131313131313131	0.2343796062637229	0.21514759781625822	0.20476625025167688	0.19885774617268098	0.25033514626451636	0.23641130716285919	0.18811451485046396	0.03929818977260678	0.18395986029164502	0.039955428961166654	0.06188615035928654
13.636363636363637	0.23437960644541025	0.21514757494777215	0.2047662245646458	0.1988577464030283	0.2503351598238401	0.23641130710973027	0.18811451401246007	0.03929818981672361	0.18395986023142089	0.03995542886569621	0.061886148749517374
14.141414141414142	0.2343796065333101	0.21514756215411382	0.20476621028418707	0.19885774646925544	0.25033516706996806	0.23641130707919852	0.1881145140972364	0.03929818982338151	0.18395986023818398	0.03995542887508372	0.06188614792425471
14.646464646464647	0.23437960658546045	0.21514755471270947	0.20476620199557777	0.19885774650926036	0.2503351712496423	0.23641130705242425	0.18811451516598554	0.0392981897969039	0.18395986026318908	0.03995542900285166	0.06188614740067495
15.151515151515152	0.2343796066196577	0.2151475497484137	0.20476619648064848	0.19885774654578395	0.25033517399768257	0.23641130703454694	0.18811451593140296	0.03929818977914171	0.18395986027346076	0.03995542909710467	0.06188614705639762
15.656565656565657	0.23437960664324908	0.21514754655116317	0.20476619294444715	0.1988577465747706	0.2503351757190402	0.23641130702532048	0.18811451601191292	0.03929818977956958	0.1839598602677562	0.03995542910947217	0.06188614685448286
16.161616161616163	0.23437960665282884	0.21514754520151144	0.20476619147615135	0.19885774659989197	0.25033517637157565	0.23641130702405316	0.18811451574226454	0.039298189790270714	0.18395986024890248	0.03995542908195322	0.061886146793992416
16.666666666666668	0.234379606659815	0.2151475440801787	0.2047661902512375	0.19885774661343936	0.2503351769276207	0.2364113070221817	0.18811451566970558	0.03929818979377098	0.1839598602416845	0.03995542907515086	0.06188614673737413
17.171717171717173	0.23437960665889507	0.21514754394057203	0.20476619011860703	0.1988577466189994	0.25033517693477564	0.2364113070236903	0.18811451553961644	0.03929818979820061	0.1839598602345705	0.03995542906086812	0.0618861467486273
17.67676767676768	0.23437960666034818	0.21514754351206797	0.2047661896639693	0.19885774662674685	0.2503351771052904	0.2364113070241461	0.18811451543125043	0.03929818980219743	0.1839598602276703	0.03995542904931785	0.06188614673932286
18.181818181818183	0.23437960665628524	0.21514754393863897	0.20476619014372735	0.19885774662272807	0.25033517685185036	0.2364113070258322	0.1881145154141423	0.039298189802305	0.18395986022806837	0.03995542904691745	0.06188614677188915
18.68686868686869	0.23437960665377802	0.2151475442095289	0.20476619044798838	0.19885774662022937	0.25033517669233574	0.23641130702686827	0.18811451540393576	0.039298189802361355	0.18395986022832805	0.039955429045483166	0.06188614679214987
19.191919191919194	0.23437960665323085	0.2151475442842721	0.204766190531136	0.19885774661964586	0.2503351766511603	0.2364113070270853	0.18811451540242466	0.039298189802353195	0.1839598602284134	0.03995542904526611	0.061886146796906474
19.6969696969697	0.23437960665268368	0.2151475443590153	0.20476619061428364	0.19885774661906236	0.2503351766099849	0.2364113070273023	0.18811451540091356	0.03929818980234503	0.18395986022849875	0.03995542904504906	0.06188614680166308
20.202020202020204	0.23437960665213653	0.21514754443375853	0.20476619069743127	0.19885774661847885	0.2503351765688095	0.2364113070275193	0.18811451539940247	0.03929818980233687	0.1839598602285841	0.039955429044832014	0.061886146806419684
20.70707070707071	0.23437960665158936	0.21514754450850174	0.2047661907805789	0.19885774661789538	0.25033517652763404	0.2364113070277363	0.18811451539789137	0.03929818980232871	0.18395986022866945	0.03995542904461496	0.061886146811176296
21.212121212121215	0.23437960665104218	0.21514754458324495	0.20476619086372652	0.19885774661731187	0.25033517648645864	0.23641130702795332	0.18811451539638027	0.03929818980232054	0.1839598602287548	0.03995542904439791	0.0618861468159329
21.71717171717172	0.23437960665049504	0.21514754465798816	0.20476619094687418	0.19885774661672836	0.25033517644528325	0.23641130702817034	0.18811451539486918	0.03929818980231238	0.18395986022884014	0.03995542904418086	0.061886146820689505
22.222222222222225	0.23437960664994786	0.21514754473273137	0.2047661910300218	0.19885774661614486	0.2503351764041078	0.23641130702838734	0.18811451539335808	0.03929818980230421	0.1839598602289255	0.039955429043963805	0.06188614682544611
22.72727272727273	0.23437960664959973	0.2151475447815908	0.20476619108430877	0.19885774661577188	0.2503351763774133	0.23641130702852498	0.1881145153924226	0.03929818980229825	0.1839598602289809	0.03995542904382916	0.061886146828497635
23.232323232323235	0.23437960664952662	0.21514754479468448	0.2047661910987167	0.19885774661568978	0.25033517637072833	0.2364113070285529	0.18811451539228258	0.039298189802295325	0.18395986022899485	0.03995542904380838	0.06188614682919311
23.73737373737374	0.2343796066494535	0.2151475448077782	0.20476619111312458	0.19885774661560765	0.25033517636404334	0.23641130702858082	0.18811451539214255	0.03929818980229239	0.18395986022900881	0.039955429043787606	0.06188614682988859
24.242424242424242	0.23437960664938037	0.2151475448208719	0.2047661911275325	0.19885774661552552	0.25033517635735836	0.23641130702860874	0.18811451539200252	0.03929818980228946	0.18395986022902278	0.03995542904376683	0.06188614683058406
24.747474747474747	0.23437960664930726	0.21514754483396561	0.2047661911419404	0.1988577466154434	0.25033517635067337	0.2364113070286367	0.1881145153918625	0.039298189802286526	0.18395986022903674	0.03995542904374605	0.06188614683127954
25.252525252525253	0.23437960664923416	0.2151475448470593	0.2047661911563483	0.1988577466153613	0.2503351763439884	0.2364113070286646	0.18811451539172244	0.0392981898022836	0.1839598602290507	0.039955429043725274	0.06188614683197502
25.757575757575758	0.23437960664916102	0.215147544860153	0.20476619117075623	0.19885774661527916	0.2503351763373034	0.23641130702869254	0.18811451539158242	0.03929818980228066	0.18395986022906466	0.03995542904370449	0.0618861468326705
26.262626262626263	0.2343796066490879	0.21514754487324672	0.20476619118516412	0.19885774661519703	0.2503351763306184	0.23641130702872046	0.1881145153914424	0.039298189802277735	0.18395986022907862	0.03995542904368372	0.061886146833365976
26.767676767676768	0.2343796066490432	0.21514754488129859	0.20476619119402195	0.1988577466151468	0.2503351763265144	0.23641130702873753	0.1881145153913571	0.03929818980227593	0.18395986022908717	0.039955429043671054	0.061886146833792066
27.272727272727273	0.23437960664904156	0.21514754488169943	0.20476619119445744	0.1988577466151449	0.2503351763263273	0.2364113070287381	0.18811451539135485	0.03929818980227583	0.1839598602290875	0.03995542904367071	0.06188614683380936
27.77777777777778	0.23437960664903992	0.21514754488210028	0.2047661911948929	0.198857746615143	0.2503351763261401	0.23641130702873872	0.1881145153913526	0.03929818980227574	0.18395986022908786	0.03995542904367036	0.06188614683382664
28.282828282828284	0.2343796066490383	0.21514754488250112	0.20476619119532838	0.19885774661514108	0.2503351763259529	0.23641130702873933	0.18811451539135035	0.039298189802275646	0.1839598602290882	0.039955429043670006	0.061886146833843934
28.78787878787879	0.23437960664903668	0.215147544882902	0.20476619119576384	0.1988577466151392	0.2503351763257658	0.23641130702873991	0.1881145153913481	0.039298189802275556	0.18395986022908853	0.03995542904366966	0.061886146833861226
29.292929292929294	0.23437960664903504	0.21514754488330284	0.20476619119619932	0.19885774661513728	0.2503351763255786	0.23641130702874052	0.18811451539134585	0.039298189802275466	0.1839598602290889	0.03995542904366931	0.06188614683387852
29.7979797979798	0.2343796066490334	0.2151475448837037	0.20476619119663478	0.1988577466151354	0.25033517632539143	0.2364113070287411	0.1881145153913436	0.03929818980227537	0.18395986022908922	0.039955429043668965	0.06188614683389581
30.303030303030305	0.2343796066490318	0.21514754488410454	0.20476619119707026	0.19885774661513347	0.2503351763252043	0.23641130702874172	0.18811451539134139	0.03929818980227528	0.18395986022908958	0.03995542904366862	0.0618861468339131
30.80808080808081	0.23437960664903015	0.21514754488450538	0.20476619119750572	0.19885774661513156	0.2503351763250171	0.23641130702874233	0.18811451539133914	0.03929818980227518	0.18395986022908992	0.03995542904366827	0.061886146833930386
31.313131313131315	0.23437960664902852	0.21514754488490623	0.2047661911979412	0.19885774661512967	0.25033517632482993	0.2364113070287429	0.1881145153913369	0.03929818980227509	0.18395986022909028	0.039955429043667924	0.06188614683394768
31.81818181818182	0.2343796066490269	0.21514754488530707	0.20476619119837666	0.19885774661512776	0.2503351763246428	0.23641130702874352	0.18811451539133464	0.039298189802275	0.1839598602290906	0.03995542904366757	0.06188614683396497
32.323232323232325	0.23437960664902527	0.21514754488570792	0.20476619119881212	0.19885774661512584	0.2503351763244556	0.23641130702874413	0.1881145153913324	0.039298189802274903	0.18395986022909097	0.03995542904366722	0.06188614683398226
32.82828282828283	0.23437960664902363	0.2151475448861088	0.2047661911992476	0.19885774661512395	0.25033517632426844	0.23641130702874472	0.18811451539133014	0.03929818980227481	0.1839598602290913	0.039955429043666876	0.06188614683399955
33.333333333333336	0.234379606649022	0.21514754488650964	0.20476619119968306	0.19885774661512204	0.2503351763240813	0.23641130702874533	0.1881145153913279	0.039298189802274716	0.18395986022909167	0.03995542904366653	0.061886146834016845
33.83838383838384	0.23437960664902038	0.21514754488691049	0.20476619120011855	0.19885774661512015	0.2503351763238941	0.2364113070287459	0.18811451539132565	0.039298189802274626	0.183959860229092	0.03995542904366618	0.06188614683403413
34.343434343434346	0.23437960664901875	0.21514754488731133	0.204766191200554	0.19885774661511824	0.25033517632370694	0.23641130702874652	0.1881145153913234	0.039298189802274536	0.18395986022909236	0.039955429043665835	0.06188614683405142
34.84848484848485	0.2343796066490171	0.21514754488771218	0.2047661912009895	0.19885774661511632	0.2503351763235198	0.23641130702874713	0.18811451539132115	0.03929818980227444	0.1839598602290927	0.03995542904366549	0.06188614683406871
35.35353535353536	0.2343796066490155	0.21514754488811302	0.20476619120142495	0.19885774661511443	0.25033517632333263	0.2364113070287477	0.1881145153913189	0.03929818980227435	0.18395986022909303	0.039955429043665135	0.061886146834086005
35.85858585858586	0.23437960664901386	0.21514754488851387	0.20476619120186043	0.19885774661511252	0.25033517632314545	0.23641130702874832	0.18811451539131666	0.03929818980227425	0.18395986022909339	0.03995542904366479	0.061886146834103296
36.36363636363637	0.23437960664901222	0.21514754488891472	0.2047661912022959	0.19885774661511063	0.2503351763229583	0.2364113070287489	0.1881145153913144	0.03929818980227416	0.18395986022909372	0.03995542904366444	0.06188614683412059
36.86868686868687	0.23437960664901059	0.21514754488931556	0.20476619120273137	0.19885774661510872	0.25033517632277114	0.23641130702874952	0.18811451539131216	0.03929818980227407	0.18395986022909408	0.039955429043664094	0.06188614683413788
37.37373737373738	0.23437960664900898	0.21514754488971644	0.20476619120316683	0.1988577466151068	0.25033517632258395	0.23641130702875013	0.1881145153913099	0.039298189802273974	0.1839598602290944	0.03995542904366375	0.061886146834155165
37.87878787878788	0.23437960664900734	0.21514754489011728	0.20476619120360232	0.1988577466151049	0.2503351763223968	0.2364113070287507	0.18811451539130766	0.039298189802273883	0.18395986022909477	0.0399554290436634	0.061886146834172456
38.38383838383839	0.2343796066490057	0.21514754489051813	0.20476619120403777	0.198857746615103	0.25033517632220964	0.23641130702875132	0.18811451539130541	0.039298189802273786	0.1839598602290951	0.03995542904366305	0.06188614683418975
38.88888888888889	0.2343796066490041	0.21514754489091897	0.20476619120447326	0.19885774661510108	0.25033517632202246	0.2364113070287519	0.1881145153913032	0.039298189802273696	0.18395986022909547	0.0399554290436627	0.06188614683420704
39.3939393939394	0.23437960664900245	0.21514754489131982	0.20476619120490872	0.1988577466150992	0.25033517632183533	0.23641130702875252	0.18811451539130095	0.039298189802273606	0.1839598602290958	0.03995542904366235	0.06188614683422433
39.8989898989899	0.23437960664900082	0.21514754489172067	0.2047661912053442	0.19885774661509728	0.25033517632164815	0.23641130702875313	0.1881145153912987	0.03929818980227351	0.18395986022909616	0.039955429043662005	0.06188614683424162
40.40404040404041	0.2343796066489992	0.2151475448921215	0.20476619120577966	0.1988577466150954	0.25033517632146096	0.2364113070287537	0.18811451539129645	0.03929818980227342	0.1839598602290965	0.03995542904366166	0.06188614683425891
40.909090909090914	0.23437960664899757	0.21514754489252236	0.20476619120621514	0.19885774661509348	0.25033517632127383	0.23641130702875432	0.1881145153912942	0.03929818980227332	0.18395986022909686	0.03995542904366131	0.0618861468342762
41.41414141414142	0.23437960664899593	0.21514754489292323	0.2047661912066506	0.19885774661509156	0.25033517632108665	0.23641130702875493	0.18811451539129195	0.03929818980227323	0.1839598602290972	0.039955429043660964	0.06188614683429349
41.919191919191924	0.2343796066489943	0.21514754489332408	0.20476619120708608	0.19885774661508968	0.25033517632089947	0.2364113070287555	0.1881145153912897	0.03929818980227314	0.18395986022909755	0.03995542904366062	0.06188614683431078
42.42424242424243	0.23437960664899268	0.21514754489372492	0.20476619120752154	0.19885774661508776	0.25033517632071234	0.23641130702875612	0.18811451539128746	0.039298189802273044	0.18395986022909788	0.039955429043660264	0.061886146834328075
42.929292929292934	0.23437960664899105	0.21514754489412577	0.20476619120795703	0.19885774661508585	0.25033517632052515	0.2364113070287567	0.1881145153912852	0.039298189802272954	0.18395986022909822	0.03995542904365992	0.06188614683434537
43.43434343434344	0.2343796066489894	0.21514754489452662	0.20476619120839248	0.19885774661508396	0.25033517632033797	0.23641130702875732	0.18811451539128296	0.039298189802272857	0.18395986022909858	0.03995542904365957	0.06188614683436265
43.939393939393945	0.2343796066489878	0.21514754489492746	0.20476619120882797	0.19885774661508204	0.25033517632015084	0.23641130702875793	0.1881145153912807	0.039298189802272766	0.1839598602290989	0.03995542904365922	0.06188614683437994
44.44444444444445	0.23437960664898616	0.2151475448953283	0.20476619120926343	0.19885774661508016	0.25033517631996366	0.2364113070287585	0.18811451539127846	0.039298189802272676	0.18395986022909927	0.039955429043658876	0.061886146834397235
44.949494949494955	0.23437960664898452	0.21514754489572915	0.2047661912096989	0.19885774661507824	0.2503351763197765	0.23641130702875912	0.18811451539127622	0.03929818980227258	0.1839598602290996	0.03995542904365853	0.06188614683441453
45.45454545454546	0.23437960664898289	0.21514754489613003	0.20476619121013437	0.19885774661507633	0.25033517631958935	0.2364113070287597	0.18811451539127397	0.03929818980227249	0.18395986022909996	0.03995542904365818	0.06188614683443182
45.959595959595966	0.23437960664898128	0.21514754489653087	0.20476619121056985	0.19885774661507444	0.25033517631940216	0.23641130702876031	0.18811451539127172	0.03929818980227239	0.1839598602291003	0.039955429043657835	0.06188614683444911
46.46464646464647	0.23437960664897964	0.21514754489693172	0.2047661912110053	0.19885774661507252	0.250335176319215	0.23641130702876093	0.18811451539126947	0.0392981898022723	0.18395986022910066	0.03995542904365748	0.0618861468344664
46.969696969696976	0.234379606648978	0.21514754489733257	0.2047661912114408	0.19885774661507064	0.25033517631902785	0.2364113070287615	0.18811451539126725	0.03929818980227221	0.183959860229101	0.039955429043657134	0.061886146834483687
47.47474747474748	0.2343796066489764	0.2151475448977334	0.20476619121187625	0.19885774661506872	0.25033517631884067	0.23641130702876212	0.188114515391265	0.039298189802272114	0.18395986022910135	0.03995542904365679	0.06188614683450098
47.979797979797986	0.23437960664897475	0.21514754489813426	0.2047661912123117	0.1988577466150668	0.2503351763186535	0.2364113070287627	0.18811451539126275	0.039298189802272024	0.18395986022910168	0.03995542904365644	0.06188614683451827
48.484848484848484	0.23437960664897312	0.2151475448985351	0.2047661912127472	0.19885774661506492	0.25033517631846636	0.2364113070287633	0.1881145153912605	0.03929818980227193	0.18395986022910205	0.03995542904365609	0.06188614683453556
48.98989898989899	0.23437960664897148	0.21514754489893595	0.20476619121318265	0.198857746615063	0.2503351763182792	0.23641130702876392	0.18811451539125826	0.039298189802271837	0.18395986022910238	0.039955429043655746	0.06188614683455285
49.494949494949495	0.23437960664896987	0.2151475448993368	0.20476619121361814	0.1988577466150611	0.250335176318092	0.2364113070287645	0.188114515391256	0.039298189802271746	0.1839598602291027	0.0399554290436554	0.061886146834570145
50.0	0.23437960664896823	0.21514754489973767	0.2047661912140536	0.1988577466150592	0.25033517631790486	0.23641130702876512	0.18811451539125376	0.03929818980227165	0.18395986022910307	0.039955429043655045	0.06188614683458743
