NON $ % + - . 0 1 2 3 4 5 6
#NON	c	e	a	l	i	j	d	f	b	g	k	h
6.0606060606060606	0.05263252389257158	0.16135056107167256	0.020493865379611273	0.033105844597550546	0.09220912271273188	0.0560027386826906	0.06015686953688041	0.06652973286091586	0.12768576913154214	0.17868906753489233	0.100967429879624	0.11490723971200581
6.565656565656566	0.05255193035822208	0.1611507064648646	0.0204535899690094	0.033048920736892536	0.09205455019536846	0.05588138059347115	0.06002970689945972	0.06638646169089699	0.1274942584302012	0.17849435281646156	0.10082032845892612	0.11466023314052809
7.070707070707071	0.052504383867961565	0.16103187717972317	0.02042982696190663	0.03301531567776746	0.09196338379900831	0.05581000523760227	0.059955207205880115	0.066302473236778	0.12738155731153894	0.17837920480633054	0.10073397630625865	0.11451590335847267
7.575757575757576	0.05247631398299765	0.16096138184716902	0.02041579725924535	0.03299546834987953	0.09190957192795271	0.055767952913009726	0.059911419968637906	0.06625309151769228	0.1273151351056585	0.178311129924145	0.100683179412796	0.11443134643993723
8.080808080808081	0.05245973383192323	0.1609196203815267	0.020407511839940207	0.03298374442943035	0.09187779136008216	0.05574314863138542	0.059885631819739965	0.06622400251038382	0.12727594946369894	0.1782708930645032	0.10065325270209498	0.11438170903108258
8.585858585858587	0.05244994222150287	0.1608949001221416	0.02040261621493699	0.03297681672268158	0.09185902289207803	0.05572850977525393	0.05987042628432881	0.06620684871257604	0.12725282067799001	0.17824710912057054	0.10063560324601066	0.11435252197992837
9.090909090909092	0.05244415665648762	0.1608802771856523	0.02039972392697503	0.03297272351010405	0.09184793387033627	0.055719865274914876	0.05986145251628871	0.06619672445778618	0.12723916214591333	0.17823305322206476	0.10062518682710517	0.11433534036442994
9.595959595959597	0.05244073728672851	0.160871629787805	0.020398014946933093	0.032970304734534966	0.0918413805529861	0.05571475847347101	0.05985615314095375	0.06619074545666984	0.12723109318660708	0.17822474615601175	0.10061903640309171	0.11432521570700142
10.101010101010102	0.05243871799192756	0.1608665201664242	0.020397005610032486	0.03296887616998709	0.09183751051202438	0.055711743206992695	0.05985302487008512	0.0661872159235473	0.12722632890233374	0.17821983950842757	0.10061540568943793	0.11431924894933984
10.606060606060607	0.052437525088486016	0.16086350077784145	0.02039640935305969	0.032968032241984725	0.09183522430816823	0.05570996217962837	0.05985117734498923	0.06618513139483459	0.12722351478892407	0.17821694076052186	0.10061326151424216	0.11431572973968296
11.111111111111112	0.052436819421300504	0.1608617141551217	0.02039605660314969	0.032967532969688754	0.09183387188099594	0.055708908660351886	0.05985008458592821	0.06618389844665382	0.1272218501745237	0.1782152257959191	0.10061199326299605	0.11431365035652914
11.616161616161618	0.052436402903441474	0.16086065953577927	0.02039584841003331	0.03296723829367843	0.09183307363010972	0.05570828687714817	0.059849439680274716	0.06618317080418572	0.12722086773060545	0.17821421358340592	0.10061124482595186	0.11431242422080351
12.121212121212121	0.05243615507816851	0.1608600323068726	0.02039572460666673	0.0329670630474596	0.09183259872740504	0.05570791700763089	0.059849056065510546	0.06618273797515445	0.12722028333513424	0.1782136116063039	0.10061079976741662	0.1143116953799713
12.626262626262626	0.0524360089506122	0.16085966241389477	0.020395651606554367	0.03296695971361432	0.0918323187069772	0.05570769893051789	0.059848829897684766	0.06618248279072379	0.127219938770948	0.17821325664158388	0.10061053737231405	0.11431126595418784
13.131313131313131	0.05243592325153285	0.1608594448001245	0.02039560863215502	0.03296689891663636	0.09183215436736142	0.055707570850395925	0.05984869706252433	0.0661823329112972	0.1272197363781689	0.17821304780441494	0.10061038295337009	0.11431101359210363
13.636363636363637	0.052435872684544776	0.16085931525166847	0.020395582985580633	0.03296686269622886	0.09183205718907979	0.05570749492782012	0.059848618296335664	0.06618224403763137	0.12721961636766504	0.1782129234252326	0.10061029088332588	0.11431086347073656
14.141414141414142	0.052435842986523706	0.16085923822973863	0.020395567686849095	0.032966841139840546	0.09183199994727012	0.05570745005665293	0.05984857172596525	0.06618219149045396	0.12721954541049546	0.178212849437368	0.10061023607277782	0.11431077432752652
14.646464646464647	0.05243582533419705	0.16085919299919	0.0203955587352973	0.03296682849652174	0.09183196602714114	0.05570742355958927	0.05984854424014038	0.06618216047718135	0.1272195035262338	0.17821280602136105	0.10061020398424317	0.11431072198271638
15.151515151515152	0.05243581446275663	0.1608591679454065	0.020395553923097016	0.032966821551572184	0.091831945639714	0.05570740807235628	0.059848528225097994	0.06618214241031373	0.1272194791383214	0.1782127820828315	0.10061018646649696	0.1143106926920744
15.656565656565657	0.0524358065218129	0.16085915088842032	0.020395550715195266	0.03296681684799653	0.09183193096718158	0.0557073971205122	0.05984851691966607	0.06618212965868979	0.12721946193764733	0.17821276583199777	0.10061017464325701	0.11431067257027486
16.161616161616163	0.05243580143703082	0.1608591378823762	0.02039554814366013	0.032966813214457984	0.09183192120119762	0.05570738949693489	0.0598485090130641	0.06618212073717882	0.12721944988671496	0.1782127533501205	0.1006101654127806	0.11431065752572636
16.666666666666668	0.052435799298244976	0.16085913182824382	0.02039554691454062	0.03296681150912989	0.09183191698715722	0.05570738611419597	0.059848505492983234	0.06618211676477373	0.12721944452101994	0.17821274751477167	0.10061016105410196	0.11431065057820956
17.171717171717173	0.052435798073820164	0.1608591282244439	0.020395546175805523	0.03296681049077425	0.09183191454936353	0.05570738413553282	0.05984850343113191	0.0661821144379097	0.12721944137846994	0.17821274403540877	0.10061015844536725	0.1143106464529343
17.67676767676768	0.0524357971867587	0.16085912579249856	0.020395545685472395	0.032966809806871354	0.09183191281549402	0.055707382755286326	0.059848501995856215	0.06618211281835273	0.12721943919180162	0.17821274169348958	0.10061015669994955	0.11431064365182571
18.181818181818183	0.05243579743237945	0.16085912629462912	0.02039554577708365	0.032966809943325376	0.09183191326361073	0.055707383083956445	0.05984850233348669	0.06618211319934061	0.12721943970777844	0.17821274216862149	0.10061015703995276	0.11431064423979194
18.68686868686869	0.05243579696973892	0.1608591249434084	0.0203955455000006	0.03296680956105192	0.09183191234386362	0.05570738233824034	0.0598485015560496	0.0661821123220867	0.1272194385240818	0.17821274086338557	0.10061015606040993	0.1143106426882451
19.191919191919194	0.05243579761106974	0.16085912662038446	0.020395545833455302	0.03296681003029537	0.09183191358214886	0.05570738331049457	0.059848502564982295	0.06618211346058002	0.12721944006217936	0.1782127424740162	0.1006101572535626	0.11431064462326529
19.6969696969697	0.052435798252400564	0.1608591282973605	0.02039554616691	0.03296681049953881	0.09183191482043408	0.05570738428274879	0.05984850357391499	0.06618211459907333	0.12721944160027693	0.17821274408464682	0.10061015844671525	0.11431064655828548
20.202020202020204	0.0524357984455036	0.16085912879188877	0.020395546264754292	0.0329668106377504	0.09183191519145005	0.05570738457250137	0.05984850387445855	0.06618211493819033	0.12721944205829483	0.17821274455929392	0.1006101587977596	0.11431064713031974
20.70707070707071	0.05243579863420223	0.160859129274798	0.020395546360283408	0.032966810772709174	0.091831915553944	0.0557073848555475	0.0598485041680413	0.06618211526945243	0.12721944250569958	0.17821274502277853	0.10061015914052918	0.11431064768896093
21.212121212121215	0.05243579882290086	0.16085912975770722	0.020395546455812527	0.03296681090766795	0.09183191591643794	0.055707385138593635	0.05984850446162404	0.06618211560071452	0.1272194429531043	0.17821274548626315	0.10061015948329874	0.11431064824760212
21.71717171717172	0.05243579901159949	0.16085913024061646	0.020395546551341643	0.03296681104262671	0.09183191627893189	0.05570738542163976	0.05984850475520679	0.06618211593197662	0.12721944340050906	0.17821274594974776	0.1006101598260683	0.11431064880624331
22.222222222222225	0.052435799157060564	0.1608591306125587	0.020395546624904715	0.03296681114656902	0.0918319165583108	0.05570738563974094	0.059848504981423425	0.06618211618722591	0.12721944374524521	0.17821274630672093	0.100610160090053	0.11431064923656555
22.72727272727273	0.05243579921196403	0.16085913075208946	0.020395546652461665	0.03296681118554984	0.09183191666361196	0.055707385721820095	0.05984850506654716	0.06618211628327245	0.1272194438749503	0.17821274644061438	0.10061016018902912	0.11431064939813403
23.232323232323235	0.0524357992668675	0.1608591308916202	0.020395546680018615	0.03296681122453065	0.0918319167689131	0.05570738580389925	0.059848505151670894	0.06618211637931896	0.12721944400465537	0.17821274657450784	0.10061016028800523	0.1143106495597025
23.73737373737374	0.05243579932177097	0.160859131031151	0.020395546707575565	0.03296681126351146	0.09183191687421424	0.05570738588597841	0.05984850523679463	0.0661821164753655	0.12721944413436043	0.17821274670840132	0.10061016038698135	0.11431064972127097
24.242424242424242	0.05243579937667444	0.16085913117068176	0.020395546735132514	0.03296681130249228	0.0918319169795154	0.05570738596805756	0.05984850532191837	0.06618211657141203	0.1272194442640655	0.17821274684229477	0.10061016048595746	0.11431064988283945
24.747474747474747	0.05243579939929349	0.16085913122814216	0.0203955467464798	0.0329668113185448	0.09183191702289326	0.05570738600186609	0.05984850535698082	0.06618211661097351	0.12721944431749033	0.17821274689743336	0.10061016052671622	0.11431064994938021
25.252525252525253	0.052435799404987056	0.16085913124257625	0.020395546749328985	0.032966811322576894	0.09183191703380711	0.05570738601036817	0.05984850536579806	0.06618211662092204	0.12721944433092436	0.1782127469112838	0.10061016053695383	0.11431064996610159
25.757575757575758	0.05243579941068062	0.16085913125701032	0.020395546752178167	0.032966811326608995	0.09183191704472095	0.05570738601887025	0.05984850537461529	0.06618211663087056	0.1272194443443584	0.17821274692513422	0.10061016054719145	0.11431064998282295
26.262626262626263	0.052435799416374176	0.1608591312714444	0.02039554675502735	0.032966811330641096	0.0918319170556348	0.05570738602737233	0.05984850538343253	0.06618211664081909	0.1272194443577924	0.17821274693898467	0.10061016055742907	0.11431064999954431
26.767676767676768	0.05243579942206774	0.16085913128587848	0.020395546757876533	0.03296681133467319	0.09183191706654864	0.05570738603587441	0.05984850539224977	0.06618211665076762	0.12721944437122643	0.1782127469528351	0.10061016056766668	0.11431065001626567
27.272727272727273	0.052435799427761304	0.16085913130031257	0.020395546760725716	0.03296681133870529	0.0918319170774625	0.05570738604437649	0.05984850540106701	0.06618211666071615	0.12721944438466046	0.17821274696668554	0.1006101605779043	0.11431065003298704
27.77777777777778	0.05243579943345487	0.16085913131474663	0.0203955467635749	0.032966811342737386	0.09183191708837633	0.055707386052878574	0.05984850540988425	0.06618211667066468	0.12721944439809446	0.17821274698053596	0.10061016058814191	0.1143106500497084
28.282828282828284	0.052435799439148424	0.1608591313291807	0.020395546766424084	0.03296681134676949	0.09183191709929019	0.055707386061380655	0.059848505418701486	0.0661821166806132	0.1272194444115285	0.1782127469943864	0.10061016059837953	0.11431065006642976
28.78787878787879	0.05243579944484199	0.1608591313436148	0.020395546769273267	0.03296681135080158	0.09183191711020403	0.055707386069882736	0.059848505427518725	0.06618211669056175	0.12721944442496252	0.17821274700823683	0.10061016060861713	0.11431065008315112
29.292929292929294	0.05243579945053555	0.16085913135804886	0.02039554677212245	0.03296681135483368	0.09183191712111788	0.05570738607838482	0.059848505436335964	0.06618211670051027	0.12721944443839653	0.17821274702208728	0.10061016061885475	0.1143106500998725
29.7979797979798	0.052435799456229115	0.16085913137248295	0.020395546774971633	0.03296681135886578	0.09183191713203172	0.0557073860868869	0.0598485054451532	0.0661821167104588	0.12721944445183056	0.17821274703593773	0.10061016062909237	0.11431065011659386
30.303030303030305	0.05243579946192268	0.16085913138691701	0.02039554677782082	0.03296681136289788	0.09183191714294557	0.05570738609538898	0.05984850545397044	0.06618211672040733	0.1272194444652646	0.17821274704978815	0.10061016063932998	0.11431065013331522
30.80808080808081	0.052435799467616236	0.16085913140135108	0.02039554678067	0.03296681136692998	0.09183191715385942	0.05570738610389106	0.05984850546278768	0.06618211673035586	0.1272194444786986	0.1782127470636386	0.1006101606495676	0.11431065015003658
31.313131313131315	0.0524357994733098	0.16085913141578517	0.020395546783519184	0.03296681137096207	0.09183191716477326	0.05570738611239314	0.05984850547160492	0.06618211674030439	0.12721944449213263	0.17821274707748902	0.10061016065980521	0.11431065016675795
31.81818181818182	0.05243579947900336	0.16085913143021924	0.020395546786368367	0.03296681137499417	0.09183191717568712	0.05570738612089522	0.05984850548042216	0.06618211675025291	0.12721944450556666	0.17821274709133947	0.10061016067004283	0.11431065018347931
32.323232323232325	0.05243579948469693	0.16085913144465333	0.02039554678921755	0.03296681137902627	0.09183191718660096	0.0557073861293973	0.059848505489239395	0.06618211676020144	0.12721944451900066	0.1782127471051899	0.10061016068028045	0.11431065020020068
32.82828282828283	0.05243579948941009	0.16085913145660174	0.02039554679157608	0.03296681138236401	0.09183191719563548	0.055707386136435326	0.059848505496538314	0.06618211676843685	0.12721944453012135	0.1782127471166552	0.10061016068875507	0.11431065021404256
33.333333333333336	0.05243579948999974	0.16085913145809555	0.02039554679187091	0.0329668113827813	0.0918319171967656	0.05570738613731557	0.0598485054974512	0.06618211676946686	0.12721944453151218	0.17821274711808863	0.10061016068981461	0.11431065021577343
33.83838383838384	0.05243579949058939	0.16085913145958936	0.02039554679216574	0.03296681138319858	0.09183191719789571	0.05570738613819582	0.05984850549836408	0.06618211677049687	0.12721944453290301	0.17821274711952206	0.10061016069087414	0.1143106502175043
34.343434343434346	0.05243579949117903	0.16085913146108316	0.02039554679246057	0.032966811383615874	0.09183191719902582	0.05570738613907607	0.05984850549927696	0.06618211677152687	0.12721944453429385	0.17821274712095547	0.10061016069193368	0.11431065021923517
34.84848484848485	0.05243579949176868	0.16085913146257697	0.020395546792755403	0.03296681138403316	0.09183191720015593	0.055707386139956315	0.059848505500189844	0.06618211677255688	0.12721944453568468	0.1782127471223889	0.10061016069299322	0.11431065022096605
35.35353535353536	0.05243579949235833	0.1608591314640708	0.020395546793050234	0.03296681138445045	0.09183191720128606	0.05570738614083656	0.059848505501102725	0.06618211677358689	0.1272194445370755	0.17821274712382232	0.10061016069405275	0.11431065022269692
35.85858585858586	0.05243579949294798	0.1608591314655646	0.020395546793345064	0.03296681138486774	0.09183191720241617	0.05570738614171681	0.059848505502015606	0.0661821167746169	0.12721944453846631	0.17821274712525575	0.10061016069511229	0.1143106502244278
36.36363636363637	0.052435799493537626	0.1608591314670584	0.020395546793639894	0.032966811385285025	0.09183191720354628	0.055707386142597064	0.05984850550292849	0.06618211677564691	0.12721944453985715	0.1782127471266892	0.10061016069617182	0.11431065022615866
36.86868686868687	0.05243579949412727	0.1608591314685522	0.020395546793934727	0.032966811385702316	0.0918319172046764	0.05570738614347731	0.05984850550384137	0.06618211677667692	0.12721944454124798	0.1782127471281226	0.10061016069723136	0.11431065022788954
37.37373737373738	0.052435799494716925	0.16085913147004602	0.020395546794229558	0.0329668113861196	0.09183191720580651	0.05570738614435756	0.05984850550475425	0.06618211677770691	0.1272194445426388	0.17821274712955604	0.10061016069829089	0.1143106502296204
37.87878787878788	0.05243579949530657	0.16085913147153982	0.020395546794524388	0.03296681138653689	0.09183191720693662	0.055707386145237806	0.059848505505667136	0.06618211677873692	0.12721944454402964	0.17821274713098947	0.10061016069935043	0.11431065023135127
38.38383838383839	0.05243579949589622	0.16085913147303363	0.020395546794819218	0.03296681138695418	0.09183191720806673	0.05570738614611805	0.05984850550658002	0.06618211677976693	0.12721944454542047	0.17821274713242288	0.10061016070040997	0.11431065023308215
38.88888888888889	0.052435799496485865	0.16085913147452743	0.02039554679511405	0.03296681138737147	0.09183191720919685	0.0557073861469983	0.0598485055074929	0.06618211678079694	0.1272194445468113	0.17821274713385632	0.1006101607014695	0.11431065023481302
39.3939393939394	0.05243579949707552	0.16085913147602124	0.02039554679540888	0.03296681138778876	0.09183191721032696	0.05570738614787855	0.05984850550840578	0.06618211678182695	0.1272194445482021	0.17821274713528976	0.10061016070252904	0.1143106502365439
39.8989898989899	0.052435799497665164	0.16085913147751504	0.020395546795703712	0.03296681138820604	0.09183191721145707	0.055707386148758795	0.05984850550931866	0.06618211678285695	0.12721944454959294	0.17821274713672317	0.10061016070358857	0.11431065023827476
40.40404040404041	0.05243579949825481	0.16085913147900885	0.020395546795998542	0.032966811388623334	0.09183191721258718	0.05570738614963904	0.05984850551023154	0.06618211678388695	0.12721944455098377	0.1782127471381566	0.10061016070464811	0.11431065024000564
40.909090909090914	0.05243579949884446	0.16085913148050265	0.020395546796293375	0.032966811389040625	0.0918319172137173	0.05570738615051929	0.05984850551114442	0.06618211678491696	0.1272194445523746	0.17821274713959004	0.10061016070570764	0.1143106502417365
41.41414141414142	0.05243579949900984	0.16085913148092162	0.020395546796376066	0.03296681138915766	0.09183191721403426	0.055707386150766175	0.05984850551140046	0.06618211678520586	0.1272194445527647	0.17821274713999208	0.10061016070600481	0.11431065024222198
41.919191919191924	0.052435799499016805	0.16085913148093925	0.020395546796379546	0.03296681138916259	0.09183191721404761	0.05570738615077656	0.059848505511411236	0.06618211678521801	0.1272194445527811	0.17821274714000898	0.10061016070601732	0.1143106502422424
42.42424242424243	0.052435799499023765	0.16085913148095687	0.020395546796383026	0.032966811389167516	0.09183191721406095	0.05570738615078696	0.05984850551142201	0.06618211678523017	0.12721944455279754	0.1782127471400259	0.10061016070602984	0.11431065024226283
42.929292929292934	0.052435799499030725	0.16085913148097453	0.020395546796386506	0.03296681138917244	0.09183191721407429	0.055707386150797344	0.05984850551143279	0.06618211678524233	0.12721944455281395	0.17821274714004282	0.10061016070604234	0.11431065024228328
43.43434343434344	0.052435799499037684	0.16085913148099215	0.020395546796389986	0.03296681138917736	0.09183191721408764	0.05570738615080774	0.059848505511443564	0.06618211678525449	0.12721944455283038	0.17821274714005975	0.10061016070605484	0.1143106502423037
43.939393939393945	0.05243579949904465	0.16085913148100978	0.020395546796393466	0.03296681138918229	0.09183191721410097	0.055707386150818126	0.05984850551145434	0.06618211678526664	0.12721944455284678	0.17821274714007665	0.10061016070606735	0.11431065024232413
44.44444444444445	0.05243579949905161	0.1608591314810274	0.020395546796396945	0.032966811389187216	0.09183191721411431	0.05570738615082852	0.05984850551146512	0.06618211678527881	0.12721944455286321	0.17821274714009358	0.10061016070607985	0.11431065024234456
44.949494949494955	0.05243579949905857	0.16085913148104505	0.020395546796400425	0.03296681138919214	0.09183191721412766	0.05570738615083891	0.05984850551147589	0.06618211678529097	0.12721944455287962	0.1782127471401105	0.10061016070609236	0.114310650242365
45.45454545454546	0.05243579949906553	0.16085913148106268	0.020395546796403905	0.03296681138919707	0.091831917214141	0.0557073861508493	0.05984850551148667	0.06618211678530313	0.12721944455289605	0.17821274714012741	0.10061016070610487	0.11431065024238543
45.959595959595966	0.05243579949907249	0.1608591314810803	0.020395546796407385	0.032966811389201996	0.09183191721415433	0.05570738615085969	0.059848505511497445	0.06618211678531528	0.12721944455291245	0.17821274714014435	0.10061016070611738	0.11431065024240586
46.46464646464647	0.05243579949907946	0.16085913148109793	0.020395546796410865	0.032966811389206915	0.09183191721416767	0.055707386150870085	0.05984850551150822	0.06618211678532744	0.12721944455292888	0.17821274714016125	0.10061016070612988	0.1143106502424263
46.969696969696976	0.052435799499086416	0.16085913148111555	0.020395546796414345	0.03296681138921184	0.09183191721418102	0.05570738615088047	0.059848505511519	0.0661821167853396	0.1272194445529453	0.17821274714017818	0.10061016070614238	0.11431065024244673
47.47474747474748	0.052435799499093376	0.1608591314811332	0.020395546796417825	0.03296681138921677	0.09183191721419436	0.05570738615089087	0.05984850551152977	0.06618211678535176	0.12721944455296172	0.17821274714019508	0.10061016070615489	0.11431065024246716
47.979797979797986	0.052435799499100336	0.16085913148115083	0.020395546796421304	0.032966811389221695	0.09183191721420769	0.055707386150901254	0.05984850551154055	0.06618211678536391	0.12721944455297812	0.178212747140212	0.1006101607061674	0.11431065024248759
48.484848484848484	0.052435799499107295	0.16085913148116845	0.020395546796424784	0.03296681138922662	0.09183191721422104	0.05570738615091165	0.059848505511551325	0.06618211678537608	0.12721944455299455	0.17821274714022894	0.10061016070617991	0.11431065024250803
48.98989898989899	0.05243579949911426	0.16085913148118608	0.020395546796428264	0.03296681138923155	0.09183191721423438	0.05570738615092204	0.0598485055115621	0.06618211678538824	0.12721944455301096	0.17821274714024585	0.10061016070619241	0.11431065024252846
49.494949494949495	0.05243579949912122	0.16085913148120373	0.020395546796431744	0.03296681138923647	0.09183191721424772	0.05570738615093243	0.059848505511572885	0.0661821167854004	0.1272194445530274	0.17821274714026278	0.10061016070620492	0.11431065024254888
50.0	0.05243579949912818	0.16085913148122136	0.020395546796435224	0.032966811389241395	0.09183191721426107	0.055707386150942825	0.05984850551158366	0.06618211678541255	0.12721944455304382	0.17821274714027968	0.10061016070621742	0.11431065024256931
