NON $ % + - . 0 1 2 3 4 5 6 7 8
#NON	G4	G9	G7	G2	G6	G14	G5	G11	G12	G13	G10	G1	G8	G3
0.0	0.9558540658047818	0.03662707383963426	0.5456000810376046	0.8252120019197474	0.5031041291228531	0.03758002376109948	0.7961547382384212	0.6752840820010351	0.6697621410901794	0.5415421348867512	0.5286243941139904	0.6500765088675906	0.3242772046387252	0.7390010776805381
0.5050505050505051	0.586653148812332	0.1794359305528932	0.3111453390157215	0.6627946815324928	0.6022548447736727	0.13516381589067888	0.5122361841314494	0.6683415878930965	0.6548387918807814	0.37323856284105167	0.6589887792020354	0.6649599516611919	0.2542318398913512	0.5977802090186275
1.0101010101010102	0.5226529840079511	0.23283543240391988	0.22652141102585954	0.6213183964466189	0.6656538704811639	0.15348919802322342	0.4670498056164287	0.6788581334962236	0.6541742219964446	0.28297335651231736	0.7052752949704503	0.6727495900177161	0.22556329389073668	0.5056717733821506
1.5151515151515151	0.5181306240681258	0.2529398097305603	0.19489328541812287	0.6181594786157139	0.7070967760738399	0.1540002688953599	0.4644133490693594	0.6907613251437102	0.6600648711725736	0.23569444398750133	0.7271390192339303	0.6768504156432803	0.21569815891575503	0.4446660154742225
2.0202020202020203	0.5232728631625602	0.2605865003694622	0.18358459994958395	0.6254121903299752	0.7346948600570389	0.15263361090392713	0.46792998629699356	0.7006279904074882	0.6682851741870456	0.2120599884428089	0.740193730671699	0.679015019372368	0.2139687239596029	0.40372142696906776
2.5252525252525255	0.5286844556341633	0.26353707838328505	0.1803348643618223	0.6340454355453912	0.7533456725756795	0.15227918130416165	0.47144324119419173	0.7081373874980654	0.6766542632182487	0.2010468093565604	0.7489746982334864	0.6801593105464536	0.21540425711387087	0.37594094589082977
3.0303030303030303	0.5329232755052067	0.2646984088625141	0.18018060788660423	0.6414701720198087	0.7660911390131492	0.15278873374505325	0.47414375940374376	0.7136619173121249	0.6841661129467856	0.19647580114216856	0.7551399731038678	0.6807648661781542	0.2177693104775719	0.35693028898174445
3.5353535353535355	0.5360286052479057	0.26516782087783974	0.18106072298279838	0.6472248593265743	0.7748722387798538	0.1536570363394089	0.4761058979069479	0.7176577653645756	0.6904614254796877	0.1950073355918855	0.7595165399854431	0.6810856061883265	0.22012698551506815	0.3438357997471359
4.040404040404041	0.538255238613831	0.2653641820600679	0.18214210333023845	0.6514872937736749	0.7809571156468613	0.15455555710977728	0.47750724704638725	0.7205191567919439	0.6955140479022175	0.1949128234280308	0.7626245040970375	0.6812556302779055	0.2221410925420805	0.3347723793731875
4.545454545454546	0.5398376235761904	0.26544986141312393	0.18311916034268758	0.6545734140428808	0.7851905742660931	0.15533736718506672	0.47850099387238065	0.7225548776353112	0.6994509100795974	0.1953409596357508	0.7648262915248826	0.6813458373009124	0.22373999650198878	0.3284766981657736
5.050505050505051	0.5409568992900534	0.2654891180232838	0.1839074695257522	0.6567802397612542	0.7881439695236253	0.15596179206517466	0.47920299231092217	0.7239967380156092	0.7024533414201132	0.19589879017448533	0.7663819849273277	0.6813937426561193	0.2249577740614775	0.3240922813675975
5.555555555555556	0.5417463229416626	0.26550808287029903	0.18450889974003173	0.6583469309372761	0.7902081001504438	0.15643697623038252	0.4796976918565017	0.7250148005442616	0.70470655514935	0.19642262020265208	0.7674787461493789	0.6814192122393319	0.22586175890390603	0.3210332565601255
6.0606060606060606	0.5423020301836692	0.2655177504497607	0.18495356551111367	0.6594542711170505	0.7916524364948305	0.1567881895513936	0.4800457310005675	0.7257320476548474	0.7063766308760913	0.19685761970329332	0.7682506567576209	0.6814327721027087	0.2265216038334734	0.3188961585542263
6.565656565656566	0.5426926985744933	0.26552293718398395	0.18527617305376312	0.6602347575183352	0.7926638533618514	0.15704306365672926	0.4802903093379691	0.7262365801520801	0.7076024396215442	0.1971968983540365	0.7687932659328209	0.6814400038913921	0.22699775704761851	0.31740174456934184
7.070707070707071	0.5429670867126936	0.26552585180311694	0.1855074713710162	0.6607838651177282	0.7933724468113417	0.1572258616622184	0.48046204209950455	0.7265910926861573	0.7084951585585976	0.19745202190163885	0.7691743509173126	0.6814438691503759	0.2273386201335056	0.31635605489972696
7.575757575757576	0.5431596775121241	0.26552755754868723	0.18567204488635583	0.6611697172844165	0.7938690246480892	0.15735596257600945	0.48058255626192564	0.7268399988530633	0.7091411994957392	0.19763951743483443	0.769441825021065	0.6814459409033026	0.22758125075118438	0.3156240122379585
8.080808080808081	0.5432948007272337	0.2655285904963982	0.18578856106457095	0.6614406302569671	0.7942170793442207	0.15744808971409127	0.4806671008827692	0.7270146645239642	0.7096063168286537	0.1977752636385702	0.7696294763853431	0.6814470552847299	0.22775325415137115	0.3151113725654942
