NON $ % + - . 0 1 2 3 4 5
#NON	G10	G1	G6	G8	G3	G11	G7	G4	G5	G9	G2
0.0	0.4283745053317205	0.9009943186153274	0.7644315844013407	0.8693034834351908	0.16523528885956407	0.33410044012722473	0.6228898415596203	0.940177368291502	0.923615752700999	0.2671379612504309	0.20210498113838182
0.5050505050505051	0.31452061749563665	0.6249165028566004	0.4070113173845614	0.4525969198316358	0.34435863769070985	0.2953055152963075	0.2606072942882375	0.5104881014893157	0.592691389920765	0.20587752434964118	0.37836003657679596
1.0101010101010102	0.27574585488229136	0.4611361938818569	0.24684200661283556	0.27391423365447926	0.40162107184382256	0.2783321032924654	0.15500639620621035	0.30478368097264125	0.42131569936977703	0.16302090212270512	0.4650275702518331
1.5151515151515151	0.2603671716383894	0.3613375019847774	0.17193853841022808	0.19099673467193135	0.40957860749738206	0.2707747181305626	0.11551681738402779	0.2027514734976017	0.3297599113045326	0.13157006150120482	0.5017916170684028
2.0202020202020203	0.25250165959452703	0.29894238379855925	0.13539912003934731	0.14945498160212686	0.40064311057650304	0.26738111901206135	0.09671008619251599	0.15048090895057706	0.27884755758118757	0.10885221780506237	0.5132354140381474
2.5252525252525255	0.24726354365146008	0.2590269428900126	0.11672696673537292	0.12727792893170603	0.3881720441569149	0.265851189477634	0.08641478723472568	0.12280703224978165	0.24948525800419288	0.0929232201809788	0.5130790689339908
3.0303030303030303	0.24328108044566205	0.23299552989929898	0.10670561913880924	0.11488706631580226	0.377047704045065	0.26516019799544727	0.08045929837196847	0.10770757509430753	0.23204381820190756	0.08206372221185225	0.5085204607941847
3.5353535353535355	0.24019616073055602	0.21575550576773989	0.10106564360220217	0.10775058291833316	0.3685413701498538	0.2648478535084804	0.0769441677318224	0.09926230919378427	0.22144517448857498	0.07482421941089991	0.5030382921328246
4.040404040404041	0.23787142025480415	0.2042020374856774	0.09775749061367256	0.10355654991014324	0.3625323198701935	0.2647066132904889	0.07484692556773322	0.09444671212073616	0.21489231824517754	0.07007789528520338	0.49810176886180896
4.545454545454546	0.23618438758053129	0.19639086787820612	0.09575362005606995	0.10105711963346399	0.3584853719829711	0.2646427345222369	0.07358405945505904	0.09165942347808592	0.21078638310349948	0.06700370479776623	0.494170893400524
