NON $ % + - . 0 1 2 3 4
#NON	G3	G2	G8	G5	G4	G9	G7	G6	G10	G1
0.0	0.9107888852029178	0.5748829689905968	0.5932856497087956	0.6198420946562752	0.07971165506332478	0.4923244292428517	0.5619750247379507	0.9557514878701473	0.5492828977379084	0.527111790914172
0.5050505050505051	0.9531654087290132	0.6769422159615506	0.4889893753864544	0.2757782865348857	0.5693483830364585	0.43003731635953374	0.48581885790531953	0.7847047807451055	0.3678684771680802	0.1693629047716266
1.0101010101010102	0.975412492775262	0.7179692732851716	0.45144642716019506	0.14193957350905534	0.6935016435987378	0.3994729092681515	0.4495059028217332	0.7197086938257289	0.2703543255700076	0.07702192533849135
1.5151515151515151	0.9870919016132274	0.73450291815847	0.4381664372415678	0.0859302728141995	0.726817396487886	0.3845376477315471	0.4321964982109621	0.694981878019955	0.21512251013201722	0.04854958145156636
2.0202020202020203	0.9932234283633468	0.741170654045199	0.433610294070587	0.060666320838361786	0.7359420284972731	0.3772738509059726	0.4239753405488392	0.6855309911799287	0.18329149609244605	0.037981135850016494
2.5252525252525255	0.9964423943913402	0.7438567421797575	0.4321270313096859	0.0484877059639499	0.7385032483314143	0.37375944795067767	0.42008972046784604	0.681896296943657	0.16480114831690887	0.03336685696353161
3.0303030303030303	0.9981323067552772	0.7449358554999788	0.43169008544804954	0.04230985815370829	0.7392516137777588	0.37206912695956346	0.4182641914526305	0.6804885384311031	0.15402336303313183	0.03110585934553478
3.5353535353535355	0.9990194871787832	0.7453674017996993	0.4315890990755416	0.0390639668513697	0.739484827931286	0.37126170683697024	0.4174126770825758	0.6799390761047902	0.14773379242517595	0.029919984699945223
4.040404040404041	0.9994852439271498	0.7455387947007328	0.4315842334366366	0.03731950110547271	0.7395644875517733	0.370879153283137	0.4170189200506014	0.6797228078387312	0.1440632090796996	0.02927603624360753
4.545454545454546	0.9997297597843169	0.7456061780030924	0.4315996743623547	0.03636858374859433	0.739594848848263	0.3706996707323979	0.416838751869872	0.6796368906162589	0.14192205577464334	0.02892075322104553
5.050505050505051	0.9998581271420972	0.7456322726764266	0.4316144709039958	0.03584561002311405	0.7396077170446433	0.3706164743777485	0.41675738688746156	0.6796024003399713	0.14067390941826155	0.028723416275227145
5.555555555555556	0.9999255178951324	0.7456421482822495	0.431624704212944	0.03555633505504728	0.7396136514588108	0.3705784934108375	0.41672124849580855	0.6795883864642114	0.13994686954888666	0.028613514279091135
6.0606060606060606	0.9999608977233692	0.7456457501720307	0.43163097354863	0.03539569334219879	0.7396165453392941	0.3705614939944867	0.41670554341918725	0.6795826124314576	0.13952368117573322	0.028552233996740322
6.565656565656566	0.9999794713213589	0.7456469818607208	0.43163458387352477	0.035306228659720586	0.7396180047824904	0.37055408786182553	0.41669892008521014	0.6795801942827898	0.13927753315528277	0.02851803971908141
7.070707070707071	0.9999892227840163	0.7456473524596082	0.4316365879917794	0.03525628672522517	0.7396187558637579	0.37055098239533846	0.41669624505085395	0.6795791610142534	0.13913445124207469	0.028498943759264365
7.575757575757576	0.9999943421625263	0.7456474296427744	0.4316376748226184	0.03522835399210514	0.739619145951024	0.37054975629893605	0.4166952376303874	0.6795787098921278	0.13905133152261268	0.02848826990738054
8.080808080808081	0.9999970295044629	0.7456474195515191	0.4316382548754367	0.035212704735217384	0.7396193479693961	0.37054932128733165	0.41669490463271375	0.6795785082670499	0.13900307428727288	0.028482297463920357
8.585858585858587	0.9999984409513026	0.7456473928304269	0.4316385602879922	0.03520392066713561	0.7396194564192885	0.3705491996332792	0.4166948251603999	0.6795784145141276	0.1389750673267576	0.028478951060948967
9.090909090909092	0.9999991816539826	0.7456473684290655	0.43163872036388484	0.03519898430174977	0.7396195102820504	0.37054919161948	0.41669483110206457	0.6795783709536335	0.13895882297179737	0.02847707377235804
9.595959595959597	0.9999995705260603	0.7456473513711039	0.4316388030270005	0.03519620577009916	0.7396195422312556	0.37054921588445294	0.4166948571146857	0.6795783491473973	0.13894940458006266	0.028476019557694993
10.101010101010102	0.9999997745677861	0.7456473400724146	0.43163884593285495	0.03519463993011337	0.7396195540178667	0.3705492434627534	0.41669488209706346	0.6795783387841778	0.13894394656290449	0.028475426430080417
10.606060606060607	0.9999998816869692	0.7456473332646445	0.4316388676390326	0.03519375613421356	0.7396195662806051	0.3705492654780529	0.4166949005541612	0.6795783329762443	0.13894078417080283	0.028475092612801543
11.111111111111112	0.9999999378898733	0.7456473291210762	0.4316388788111559	0.03519325676204494	0.7396195690515677	0.37054928095186185	0.4166949128475678	0.6795783301705163	0.13893895289803126	0.02847490425854828
11.616161616161618	0.9999999673888019	0.7456473266937562	0.4316388844529545	0.03519297423849123	0.7396195707644304	0.37054929106551543	0.4166949205110709	0.6795783286482365	0.13893789273939822	0.02847479792288247
12.121212121212121	0.9999999828778928	0.7456473252850259	0.43163888728675154	0.03519281416796584	0.7396195719161686	0.37054929739553305	0.41669492509874373	0.6795783278146013	0.13893727902772648	0.028474737792046564
12.626262626262626	0.9999999910374462	0.7456473244720432	0.4316388887029905	0.035192723124732685	0.7396195724751381	0.37054930125147223	0.4166949277739145	0.67957832735052	0.1389369229293469	0.028474703660899926
