Networkname,Nodes,Bin_method,Learn_method,Timepoints,Runtime_in_sec.,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_8_16_10_2018_13_38.sif,8,KM3,BESTFIT,100,4,0,43,7,14,0.0,0.0,0.671875,1.0238095238095237,-0.18543452998910614
Gold_5_16_10_2018_13_38.sif,5,KM3,BESTFIT,100,0,5,15,0,5,1.0,0.5,0.8,1.625,0.6123724356957945
Gold_6_16_10_2018_13_38.sif,6,KM3,BESTFIT,100,1,3,23,3,7,0.5,0.3,0.7222222222222222,1.2076923076923076,0.22188007849009164
Gold_9_16_10_2018_13_38.sif,9,KM3,BESTFIT,100,2,4,62,3,12,0.5714285714285714,0.25,0.8148148148148148,2.096969696969697,0.2888379881999309
Gold_7_16_10_2018_13_38.sif,7,KM3,BESTFIT,100,0,0,36,3,10,0.0,0.0,0.7346938775510204,1.3846153846153846,-0.12931515002796792
Gold_4_16_10_2018_13_38.sif,4,KM3,BESTFIT,100,1,2,9,1,4,0.6666666666666666,0.3333333333333333,0.6875,0.990909090909091,0.28941438070815306
