NON $ % + -
#NON	a	b	c	d
0.0	0.02757310954976766	0.2819337721476124	0.3133838050062524	0.4683322692716465
0.5050505050505051	0.15150154791452583	0.22155007325170717	0.315432598867454	0.2867764991278597
1.0101010101010102	0.1780147865556323	0.19154082020524132	0.29578335507309306	0.21188941431784764
1.5151515151515151	0.1793482304719441	0.17539364418500572	0.2765330355744678	0.18083314496628128
2.0202020202020203	0.17598740341890798	0.16592157973240312	0.2624517119647258	0.16778515705534794
2.5252525252525255	0.17306805568580502	0.160012041552686	0.25335584427014096	0.16233340173207295
3.0303030303030303	0.17129050139944355	0.15622048980021763	0.24787459471717393	0.16009618066723633
3.5353535353535355	0.17035336944667945	0.15377896137058977	0.24471089529176027	0.15920026223569056
4.040404040404041	0.1698984847859639	0.15222083818966847	0.242935479850362	0.1588514095586413
4.545454545454546	0.16968976639798383	0.1512401928914172	0.24195767833939877	0.15871977089961262
5.050505050505051	0.16959802734575796	0.15063206385331476	0.24142591795095164	0.15867186563298363
5.555555555555556	0.16955911456526607	0.15026017331462824	0.24113915077498613	0.15865518857393382
6.0606060606060606	0.1695431273696822	0.15003557549629584	0.24098535357825462	0.1586497192612425
6.565656565656566	0.16953675535788507	0.14990140566702911	0.24090315504160897	0.15864808085601476
7.070707070707071	0.16953429283722027	0.14982200786814046	0.24085931361135435	0.1586476665065853
7.575757575757576	0.16953337241526809	0.14977540240556544	0.24083595615017092	0.15864760277963108
8.080808080808081	0.1695330412823516	0.14974823696486417	0.2408235182640418	0.15864761878291606
