,,,Slide ID,a,b,c,d
,,,Antibody Name,a,b,c,d
,,,HUGO ID,a,b,c,d
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,25.757575757575758,0.34971903289418843,0.24145947171173351,0.6892833064858915,0.13039403896988638
C1,no,Insulin,26.262626262626263,0.34971903289375156,0.2414594717111714,0.6892833064832435,0.13039403896866872
C1,no,Insulin,26.767676767676768,0.34971903289331474,0.2414594717106093,0.6892833064805957,0.13039403896745103
C1,no,Insulin,27.272727272727273,0.34971903289287787,0.2414594717100472,0.6892833064779477,0.13039403896623333
C1,no,Insulin,27.77777777777778,0.349719032892441,0.2414594717094851,0.6892833064752997,0.13039403896501567
C1,no,Insulin,28.282828282828284,0.3497190328920042,0.24145947170892298,0.6892833064726518,0.13039403896379798
C1,no,Insulin,28.78787878787879,0.3497190328915673,0.24145947170836088,0.6892833064700038,0.13039403896258028
C1,no,Insulin,29.292929292929294,0.34971903289113043,0.24145947170779877,0.6892833064673559,0.13039403896136262
C1,no,Insulin,29.7979797979798,0.34971903289069356,0.24145947170723667,0.6892833064647079,0.13039403896014493
C1,no,Insulin,30.303030303030305,0.34971903289025674,0.24145947170667456,0.6892833064620599,0.13039403895892723
C1,no,Insulin,30.80808080808081,0.34971903288981987,0.24145947170611246,0.689283306459412,0.13039403895770957
C1,no,Insulin,31.313131313131315,0.349719032889383,0.24145947170555035,0.6892833064567641,0.13039403895649188
C1,no,Insulin,31.81818181818182,0.3497190328889462,0.24145947170498824,0.6892833064541161,0.13039403895527418
C1,no,Insulin,32.323232323232325,0.3497190328885093,0.24145947170442614,0.6892833064514682,0.13039403895405652
C1,no,Insulin,32.82828282828283,0.34971903288807243,0.24145947170386403,0.6892833064488202,0.13039403895283883
C1,no,Insulin,33.333333333333336,0.3497190328876356,0.24145947170330193,0.6892833064461723,0.13039403895162113
C1,no,Insulin,33.83838383838384,0.34971903288719874,0.24145947170273982,0.6892833064435243,0.13039403895040344
C1,no,Insulin,34.343434343434346,0.34971903288676187,0.2414594717021777,0.6892833064408763,0.13039403894918578
C1,no,Insulin,34.84848484848485,0.34971903288632505,0.2414594717016156,0.6892833064382284,0.13039403894796808
C1,no,Insulin,35.35353535353536,0.3497190328858882,0.2414594717010535,0.6892833064355804,0.1303940389467504
C1,no,Insulin,35.85858585858586,0.3497190328854513,0.2414594717004914,0.6892833064329325,0.13039403894553273
C1,no,Insulin,36.36363636363637,0.34971903288501444,0.2414594716999293,0.6892833064302846,0.13039403894431503
C1,no,Insulin,36.86868686868687,0.3497190328845776,0.24145947169936718,0.6892833064276366,0.13039403894309734
C1,no,Insulin,37.37373737373738,0.34971903288414075,0.24145947169880508,0.6892833064249887,0.13039403894187968
C1,no,Insulin,37.87878787878788,0.3497190328837039,0.24145947169824297,0.6892833064223407,0.13039403894066198
C1,no,Insulin,38.38383838383839,0.34971903288326706,0.2414594716976809,0.6892833064196927,0.1303940389394443
C1,no,Insulin,38.88888888888889,0.3497190328828302,0.2414594716971188,0.6892833064170448,0.13039403893822663
C1,no,Insulin,39.3939393939394,0.3497190328823933,0.24145947169655668,0.6892833064143968,0.13039403893700893
C1,no,Insulin,39.8989898989899,0.3497190328819565,0.24145947169599458,0.6892833064117488,0.13039403893579124
C1,no,Insulin,40.40404040404041,0.3497190328815196,0.24145947169543247,0.689283306409101,0.13039403893457358
C1,no,Insulin,40.909090909090914,0.34971903288108275,0.24145947169487036,0.689283306406453,0.13039403893335588
C1,no,Insulin,41.41414141414142,0.3497190328806459,0.24145947169430826,0.6892833064038051,0.1303940389321382
C1,no,Insulin,41.919191919191924,0.34971903288020906,0.24145947169374615,0.6892833064011571,0.1303940389309205
C1,no,Insulin,42.42424242424243,0.3497190328800204,0.2414594716935034,0.6892833064000136,0.13039403893039456
C1,no,Insulin,42.929292929292934,0.3497190328800058,0.24145947169348458,0.689283306399925,0.13039403893035367
C1,no,Insulin,43.43434343434344,0.3497190328799911,0.2414594716934658,0.6892833063998364,0.1303940389303128
C1,no,Insulin,43.939393939393945,0.3497190328799765,0.24145947169344698,0.6892833063997477,0.1303940389302719
C1,no,Insulin,44.44444444444445,0.3497190328799619,0.24145947169342816,0.6892833063996591,0.13039403893023102
C1,no,Insulin,44.949494949494955,0.34971903287994727,0.24145947169340937,0.6892833063995705,0.1303940389301901
C1,no,Insulin,45.45454545454546,0.34971903287993267,0.24145947169339055,0.6892833063994819,0.13039403893014923
C1,no,Insulin,45.959595959595966,0.349719032879918,0.24145947169337173,0.6892833063993933,0.13039403893010834
C1,no,Insulin,46.46464646464647,0.3497190328799034,0.24145947169335294,0.6892833063993047,0.13039403893006746
C1,no,Insulin,46.969696969696976,0.34971903287988876,0.24145947169333412,0.6892833063992161,0.13039403893002657
C1,no,Insulin,47.47474747474748,0.34971903287987416,0.2414594716933153,0.6892833063991275,0.1303940389299857
C1,no,Insulin,47.979797979797986,0.34971903287985956,0.2414594716932965,0.6892833063990389,0.13039403892994478
C1,no,Insulin,48.484848484848484,0.3497190328798449,0.2414594716932777,0.6892833063989503,0.1303940389299039
C1,no,Insulin,48.98989898989899,0.3497190328798303,0.24145947169325888,0.6892833063988617,0.130394038929863
C1,no,Insulin,49.494949494949495,0.34971903287981565,0.24145947169324009,0.6892833063987731,0.13039403892982213
C1,no,Insulin,50.0,0.34971903287980105,0.24145947169322127,0.6892833063986845,0.13039403892978124
