NON $ % + - . 0 1 2 3 4 5 6 7
#NON	G10	G11	G9	G1	G12	G8	G2	G5	G13	G4	G6	G7	G3
5.050505050505051	0.4182101030187248	0.015588384970634719	0.682550129594049	0.1692426692519396	0.30811454792378085	0.9971043162614603	0.22117443007963844	0.026689937160712603	0.9999997605742019	0.059313650969890844	0.20270248189856346	0.7039722251406265	0.6566129809770237
5.555555555555556	0.4182088334051153	0.015594340489584477	0.6825490968346257	0.16923335244188006	0.3081224235645349	0.9983133892789509	0.2211789430001393	0.026699969717488965	0.9999999307114206	0.0593305790734417	0.20266945339422865	0.7039903598703091	0.6566130626232275
6.0606060606060606	0.4182084428010223	0.015598665772569222	0.6825487895037241	0.16923052673007077	0.3081254081120913	0.9990176221067815	0.2211808254285149	0.026706410609397827	0.999999979948297	0.05934269366277357	0.2026539050304633	0.7039974584224216	0.6566131093324502
6.565656565656566	0.4182083312745926	0.015601533646825226	0.6825487037172617	0.16922979752230435	0.30812654015151086	0.9994278014477054	0.22118167592332597	0.02671050399491865	0.9999999942004527	0.05935052794003148	0.20264658578020445	0.7040002390428687	0.6566131373002466
7.070707070707071	0.41820830483855054	0.015603353174610911	0.6825486832172243	0.16922969739009858	0.30812697102923164	0.9996667176421599	0.22118209715760245	0.026713077817558797	0.9999999983735909	0.05935536174869477	0.2026431392133755	0.7040013312110847	0.6566131542045938
7.575757575757576	0.4182083026867648	0.015604480513402309	0.6825486809886353	0.1692297578416636	0.30812713485594484	0.9998058766361491	0.22118232323892043	0.0267146801604282	0.9999999995552473	0.059358275103871976	0.2026415168409893	0.7040017598681484	0.656613164361713
8.080808080808081	0.41820830605789716	0.01560516890463197	0.6825486829452129	0.1692298372591333	0.30812719720102677	0.9998869271187758	0.22118245273084694	0.0267156690276061	0.9999999998396353	0.059360008027292036	0.20264075337913653	0.7040019282352665	0.6566131703835576
8.585858585858587	0.4182083092564939	0.015605584627070238	0.6825486848486775	0.16922989800714613	0.3081272216964217	0.9999341419515958	0.22118252784220757	0.026716274834304672	0.9999999999997167	0.05936102932188916	0.2026403932816072	0.704001995932627	0.6566131740553781
9.090909090909092	0.4182083119750582	0.015605834827164199	0.682548686605067	0.16922994145613754	0.30812723069955017	0.9999616411540773	0.22118257390168403	0.026716643504518384	0.9999999999620197	0.05936163078348095	0.2026402242246402	0.7040020219410028	0.6566131761560767
9.595959595959597	0.41820831345855997	0.01560598383663016	0.6825486874386913	0.1692299677215188	0.3081272345751916	0.999977658439257	0.22118260075457874	0.026716866752657116	1.0000000000488707	0.05936198180405085	0.2026401445162875	0.7040020330079704	0.6566131774646552
10.101010101010102	0.41820831458106816	0.015606072901192319	0.6825486881908144	0.16922998503755463	0.30812723586249113	0.9999869873870421	0.22118261715617749	0.026717001222195638	1.000000000023135	0.05936218802506169	0.20264010720566966	0.7040020370494378	0.6566131782167347
10.606060606060607	0.4182083152691466	0.015606125759575939	0.6825486886264175	0.1692299956099467	0.3081272364057575	0.9999924204736954	0.22118262762466032	0.02671708191287634	1.0000000000063372	0.05936230843324252	0.20264008964876407	0.7040020387419321	0.6566131786306669
11.111111111111112	0.41820831566699995	0.015606157031586706	0.6825486888800265	0.16923000188872409	0.3081272366398982	0.999995584563958	0.22118263372671904	0.026717130162699873	1.0000000000019653	0.059362378669754495	0.20264008138478742	0.7040020394772438	0.6566131788842965
11.616161616161618	0.4182083159018501	0.015606175549108581	0.6825486890280621	0.16923000563679563	0.3081272367466317	0.9999974320028155	0.22118263740137198	0.026717158996113363	1.000000000000591	0.059362419737428666	0.20264007747886917	0.7040020398086964	0.6566131790332476
12.121212121212121	0.41820831603870895	0.01560618634581847	0.6825486891137956	0.16923000783805103	0.3081272367958939	0.9999984948468243	0.2211826395803612	0.026717175954188602	1.0000000000001943	0.05936244339456951	0.2026400756921246	0.704002039958897	0.6566131791192479
12.626262626262626	0.4182083161195282	0.015606192790295194	0.6825486891661738	0.16923000915088274	0.3081272368225045	0.999999123452027	0.2211826408609406	0.026717186139071605	1.0000000000000135	0.059362457397241095	0.20264007478935203	0.7040020400409304	0.656613179172123
13.131313131313131	0.4182083161688625	0.015606196732122586	0.6825486891984974	0.1692300099553355	0.30812723683807314	0.9999995052853019	0.22118264164589324	0.02671719239796079	0.9999999999998809	0.05936246590740048	0.20264007430213188	0.70400204008894	0.6566131792045987
13.636363636363637	0.4182083161967969	0.015606198852691445	0.6825486892139263	0.16923001040269126	0.3081272368431363	0.9999997070618922	0.22118264213102704	0.026717195802110662	0.9999999999999336	0.059362470412159515	0.20264007416106447	0.7040020401010015	0.6566131792189464
14.141414141414142	0.4182083162154311	0.015606200173660467	0.6825486892219711	0.16923001069078292	0.3081272368462418	0.9999998319563476	0.22118264247872468	0.02671719793239712	1.0000000000001	0.05936247320207432	0.20264007409459364	0.7040020401057443	0.6566131792253572
14.646464646464647	0.4182083162261014	0.015606200917132121	0.6825486892264878	0.16923001085383782	0.3081272368486872	0.999999901644608	0.22118264267875906	0.026717199139207733	1.0000000000001932	0.05936247475968901	0.20264007406557139	0.7040020401101089	0.6566131792286787
15.151515151515152	0.4182083162309509	0.015606201339849855	0.6825486892307537	0.1692300109374485	0.30812723685022386	0.9999999409887381	0.2211826427465359	0.02671719982870034	1.0000000000001308	0.05936247563921649	0.20264007404991963	0.7040020401155453	0.6566131792330886
15.656565656565657	0.4182083162319171	0.01560620159380013	0.6825486892356307	0.16923001097435666	0.3081272368502377	0.9999999645825539	0.22118264271883212	0.026717200242776122	0.9999999999999789	0.059362476166270245	0.20264007403926323	0.7040020401202334	0.6566131792395967
16.161616161616163	0.4182083162311424	0.015606201748816634	0.682548689239982	0.16923001098854304	0.3081272368491255	0.999999978980268	0.22118264265804063	0.0267172004949666	0.999999999999873	0.05936247648755945	0.2026400740326701	0.7040020401227735	0.6566131792461627
16.666666666666668	0.4182083162308784	0.015606201841653398	0.6825486892421266	0.16923001099951235	0.30812723684824667	0.9999999875799368	0.22118264263355605	0.02671720064624081	0.999999999999893	0.05936247667949998	0.20264007402957165	0.7040020401233472	0.6566131792495986
17.171717171717173	0.41820831623255467	0.015606201896347094	0.6825486892412597	0.16923001101871962	0.30812723684873206	0.9999999926359001	0.22118264268501087	0.026717200736088728	1.0000000000000018	0.059362476792711096	0.20264007402840054	0.7040020401227595	0.6566131792480071
17.67676767676768	0.4182083162359597	0.015606201928505111	0.6825486892381821	0.16923001104561655	0.3081272368505209	0.9999999956183653	0.22118264279662117	0.026717200789565465	1.0000000000000935	0.059362476859910605	0.202640074027834	0.7040020401216357	0.6566131792423955
18.181818181818183	0.41820831623937177	0.015606201947566145	0.6825486892350067	0.1692300110696573	0.30812723685245297	0.9999999973929699	0.22118264290513592	0.026717200821499965	1.0000000000000924	0.05936247690008356	0.2026400740273957	0.7040020401205355	0.6566131792364237
18.68686868686869	0.41820831624179566	0.015606201962666108	0.6825486892327908	0.16923001108694485	0.3081272368538336	0.9999999987965014	0.22118264298199408	0.026717200846777613	1.0000000000000926	0.05936247693181842	0.20264007402705103	0.7040020401198125	0.6566131792322346
19.191919191919194	0.4182083162433546	0.015606201975621833	0.6825486892313929	0.1692300110989375	0.30812723685472765	0.9999999999989093	0.2211826430331922	0.026717200868448164	1.0000000000001257	0.0593624769589494	0.20264007402679282	0.704002040119439	0.6566131792296296
19.6969696969697	0.4182083162434662	0.015606201983770095	0.6825486892314567	0.16923001110073066	0.30812723685478605	1.0000000007464895	0.2211826430354676	0.02671720088193529	1.0000000000001315	0.05936247697568258	0.20264007402663944	0.7040020401195792	0.6566131792296807
20.202020202020204	0.41820831624213045	0.015606201987110893	0.6825486892329823	0.16923001109232422	0.3081272368540088	1.0000000010392418	0.22118264298882037	0.02671720088723899	1.00000000000011	0.059362476982017943	0.20264007402659087	0.7040020401202334	0.6566131792323879
20.70707070707071	0.4182083162393474	0.015606201985644228	0.6825486892359697	0.16923001107371824	0.3081272368523959	1.0000000008771663	0.2211826428932504	0.026717200884359263	1.000000000000061	0.05936247697795549	0.20264007402664708	0.7040020401214012	0.6566131792377515
21.212121212121215	0.4182083162385557	0.015606201987375884	0.6825486892368682	0.1692300110687011	0.30812723685193266	1.0000000010276189	0.22118264286563225	0.02671720088709184	1.0000000000000475	0.0593624769811938	0.20264007402662362	0.7040020401217766	0.6566131792393478
21.71717171717172	0.4182083162381306	0.015606201988523324	0.6825486892373556	0.16923001106603336	0.3081272368516812	1.0000000011280423	0.22118264285074546	0.026717200888918567	1.00000000000004	0.0593624769833707	0.2026400740266076	0.7040020401219765	0.6566131792402119
22.222222222222225	0.41820831623767174	0.015606201988154485	0.6825486892378451	0.1692300110629455	0.3081272368514103	1.0000000010890988	0.2211826428349832	0.026717200888233303	1.0000000000000306	0.059362476982425694	0.20264007402662054	0.7040020401221533	0.6566131792410915
22.72727272727273	0.41820831623717925	0.015606201986269368	0.6825486892383367	0.1692300110594375	0.3081272368511199	1.000000000910788	0.22118264281834543	0.02671720088503605	1.00000000000002	0.059362476978358766	0.20264007402666245	0.7040020401223068	0.6566131792419867
23.232323232323235	0.41820831623593246	0.015606201985018366	0.6825486892396606	0.16923001105101063	0.30812723685038335	1.0000000007815633	0.22118264277553673	0.026717200882765007	0.9999999999999946	0.05936247697526816	0.202640074026709	0.7040020401227807	0.6566131792443685
23.73737373737374	0.4182083162360148	0.015606201983657522	0.6825486892395408	0.16923001105138188	0.30812723685043275	1.000000000658182	0.22118264277865168	0.026717200880527422	0.9999999999999957	0.059362476972522026	0.2026400740267286	0.7040020401227146	0.6566131792441638
24.242424242424242	0.41820831623609706	0.01560620198229668	0.682548689239421	0.16923001105175314	0.3081272368504821	1.0000000005348006	0.22118264278176664	0.026717200878289837	0.9999999999999967	0.05936247696977588	0.2026400740267482	0.7040020401226486	0.6566131792439592
24.747474747474747	0.4182083162361794	0.015606201980935836	0.6825486892393012	0.1692300110521244	0.30812723685053145	1.0000000004114191	0.2211826427848816	0.02671720087605225	0.9999999999999977	0.059362476967029745	0.2026400740267678	0.7040020401225824	0.6566131792437546
25.252525252525253	0.4182083162362617	0.015606201979574992	0.6825486892391815	0.16923001105249566	0.3081272368505808	1.0000000002880378	0.22118264278799654	0.026717200873814666	0.9999999999999988	0.0593624769642836	0.2026400740267874	0.7040020401225163	0.65661317924355
25.757575757575758	0.418208316236302	0.01560620197888908	0.6825486892391225	0.16923001105267468	0.30812723685060506	1.000000000225853	0.22118264278952465	0.026717200872686545	0.9999999999999992	0.059362476962899355	0.2026400740267972	0.7040020401224837	0.6566131792434493
26.262626262626263	0.4182083162363027	0.015606201978837253	0.6825486892391205	0.16923001105267316	0.30812723685060567	1.0000000002211609	0.22118264278956198	0.026717200872600728	0.9999999999999993	0.05936247696279457	0.20264007402679773	0.7040020401224825	0.6566131792434461
26.767676767676768	0.4182083162363035	0.015606201978785428	0.6825486892391185	0.1692300110526716	0.3081272368506063	1.0000000002164686	0.2211826427895993	0.026717200872514914	0.9999999999999993	0.059362476962689786	0.20264007402679826	0.7040020401224812	0.656613179243443
27.272727272727273	0.4182083162363043	0.015606201978733601	0.6825486892391165	0.16923001105267008	0.3081272368506069	1.0000000002117766	0.2211826427896366	0.0267172008724291	0.9999999999999993	0.059362476962584995	0.20264007402679882	0.70400204012248	0.6566131792434399
27.77777777777778	0.418208316236305	0.015606201978681775	0.6825486892391145	0.16923001105266855	0.3081272368506075	1.0000000002070846	0.2211826427896739	0.026717200872343288	0.9999999999999993	0.05936247696248021	0.20264007402679934	0.7040020401224787	0.6566131792434367
28.282828282828284	0.4182083162363058	0.015606201978629948	0.6825486892391126	0.169230011052667	0.30812723685060806	1.0000000002023925	0.22118264278971123	0.026717200872257475	0.9999999999999993	0.05936247696237542	0.2026400740267999	0.7040020401224775	0.6566131792434335
28.78787878787879	0.41820831623630655	0.015606201978578123	0.6825486892391106	0.16923001105266547	0.30812723685060867	1.0000000001977003	0.22118264278974853	0.026717200872171658	0.9999999999999993	0.059362476962270636	0.20264007402680043	0.7040020401224762	0.6566131792434303
29.292929292929294	0.4182083162363073	0.015606201978526297	0.6825486892391086	0.16923001105266391	0.3081272368506093	1.0000000001930083	0.22118264278978583	0.026717200872085844	0.9999999999999993	0.05936247696216585	0.20264007402680098	0.704002040122475	0.6566131792434272
29.7979797979798	0.41820831623630805	0.01560620197847447	0.6825486892391066	0.1692300110526624	0.3081272368506099	1.0000000001883163	0.22118264278982316	0.02671720087200003	0.9999999999999994	0.05936247696206106	0.2026400740268015	0.7040020401224738	0.656613179243424
30.303030303030305	0.4182083162363088	0.015606201978422643	0.6825486892391047	0.16923001105266086	0.3081272368506105	1.0000000001836242	0.22118264278986047	0.026717200871914218	0.9999999999999994	0.059362476961956276	0.20264007402680206	0.7040020401224726	0.6566131792434209
30.80808080808081	0.41820831623630955	0.015606201978370817	0.6825486892391027	0.1692300110526593	0.3081272368506111	1.000000000178932	0.22118264278989777	0.026717200871828405	0.9999999999999994	0.059362476961851485	0.2026400740268026	0.7040020401224714	0.6566131792434178
31.313131313131315	0.41820831623631033	0.015606201978318992	0.6825486892391007	0.16923001105265778	0.3081272368506117	1.00000000017424	0.2211826427899351	0.02671720087174259	0.9999999999999994	0.0593624769617467	0.20264007402680315	0.7040020401224701	0.6566131792434146
31.81818181818182	0.41820831623631105	0.015606201978267165	0.6825486892390987	0.16923001105265623	0.30812723685061233	1.000000000169548	0.2211826427899724	0.026717200871656775	0.9999999999999994	0.059362476961641916	0.20264007402680367	0.7040020401224689	0.6566131792434114
32.323232323232325	0.41820831623631183	0.015606201978215339	0.6825486892390967	0.1692300110526547	0.30812723685061294	1.000000000164856	0.2211826427900097	0.02671720087157096	0.9999999999999994	0.059362476961537125	0.2026400740268042	0.7040020401224677	0.6566131792434082
32.82828282828283	0.4182083162363126	0.015606201978163512	0.6825486892390948	0.16923001105265317	0.30812723685061355	1.0000000001601637	0.22118264279004704	0.026717200871485148	0.9999999999999994	0.05936247696143234	0.20264007402680476	0.7040020401224665	0.6566131792434051
33.333333333333336	0.4182083162363133	0.015606201978111685	0.6825486892390928	0.16923001105265162	0.30812723685061416	1.0000000001554716	0.22118264279008434	0.026717200871399335	0.9999999999999996	0.05936247696132755	0.20264007402680528	0.7040020401224653	0.6566131792434019
33.83838383838384	0.4182083162363141	0.01560620197805986	0.6825486892390908	0.1692300110526501	0.30812723685061477	1.0000000001507796	0.22118264279012165	0.02671720087131352	0.9999999999999996	0.059362476961222765	0.20264007402680584	0.704002040122464	0.6566131792433988
34.343434343434346	0.4182083162363149	0.015606201978008034	0.6825486892390888	0.16923001105264854	0.3081272368506153	1.0000000001460876	0.22118264279015895	0.026717200871227705	0.9999999999999996	0.05936247696111798	0.20264007402680637	0.7040020401224627	0.6566131792433957
34.84848484848485	0.4182083162363156	0.015606201977956207	0.682548689239087	0.169230011052647	0.30812723685061594	1.0000000001413953	0.22118264279019628	0.02671720087114189	0.9999999999999996	0.05936247696101319	0.20264007402680692	0.7040020401224615	0.6566131792433925
35.35353535353536	0.4182083162363164	0.01560620197790438	0.682548689239085	0.16923001105264548	0.30812723685061655	1.0000000001367033	0.22118264279023359	0.026717200871056078	0.9999999999999996	0.059362476960908406	0.20264007402680745	0.7040020401224603	0.6566131792433894
35.85858585858586	0.4182083162363171	0.015606201977852556	0.682548689239083	0.16923001105264393	0.30812723685061716	1.0000000001320113	0.2211826427902709	0.026717200870970265	0.9999999999999996	0.059362476960803615	0.202640074026808	0.704002040122459	0.6566131792433861
36.36363636363637	0.4182083162363179	0.01560620197780073	0.682548689239081	0.1692300110526424	0.30812723685061777	1.0000000001273193	0.22118264279030822	0.02671720087088445	0.9999999999999996	0.05936247696069883	0.20264007402680853	0.7040020401224578	0.656613179243383
36.86868686868687	0.41820831623631866	0.015606201977748903	0.6825486892390791	0.16923001105264085	0.3081272368506184	1.000000000122627	0.22118264279034552	0.026717200870798638	0.9999999999999997	0.059362476960594046	0.20264007402680909	0.7040020401224566	0.6566131792433798
37.37373737373738	0.4182083162363194	0.015606201977697076	0.6825486892390771	0.16923001105263932	0.308127236850619	1.000000000117935	0.22118264279038283	0.02671720087071282	0.9999999999999997	0.059362476960489255	0.2026400740268096	0.7040020401224554	0.6566131792433767
37.87878787878788	0.41820831623632015	0.01560620197764525	0.6825486892390751	0.1692300110526378	0.3081272368506196	1.000000000113243	0.22118264279042016	0.026717200870627008	0.9999999999999997	0.05936247696038447	0.20264007402681014	0.7040020401224542	0.6566131792433736
38.38383838383839	0.41820831623632093	0.015606201977593425	0.6825486892390731	0.16923001105263624	0.3081272368506202	1.000000000108551	0.22118264279045746	0.026717200870541195	0.9999999999999997	0.05936247696027968	0.2026400740268107	0.7040020401224529	0.6566131792433704
38.88888888888889	0.41820831623632165	0.015606201977541598	0.6825486892390711	0.16923001105263472	0.3081272368506208	1.0000000001038587	0.22118264279049477	0.02671720087045538	0.9999999999999997	0.059362476960174895	0.20264007402681122	0.7040020401224517	0.6566131792433673
39.3939393939394	0.41820831623632243	0.015606201977489772	0.6825486892390692	0.16923001105263316	0.30812723685062143	1.0000000000991667	0.22118264279053207	0.026717200870369568	0.9999999999999997	0.05936247696007011	0.20264007402681178	0.7040020401224505	0.656613179243364
39.8989898989899	0.4182083162363232	0.015606201977437945	0.6825486892390672	0.16923001105263163	0.308127236850622	1.0000000000944747	0.2211826427905694	0.02671720087028375	0.9999999999999997	0.05936247695996532	0.2026400740268123	0.7040020401224493	0.6566131792433609
40.40404040404041	0.41820831623632393	0.01560620197738612	0.6825486892390652	0.1692300110526301	0.3081272368506226	1.0000000000897826	0.2211826427906067	0.026717200870197938	0.9999999999999998	0.059362476959860536	0.20264007402681286	0.704002040122448	0.6566131792433577
40.909090909090914	0.4182083162363247	0.015606201977334293	0.6825486892390632	0.16923001105262855	0.3081272368506232	1.0000000000850904	0.221182642790644	0.026717200870112125	0.9999999999999998	0.059362476959755744	0.2026400740268134	0.7040020401224467	0.6566131792433546
41.41414141414142	0.4182083162363255	0.015606201977282467	0.6825486892390613	0.16923001105262703	0.3081272368506238	1.0000000000803984	0.22118264279068134	0.02671720087002631	0.9999999999999998	0.05936247695965096	0.20264007402681394	0.7040020401224455	0.6566131792433515
41.919191919191924	0.4182083162363262	0.01560620197723064	0.6825486892390593	0.16923001105262547	0.30812723685062443	1.0000000000757063	0.22118264279071864	0.026717200869940498	0.9999999999999998	0.059362476959546176	0.20264007402681447	0.7040020401224443	0.6566131792433483
42.42424242424243	0.418208316236327	0.015606201977178814	0.6825486892390573	0.16923001105262395	0.30812723685062504	1.0000000000710143	0.22118264279075595	0.026717200869854685	0.9999999999999998	0.059362476959441385	0.20264007402681503	0.704002040122443	0.6566131792433452
42.929292929292934	0.4182083162363277	0.015606201977126989	0.6825486892390553	0.16923001105262242	0.30812723685062565	1.000000000066322	0.22118264279079328	0.026717200869768868	0.9999999999999998	0.0593624769593366	0.20264007402681555	0.7040020401224418	0.656613179243342
43.43434343434344	0.4182083162363285	0.015606201977075162	0.6825486892390534	0.16923001105262087	0.30812723685062626	1.00000000006163	0.22118264279083058	0.026717200869683055	0.9999999999999998	0.059362476959231816	0.20264007402681608	0.7040020401224406	0.6566131792433388
43.939393939393945	0.41820831623632926	0.015606201977023336	0.6825486892390514	0.16923001105261934	0.3081272368506269	1.000000000056938	0.22118264279086788	0.02671720086959724	0.9999999999999999	0.059362476959127025	0.20264007402681664	0.7040020401224394	0.6566131792433356
44.44444444444445	0.41820831623633	0.015606201976971509	0.6825486892390494	0.16923001105261778	0.3081272368506275	1.0000000000522458	0.2211826427909052	0.026717200869511428	0.9999999999999999	0.05936247695902224	0.20264007402681716	0.7040020401224382	0.6566131792433325
44.949494949494955	0.41820831623633076	0.015606201976919682	0.6825486892390474	0.16923001105261626	0.3081272368506281	1.0000000000475537	0.22118264279094252	0.026717200869425615	0.9999999999999999	0.05936247695891745	0.20264007402681772	0.704002040122437	0.6566131792433294
45.45454545454546	0.41820831623633153	0.015606201976867858	0.6825486892390454	0.16923001105261473	0.3081272368506287	1.0000000000428617	0.22118264279097982	0.026717200869339798	0.9999999999999999	0.059362476958812666	0.20264007402681825	0.7040020401224357	0.6566131792433262
45.959595959595966	0.41820831623633226	0.015606201976816031	0.6825486892390435	0.16923001105261318	0.30812723685062926	1.0000000000381697	0.22118264279101713	0.026717200869253985	0.9999999999999999	0.05936247695870788	0.2026400740268188	0.7040020401224345	0.6566131792433231
46.46464646464647	0.41820831623633303	0.015606201976764204	0.6825486892390416	0.16923001105261165	0.30812723685062987	1.0000000000334774	0.22118264279105446	0.02671720086916817	0.9999999999999999	0.05936247695860309	0.20264007402681933	0.7040020401224333	0.6566131792433199
46.969696969696976	0.4182083162363338	0.015606201976712378	0.6825486892390396	0.1692300110526101	0.3081272368506305	1.0000000000287854	0.22118264279109176	0.026717200869082358	0.9999999999999999	0.059362476958498306	0.20264007402681988	0.704002040122432	0.6566131792433167
47.47474747474748	0.41820831623633453	0.015606201976660553	0.6825486892390376	0.16923001105260857	0.3081272368506311	1.0000000000240934	0.22118264279112906	0.026717200868996545	1.0	0.059362476958393515	0.2026400740268204	0.7040020401224307	0.6566131792433135
47.979797979797986	0.4182083162363353	0.015606201976608726	0.6825486892390357	0.16923001105260704	0.3081272368506317	1.0000000000194014	0.2211826427911664	0.026717200868910728	1.0	0.05936247695828873	0.20264007402682097	0.7040020401224295	0.6566131792433104
48.484848484848484	0.41820831623633603	0.0156062019765569	0.6825486892390337	0.1692300110526055	0.3081272368506323	1.0000000000147091	0.2211826427912037	0.026717200868824915	1.0	0.059362476958183946	0.2026400740268215	0.7040020401224283	0.6566131792433073
48.98989898989899	0.4182083162363368	0.015606201976505073	0.6825486892390317	0.16923001105260396	0.3081272368506329	1.000000000010017	0.221182642791241	0.0267172008687391	1.0	0.059362476958079155	0.20264007402682202	0.7040020401224271	0.6566131792433041
49.494949494949495	0.41820831623633703	0.015606201976488902	0.682548689239031	0.16923001105260332	0.3081272368506331	1.0000000000085534	0.2211826427912518	0.026717200868712314	0.9999999999999999	0.05936247695804646	0.20264007402682216	0.7040020401224266	0.6566131792433032
50.0	0.41820831623633703	0.015606201976486926	0.682548689239031	0.16923001105260302	0.3081272368506331	1.000000000008375	0.22118264279125208	0.02671720086870903	0.9999999999999999	0.05936247695804247	0.2026400740268222	0.7040020401224266	0.6566131792433032
