NON $ % + - . 0 1 2 3 4
#NON	G7	G3	G2	G9	G4	G10	G5	G1	G6	G8
0.0	0.8012222877576523	0.7821903677322164	0.27277956107793455	0.7904298338929963	0.6668179817861769	0.06304075121632258	0.5573782984623397	0.7903917209631288	0.6625325713034735	0.012393000499117512
0.5050505050505051	0.5797357602404271	0.8730266598485015	0.5899012133202266	0.5452481541798163	0.7545917569310625	0.10358506916775304	0.33204120589543373	0.35671485893347504	0.7228607518561988	0.34338682438204804
1.0101010101010102	0.488354116106356	0.9259801834297858	0.6684859005555405	0.43183666112890134	0.7792913015662211	0.12052340749463406	0.2100750691112486	0.18691797320160822	0.7271782611975509	0.42733768421763774
1.5151515151515151	0.45127800505110655	0.9568497352174392	0.6885024317508602	0.37977464295195706	0.786920660161402	0.12737746349680856	0.14222499856208395	0.11757856895243825	0.7248265954033478	0.4503153810967945
2.0202020202020203	0.436643568140288	0.9748453126052797	0.6936208630540757	0.35614255649845694	0.7896154524374153	0.1301622685517127	0.10337358346138284	0.08762029678431715	0.7229606685557305	0.45751299551355656
2.5252525252525255	0.4311255347140586	0.9853359348174981	0.6949272946329883	0.34558477209676053	0.790729569656743	0.13131979843033134	0.08048042062065845	0.07398069517229039	0.7220098693444813	0.4602232262388404
3.0303030303030303	0.4292107031944158	0.9914515015584257	0.695258459505818	0.34097419130965223	0.7912593452283563	0.13181571259488295	0.06663000385642519	0.0675156799107132	0.7215883620013438	0.46144418642329427
3.5353535353535355	0.42865701778250753	0.995016605331279	0.695340937308245	0.3390277943306573	0.7915366347225904	0.13203405018869427	0.05805901099438893	0.06436084621220689	0.7214131010279772	0.462067846902033
4.040404040404041	0.42857718067731726	0.9970949025432656	0.6953605416592019	0.33824923965764164	0.7916899137145681	0.13213160738613813	0.052657927300166565	0.06278630513174621	0.7213425677598649	0.4624090868266152
4.545454545454546	0.42863538961764036	0.9983064574357345	0.6953645849487736	0.33796647381111505	0.7917770307242756	0.132174892741124	0.04920694293048297	0.06198451519903051	0.7213145999414168	0.4626019693524824
5.050505050505051	0.4287143674491822	0.9990127402615075	0.695364990342556	0.337883846049642	0.7918272118771058	0.13219330013677244	0.04697945125568187	0.06156777480755907	0.7213035260029454	0.462712554449162
5.555555555555556	0.4287796924947348	0.9994244716130662	0.6953646858581988	0.3378751794532932	0.7918563001834195	0.13220028867149772	0.04553122299226307	0.06134627766815612	0.7212990890640238	0.46277632723859974
6.0606060606060606	0.42882596980158555	0.9996644927079908	0.6953643423229123	0.337889102268915	0.7918732117364876	0.13220216687701228	0.04458484483248313	0.06122562261060254	0.7212972618314238	0.4628131823706888
6.565656565656566	0.428856390967197	0.9998044132334485	0.6953640806507337	0.3379063317299788	0.7918830574658569	0.13220191124116779	0.04396423011462204	0.06115814424957123	0.721296474191855	0.4628344904149563
7.070707070707071	0.4288755427013379	0.9998859810657486	0.695363899915392	0.33792074711562187	0.7918887934805381	0.13220090692513545	0.043556250230367015	0.061119367231429876	0.7212961118218435	0.4628468053294116
