NON $ % + - . 0 1 2 3 4 5 6
#NON	G4	G8	G7	G11	G1	G5	G9	G2	G3	G12	G6	G10
0.0	0.04478716058476384	0.4254708586696102	0.228304576881168	0.509658458427037	0.05943553282561742	0.31396774637350633	0.43292504119851694	0.13496763056284256	0.8138761945823875	0.5619032082159017	0.4240069283247101	0.6339815580941561
0.5050505050505051	0.4313310566839432	0.6239776606635493	0.5231344486521787	0.3482828836335218	0.12880445545144956	0.5515256203713101	0.3566054926257217	0.1540825610676314	0.8134429825579204	0.3760525846821377	0.5680096089094647	0.47438335762218176
1.0101010101010102	0.5960436955887068	0.692461698779725	0.6130179064179707	0.3123628886035881	0.1685025905807785	0.6473262084886204	0.3282436262062139	0.16583138882144324	0.7753418973445788	0.31786997902066766	0.5976313021691945	0.3854081354595023
1.5151515151515151	0.6695369832970134	0.7172114443674176	0.6414980224892322	0.30411892265403023	0.18796235124662955	0.6874924289188508	0.316706514250737	0.17289154159934178	0.7501952124559105	0.29881144186186764	0.6038290223183044	0.33386218475764
2.0202020202020203	0.702711810410912	0.7263810955820938	0.6507296056225627	0.30218790312268545	0.19699666092469206	0.7046361187962581	0.3117980541489515	0.17708176709931747	0.7366552833329563	0.2924020367460774	0.6051297996351988	0.30361221853659476
2.5252525252525255	0.7177532328854674	0.7298270595857851	0.6537667012662339	0.30172684839311026	0.20109957375955753	0.7120176269385051	0.30966172116039453	0.17955129208227627	0.7298748096418656	0.29021019981428414	0.6054029448404389	0.28577844335605124
3.0303030303030303	0.7245857355607456	0.7311325397734526	0.6547755835023376	0.3016147099390693	0.20294544386266108	0.7152095092177165	0.3087214439132816	0.1810008664571906	0.7265962824885088	0.2894526673892892	0.6054602757540656	0.27524740989511126
3.5353535353535355	0.7276919211837105	0.7316293515470729	0.6551128113550132	0.30158696983592354	0.2037724855017639	0.7165926191893911	0.3083053543643375	0.18184975983699392	0.7250420515744765	0.2891890857753609	0.6054722870917097	0.2690250919301811
4.040404040404041	0.729104565248225	0.7318188896413979	0.6552259750226457	0.3015800145750765	0.20414237954241715	0.7171925568824994	0.3081207557343149	0.18234620671223578	0.7243142132525445	0.28909697087437014	0.6054747873701081	0.26534783302096654
4.545454545454546	0.7297471193513214	0.7318912993214054	0.655264041770259	0.3015782577881009	0.20430769126516454	0.7174529148252793	0.3080387601013257	0.1826363042050341	0.7239761091558016	0.28906467792856894	0.6054752970158348	0.2631744842550864
5.050505050505051	0.7300394072127837	0.7319189818839379	0.6552768654573334	0.3015778151555692	0.2043815506580056	0.7175659288132749	0.30800231980382303	0.18280574098082883	0.7238199191828358	0.28905332629875247	0.6054753943419716	0.26188994951380273
5.555555555555556	0.7301723706791695	0.7319295689369111	0.6552811881802161	0.30157770644392273	0.20441454964122988	0.717614991713065	0.3079861211638338	0.1829046760627587	0.723748045241581	0.28904932421551666	0.6054754084400613	0.2611307272828271
6.0606060606060606	0.7302328538575642	0.7319336181223142	0.6552826455186227	0.30157768157304704	0.20442929353582412	0.7176362913539494	0.3079789203940071	0.1829624344317737	0.7237150646758994	0.2890479075683691	0.6054754074830142	0.2606819917387995
6.565656565656566	0.7302603693873276	0.7319351669432133	0.6552831365026867	0.30157767712881367	0.20443588302621649	0.7176455395210112	0.30797571917712613	0.1829961508434513	0.7236999595408291	0.2890474030012705	0.6054754047951786	0.26041676372419253
7.070707070707071	0.7302728849314264	0.731935759022624	0.6552833017534396	0.3015776767784747	0.20443882834556182	0.7176495542273744	0.3079742963549753	0.18301583132344415	0.7236930521178377	0.28904722153036067	0.6054754030560023	0.2602599999656932
7.575757575757576	0.730278577344035	0.7319359852255496	0.6552833572365376	0.301577677146915	0.2044401452449808	0.7176512969290532	0.30797366408661364	0.1830273184640287	0.7236898966100195	0.2890471552448392	0.6054754019570389	0.2601673442352341
8.080808080808081	0.7302811662026053	0.7319360713710189	0.6552833753955285	0.3015776780015433	0.20444073429755838	0.7176520532020993	0.3079733832767857	0.183034023129918	0.7236884559924155	0.28904713068056154	0.6054754007442752	0.26011257966101614
8.585858585858587	0.7302823431092376	0.731936104188551	0.6552833813705903	0.30157767831362636	0.2044409978378614	0.7176523813106427	0.3079732585806779	0.18303793616709002	0.7236877987317729	0.2890471211621544	0.6054754002903513	0.2600802120693752
9.090909090909092	0.7302828796010745	0.7319361164319257	0.6552833827645604	0.30157768009340336	0.20444111624517403	0.7176525239097622	0.30797320333664663	0.18304022022865082	0.7236874982906083	0.2890471176656731	0.6054753980633139	0.26006107963204794
9.595959595959597	0.7302831229398257	0.7319361223393869	0.6552833853643947	0.30157767625253895	0.2044411691638889	0.7176525866225645	0.3079731780712449	0.18304155327429444	0.7236873612761174	0.2890471146404863	0.6054754025354496	0.2600497709302255
10.101010101010102	0.730283233711713	0.7319361223526242	0.6552833825312607	0.3015776819959659	0.20444119297268978	0.7176526120975466	0.307973168173342	0.1830423313331547	0.7236872988373837	0.2890471158880812	0.6054753957548846	0.2600430873535631
10.606060606060607	0.7302832836549373	0.7319361241797688	0.6552833846373842	0.3015776782328334	0.20444120356833215	0.7176526244986291	0.3079731627237289	0.1830427853740684	0.7236872704323485	0.2890471141394621	0.6054754000849136	0.2600391366167848
11.111111111111112	0.7302833062777435	0.7319361243329409	0.6552833844832437	0.30157767847730416	0.2044412083269732	0.7176526293994113	0.3079731606505762	0.18304305034780624	0.723687257484332	0.28904711403614347	0.6054753998272888	0.2600368018779675
11.616161616161618	0.7302833165589122	0.7319361244614767	0.6552833845500576	0.3015776783453249	0.20444121047932032	0.717652631583694	0.30797315969183225	0.1830432050378596	0.7236872515568494	0.28904711387691256	0.6054753999843029	0.2600354214933565
