NON $ % + -
#NON	b	a	c	d
13.636363636363637	0.17679709995214948	0.05159255118307504	0.2341295277497408	0.20383344308864207
14.141414141414142	0.17679709994669596	0.0515925504686491	0.23412952775823104	0.20383344309211437
14.646464646464647	0.1767970999435248	0.05159255001841809	0.23412952776327822	0.2038334430945131
15.151515151515152	0.1767970999427517	0.05159254987528234	0.23412952776422818	0.20383344309566923
15.656565656565657	0.17679709994416842	0.05159255001418539	0.23412952776143683	0.2038334430956692
16.161616161616163	0.1767970999436214	0.051592549935415705	0.23412952776200271	0.2038334430962358
16.666666666666668	0.17679709994362086	0.05159254994098108	0.23412952776163573	0.20383344309632784
17.171717171717173	0.17679709994416687	0.051592550030881514	0.23412952776033588	0.20383344309594528
17.67676767676768	0.1767970999450371	0.05159255014419566	0.23412952775829884	0.20383344309570275
18.181818181818183	0.17679709994518936	0.05159255019903711	0.23412952775784843	0.20383344309525514
18.68686868686869	0.17679709994534162	0.05159255025387855	0.234129527757398	0.20383344309480755
19.191919191919194	0.17679709994549386	0.05159255030872	0.2341295277569476	0.20383344309435994
19.6969696969697	0.17679709994558368	0.05159255034144349	0.23412952775668078	0.20383344309409188
20.202020202020204	0.17679709994558623	0.051592550343254114	0.23412952775667062	0.20383344309407475
20.70707070707071	0.17679709994558876	0.05159255034506474	0.23412952775666043	0.20383344309405763
21.212121212121215	0.1767970999455913	0.05159255034687537	0.23412952775665027	0.20383344309404053
21.71717171717172	0.17679709994559384	0.05159255034868599	0.23412952775664012	0.2038334430940234
22.222222222222225	0.17679709994559636	0.05159255035049662	0.23412952775662996	0.20383344309400628
22.72727272727273	0.17679709994559892	0.05159255035230725	0.2341295277566198	0.20383344309398915
23.232323232323235	0.17679709994560144	0.05159255035411787	0.23412952775660964	0.20383344309397206
23.73737373737374	0.176797099945604	0.051592550355928496	0.23412952775659948	0.20383344309395493
24.242424242424242	0.17679709994560652	0.05159255035773912	0.23412952775658932	0.2038334430939378
24.747474747474747	0.17679709994560908	0.051592550359549745	0.23412952775657916	0.20383344309392068
25.252525252525253	0.1767970999456116	0.05159255036136037	0.234129527756569	0.20383344309390358
25.757575757575758	0.17679709994561416	0.051592550363170994	0.23412952775655885	0.20383344309388646
26.262626262626263	0.17679709994561668	0.05159255036498162	0.23412952775654866	0.20383344309386933
26.767676767676768	0.17679709994561923	0.05159255036679225	0.2341295277565385	0.20383344309385223
27.272727272727273	0.17679709994562176	0.05159255036860287	0.23412952775652834	0.2038334430938351
27.77777777777778	0.1767970999456243	0.0515925503704135	0.23412952775651819	0.20383344309381798
28.282828282828284	0.17679709994562684	0.05159255037222413	0.23412952775650803	0.20383344309380086
28.78787878787879	0.17679709994562937	0.05159255037403475	0.23412952775649787	0.20383344309378376
29.292929292929294	0.17679709994563192	0.05159255037584538	0.2341295277564877	0.20383344309376664
29.7979797979798	0.17679709994563444	0.051592550377656	0.23412952775647755	0.2038334430937495
30.303030303030305	0.176797099945637	0.051592550379466626	0.2341295277564674	0.20383344309373239
30.80808080808081	0.17679709994563952	0.051592550381277254	0.23412952775645723	0.2038334430937153
31.313131313131315	0.17679709994564208	0.051592550383087875	0.23412952775644708	0.20383344309369816
31.81818181818182	0.1767970999456446	0.0515925503848985	0.2341295277564369	0.20383344309368104
32.323232323232325	0.17679709994564716	0.05159255038670913	0.23412952775642673	0.2038334430936639
32.82828282828283	0.17679709994564968	0.05159255038851975	0.23412952775641657	0.20383344309364682
33.333333333333336	0.1767970999456522	0.05159255039033038	0.2341295277564064	0.2038334430936297
33.83838383838384	0.17679709994565476	0.05159255039214101	0.23412952775639626	0.20383344309361257
34.343434343434346	0.1767970999456573	0.05159255039395163	0.2341295277563861	0.20383344309359547
34.84848484848485	0.17679709994565984	0.05159255039576226	0.23412952775637594	0.20383344309357834
35.35353535353536	0.17679709994566237	0.05159255039757288	0.23412952775636578	0.20383344309356122
35.85858585858586	0.17679709994566492	0.051592550399383506	0.23412952775635562	0.2038334430935441
36.36363636363637	0.17679709994566745	0.051592550401194134	0.23412952775634546	0.203833443093527
36.86868686868687	0.17679709994567	0.051592550403004755	0.2341295277563353	0.20383344309350987
37.37373737373738	0.17679709994567253	0.051592550404815384	0.23412952775632512	0.20383344309349274
37.87878787878788	0.17679709994567508	0.05159255040662601	0.23412952775631496	0.20383344309347562
38.38383838383839	0.1767970999456776	0.05159255040843663	0.2341295277563048	0.20383344309345852
38.88888888888889	0.1767970999456796	0.0515925504098753	0.23412952775629678	0.2038334430934449
39.3939393939394	0.1767970999456797	0.05159255040993509	0.23412952775629658	0.2038334430934443
39.8989898989899	0.17679709994567974	0.051592550409994865	0.23412952775629636	0.2038334430934437
40.40404040404041	0.1767970999456798	0.05159255041005465	0.23412952775629617	0.2038334430934431
40.909090909090914	0.17679709994567985	0.051592550410114436	0.23412952775629597	0.20383344309344248
41.41414141414142	0.17679709994567994	0.05159255041017422	0.23412952775629578	0.20383344309344187
41.919191919191924	0.17679709994568	0.051592550410234	0.23412952775629556	0.20383344309344129
42.42424242424243	0.17679709994568005	0.051592550410293786	0.23412952775629536	0.20383344309344067
42.929292929292934	0.1767970999456801	0.05159255041035357	0.23412952775629517	0.20383344309344006
