NON $ % + - . 0 1 2 3 4
#NON	G5	G10	G8	G4	G1	G2	G7	G3	G6	G9
0.0	0.26232446665532394	0.9600602788283022	0.553489853661177	0.6552069641259295	0.2661613971883092	0.1581123450499231	0.7488075962027275	0.5134271218609485	0.08558943782735096	0.34426545066674186
0.5050505050505051	0.2662986183147517	0.886541816370147	0.47222982985905954	0.737750122407868	0.11452592573922481	0.4908283045179269	0.4301430177896469	0.7303625799420481	0.49358453269603886	0.3329703796949853
1.0101010101010102	0.28883978057565457	0.8504848959217214	0.44533745863048535	0.7591591348005222	0.056540215650234135	0.6171889150972254	0.3684066053967741	0.850578728906053	0.6160064158919929	0.354692918357576
1.5151515151515151	0.3084244936303932	0.8332850857373194	0.4382617120019042	0.7658509688662466	0.03251767308224983	0.6670601506426433	0.3624228109081664	0.9171972633917171	0.6531768221022225	0.3713790034463061
2.0202020202020203	0.3223285587024194	0.825234692584778	0.43815128488783556	0.7684320706808581	0.02164124635582344	0.6870122116390949	0.36622869307079736	0.9541143431583056	0.6641915117229472	0.38139219766580656
2.5252525252525255	0.33145841945842136	0.8215380160862057	0.4400259206862607	0.769610875069016	0.01629780858008056	0.6950754716268821	0.37015068724724587	0.9745721751527334	0.6673223196498967	0.3870421804580265
3.0303030303030303	0.3372190727914278	0.8198802306930482	0.44207155475498305	0.7702064129147044	0.013492046987368219	0.6983723939845169	0.37279689596083987	0.9859090106620563	0.6681666276962785	0.3901866100082675
3.5353535353535355	0.3407708864971331	0.8191606990988279	0.44373641390870744	0.7705227534174867	0.011944084187549947	0.6997419354404794	0.3743951634997892	0.992191385931775	0.6683857850231517	0.3919393766100766
4.040404040404041	0.3429296466898917	0.818863395572474	0.4449419326556596	0.7706946899624654	0.011060122474593257	0.7003232948432087	0.37532304408754913	0.9956728037710751	0.6684473749638555	0.39292188290151436
4.545454545454546	0.3442295833008119	0.8187503122523975	0.44576156581658977	0.7707891084166113	0.010543586375402132	0.7005771933264066	0.3758536703087081	0.9976020531199336	0.668472451893291	0.39347564784697553
5.050505050505051	0.34500750277176795	0.8187139740539153	0.44629732393191573	0.7708412022106076	0.010237183781605052	0.7006920397088258	0.37615542188997514	0.9986711602165815	0.668488455430396	0.3937890719287671
5.555555555555556	0.345471035351152	0.818707256091725	0.44663822727746794	0.7708700073475133	0.010053654029746525	0.7007461153129594	0.3763266978286095	0.999263611265556	0.6685004395062183	0.3939669729007054
6.0606060606060606	0.34574639719145905	0.8187103733230267	0.44685094929592506	0.7708859521226521	0.009943024975325038	0.7007726750907928	0.3764238745050162	0.999591923472488	0.6685092660225379	0.39406813789485146
6.565656565656566	0.3459096113707994	0.8187155886847648	0.44698173942989927	0.7708947826988263	0.009876061368292577	0.7007862601682971	0.3764790152434825	0.9997738578155456	0.6685154399139394	0.3941257340728321
7.070707070707071	0.3460061920923537	0.818720255844277	0.44706123096639144	0.7708996751078534	0.009835413206685191	0.7007934663474934	0.37651031406851304	0.9998746816421475	0.6685195635898837	0.394158553066065
7.575757575757576	0.3460632686658613	0.8187237492807148	0.44710910231310813	0.7709023855879404	0.009810690779688784	0.7007974009183197	0.3765280868791291	0.9999305537623601	0.6685222204883221	0.39417726424685623
8.080808080808081	0.34609696325861183	0.8187261478549871	0.4471377153024927	0.7709038873474	0.009795633403541327	0.7007995986937818	0.37653818327686783	0.9999615141690591	0.6685238886115636	0.39418793724578644
8.585858585858587	0.34611683890612277	0.8187277122798298	0.4471547120770078	0.7709047199160189	0.00978645210795289	0.7008008486690774	0.37654392158657957	0.9999786739457404	0.6685249176900382	0.3941940293053442
9.090909090909092	0.3461285538932191	0.818728699831762	0.4471647570743106	0.7709051808903391	0.00978084943773282	0.700801566175374	0.376547185558522	0.9999881823083201	0.6685255423965115	0.39419750753061916
9.595959595959597	0.3461354543865347	0.8187293084094868	0.4471706674764804	0.7709054370358869	0.009777428159984614	0.7008019825239074	0.37654904127046335	0.9999934514831856	0.6685259196629978	0.3941994947407027
