Networkname,Timepoints,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_6_14_10_2018_16_2.sif,Namespace(dir='100'),4,25,1,6,0.8,0.4,0.8055555555555556,0.6807692307692308,0.4682473525035148
