NON $ % + - .
#NON	a	c	b	d	e
10.606060606060607	0.016141605332491354	0.06066212394377647	0.02541648634680203	0.09738060799037662	0.10261495841408627
11.111111111111112	0.01614030702756786	0.06065875685692661	0.025414562874476323	0.09737468659392197	0.10261119863528788
11.616161616161618	0.01613948609911149	0.06065662775785763	0.025413346674127577	0.09737094270609292	0.10260882129277485
12.121212121212121	0.016138968491354898	0.060655285254282376	0.02541257984937084	0.09736858224207418	0.10260732222612257
12.626262626262626	0.016138641007028488	0.0606544358237744	0.02541209468084317	0.09736708877243612	0.102606373637334
13.131313131313131	0.016138433955427654	0.06065389888248656	0.02541178795273467	0.0973661446052518	0.10260577422307623
13.636363636363637	0.016138303340119335	0.06065356019455781	0.02541159447048031	0.09736554906522318	0.10260539626153514
14.141414141414142	0.01613822084352774	0.06065334601367808	0.025411472221066024	0.09736517274074671	0.10260515672870382
14.646464646464647	0.01613816863421483	0.060653210343146635	0.02541139483051561	0.09736493448354831	0.1026050046766364
15.151515151515152	0.016138135545676936	0.060653124946022145	0.025411345880563183	0.09736478384594456	0.10260491009738738
15.656565656565657	0.01613811463349774	0.06065307091121283	0.025411314931134174	0.09736468858822944	0.10260485020120487
16.161616161616163	0.01613810145184543	0.06065303631394486	0.025411295341046435	0.09736462826963732	0.10260481080471445
16.666666666666668	0.016138093081602734	0.060653014757172996	0.025411282962861687	0.0973645901687496	0.10260478701613972
17.171717171717173	0.016138087800249393	0.06065300101259811	0.02541127513173801	0.09736456606145585	0.10260477158409308
17.67676767676768	0.016138084447000114	0.06065299230864292	0.025411270162980785	0.09736455076633434	0.1026047618527948
18.181818181818183	0.01613808233708325	0.060652986835227685	0.02541126703707507	0.0973645411442037	0.10260475573945683
18.68686868686869	0.016138081013034024	0.06065298340253049	0.02541126507576573	0.09736453510699054	0.10260475190912967
19.191919191919194	0.01613808017091105	0.060652981219562786	0.02541126382837326	0.09736453126731948	0.10260474947370293
19.6969696969697	0.016138079656674013	0.06065297988672672	0.025411263066687687	0.09736452892273115	0.10260474798691742
20.202020202020204	0.0161380793335826	0.060652979049323576	0.025411262588132335	0.09736452744967052	0.10260474705274077
20.70707070707071	0.016138079124053246	0.06065297850608648	0.02541126227776369	0.09736452649432067	0.10260474644646414
21.212121212121215	0.016138078987020816	0.06065297815049065	0.0254112620747379	0.09736452586938565	0.10260474604917107
21.71717171717172	0.016138078898525223	0.06065297792039475	0.025411261943553986	0.09736452546558075	0.102604745791473
22.222222222222225	0.01613807880630726	0.06065297768093048	0.025411261806904156	0.09736452504495902	0.10260474552364002
22.72727272727273	0.016138078724064652	0.060652977467397055	0.025411261685041882	0.0973645246698562	0.1026047452847881
23.232323232323235	0.01613807866396578	0.06065297731115259	0.025411261595959373	0.09736452439564838	0.10260474510966595
23.73737373737374	0.01613807862601064	0.06065297721219707	0.025411261539656622	0.09736452422233557	0.10260474499827361
24.242424242424242	0.016138078610199235	0.0606529771705305	0.025411261516133637	0.09736452414991775	0.10260474495061106
24.747474747474747	0.016138078616531566	0.06065297718615289	0.025411261525390413	0.09736452417839493	0.1026047449666783
25.252525252525253	0.01613807864500763	0.060652977259064225	0.02541126156742695	0.0973645243077671	0.10260474504647535
25.757575757575758	0.016138078639636923	0.060652977244752	0.02541126155941234	0.09736452428309018	0.10260474502983344
26.262626262626263	0.016138078633344533	0.060652977228196465	0.025411261550055117	0.09736452425428349	0.10260474501093944
26.767676767676768	0.016138078632762436	0.060652977226514866	0.025411261549166442	0.09736452425154465	0.10260474500876504
27.272727272727273	0.016138078637890626	0.060652977239707195	0.025411261556746313	0.09736452427487366	0.10260474502331025
27.77777777777778	0.016138078648729105	0.06065297726777346	0.025411261572794736	0.09736452432427052	0.10260474505457506
28.282828282828284	0.01613807866527787	0.060652977310713646	0.025411261597311705	0.09736452439973524	0.10260474510255949
28.78787878787879	0.016138078685293968	0.06065297736233107	0.025411261626915163	0.09736452449084883	0.10260474515969424
29.292929292929294	0.016138078691529098	0.060652977378562976	0.025411261636161215	0.09736452451931034	0.10260474517792241
29.7979797979798	0.01613807869776423	0.060652977394794874	0.025411261645407267	0.09736452454777185	0.10260474519615058
30.303030303030305	0.016138078703999355	0.06065297741102678	0.02541126165465332	0.09736452457623337	0.10260474521437875
30.80808080808081	0.016138078710234486	0.06065297742725868	0.02541126166389937	0.09736452460469489	0.1026047452326069
31.313131313131315	0.016138078716469616	0.06065297744349058	0.025411261673145422	0.09736452463315641	0.10260474525083507
31.81818181818182	0.016138078722704747	0.06065297745972248	0.02541126168239147	0.09736452466161792	0.10260474526906324
32.323232323232325	0.01613807872798119	0.06065297747345842	0.025411261690215858	0.09736452468570321	0.10260474528448812
32.82828282828283	0.01613807872817332	0.0606529774739573	0.025411261690500574	0.09736452468657962	0.10260474528504611
33.333333333333336	0.01613807872836545	0.060652977474456186	0.02541126169078529	0.09736452468745603	0.10260474528560411
33.83838383838384	0.016138078728557586	0.06065297747495507	0.02541126169107001	0.09736452468833244	0.1026047452861621
34.343434343434346	0.016138078728749717	0.06065297747545395	0.025411261691354728	0.09736452468920885	0.1026047452867201
34.84848484848485	0.016138078728941848	0.060652977475952836	0.025411261691639445	0.09736452469008526	0.1026047452872781
35.35353535353536	0.016138078729133983	0.060652977476451715	0.025411261691924165	0.09736452469096167	0.1026047452878361
35.85858585858586	0.016138078729326114	0.0606529774769506	0.02541126169220888	0.09736452469183808	0.1026047452883941
36.36363636363637	0.016138078729518245	0.06065297747744948	0.025411261692493598	0.09736452469271449	0.10260474528895208
36.86868686868687	0.01613807872971038	0.060652977477948365	0.02541126169277832	0.0973645246935909	0.10260474528951008
37.37373737373738	0.01613807872990251	0.060652977478447244	0.025411261693063035	0.09736452469446731	0.10260474529006808
37.87878787878788	0.01613807873009464	0.06065297747894613	0.02541126169334775	0.09736452469534372	0.10260474529062608
38.38383838383839	0.016138078730286776	0.060652977479445015	0.025411261693632472	0.09736452469622013	0.10260474529118407
38.88888888888889	0.016138078730478907	0.060652977479943894	0.02541126169391719	0.09736452469709654	0.10260474529174207
39.3939393939394	0.01613807873067104	0.06065297748044278	0.025411261694201905	0.09736452469797295	0.10260474529230007
39.8989898989899	0.016138078730863172	0.06065297748094166	0.025411261694486625	0.09736452469884936	0.10260474529285805
40.40404040404041	0.016138078731055303	0.060652977481440544	0.025411261694771342	0.09736452469972577	0.10260474529341605
40.909090909090914	0.016138078731247438	0.06065297748193942	0.02541126169505606	0.09736452470060218	0.10260474529397405
41.41414141414142	0.01613807873143957	0.06065297748243831	0.02541126169534078	0.09736452470147859	0.10260474529453205
41.919191919191924	0.0161380787316317	0.060652977482937194	0.025411261695625496	0.097364524702355	0.10260474529509005
42.42424242424243	0.016138078731823834	0.06065297748343607	0.025411261695910216	0.09736452470323141	0.10260474529564804
42.929292929292934	0.016138078732015965	0.06065297748393496	0.025411261696194933	0.09736452470410781	0.10260474529620604
43.43434343434344	0.016138078732208096	0.06065297748443384	0.02541126169647965	0.09736452470498422	0.10260474529676403
43.939393939393945	0.01613807873240023	0.06065297748493272	0.02541126169676437	0.09736452470586063	0.10260474529732203
44.44444444444445	0.016138078732592362	0.0606529774854316	0.025411261697049086	0.09736452470673704	0.10260474529788002
44.949494949494955	0.016138078732784493	0.06065297748593049	0.025411261697333803	0.09736452470761345	0.10260474529843802
45.45454545454546	0.016138078732976627	0.060652977486429366	0.025411261697618523	0.09736452470848986	0.10260474529899602
45.959595959595966	0.01613807873316876	0.06065297748692825	0.02541126169790324	0.09736452470936627	0.10260474529955402
46.46464646464647	0.01613807873336089	0.06065297748742714	0.025411261698187956	0.09736452471024268	0.10260474530011202
46.969696969696976	0.016138078733553024	0.060652977487926016	0.025411261698472676	0.09736452471111909	0.10260474530067
47.47474747474748	0.016138078733745155	0.0606529774884249	0.025411261698757393	0.0973645247119955	0.102604745301228
47.979797979797986	0.016138078733937286	0.06065297748892378	0.02541126169904211	0.09736452471287191	0.102604745301786
48.484848484848484	0.01613807873412942	0.060652977489422666	0.02541126169932683	0.09736452471374832	0.102604745302344
48.98989898989899	0.01613807873432155	0.060652977489921545	0.025411261699611547	0.09736452471462473	0.10260474530290199
49.494949494949495	0.016138078734513683	0.06065297749042043	0.025411261699896263	0.09736452471550114	0.10260474530345999
50.0	0.016138078734705817	0.06065297749091931	0.025411261700180984	0.09736452471637755	0.10260474530401799
