,,,Slide ID,o,e,a,i,n,j,q,f,d,l,s,k,c,h,b,p,r,m,t,g
,,,Antibody Name,o,e,a,i,n,j,q,f,d,l,s,k,c,h,b,p,r,m,t,g
,,,HUGO ID,o,e,a,i,n,j,q,f,d,l,s,k,c,h,b,p,r,m,t,g
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,3.5353535353535355,0.014640671126339624,0.09733617457581484,0.05751600578086201,0.1443425399286623,0.040516471467889247,0.018892133958493765,0.14512143536552768,0.05072295775313594,0.02251557552132772,0.023349798026335463,0.07406564903736988,0.13046481615262587,0.11347248709883427,0.09207118887257908,0.03314485308889167,0.10870376777350811,0.19668995267210704,0.08925449722043309,0.06948555667042319,0.08554001571745044
C1,no,Insulin,4.040404040404041,0.012980272311376759,0.09004654340065209,0.054163860562629396,0.13192692981756948,0.03748934383493331,0.01704986122940257,0.1327610241076575,0.047467237756500004,0.020282181725653218,0.020235186227091386,0.06133069007248615,0.12409160705251499,0.10028983825651491,0.08692252290364932,0.029947492784237206,0.10190739078246278,0.17929548325631903,0.08293030460510831,0.06608480022686226,0.08120128288706581
C1,no,Insulin,4.545454545454546,0.01179953316991099,0.08512913170480553,0.05165417660920386,0.12258311854503998,0.035284966399903896,0.015679549377809836,0.12319200910874571,0.045002050289798694,0.018643879910831156,0.018135581414920467,0.0530201606270565,0.11915261093759037,0.09113899033523516,0.08297595938592668,0.02760753754541026,0.09678449322910344,0.16630928206872703,0.07837141862506107,0.0634574431389258,0.07802725068808333
C1,no,Insulin,5.050505050505051,0.010937995091610938,0.08163995832189129,0.04972351874144088,0.1157005263285339,0.03362141009119142,0.014656193565600559,0.11598621348344938,0.043102461409282575,0.017424871904353476,0.016663552510009047,0.0474883732903526,0.11528513898016082,0.08465794995536988,0.07991750979176004,0.02586546032440356,0.09286953030419398,0.15679179070176819,0.07497090652568672,0.06140371353370963,0.07561581295398172
C1,no,Insulin,5.555555555555556,0.010302354146833255,0.07908082478646355,0.048231497386076835,0.11069066992574192,0.03235239991986425,0.01389390665742607,0.11065435824956853,0.041638939173316444,0.01651618604087775,0.015605553243839406,0.043734945265275736,0.11226806960417925,0.07999191647151709,0.07754123792005935,0.024563293464592954,0.08985884178213295,0.14988345552014934,0.0723920380497271,0.0598025010735429,0.07375805322177796
C1,no,Insulin,6.0606060606060606,0.00983192177728399,0.07717046043480275,0.04708490361708151,0.10706316770007947,0.03138582111214391,0.01332849449237013,0.10674928893675482,0.04051960022583793,0.015840629190044007,0.014834571010326291,0.041144199889606,0.10993724485460463,0.07659229348660614,0.07570120431380341,0.023591710873941348,0.08754310349393273,0.14488722303282855,0.0704275808375927,0.05856529829132923,0.07232664935418637
C1,no,Insulin,6.565656565656566,0.009483925350730168,0.07573452709987664,0.046211501770855194,0.10443962524905423,0.030654106887951792,0.012910721996762865,0.10390406417453195,0.03967115646228229,0.015340176853772583,0.014268964839349328,0.03933009591809683,0.1081562092018015,0.07409593258746962,0.07428567039336821,0.02286939324185481,0.0857683551921504,0.1412741237371359,0.06893449959537823,0.05761943849513799,0.07123046091866153
C1,no,Insulin,7.070707070707071,0.009226932134570574,0.07465444943462465,0.04555199330979708,0.10254014820954471,0.03010403305377064,0.012602917256818683,0.10183515446888977,0.03903331414629191,0.014970591342088224,0.013852905999124875,0.038045092984070675,0.10680870561303665,0.07225442174196443,0.07320494040446894,0.022334308706461425,0.08441565041553421,0.13865686471648947,0.06780545386391608,0.05690336938777535,0.07039763551873511
C1,no,Insulin,7.575757575757576,0.009037484791791863,0.07384392235164818,0.04505767610468025,0.10116212638025486,0.029693064299850497,0.012376563373566936,0.10033090349018337,0.03855698176376222,0.01469828382214842,0.013546649614962115,0.03712669556648989,0.10579741650455954,0.0708928456482649,0.07238591214631092,0.021939081260279516,0.08339078343931411,0.13675665665860295,0.06695658502515965,0.05636564415701084,0.06976973608973325
C1,no,Insulin,8.080808080808081,0.008898039816283525,0.07323776641373164,0.044689322372059255,0.1001601929954924,0.02938754242958198,0.01221030078679414,0.09923626159684268,0.03820305655698945,0.0144979700664146,0.013321269950083842,0.03646583584537586,0.10504315962265999,0.06988528887043484,0.07176929521655695,0.021647789404345415,0.08261873465119327,0.13537394216894671,0.06632176749518619,0.05596438262963855,0.06929943107283718
C1,no,Insulin,8.585858585858587,0.008795515589037704,0.07278606932472735,0.04441603125663655,0.09943024531031414,0.02916126354701992,0.012088259681321413,0.09843871348217163,0.03794105442066709,0.014350770942777256,0.013155500841213558,0.03598787482122409,0.10448320519919718,0.06913975563089379,0.07130764990128734,0.02143343008219591,0.08204009656017157,0.13436585341568782,0.06584917134829267,0.05566636600834388,0.06894901370623142
C1,no,Insulin,9.090909090909092,0.008720196155429823,0.0724505618927561,0.04421391526805639,0.09889754686646114,0.028994133399051335,0.011998711406742432,0.09785687110381482,0.03774761201610906,0.014242674649307016,0.013033647797946375,0.03564088583997225,0.10406889367782433,0.06858840993516885,0.07096359916832662,0.021275849682574614,0.08160829526104361,0.13362973067099512,0.06549861850540874,0.05544579267627681,0.06868897850187208
C1,no,Insulin,9.595959595959597,0.0086648924792526,0.07220204363125116,0.04406478369162926,0.09850828785743608,0.02887093525616843,0.011933017663419185,0.09743190290041384,0.03760505816518055,0.014163326976056741,0.01294412354682736,0.03538828086612791,0.10376309007700517,0.0681809996209532,0.07070812279529184,0.021160090776016688,0.08128722836431662,0.13309157036697897,0.06523932892117622,0.05528294832591371,0.06849660479841845
C1,no,Insulin,10.101010101010102,0.00862430043319174,0.07201837460076055,0.04395492895403322,0.09822355731151582,0.02878024933584187,0.011884829351547424,0.09712120854830236,0.03750014524293447,0.01410509825026301,0.012878379652187915,0.0352040145772509,0.10353776895995989,0.06788021751340585,0.07051896267825539,0.02107509542372644,0.0810491976240976,0.1326977796738098,0.06504795759137365,0.05516294081212616,0.06835461137435497
C1,no,Insulin,10.606060606060607,0.008594512243569167,0.07188287357119483,0.043874102774542574,0.09801512537937405,0.028713562033698077,0.011849481583588737,0.09689387207551312,0.037423007181759095,0.014062372633551572,0.012830113304452965,0.03506939187203743,0.10337195737164723,0.06765834584546578,0.07037921653556647,0.021012705511252866,0.080873140011217,0.1324094381282783,0.06490694176863161,0.055074616832695766,0.06824998029614703
C1,no,Insulin,11.111111111111112,0.008572655831354373,0.0717830435462073,0.04381467944137804,0.09786245039350082,0.028664553861721384,0.011823554141256683,0.0967274185536197,0.037366322443245316,0.014031026423100154,0.012794686945203027,0.0349709315155913,0.10325003376866436,0.0674948148498407,0.07027614980442472,0.020966918984649866,0.08074315885218875,0.13219818108991935,0.0648031521558534,0.05500966555738874,0.06817297002459682
C1,no,Insulin,11.616161616161618,0.00855662008953829,0.07170957521026082,0.04377102270825791,0.09775057876259237,0.028628559058117013,0.01180453480270866,0.09660548700968556,0.037324693640121455,0.014008028781982372,0.01276868869867311,0.03489886213674573,0.10316045165488084,0.06737437416577928,0.07020023792454855,0.0209333206444331,0.08064733765007606,0.1320433663398898,0.06472683240957328,0.05496193945615712,0.06811634400676402
C1,no,Insulin,12.121212121212121,0.008544855876561544,0.07165554948442542,0.04373895968009567,0.09766857834274531,0.028602129291951803,0.011790584047473508,0.09651613581464742,0.03729412746400365,0.013991157858462186,0.01274961206778415,0.034846078825215725,0.10309465342286095,0.06728572607448478,0.07014438078593374,0.020908669276399797,0.08057677818343445,0.13192987467447748,0.06467074653542265,0.05492688316978359,0.06807473096977121
C1,no,Insulin,12.626262626262626,0.008536225561468274,0.07161584640854145,0.04371542025689845,0.09760846107462551,0.028582728700135663,0.011780350608120155,0.0964506417410247,0.03727169133495896,0.013978781380398441,0.012735615383267007,0.03480740418996767,0.10304634418783327,0.06722051545486345,0.07010331231715011,0.02089058322278876,0.08052486738140013,0.1318466641911079,0.06462955079561591,0.05490114379891001,0.06804416632412519
C1,no,Insulin,13.131313131313131,0.008529894272745078,0.07158668162877618,0.04369814182566917,0.09756437877277155,0.02856848995659507,0.011772843748479988,0.09640262368028259,0.03725522506010366,0.01396970194245949,0.012725346240187526,0.03477905737358724,0.1030108826627452,0.06717256742596546,0.07007313360446354,0.020877314217280826,0.0804867016561182,0.13178564497948894,0.06459930172441652,0.054882249252596105,0.06802172374795565
C1,no,Insulin,13.636363636363637,0.00852524905195401,0.0715652627711801,0.04368545953837253,0.09753204658283528,0.028558039709461098,0.01176733627620015,0.0963674086184246,0.03724314011553319,0.013963040453892324,0.012717811300251907,0.03475827298107641,0.10298485321996545,0.06713732220946718,0.0700509639764581,0.020867578355343988,0.08045865297760423,0.13174088861794317,0.0645770934270255,0.054868380038458314,0.06800524700198039
C1,no,Insulin,14.141414141414142,0.008521841980619001,0.07154954117100588,0.043676154567825344,0.09750833760330443,0.02855037292633447,0.011763296935058813,0.09634158800478396,0.03723427407047076,0.013958154559430575,0.01271228443979361,0.03474303579174762,0.10296575492280748,0.06711143072520732,0.07003468782587863,0.020860437241390462,0.08043805367028932,0.13170806778334604,0.06456079629077646,0.05485820381689862,0.06799315588875435
C1,no,Insulin,14.646464646464647,0.00851934247595334,0.07153800159650858,0.04366932700859503,0.09749094800628735,0.028544747605146394,0.011760333619228461,0.09632265030227037,0.037227768952796815,0.013954570139883288,0.012708229682032286,0.03473186140007902,0.10295174134738963,0.06709241237599906,0.07002273929647855,0.02085519821550355,0.08042292734481213,0.13168399505819633,0.06454883640971197,0.0548507367981791,0.06798428279126911
C1,no,Insulin,15.151515151515152,0.00851750868071911,0.07152953198853908,0.04366431715130862,0.09747819070404498,0.028540620051322373,0.01175815956340917,0.0963087582908728,0.037222996003038245,0.01395194037300454,0.012705254756611209,0.03472366511625049,0.10294145853928491,0.06707844462465166,0.07001396845028157,0.0208513544465666,0.08041182142654937,0.13166633433670474,0.06454005951929037,0.05484525760529794,0.06797777123740185
C1,no,Insulin,15.656565656565657,0.008516163813036902,0.07152331723869104,0.04366064088617607,0.09746883411430814,0.028537591515021884,0.01175656552409218,0.0962985706724905,0.037219493338155885,0.013950012016749669,0.01270307286725542,0.034717654491524884,0.10293391228941245,0.06706819065208874,0.07000753215652886,0.020848535592375362,0.0804036705102019,0.13165337871674,0.06453361988017825,0.05484123680904898,0.0679729932613221
C1,no,Insulin,16.161616161616163,0.008515177148288448,0.0715187576709743,0.04365794346627775,0.09746197391551392,0.028535369487632443,0.011755395950149254,0.09629109929827849,0.03721692252124817,0.013948597167266099,0.012701472237503465,0.03471324622952484,0.10292837475790004,0.06706066409305737,0.07000280973642903,0.02084646743494787,0.08039768934895128,0.1316438821993208,0.06452889568095703,0.05483828658909942,0.06796948789015188
C1,no,Insulin,16.666666666666668,0.00851445318987941,0.07151541580013963,0.043655970514747254,0.09745694027637755,0.028533743483874927,0.011754536546257495,0.09628561720570655,0.037215044167715386,0.013947558120823883,0.012700297949102518,0.03471001382017893,0.1029243269120125,0.06705514193560543,0.06999934787562356,0.02084494947120355,0.08039330294134071,0.1316369205416318,0.06452543375326492,0.05483612889651646,0.06796692097958246
C1,no,Insulin,17.171717171717173,0.008513922627638738,0.07151296276992365,0.04365452362211263,0.09745324304491867,0.02853255060687824,0.011753907601196795,0.0962815955037332,0.03721366999837786,0.013946797399335978,0.01269943691604696,0.03470764216709869,0.10292136066490658,0.06705108814901799,0.06999680681907328,0.020843837539517903,0.08039008303093469,0.13163179757291282,0.0645228923582553,0.054834546515878005,0.06796503697344906
C1,no,Insulin,17.67676767676768,0.008513533138084502,0.0715111607807104,0.04365345453090242,0.09745053804627403,0.028531670773282024,0.01175344637063329,0.0962786480740477,0.03721264795338272,0.013946239162476547,0.01269880508884112,0.034705902192839484,0.10291916286212222,0.06704811242133367,0.069994940477439,0.02084302117513417,0.08038771956541145,0.13162805249905615,0.06452102545072873,0.05483337705465375,0.06796365026998773
C1,no,Insulin,18.181818181818183,0.008513247411682039,0.07150983935461319,0.043652672420199726,0.09744855200633534,0.02853102661323734,0.011753107837546089,0.09627648501801084,0.037211902522860045,0.013945829551420033,0.012698341546423662,0.034704625772460834,0.1029175570611909,0.06704592886755405,0.0699935717252456,0.020842422300214946,0.08038598566367057,0.1316253025269774,0.06451965645331413,0.05483252161064789,0.06796263420762119
C1,no,Insulin,18.68686868686869,0.00851303759267462,0.07150886937088803,0.043652098783590804,0.0974470932348718,0.028530554103523235,0.011752859091846401,0.09627489641214172,0.037211355727344984,0.013945528648979121,0.012698001157786363,0.034703688631252776,0.10291637935230145,0.06704432531099092,0.06999256692568795,0.02084198246821909,0.0803847125985285,0.13162328328630263,0.06451865163592274,0.05483189419486385,0.06796188865225815
C1,no,Insulin,19.191919191919194,0.00851288366112245,0.0715081576737168,0.04365167798072022,0.09744602284646378,0.02853020745864812,0.011752676615508221,0.09627373086977799,0.037210954786597396,0.013945307908096474,0.012697751425915548,0.03470300106836049,0.1029155155495138,0.06704314855722139,0.06999182967457959,0.02084165980049742,0.08038377847332764,0.13162180145223248,0.06451791438182493,0.05483143394431992,0.06796134165365476
C1,no,Insulin,19.6969696969697,0.00851277154584796,0.07150763931524046,0.04365137156116962,0.09744524315653368,0.028529955025167898,0.01175254370286725,0.09627288191721634,0.037210662884282576,0.013945147128571669,0.012697569532604557,0.03470250028914761,0.10291488660003252,0.06704229132372198,0.06999129269422547,0.0208414247863565,0.08038309806520423,0.13162072204311095,0.06451737741667836,0.054831098801766655,0.06796094328523465
C1,no,Insulin,20.202020202020204,0.008512688988715588,0.07150725761375218,0.04365114588532515,0.09744466908805441,0.02852976912184654,0.011752445831029776,0.09627225681742989,0.03721044784938266,0.013945028735479105,0.01269743559600113,0.03470213155099683,0.1029144233365057,0.06704166003802221,0.06999089727906509,0.02084125172871713,0.08038259703620712,0.13161992734171957,0.06451698201803642,0.05483085196940614,0.06796064992607438
C1,no,Insulin,20.70707070707071,0.008512628080524115,0.07150697602388373,0.04365097931971118,0.09744424568277132,0.028529631938516486,0.011752373618205247,0.0962717957007636,0.03721028900533034,0.013944941381310453,0.012697336786921917,0.034701859539295186,0.10291408129731526,0.067041194307523,0.06999060557212017,0.020841124044209864,0.08038222742790986,0.13161934133119768,0.0645166903311309,0.05483066978389335,0.06796043348147186
C1,no,Insulin,21.212121212121215,0.008512583401125894,0.07150676951842677,0.04365085721933804,0.09744393504823448,0.02852953137513115,0.01175232062570475,0.09627145742174568,0.03721017251322965,0.013944877286815746,0.012697264306348259,0.03470166002776474,0.1029138305407461,0.06704085267942354,0.06999039163822196,0.020841030372705134,0.0803819563392525,0.13161891149798147,0.06451647643254045,0.05483053623322932,0.0679602747843457
C1,no,Insulin,21.71717171717172,0.008512550747223362,0.07150661860788647,0.04365076821411242,0.09744370771629615,0.02852945801002925,0.011752281888181237,0.09627121003658454,0.037210087806105865,0.013944830443317582,0.012697211323709944,0.03470151417311426,0.10291364796398167,0.06704060291471585,0.069990235288393,0.020840961921416438,0.08038175816261563,0.13161859676988028,0.06451632011632241,0.05483043889126806,0.06796015890441058
C1,no,Insulin,22.222222222222225,0.008512526870199209,0.07150650806165067,0.043650703267616935,0.09744354104502086,0.028529404363469957,0.011752253627550736,0.0962710289366107,0.037210026604547135,0.013944796251783484,0.012697172556379874,0.034701407347841474,0.10291351525896707,0.06704041998625902,0.06999012076896631,0.020840911917976337,0.0803816129755388,0.13161836530688856,0.06451620556156026,0.054830367881954736,0.06796007407728
C1,no,Insulin,22.72727272727273,0.008512509291051447,0.07150642607798882,0.04365065511811523,0.09744341802982137,0.02852936446359731,0.011752233023843733,0.09627089549410807,0.03720998227233455,0.013944771247288826,0.012697143974452171,0.034701328346807246,0.10291341765752715,0.06704028470222514,0.06999003590033896,0.020840875213085638,0.08038150545939687,0.13161819298834718,0.06451612048233665,0.054830315262967125,0.06796001104627138
C1,no,Insulin,23.232323232323235,0.00851249635728213,0.07150636449086754,0.04365061773036918,0.09744332852103975,0.028529333581806704,0.011752218300833303,0.09627079790346166,0.03720994874738447,0.013944753175852526,0.012697122921564953,0.03470126976385996,0.10291334217562904,0.06704018429524536,0.06998997231765332,0.020840848369698104,0.08038142536174413,0.1316180655881958,0.0645160563612586,0.054830274392784685,0.06795996294771714
C1,no,Insulin,23.73737373737374,0.008512486793642197,0.07150632091200163,0.04365059184913033,0.09744326250477502,0.028529312425173512,0.011752206747531585,0.09627072568988426,0.03720992285399903,0.01394473927883291,0.012697107454335955,0.03470122745276478,0.10291328810528216,0.06704011182109931,0.06998992711019857,0.020840828200350374,0.080381368014437,0.13161797588085655,0.06451601135301564,0.054830246053892,0.06795992954512181
C1,no,Insulin,24.242424242424242,0.008512479817229926,0.07150629004340188,0.0436505739646422,0.09744321417200394,0.028529297873211408,0.01175219800330102,0.09627067285771564,0.03720990379406683,0.013944728892528357,0.01269709620929836,0.034701197019170626,0.10291324999114684,0.06704005972161534,0.06998989497484281,0.02084081334464769,0.08038132701598755,0.13161791205145862,0.06451597964694979,0.054830226454536966,0.06795990626313665
C1,no,Insulin,24.747474747474747,0.008512474676812069,0.07150626664381539,0.0436505601951775,0.09744317852431506,0.028529286586862997,0.011752191784154153,0.09627063395879179,0.037209890099862274,0.013944721418981374,0.01269708789092427,0.03470117426127732,0.10291322132177484,0.06704002074464015,0.06998987069365056,0.020840802506087996,0.08038129618152737,0.13161786354947574,0.06451595548048615,0.05483021138265453,0.06795988838356123
C1,no,Insulin,25.252525252525253,0.008512470714091173,0.071506248488105,0.043650549500635336,0.09744315100289928,0.02852927779934659,0.01175218702978242,0.0962706039598255,0.03720987965693308,0.013944715690433821,0.012697081471194917,0.03470115665156239,0.10291319919671041,0.06703999058349315,0.06998985186670512,0.020840794171414705,0.08038127229250203,0.1316178258245267,0.06451593670576364,0.054830199680908034,0.06795987448097246
C1,no,Insulin,25.757575757575758,0.008512467868732233,0.07150623530664639,0.04365054163690335,0.09744313129652786,0.028529271337258442,0.011752183665249761,0.0962705824570748,0.0372098721376268,0.01394471161505847,0.012697076856741752,0.034701143944855274,0.10291318301103045,0.0670399688124616,0.06998983821623089,0.020840788207395686,0.08038125501448383,0.13161779854797162,0.06451592304953715,0.05483019107724404,0.06795986431751484
C1,no,Insulin,26.262626262626263,0.008512465697773263,0.07150622525539377,0.043650535664545326,0.09744311623301728,0.02852926642359159,0.011752181096121852,0.09627056603654455,0.03720986644000632,0.013944708504627793,0.012697073335238339,0.034701134247838765,0.10291317073610927,0.06703995219973807,0.06998982780596102,0.020840783657263155,0.0803812418315126,0.1316177776901864,0.06451591263642123,0.05483018454393921,0.06795985657820859
C1,no,Insulin,26.767676767676768,0.008512464300378147,0.07150621872850492,0.04365053176475383,0.09744310653643252,0.02852926320986739,0.011752179461811627,0.09627055547074476,0.03720986279770548,0.01394470651793308,0.012697071065778312,0.03470112797756824,0.10291316277089364,0.06703994145584573,0.06998982105253389,0.02084078073753506,0.08038123329217446,0.13161776414346066,0.06451590586392855,0.05483018027901329,0.06795985153206621
C1,no,Insulin,27.272727272727273,0.008512463101113135,0.07150621317924748,0.043650528481224075,0.09744309819873805,0.02852926050500534,0.01175217804148488,0.09627054639141973,0.03720985967348193,0.01394470479918061,0.012697069119996145,0.03470112261946875,0.10291315603284563,0.06703993227740353,0.06998981530428962,0.020840778224199684,0.08038122600937384,0.13161775259363173,0.06451590011494933,0.05483017668767035,0.06795984726530617
C1,no,Insulin,27.77777777777778,0.008512462443400471,0.07150621010598567,0.04365052665603047,0.09744309361971845,0.02852925899740968,0.011752177272657812,0.09627054141094647,0.0372098579822936,0.013944703864755275,0.012697068051205795,0.0347011196649206,0.10291315231838574,0.06703992721561763,0.06998981212412789,0.02084077685082801,0.08038122198590794,0.13161774618331004,0.06451589692532822,0.05483017469221065,0.06795984489335408
C1,no,Insulin,28.282828282828284,0.008512462091002966,0.07150620843788856,0.0436505256595243,0.09744309116304563,0.028529258171739645,0.011752176867996697,0.09627053874230682,0.03720985709013482,0.013944703369948842,0.012697067477409056,0.03470111807063398,0.10291315031120765,0.06703992448372982,0.06998981040038944,0.02084077611852745,0.08038121980935066,0.13161774269687082,0.06451589519003113,0.05483017360327955,0.06795984359913326
C1,no,Insulin,28.78787878787879,0.008512461869956696,0.07150620740695225,0.04365052505384882,0.09744308961632696,0.02852925766990921,0.011752176608928546,0.0962705370644199,0.037209856532490405,0.013944703055536942,0.012697067118010337,0.034701117077239246,0.10291314908325826,0.06703992278227221,0.06998980933317839,0.020840775656983546,0.08038121845738298,0.13161774053032316,0.06451589412018058,0.05483017294136807,0.06795984280645445
C1,no,Insulin,29.292929292929294,0.00851246172092705,0.07150620673303762,0.04365052466906099,0.09744308856971688,0.02852925735202038,0.01175217642708229,0.09627053592980246,0.03720985615318811,0.01394470283793452,0.012697066876572693,0.034701116417335594,0.1029131482884845,0.06703992165287379,0.06998980863302316,0.02084077534261804,0.08038121756497724,0.13161773910607766,0.06451589342460091,0.054830172520607144,0.0679598422970975
C1,no,Insulin,29.7979797979798,0.008512461749641058,0.0715062068572463,0.04365052474392952,0.09744308876302948,0.028529257411554085,0.01175217646400729,0.09627053614462786,0.03720985624103921,0.013944702881545508,0.012697066922513043,0.034701116540194234,0.10291314845462285,0.06703992186335962,0.06998980876253232,0.020840775404434526,0.08038121772995324,0.13161773935130947,0.06451589355148131,0.05483017260290559,0.06795984239131551
C1,no,Insulin,30.303030303030305,0.008512461716066495,0.07150620670987662,0.0436505246610832,0.09744308852785445,0.02852925734365305,0.011752176421526678,0.09627053588899963,0.0372098561527355,0.013944702831304343,0.012697066868356765,0.03470111639385341,0.10291314827905829,0.06703992161300742,0.0699898086089111,0.020840775332873488,0.08038121753322722,0.13161773904112112,0.06451589340024284,0.05483017251219925,0.06795984228140657
C1,no,Insulin,30.80808080808081,0.008512461585256332,0.07150620612789406,0.04365052432345089,0.09744308762135581,0.02852925706826095,0.011752176258702536,0.0962705348985003,0.03720985579761665,0.013944702637481814,0.012697066657344236,0.03470111582153819,0.10291314756364593,0.06703992063321366,0.06998980800343557,0.020840775054901162,0.0803812167613533,0.1316177378364203,0.06451589280173992,0.05483017214233881,0.0679598418414976
C1,no,Insulin,31.313131313131315,0.008512461564917733,0.07150620604238392,0.04365052427487373,0.09744308748164238,0.028529257029390496,0.011752176231699924,0.09627053474475877,0.037209855738434834,0.013944702605977171,0.012697066624819816,0.03470111573524969,0.10291314745514611,0.06703992048558298,0.06998980791390631,0.020840775010836927,0.08038121664627215,0.13161773766214263,0.06451589271480429,0.054830172088970834,0.06795984177836081
C1,no,Insulin,31.81818181818182,0.008512461494737545,0.07150620572503993,0.04365052408715634,0.09744308699742607,0.028529256876227618,0.011752176146084101,0.09627053421477304,0.03720985554694729,0.013944702503327463,0.012697066511445244,0.034701115426034955,0.10291314706057515,0.06703991995594362,0.06998980758441947,0.020840774862425585,0.08038121622778592,0.13161773700949655,0.0645158923875263,0.0548301718833665,0.06795984153594094
C1,no,Insulin,32.323232323232325,0.008512461359564209,0.07150620510056943,0.04365052371645327,0.09744308605978183,0.02852925657140453,0.011752175985659743,0.09627053319240474,0.03720985519122692,0.013944702309288279,0.012697066292256339,0.03470111482298267,0.10291314629731275,0.06703991892283945,0.06998980693749329,0.02084077457888982,0.08038121540828853,0.13161773571420227,0.06451589174083035,0.05483017147781126,0.06795984105553063
C1,no,Insulin,32.82828282828283,0.008512461271175406,0.07150620469867743,0.043650523476941226,0.0974430854512006,0.028529256376028204,0.011752175878585623,0.09627053252570425,0.037209854949136374,0.01394470218057869,0.012697066149406992,0.034701114432664694,0.10291314579495248,0.06703991825415408,0.06998980652051563,0.020840774392271888,0.08038121487939545,0.13161773489019862,0.06451589132597264,0.05483017121547843,0.06795984074734365
C1,no,Insulin,33.333333333333336,0.008512461177931958,0.07150620426984546,0.043650523221744175,0.09744308480625277,0.02852925616675433,0.011752175767274477,0.09627053182125798,0.037209854700205554,0.013944702046172501,0.012697065998369669,0.03470111401796415,0.10291314526638014,0.06703991754369223,0.0699898060760849,0.020840774196303397,0.08038121431628438,0.1316177340045815,0.06451589088229243,0.054830170936180644,0.0679598404175985
C1,no,Insulin,33.83838383838384,0.008512461079833864,0.0715062038140735,0.04365052295086211,0.09744308412493835,0.02852925594358291,0.011752175651726307,0.09627053107906597,0.03720985444443446,0.013944701906069707,0.01269706583914437,0.034701113578881025,0.10291314471159575,0.06703991679145392,0.06998980560420112,0.020840773990984347,0.08038121371895532,0.13161773305735086,0.06451589040978968,0.05483017063991789,0.06795984006629517
C1,no,Insulin,34.343434343434346,0.00851246104032619,0.0715062036468267,0.043650522850263836,0.09744308386038374,0.028529255864325104,0.01175217559968172,0.0962705307839285,0.03720985431982096,0.013944701845045692,0.0126970657761644,0.03470111341191155,0.1029131444835926,0.06703991650541825,0.06998980542940773,0.020840773905282398,0.08038121349570805,0.1316177327306365,0.06451589023972647,0.05483017052918931,0.06795983994034015
