,,,Slide ID,G11,G9,G1,G3,G6,G2,G12,G7,G10,G4,G8,G5
,,,Antibody Name,G11,G9,G1,G3,G6,G2,G12,G7,G10,G4,G8,G5
,,,HUGO ID,G11,G9,G1,G3,G6,G2,G12,G7,G10,G4,G8,G5
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,19.6969696969697,0.30320157792901653,0.32136822176202146,0.32072635352786666,0.7591807719945861,0.6977598316233835,0.17841986880752841,0.31596676287997133,0.6468031566836354,0.4191220734244379,0.6378708104686764,0.6906873463053096,0.6193794119797608
C1,no,Insulin,20.202020202020204,0.30320157793599356,0.3213682217761488,0.3207263535278922,0.7591807719355834,0.697759831611716,0.1784198688174743,0.3159667628815314,0.646803156676564,0.4191220734276351,0.6378708104686762,0.6906873462940166,0.6193794119759443
C1,no,Insulin,20.70707070707071,0.3032015779427097,0.3213682217898739,0.3207263535278722,0.7591807716825655,0.6977598316003589,0.17841986885530015,0.31596676288244013,0.6468031566696273,0.41912207343625557,0.6378708104686772,0.6906873462829195,0.6193794119722393
C1,no,Insulin,21.212121212121215,0.3032015779549572,0.3213682218146345,0.3207263535279322,0.7591807716429229,0.6977598315799175,0.1784198688635974,0.3159667628853715,0.6468031566572536,0.4191220734400809,0.6378708104686766,0.6906873462631538,0.6193794119655501
C1,no,Insulin,21.71717171717172,0.3032015779532496,0.32136822181127966,0.3207263535278871,0.7591807714912806,0.6977598315826685,0.17841986888500552,0.3159667628844883,0.6468031566588788,0.419122073443959,0.6378708104686774,0.6906873462657516,0.6193794119664575
C1,no,Insulin,22.222222222222225,0.30320157795154196,0.32136822180792485,0.320726353527842,0.7591807713396383,0.6977598315854195,0.17841986890641368,0.3159667628836051,0.6468031566605039,0.41912207344783714,0.6378708104686782,0.6906873462683494,0.6193794119673649
C1,no,Insulin,22.72727272727273,0.30320157794983427,0.32136822180457003,0.3207263535277969,0.7591807711879961,0.6977598315881705,0.17841986892782183,0.31596676288272185,0.6468031566621291,0.41912207345171526,0.6378708104686791,0.6906873462709472,0.6193794119682723
C1,no,Insulin,23.232323232323235,0.3032015779493548,0.3213682218036302,0.32072635352778306,0.7591807711424977,0.6977598315889406,0.17841986893422368,0.3159667628824655,0.6468031566625841,0.419122073452876,0.6378708104686793,0.6906873462716752,0.6193794119685264
C1,no,Insulin,23.73737373737374,0.303201577949326,0.32136822180357655,0.3207263535277807,0.759180771135949,0.697759831588984,0.178419868935119,0.3159667628824391,0.6468031566626098,0.41912207345303965,0.6378708104686793,0.690687346271717,0.6193794119685407
C1,no,Insulin,24.242424242424242,0.3032015779492972,0.32136822180352287,0.32072635352777845,0.7591807711294002,0.6977598315890273,0.1784198689360143,0.3159667628824127,0.6468031566626355,0.41912207345320324,0.6378708104686794,0.6906873462717589,0.6193794119685552
C1,no,Insulin,24.747474747474747,0.3032015779492684,0.3213682218034692,0.3207263535277761,0.7591807711228514,0.6977598315890707,0.17841986893690964,0.3159667628823863,0.6468031566626613,0.4191220734533669,0.6378708104686794,0.6906873462718008,0.6193794119685695
C1,no,Insulin,25.252525252525253,0.3032015779492396,0.3213682218034155,0.3207263535277738,0.7591807711163027,0.697759831589114,0.17841986893780495,0.3159667628823599,0.646803156662687,0.41912207345353053,0.6378708104686794,0.6906873462718427,0.6193794119685839
C1,no,Insulin,25.757575757575758,0.30320157794921077,0.3213682218033619,0.32072635352777146,0.7591807711097539,0.6977598315891574,0.17841986893870027,0.3159667628823335,0.6468031566627127,0.4191220734536941,0.6378708104686794,0.6906873462718846,0.6193794119685984
C1,no,Insulin,26.262626262626263,0.30320157794918196,0.3213682218033082,0.3207263535277691,0.7591807711032053,0.6977598315892007,0.17841986893959558,0.3159667628823071,0.6468031566627384,0.41912207345385777,0.6378708104686794,0.6906873462719264,0.6193794119686127
C1,no,Insulin,26.767676767676768,0.30320157794915314,0.32136822180325453,0.3207263535277668,0.7591807710966565,0.6977598315892442,0.17841986894049092,0.3159667628822807,0.6468031566627641,0.4191220734540214,0.6378708104686794,0.6906873462719683,0.6193794119686271
C1,no,Insulin,27.272727272727273,0.30320157794912433,0.32136822180320085,0.32072635352776446,0.7591807710901077,0.6977598315892874,0.17841986894138623,0.3159667628822543,0.6468031566627898,0.419122073454185,0.6378708104686794,0.6906873462720101,0.6193794119686414
C1,no,Insulin,27.77777777777778,0.3032015779490955,0.32136822180314717,0.3207263535277622,0.759180771083559,0.6977598315893309,0.17841986894228154,0.3159667628822279,0.6468031566628155,0.41912207345434865,0.6378708104686794,0.690687346272052,0.6193794119686559
C1,no,Insulin,28.282828282828284,0.3032015779490667,0.3213682218030935,0.32072635352775986,0.7591807710770102,0.6977598315893742,0.17841986894317685,0.3159667628822015,0.6468031566628412,0.41912207345451225,0.6378708104686794,0.6906873462720938,0.6193794119686703
C1,no,Insulin,28.78787878787879,0.3032015779490379,0.3213682218030398,0.3207263535277575,0.7591807710704614,0.6977598315894176,0.1784198689440722,0.3159667628821751,0.6468031566628669,0.4191220734546759,0.6378708104686794,0.6906873462721357,0.6193794119686846
C1,no,Insulin,29.292929292929294,0.30320157794900915,0.3213682218029862,0.3207263535277552,0.7591807710639127,0.697759831589461,0.1784198689449675,0.3159667628821487,0.6468031566628926,0.41912207345483954,0.6378708104686794,0.6906873462721776,0.6193794119686991
C1,no,Insulin,29.7979797979798,0.30320157794898034,0.3213682218029325,0.32072635352775286,0.759180771057364,0.6977598315895043,0.17841986894586281,0.31596676288212233,0.6468031566629183,0.41912207345500313,0.6378708104686794,0.6906873462722195,0.6193794119687135
C1,no,Insulin,30.303030303030305,0.30320157794895153,0.32136822180287883,0.32072635352775053,0.7591807710508153,0.6977598315895477,0.17841986894675813,0.3159667628820959,0.646803156662944,0.4191220734551668,0.6378708104686794,0.6906873462722614,0.6193794119687278
C1,no,Insulin,30.80808080808081,0.3032015779489227,0.32136822180282515,0.3207263535277482,0.7591807710442665,0.697759831589591,0.17841986894765346,0.31596676288206954,0.6468031566629697,0.41912207345533037,0.6378708104686794,0.6906873462723032,0.6193794119687422
C1,no,Insulin,31.313131313131315,0.3032015779488939,0.32136822180277147,0.32072635352774587,0.7591807710377177,0.6977598315896344,0.17841986894854878,0.3159667628820431,0.6468031566629954,0.419122073455494,0.6378708104686795,0.6906873462723451,0.6193794119687566
C1,no,Insulin,31.81818181818182,0.3032015779488651,0.3213682218027178,0.3207263535277436,0.759180771031169,0.6977598315896777,0.1784198689494441,0.31596676288201675,0.6468031566630211,0.41912207345565766,0.6378708104686795,0.6906873462723869,0.619379411968771
C1,no,Insulin,32.323232323232325,0.3032015779488363,0.3213682218026641,0.32072635352774126,0.7591807710246202,0.6977598315897211,0.1784198689503394,0.3159667628819903,0.6468031566630468,0.41912207345582125,0.6378708104686795,0.6906873462724288,0.6193794119687854
C1,no,Insulin,32.82828282828283,0.3032015779488075,0.3213682218026105,0.3207263535277389,0.7591807710180716,0.6977598315897644,0.1784198689512347,0.31596676288196396,0.6468031566630725,0.4191220734559849,0.6378708104686795,0.6906873462724706,0.6193794119687998
C1,no,Insulin,33.333333333333336,0.30320157794877867,0.3213682218025568,0.3207263535277366,0.7591807710115228,0.6977598315898078,0.17841986895213005,0.31596676288193754,0.6468031566630982,0.41912207345614855,0.6378708104686795,0.6906873462725125,0.6193794119688142
C1,no,Insulin,33.83838383838384,0.30320157794874986,0.32136822180250313,0.32072635352773426,0.759180771004974,0.6977598315898511,0.17841986895302536,0.31596676288191117,0.6468031566631239,0.41912207345631214,0.6378708104686795,0.6906873462725545,0.6193794119688285
C1,no,Insulin,34.343434343434346,0.30320157794872105,0.32136822180244945,0.32072635352773193,0.7591807709984253,0.6977598315898945,0.17841986895392067,0.31596676288188474,0.6468031566631496,0.4191220734564758,0.6378708104686795,0.6906873462725963,0.6193794119688429
C1,no,Insulin,34.84848484848485,0.30320157794869224,0.32136822180239577,0.3207263535277296,0.7591807709918765,0.6977598315899378,0.17841986895481599,0.3159667628818583,0.6468031566631753,0.4191220734566394,0.6378708104686795,0.6906873462726382,0.6193794119688574
C1,no,Insulin,35.35353535353536,0.3032015779486634,0.3213682218023421,0.3207263535277273,0.7591807709853278,0.6977598315899812,0.17841986895571132,0.31596676288183195,0.646803156663201,0.419122073456803,0.6378708104686795,0.69068734627268,0.6193794119688717
C1,no,Insulin,35.85858585858586,0.3032015779486346,0.3213682218022884,0.320726353527725,0.759180770978779,0.6977598315900245,0.17841986895660664,0.31596676288180553,0.6468031566632267,0.41912207345696667,0.6378708104686795,0.6906873462727219,0.6193794119688861
C1,no,Insulin,36.36363636363637,0.3032015779486058,0.3213682218022348,0.32072635352772266,0.7591807709722304,0.6977598315900679,0.17841986895750195,0.31596676288177916,0.6468031566632524,0.41912207345713026,0.6378708104686795,0.6906873462727637,0.6193794119689005
C1,no,Insulin,36.86868686868687,0.303201577948577,0.3213682218021811,0.32072635352772033,0.7591807709656816,0.6977598315901112,0.17841986895839726,0.31596676288175274,0.6468031566632781,0.4191220734572939,0.6378708104686795,0.6906873462728056,0.6193794119689149
C1,no,Insulin,37.37373737373738,0.3032015779485482,0.32136822180212743,0.320726353527718,0.7591807709591328,0.6977598315901546,0.1784198689592926,0.31596676288172637,0.6468031566633038,0.4191220734574575,0.6378708104686795,0.6906873462728474,0.6193794119689293
C1,no,Insulin,37.87878787878788,0.3032015779485194,0.32136822180207375,0.32072635352771567,0.7591807709525841,0.6977598315901979,0.1784198689601879,0.31596676288169995,0.6468031566633295,0.41912207345762115,0.6378708104686795,0.6906873462728893,0.6193794119689436
C1,no,Insulin,38.38383838383839,0.30320157794849056,0.32136822180202007,0.32072635352771334,0.7591807709460353,0.6977598315902414,0.17841986896108322,0.3159667628816736,0.6468031566633553,0.4191220734577848,0.6378708104686797,0.6906873462729313,0.6193794119689581
C1,no,Insulin,38.88888888888889,0.3032015779484618,0.3213682218019664,0.32072635352771106,0.7591807709394865,0.6977598315902847,0.17841986896197853,0.31596676288164716,0.646803156663381,0.4191220734579484,0.6378708104686797,0.6906873462729731,0.6193794119689725
C1,no,Insulin,39.3939393939394,0.303201577948433,0.3213682218019127,0.32072635352770873,0.7591807709329379,0.6977598315903281,0.17841986896287387,0.3159667628816208,0.6468031566634067,0.41912207345811203,0.6378708104686797,0.690687346273015,0.6193794119689868
C1,no,Insulin,39.8989898989899,0.3032015779484042,0.3213682218018591,0.3207263535277064,0.7591807709263891,0.6977598315903714,0.17841986896376918,0.31596676288159437,0.6468031566634324,0.4191220734582757,0.6378708104686797,0.6906873462730568,0.6193794119690013
C1,no,Insulin,40.40404040404041,0.3032015779483754,0.3213682218018054,0.32072635352770407,0.7591807709198404,0.6977598315904148,0.1784198689646645,0.315966762881568,0.6468031566634581,0.41912207345843927,0.6378708104686797,0.6906873462730987,0.6193794119690156
C1,no,Insulin,40.909090909090914,0.30320157794834657,0.32136822180175173,0.32072635352770174,0.7591807709132916,0.6977598315904581,0.1784198689655598,0.3159667628815416,0.6468031566634838,0.4191220734586029,0.6378708104686797,0.6906873462731405,0.61937941196903
C1,no,Insulin,41.41414141414142,0.30320157794831776,0.32136822180169805,0.3207263535276994,0.7591807709067429,0.6977598315905015,0.17841986896645512,0.3159667628815152,0.6468031566635095,0.4191220734587665,0.6378708104686797,0.6906873462731824,0.6193794119690444
C1,no,Insulin,41.919191919191924,0.30320157794829944,0.321368221801664,0.3207263535276979,0.7591807709025262,0.6977598315905289,0.17841986896703116,0.3159667628814982,0.6468031566635257,0.41912207345887176,0.6378708104686797,0.690687346273209,0.6193794119690536
C1,no,Insulin,42.42424242424243,0.3032015779482989,0.32136822180166313,0.3207263535276978,0.7591807709022435,0.6977598315905296,0.1784198689670686,0.3159667628814973,0.6468031566635261,0.4191220734588785,0.6378708104686797,0.6906873462732097,0.6193794119690538
C1,no,Insulin,42.929292929292934,0.30320157794829833,0.32136822180166225,0.3207263535276977,0.7591807709019606,0.6977598315905302,0.17841986896710604,0.31596676288149633,0.6468031566635265,0.41912207345888525,0.6378708104686797,0.6906873462732104,0.619379411969054
C1,no,Insulin,43.43434343434344,0.30320157794829783,0.32136822180166136,0.32072635352769757,0.7591807709016778,0.6977598315905309,0.17841986896714349,0.3159667628814954,0.646803156663527,0.41912207345889196,0.6378708104686797,0.6906873462732112,0.6193794119690542
C1,no,Insulin,43.939393939393945,0.3032015779482973,0.32136822180166047,0.32072635352769746,0.759180770901395,0.6977598315905317,0.17841986896718093,0.31596676288149445,0.6468031566635273,0.4191220734588987,0.6378708104686797,0.6906873462732118,0.6193794119690544
C1,no,Insulin,44.44444444444445,0.3032015779482967,0.3213682218016596,0.3207263535276973,0.7591807709011121,0.6977598315905323,0.17841986896721837,0.3159667628814935,0.6468031566635277,0.41912207345890545,0.6378708104686797,0.6906873462732125,0.6193794119690547
C1,no,Insulin,44.949494949494955,0.3032015779482962,0.3213682218016587,0.3207263535276972,0.7591807709008294,0.697759831590533,0.1784198689672558,0.3159667628814925,0.6468031566635282,0.41912207345891217,0.6378708104686797,0.6906873462732132,0.6193794119690549
C1,no,Insulin,45.45454545454546,0.30320157794829566,0.3213682218016578,0.3207263535276971,0.7591807709005466,0.6977598315905337,0.17841986896729325,0.31596676288149156,0.6468031566635285,0.41912207345891894,0.6378708104686797,0.6906873462732138,0.6193794119690551
C1,no,Insulin,45.959595959595966,0.3032015779482951,0.321368221801657,0.32072635352769696,0.7591807709002637,0.6977598315905343,0.1784198689673307,0.3159667628814906,0.6468031566635289,0.41912207345892566,0.6378708104686797,0.6906873462732146,0.6193794119690553
C1,no,Insulin,46.46464646464647,0.30320157794829455,0.3213682218016561,0.32072635352769685,0.7591807708999809,0.697759831590535,0.1784198689673681,0.31596676288148967,0.6468031566635294,0.41912207345893243,0.6378708104686797,0.6906873462732153,0.6193794119690555
C1,no,Insulin,46.969696969696976,0.30320157794829405,0.3213682218016552,0.32072635352769674,0.759180770899698,0.6977598315905358,0.17841986896740555,0.3159667628814887,0.6468031566635297,0.41912207345893915,0.6378708104686797,0.6906873462732159,0.6193794119690559
C1,no,Insulin,47.47474747474748,0.3032015779482935,0.3213682218016543,0.3207263535276966,0.7591807708994153,0.6977598315905365,0.178419868967443,0.3159667628814878,0.6468031566635302,0.41912207345894587,0.6378708104686797,0.6906873462732166,0.6193794119690561
C1,no,Insulin,47.979797979797986,0.30320157794829294,0.3213682218016534,0.32072635352769646,0.7591807708991325,0.6977598315905371,0.17841986896748044,0.31596676288148684,0.6468031566635306,0.41912207345895264,0.6378708104686797,0.6906873462732174,0.6193794119690563
C1,no,Insulin,48.484848484848484,0.3032015779482924,0.32136822180165253,0.32072635352769635,0.7591807708988496,0.6977598315905378,0.17841986896751788,0.31596676288148584,0.6468031566635309,0.41912207345895935,0.6378708104686797,0.690687346273218,0.6193794119690565
C1,no,Insulin,48.98989898989899,0.3032015779482919,0.32136822180165164,0.32072635352769624,0.7591807708985668,0.6977598315905384,0.17841986896755532,0.3159667628814849,0.6468031566635314,0.4191220734589661,0.6378708104686797,0.6906873462732187,0.6193794119690568
C1,no,Insulin,49.494949494949495,0.30320157794829133,0.32136822180165076,0.32072635352769613,0.7591807708982841,0.6977598315905391,0.17841986896759277,0.31596676288148395,0.6468031566635318,0.41912207345897284,0.6378708104686797,0.6906873462732194,0.619379411969057
C1,no,Insulin,50.0,0.3032015779482908,0.32136822180164987,0.320726353527696,0.7591807708980012,0.6977598315905399,0.1784198689676302,0.315966762881483,0.6468031566635322,0.4191220734589796,0.6378708104686797,0.69068734627322,0.6193794119690572
