,,,Slide ID,G1,G10,G9,G6,G3,G7,G2,G5,G8,G4
C1,no,Insulin,15.151515151515152,0.013134613096075918,0.10530503650298449,0.45648630539960466,5.690765097281083e-06,1.000000000058843,0.28817305430133533,0.6704032894211214,0.02979585246831751,0.34951687593622893,0.8072400869937238
C1,no,Insulin,15.656565656565657,0.013132186903243954,0.10530503673630102,0.45648630564651593,5.68964720300812e-06,1.0000000000273295,0.28817305430905565,0.6704032894054567,0.029795848130591673,0.3495168760778384,0.8072400883100884
C1,no,Insulin,16.161616161616163,0.013130422461189619,0.1053050368434691,0.4564863054983896,5.688864900909072e-06,1.000000000011196,0.2881730543099685,0.6704032893948503,0.029795845383066302,0.3495168760521189,0.8072400890164011
C1,no,Insulin,16.666666666666668,0.013129147855063977,0.10530503689143926,0.45648630519587713,5.688316365059886e-06,1.0000000000031561,0.2881730543083589,0.6704032893875643,0.029795843662215035,0.34951687606375204,0.8072400893825832
C1,no,Insulin,17.171717171717173,0.013128217970492384,0.10530503690531531,0.4564863048845351,5.687922147770361e-06,1.000000000018164,0.2881730543009198,0.670403289382386,0.029795842544751466,0.34951687589080405,0.8072400895890411
C1,no,Insulin,17.67676767676768,0.013127539993384068,0.10530503691265787,0.4564863046130707,5.687636973988268e-06,1.0000000000330473,0.28817305429432016,0.670403289378674,0.02979584181000056,0.3495168755872773,0.8072400897120665
C1,no,Insulin,18.181818181818183,0.013127048007820944,0.1053050369283258,0.4564863043775953,5.68743348965461e-06,1.0000000000173295,0.28817305429680984,0.6704032893760654,0.029795841341474467,0.34951687554171584,0.8072400897724432
C1,no,Insulin,18.68686868686869,0.013126691220997253,0.10530503694371263,0.45648630418204894,5.687288513985596e-06,0.9999999999837397,0.288173054304689,0.6704032893742274,0.029795841043540078,0.3495168760804213,0.8072400897966615
C1,no,Insulin,19.191919191919194,0.013126433353153812,0.1053050369479452,0.4564863040303749,5.687184452174154e-06,0.9999999999559926,0.2881730543113069,0.6704032893729089,0.029795840849762247,0.3495168775985225,0.8072400898074595
C1,no,Insulin,19.6969696969697,0.013126242678213535,0.10530503693333096,0.4564863039220313,5.687106295919502e-06,0.999999999954378,0.2881730543109494,0.6704032893719029,0.029795840706651446,0.3495168805736058,0.8072400898215577
C1,no,Insulin,20.202020202020204,0.013126103932274874,0.10530503689985603,0.45648630384105787,5.687048196915264e-06,0.9999999999923501,0.28817305429972484,0.6704032893711528,0.029795840606203102,0.34951688576345114,0.8072400898350407
C1,no,Insulin,20.70707070707071,0.013126004283162811,0.10530503691592549,0.4564863037694449,5.68700824915585e-06,1.0000000000025004,0.2881730542963952,0.6704032893706652,0.02979584055266584,0.3495168791459319,0.8072400898325585
C1,no,Insulin,21.212121212121215,0.013125932574650218,0.10530503692621455,0.45648630371534543,5.686979884726684e-06,1.000000000001447,0.28817305429633505,0.670403289370322,0.02979584051996149,0.3495168772733138,0.8072400898283366
C1,no,Insulin,21.71717171717172,0.013125880443551292,0.10530503693072338,0.4564863036766077,5.686959134162152e-06,1.000000000000395,0.28817305429638507,0.6704032893700685,0.02979584049707607,0.3495168762635654,0.807240089826018
C1,no,Insulin,22.222222222222225,0.013125842578896279,0.1053050369319886,0.45648630364877146,5.686943983158669e-06,1.0000000000001334,0.2881730542962849,0.670403289369882,0.029795840480938075,0.3495168761131511,0.8072400898247712
C1,no,Insulin,22.72727272727273,0.013125815047139115,0.10530503693235935,0.4564863036287224,5.686932928917898e-06,1.0000000000000453,0.2881730542961861,0.670403289369745,0.029795840469493295,0.3495168760686369,0.8072400898241029
C1,no,Insulin,23.232323232323235,0.013125795053788334,0.10530503693243559,0.45648630361427356,5.686924882360236e-06,1.0000000000000184,0.28817305429610507,0.6704032893696451,0.029795840461355846,0.3495168760629005,0.8072400898237473
C1,no,Insulin,23.73737373737374,0.013125780353235196,0.10530503693243289,0.4564863036037154,5.68691895579606e-06,1.0000000000000098,0.288173054296043,0.6704032893695713,0.029795840455477972,0.34951687605620696,0.8072400898235591
C1,no,Insulin,24.242424242424242,0.013125769887236427,0.10530503693236262,0.45648630359625936,5.68691472654373e-06,1.000000000000017,0.2881730542959959,0.6704032893695185,0.02979584045138996,0.34951687604431114,0.8072400898234944
C1,no,Insulin,24.747474747474747,0.013125762412746631,0.10530503693223238,0.4564863035909711,5.686911699764327e-06,1.0000000000000402,0.28817305429595763,0.6704032893694809,0.0297958404485317,0.34951687601855475,0.8072400898234913
C1,no,Insulin,25.252525252525253,0.013125757116494635,0.10530503693205055,0.4564863035872396,5.686909551805443e-06,1.000000000000079,0.2881730542959245,0.670403289369454,0.02979584044653735,0.3495168759703338,0.8072400898235091
C1,no,Insulin,25.757575757575758,0.013125753192795788,0.10530503693186524,0.45648630358446235,5.686907963155877e-06,1.0000000000001343,0.28817305429589224,0.6704032893694342,0.029795840445052183,0.34951687585649566,0.8072400898235075
C1,no,Insulin,26.262626262626263,0.013125750326928714,0.10530503693172022,0.4564863035824087,5.686906808485182e-06,1.0000000000002058,0.28817305429585927,0.6704032893694197,0.029795840443943646,0.3495168756285789,0.8072400898234755
C1,no,Insulin,26.767676767676768,0.013125748159657356,0.1053050369317671,0.45648630358083436,5.686905942615905e-06,1.0000000000002949,0.2881730542958237,0.6704032893694087,0.029795840443084882,0.34951687510267576,0.807240089823422
C1,no,Insulin,27.272727272727273,0.01312574623456695,0.10530503693175419,0.4564863035794517,5.686905168698757e-06,1.0000000000003193,0.2881730542958079,0.6704032893693991,0.02979584044233435,0.3495168749880831,0.8072400898233927
C1,no,Insulin,27.77777777777778,0.013125744633154277,0.10530503693173655,0.45648630357831155,5.686904522165264e-06,1.000000000000296,0.2881730542958075,0.6704032893693911,0.029795840441716882,0.34951687513667384,0.8072400898233788
C1,no,Insulin,28.282828282828284,0.013125743473268768,0.10530503693179381,0.45648630357748754,5.686904054251623e-06,1.0000000000002485,0.28817305429581574,0.6704032893693852,0.02979584044126837,0.3495168753342474,0.8072400898233671
C1,no,Insulin,28.78787878787879,0.01312574275491042,0.10530503693192596,0.45648630357697956,5.686903764957832e-06,1.0000000000001767,0.28817305429583273,0.6704032893693816,0.02979584044098882,0.34951687558080374,0.8072400898233579
C1,no,Insulin,29.292929292929294,0.013125742407515373,0.10530503693211077,0.4564863035767368,5.686903625693173e-06,1.0000000000000897,0.28817305429585555,0.6704032893693799,0.029795840440851453,0.34951687585293856,0.8072400898233509
C1,no,Insulin,29.7979797979798,0.013125741851429184,0.1053050369321658,0.4564863035763421,5.6869034015961304e-06,1.0000000000000593,0.28817305429586154,0.6704032893693769,0.029795840440636323,0.3495168759583942,0.8072400898233447
C1,no,Insulin,30.303030303030305,0.013125741490761227,0.10530503693221821,0.4564863035760864,5.686903256401739e-06,1.0000000000000355,0.28817305429586654,0.6704032893693749,0.029795840440496765,0.34951687603120424,0.8072400898233404
C1,no,Insulin,30.80808080808081,0.013125741325511503,0.10530503693226805,0.4564863035759696,5.686903190109999e-06,1.000000000000018,0.28817305429587053,0.6704032893693737,0.02979584044043278,0.34951687607136855,0.8072400898233378
C1,no,Insulin,31.313131313131315,0.013125741355680011,0.1053050369323153,0.4564863035759916,5.686903202720911e-06,1.000000000000007,0.2881730542958736,0.6704032893693734,0.02979584044044437,0.3495168760788872,0.8072400898233371
C1,no,Insulin,31.81818181818182,0.013125740919434515,0.10530503693242454,0.4564863035756831,5.6869030274493194e-06,0.9999999999999672,0.2881730542958824,0.6704032893693704,0.029795840440275768,0.34951687617405236,0.8072400898233313
C1,no,Insulin,32.323232323232325,0.013125741088763453,0.1053050369324159,0.4564863035758032,5.6869030958237e-06,0.9999999999999738,0.28817305429588136,0.6704032893693714,0.029795840440340997,0.3495168761489015,0.8072400898233325
C1,no,Insulin,32.82828282828283,0.013125741258092391,0.10530503693240724,0.45648630357592335,5.68690316419808e-06,0.9999999999999803,0.28817305429588036,0.6704032893693724,0.029795840440406226,0.34951687612375054,0.8072400898233338
C1,no,Insulin,33.333333333333336,0.013125741427421329,0.10530503693239858,0.4564863035760434,5.68690323257246e-06,0.9999999999999869,0.28817305429587936,0.6704032893693734,0.029795840440471455,0.34951687609859966,0.8072400898233352
C1,no,Insulin,33.83838383838384,0.013125741596750267,0.10530503693238992,0.45648630357616354,5.68690330094684e-06,0.9999999999999934,0.28817305429587836,0.6704032893693744,0.02979584044053668,0.3495168760734487,0.8072400898233365
C1,no,Insulin,34.343434343434346,0.01312574163797394,0.10530503693238843,0.4564863035761928,5.68690331759637e-06,0.9999999999999944,0.2881730542958783,0.6704032893693748,0.02979584044055242,0.3495168760698583,0.8072400898233367
C1,no,Insulin,34.84848484848485,0.013125741663446534,0.10530503693238782,0.4564863035762109,5.686903327886114e-06,0.9999999999999948,0.28817305429587836,0.670403289369375,0.02979584044056208,0.3495168760689188,0.8072400898233368
C1,no,Insulin,35.35353535353536,0.013125741688919128,0.10530503693238721,0.45648630357622894,5.6869033381758565e-06,0.9999999999999951,0.2881730542958784,0.6704032893693753,0.029795840440571736,0.34951687606797927,0.807240089823337
C1,no,Insulin,35.85858585858586,0.013125741714391723,0.10530503693238662,0.45648630357624703,5.6869033484656e-06,0.9999999999999953,0.28817305429587853,0.6704032893693755,0.029795840440581395,0.34951687606703974,0.8072400898233371
C1,no,Insulin,36.36363636363637,0.013125741739864315,0.105305036932386,0.45648630357626513,5.6869033587553436e-06,0.9999999999999957,0.2881730542958786,0.6704032893693759,0.02979584044059105,0.3495168760661002,0.8072400898233372
C1,no,Insulin,36.86868686868687,0.01312574176533691,0.1053050369323854,0.4564863035762832,5.686903369045087e-06,0.999999999999996,0.28817305429587864,0.6704032893693761,0.02979584044060071,0.3495168760651607,0.8072400898233373
C1,no,Insulin,37.37373737373738,0.013125741790809504,0.10530503693238479,0.45648630357630127,5.68690337933483e-06,0.9999999999999963,0.2881730542958787,0.6704032893693764,0.029795840440610365,0.34951687606422116,0.8072400898233375
C1,no,Insulin,37.87878787878788,0.013125741816282097,0.10530503693238417,0.45648630357631936,5.686903389624573e-06,0.9999999999999967,0.2881730542958788,0.6704032893693767,0.02979584044062002,0.34951687606328163,0.8072400898233376
C1,no,Insulin,38.38383838383839,0.013125741841754692,0.10530503693238358,0.45648630357633746,5.686903399914317e-06,0.9999999999999969,0.28817305429587886,0.670403289369377,0.02979584044062968,0.3495168760623421,0.8072400898233377
C1,no,Insulin,38.88888888888889,0.013125741867227286,0.10530503693238297,0.4564863035763555,5.6869034102040596e-06,0.9999999999999972,0.2881730542958789,0.6704032893693772,0.029795840440639335,0.3495168760614026,0.8072400898233378
C1,no,Insulin,39.3939393939394,0.01312574189269988,0.10530503693238236,0.4564863035763736,5.686903420493803e-06,0.9999999999999976,0.28817305429587897,0.6704032893693775,0.029795840440648994,0.34951687606046306,0.807240089823338
C1,no,Insulin,39.8989898989899,0.013125741918172474,0.10530503693238175,0.4564863035763917,5.686903430783547e-06,0.9999999999999979,0.2881730542958791,0.6704032893693778,0.02979584044065865,0.34951687605952353,0.8072400898233381
C1,no,Insulin,40.40404040404041,0.013125741943645068,0.10530503693238115,0.45648630357640974,5.68690344107329e-06,0.9999999999999982,0.28817305429587914,0.6704032893693781,0.029795840440668308,0.349516876058584,0.8072400898233382
C1,no,Insulin,40.909090909090914,0.013125741969117663,0.10530503693238054,0.45648630357642783,5.686903451363033e-06,0.9999999999999984,0.2881730542958792,0.6704032893693784,0.029795840440677963,0.3495168760576444,0.8072400898233383
C1,no,Insulin,41.41414141414142,0.013125741994590255,0.10530503693237993,0.45648630357644593,5.686903461652776e-06,0.9999999999999988,0.2881730542958793,0.6704032893693787,0.029795840440687622,0.3495168760567049,0.8072400898233384
C1,no,Insulin,41.919191919191924,0.01312574202006285,0.10530503693237932,0.45648630357646397,5.68690347194252e-06,0.9999999999999991,0.28817305429587936,0.670403289369379,0.029795840440697278,0.34951687605576537,0.8072400898233385
C1,no,Insulin,42.42424242424243,0.013125742045535444,0.1053050369323787,0.45648630357648207,5.686903482232263e-06,0.9999999999999994,0.2881730542958794,0.6704032893693792,0.029795840440706933,0.34951687605482584,0.8072400898233386
C1,no,Insulin,42.929292929292934,0.013125742066382558,0.10530503693237823,0.45648630357649683,5.686903490653703e-06,0.9999999999999997,0.28817305429587947,0.6704032893693794,0.029795840440714837,0.3495168760540796,0.8072400898233388
C1,no,Insulin,43.43434343434344,0.013125742070214467,0.1053050369323782,0.45648630357649955,5.686903492202435e-06,0.9999999999999997,0.28817305429587947,0.6704032893693794,0.029795840440716273,0.34951687605404447,0.8072400898233388
C1,no,Insulin,43.939393939393945,0.013125742074046376,0.10530503693237817,0.4564863035765022,5.686903493751167e-06,0.9999999999999997,0.28817305429587947,0.6704032893693793,0.02979584044071771,0.3495168760540093,0.8072400898233388
C1,no,Insulin,44.44444444444445,0.013125742077878286,0.10530503693237814,0.45648630357650494,5.686903495299898e-06,0.9999999999999997,0.2881730542958795,0.6704032893693793,0.029795840440719146,0.34951687605397413,0.8072400898233388
C1,no,Insulin,44.949494949494955,0.013125742081710195,0.10530503693237811,0.4564863035765076,5.68690349684863e-06,0.9999999999999997,0.2881730542958795,0.6704032893693793,0.029795840440720582,0.349516876053939,0.8072400898233388
C1,no,Insulin,45.45454545454546,0.013125742085542104,0.10530503693237808,0.4564863035765103,5.686903498397362e-06,0.9999999999999998,0.2881730542958795,0.6704032893693792,0.02979584044072202,0.34951687605390386,0.8072400898233388
C1,no,Insulin,45.959595959595966,0.013125742089374014,0.10530503693237804,0.456486303576513,5.686903499946094e-06,0.9999999999999998,0.2881730542958795,0.6704032893693792,0.029795840440723455,0.34951687605386866,0.8072400898233388
C1,no,Insulin,46.46464646464647,0.013125742093205923,0.10530503693237801,0.4564863035765157,5.686903501494826e-06,0.9999999999999998,0.2881730542958795,0.6704032893693792,0.02979584044072489,0.3495168760538335,0.8072400898233388
C1,no,Insulin,46.969696969696976,0.013125742097037832,0.10530503693237799,0.45648630357651837,5.686903503043558e-06,0.9999999999999998,0.2881730542958795,0.6704032893693791,0.029795840440726327,0.3495168760537984,0.8072400898233388
C1,no,Insulin,47.47474747474748,0.013125742100869742,0.10530503693237796,0.4564863035765211,5.68690350459229e-06,0.9999999999999998,0.2881730542958795,0.6704032893693791,0.029795840440727764,0.3495168760537632,0.8072400898233388
C1,no,Insulin,47.979797979797986,0.013125742104701651,0.10530503693237793,0.45648630357652376,5.686903506141022e-06,0.9999999999999999,0.2881730542958795,0.6704032893693791,0.029795840440729204,0.34951687605372805,0.8072400898233388
C1,no,Insulin,48.484848484848484,0.01312574210853356,0.10530503693237789,0.4564863035765265,5.686903507689754e-06,0.9999999999999999,0.2881730542958795,0.670403289369379,0.02979584044073064,0.3495168760536929,0.8072400898233388
C1,no,Insulin,48.98989898989899,0.013125742112365469,0.10530503693237786,0.45648630357652914,5.686903509238485e-06,0.9999999999999999,0.2881730542958795,0.670403289369379,0.029795840440732076,0.3495168760536578,0.807240089823339
C1,no,Insulin,49.494949494949495,0.013125742116197379,0.10530503693237783,0.45648630357653186,5.686903510787217e-06,0.9999999999999999,0.2881730542958796,0.670403289369379,0.029795840440733513,0.3495168760536226,0.807240089823339
C1,no,Insulin,50.0,0.013125742120029288,0.1053050369323778,0.4564863035765345,5.686903512335949e-06,0.9999999999999999,0.2881730542958796,0.6704032893693789,0.02979584044073495,0.34951687605358744,0.807240089823339
