Networkname,Timepoints,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_9_14_10_2018_15_54.sif,Namespace(dir='120'),3,57,9,12,0.25,0.2,0.7407407407407407,0.5318181818181819,0.0695837425926601
Gold_10_14_10_2018_15_54.sif,Namespace(dir='120'),3,74,7,16,0.3,0.15789473684210525,0.77,0.5357374918778427,0.09346566935467332
Gold_7_14_10_2018_15_54.sif,Namespace(dir='120'),0,29,9,11,0.0,0.0,0.5918367346938775,0.3815789473684211,-0.25520889276702025
Gold_14_14_10_2018_15_54.sif,Namespace(dir='120'),3,154,15,24,0.16666666666666666,0.1111111111111111,0.8010204081632653,0.5111768573307035,0.026676489854245585
Gold_12_14_10_2018_15_54.sif,Namespace(dir='120'),4,110,14,16,0.2222222222222222,0.2,0.7916666666666666,0.5435483870967742,0.09107651110783745
Gold_11_14_10_2018_15_54.sif,Namespace(dir='120'),0,91,11,19,0.0,0.0,0.7520661157024794,0.44607843137254904,-0.13648242004152827
Gold_6_14_10_2018_15_54.sif,Namespace(dir='120'),4,23,2,7,0.6666666666666666,0.36363636363636365,0.75,0.6418181818181818,0.35058392848088593
Gold_13_14_10_2018_15_54.sif,Namespace(dir='120'),3,135,12,19,0.2,0.13636363636363635,0.8165680473372781,0.5273654916512059,0.0647585727649123
Gold_8_14_10_2018_15_54.sif,Namespace(dir='120'),2,45,6,11,0.25,0.15384615384615385,0.734375,0.5180995475113122,0.04403677137750769
