,,,Slide ID,AJUBA,PP1,CDC25B,MTCanAct,PP2A,STMNCanAct,hCPEB,CentrosomeMat,STMN,GWL_MASTL,AURKAActive,Cytokinesis,MT,PLK1,SpindleAssembly,ENSA,TPX2,BORA,GSK3B,NEDD9,CDK1CCNBComplex,AURKAPresent,WEE1
,,,Antibody Name,AJUBA,PP1,CDC25B,MTCanAct,PP2A,STMNCanAct,hCPEB,CentrosomeMat,STMN,GWL_MASTL,AURKAActive,Cytokinesis,MT,PLK1,SpindleAssembly,ENSA,TPX2,BORA,GSK3B,NEDD9,CDK1CCNBComplex,AURKAPresent,WEE1
,,,HUGO ID,AJUBA,PP1,CDC25B,MTCanAct,PP2A,STMNCanAct,hCPEB,CentrosomeMat,STMN,GWL_MASTL,AURKAActive,Cytokinesis,MT,PLK1,SpindleAssembly,ENSA,TPX2,BORA,GSK3B,NEDD9,CDK1CCNBComplex,AURKAPresent,WEE1
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,0.0,0.6996513643982019,0.38135404921198446,0.16196081713920996,0.7811303955117467,0.8851501993771416,0.6940327280086884,0.6152549467455682,0.7347291750349898,0.4977744364508879,0.8214895684588945,0.9957344462504703,0.7456565283744783,0.3710667590878479,0.8069780680442284,0.6464846298174446,0.9883182563035772,0.8107216149610288,0.7250564441292522,0.8270235288113313,0.9736937262444316,0.4704857114410257,0.9909513744574601,0.4663902306739458
C1,no,Insulin,0.5050505050505051,0.5010328952967971,0.30403334608742916,0.2860613703164165,0.5539647110029139,0.4142103704617637,0.44882245381358193,0.4369502779454356,0.41211641595002213,0.601132773778455,0.49971404155441035,0.42113420491163644,0.4910884949302602,0.5957737639253435,0.6632515456461618,0.430877433429529,0.6846947974857388,0.5111344628990175,0.7270059384670249,0.5210258158217852,0.5238726989692043,0.5104755214891316,0.795233330296064,0.5270377423192932
C1,no,Insulin,1.0101010101010102,0.3771772521066957,0.3175176342102367,0.3043837302714272,0.4189208757066122,0.27977666131132967,0.35227325607661114,0.32631759253069925,0.3104862920753288,0.6801184188785473,0.35217857649183126,0.22646424594324416,0.3761170742452339,0.6596791521996835,0.5608889547067489,0.30553337589449847,0.49457599011179976,0.39613373590407824,0.7433194924369539,0.37943176292879993,0.3473314672589713,0.541585333842607,0.7627703803641694,0.5555451620877966
C1,no,Insulin,1.5151515151515151,0.29776929826047677,0.3430465039094778,0.29416042665506437,0.33597700456794616,0.24947681141746886,0.3120171202825594,0.2596280508152188,0.2840707084331417,0.7332939348645398,0.284351780841096,0.15871561780002402,0.3171565967641128,0.6737389432757247,0.4905029375807388,0.2345515625224653,0.3761378022391202,0.346123721233611,0.7590846708703802,0.31082211757664974,0.2685251375828972,0.5612411285802694,0.7634318433601237,0.5738546939056379
C1,no,Insulin,2.0202020202020203,0.24550118636958806,0.36204773375741894,0.2813230645491275,0.28349575020687895,0.24856284792533065,0.2946543634382405,0.22192238355937932,0.2812040331583194,0.7649735307282756,0.25253602380966766,0.1336933482559208,0.28333112983141123,0.6741092615853109,0.4451254120872353,0.19579109541001588,0.3033122179754532,0.32097689883035924,0.7712880264289872,0.2763697164233419,0.23250674548556066,0.5728902154040242,0.7655827222846682,0.5868277183307143
C1,no,Insulin,2.5252525252525255,0.21026807389974658,0.3737675685911319,0.2719504753892795,0.2494324252700373,0.25394616330936953,0.2870343850471282,0.20171317363877062,0.2842172440781675,0.7823486001328032,0.23726527630320607,0.12338621420224376,0.262957899418226,0.6718572408319471,0.4172155116774648,0.17535888770801228,0.25916880643085105,0.3068918043691955,0.7800856129269537,0.25865030323933846,0.2162016361894917,0.5798845493536529,0.7655252426914636,0.5958023230092462
C1,no,Insulin,3.0303030303030303,0.18602049636820134,0.3806487353345904,0.266015006919102,0.22685891460043767,0.2592253984277137,0.2836624025821431,0.19114382488730491,0.2876268031203464,0.7915395849721848,0.22979753969401487,0.11845350238184356,0.2507212581814924,0.6698539225192542,0.4003761871546318,0.16493023300071016,0.23274606638035275,0.29855846962477994,0.7861539919687859,0.24940307461296457,0.20867314262638634,0.5842133752367472,0.7644051567074128,0.6017279765589741
C1,no,Insulin,3.5353535353535355,0.16903907905207907,0.38467266289655183,0.2623846203292711,0.21165324607307662,0.2630997543258778,0.28216455120380307,0.18559074743649798,0.2901330469769274,0.796417719523511,0.22609450265631106,0.11570778432567567,0.24356353582829657,0.6685296390196453,0.3901881961180449,0.15976682937684417,0.21709239986614043,0.2935139106275457,0.7901613248557993,0.24453667398987833,0.2049570129881208,0.5869070907845669,0.7631693799937493,0.6055126563491429
C1,no,Insulin,4.040404040404041,0.15697461226783646,0.3870443026193601,0.26013367576996727,0.20128210321483117,0.2656610385531674,0.2814980511080669,0.18258860981194974,0.29171461981573754,0.7990937651687697,0.22423726678676256,0.11399462989716264,0.239512386731629,0.667735718261721,0.3839221137257742,0.1572861717097384,0.20789466090435976,0.2904215181251776,0.7926932871861632,0.24196379422136624,0.2029313754682492,0.5885395223096291,0.7621767843764277,0.6078969794014693
C1,no,Insulin,4.545454545454546,0.1483040546271808,0.38845626968647345,0.2586887834413522,0.19414221650386065,0.2672703452554522,0.28120124960823445,0.18089007683318487,0.29263315925780475,0.8006391391355729,0.22329455262695638,0.11284810482055894,0.2372928652758006,0.6672729327234781,0.37997762532918034,0.1561313892828926,0.20252526930079445,0.2885010603744595,0.7942278963984843,0.2406000696120985,0.20171045531648085,0.5894812815943283,0.7614788642702826,0.6094027244055554
