,,,Slide ID,G9,G3,G10,G5,G2,G1,G12,G8,G4,G11,G6,G7
C1,no,Insulin,5.050505050505051,0.5832007685381745,0.7070334937520593,0.5875286180525265,0.7953045122005801,0.5323201295238399,0.5975831508429058,0.6685771182696558,0.7730117450616004,0.7356657958449232,0.5240277468935249,0.7603796716538224,0.7780601820843889
C1,no,Insulin,5.555555555555556,0.5832692581873458,0.7072269216027863,0.587519143831355,0.7960390193083845,0.5324771062804959,0.5979262649670098,0.668577166253508,0.7730099377650056,0.7356659111056432,0.5240775639242046,0.7603794218960782,0.7780845626342017
C1,no,Insulin,6.0606060606060606,0.5833004292233168,0.7073331086880237,0.5875156505373768,0.7964665553311027,0.532567848103172,0.5981223781662445,0.6685771772434853,0.7730092781683157,0.735665929828509,0.5241039948554728,0.7603793210084143,0.7780979316859361
C1,no,Insulin,6.565656565656566,0.5833149395073692,0.7073921669757269,0.5875143619684089,0.7967154008342116,0.5326201971178107,0.5982345169664828,0.6685771782182766,0.7730090368067799,0.7356659308070201,0.5241183138996972,0.7603792815693936,0.7781051353548385
C1,no,Insulin,7.070707070707071,0.5833218667763613,0.7074253611404312,0.5875138864888458,0.7968602322584614,0.5326503504561577,0.5982986598533927,0.6685771773875507,0.7730089482891614,0.735665929671679,0.5241262007416977,0.7603792664653383,0.7781089720273292
C1,no,Insulin,7.575757575757576,0.583325263471832,0.7074441737007676,0.587513711089679,0.7969445197702343,0.5326676976504284,0.5983353581927405,0.6685771767022058,0.7730089157876469,0.7356659287733411,0.5241306013894511,0.7603792607365877,0.7781110000485392
C1,no,Insulin,8.080808080808081,0.583326976281508,0.7074549071292717,0.5875136457693741,0.7969935736184731,0.5326776688283322,0.598356361029429,0.6685771759423246,0.7730089037336468,0.735665929078628,0.5241330833084089,0.7603792587173519,0.778112067314364
C1,no,Insulin,8.585858585858587,0.5833278613045567,0.7074610597451942,0.5875136219994144,0.7970221193125999,0.5326833958049915,0.598368382366797,0.668577176143924,0.7730088993289337,0.735665928121582,0.5241344921321897,0.7603792577844111,0.7781126278337858
C1,no,Insulin,9.090909090909092,0.583328329425551,0.7074646007260069,0.5875136132334376,0.7970387302562277,0.5326866832046977,0.5983752640471506,0.6685771752538248,0.7730088978164997,0.7356659295759053,0.5241352983572374,0.760379257658057,0.7781129221216417
C1,no,Insulin,9.595959595959597,0.5833285828456313,0.7074666436202797,0.5875136097861196,0.7970483971599733,0.5326885696690582,0.5983792044820709,0.6685771773617791,0.7730088968722526,0.7356659254460961,0.5241357595745626,0.7603792571721502,0.7781130767740373
C1,no,Insulin,10.101010101010102,0.5833287213963835,0.7074678256320017,0.5875136085024728,0.7970540220137046,0.5326896516267521,0.5983814606067457,0.6685771767969875,0.7730088967335417,0.7356659263628453,0.524136027136945,0.7603792573970151,0.778113158319182
C1,no,Insulin,10.606060606060607,0.5833287986169507,0.70746851005462,0.5875136087048787,0.7970572929049013,0.5326902715981737,0.5983827515441994,0.6685771749153215,0.7730088970028227,0.7356659302420246,0.5241361802702365,0.7603792573139223,0.778113201354565
C1,no,Insulin,11.111111111111112,0.5833288422274492,0.7074689064979813,0.5875136081673258,0.7970591958331721,0.5326906269757924,0.5983834907941478,0.6685771762144302,0.7730088967357099,0.7356659275635593,0.524136269560275,0.7603792573229139,0.7781132242203883
C1,no,Insulin,11.616161616161618,0.5833288669388457,0.707469137094496,0.5875136081759464,0.7970603040614925,0.5326908308793646,0.5983839145885431,0.6685771758525466,0.7730088967982748,0.7356659282555887,0.5241363213313788,0.7603792573676411,0.7781132364708879
C1,no,Insulin,12.121212121212121,0.5833288810965096,0.7074692712147748,0.5875136081820412,0.797060949860463,0.5326909479215326,0.5983841576833633,0.6685771757044507,0.7730088968233759,0.7356659285414248,0.5241363513839994,0.7603792573843554,0.778113243056091
C1,no,Insulin,12.626262626262626,0.5833288890732924,0.7074693476864621,0.5875136081675094,0.797061318730591,0.5326910136778589,0.5983842941769917,0.6685771757216932,0.7730088968246899,0.7356659284975943,0.5241363685046061,0.7603792573897364,0.7781132465206677
C1,no,Insulin,13.131313131313131,0.5833288938223082,0.707469393517964,0.5875136081795451,0.7970615397590555,0.5326910526233668,0.5983843750031498,0.6685771756380022,0.7730088968637319,0.7356659286494378,0.5241363787821844,0.7603792574007902,0.7781132485159062
C1,no,Insulin,13.636363636363637,0.5833288966490614,0.707469420815824,0.5875136082155756,0.7970616712929032,0.5326910755269938,0.5983844225286751,0.6685771754749253,0.7730088968991622,0.735665928983698,0.5241363848699837,0.7603792574018944,0.7781132496574562
C1,no,Insulin,14.141414141414142,0.5833288982164357,0.7074694359704906,0.5875136082130666,0.7970617446447243,0.5326910879927276,0.5983844483681515,0.6685771755059797,0.773008896848814,0.7356659289523025,0.5241363881938309,0.760379257386846,0.7781132502056742
C1,no,Insulin,14.646464646464647,0.5833288991179639,0.707469444726109,0.5875136081401294,0.7970617874776259,0.5326910951276869,0.5983844631468938,0.6685771758196031,0.7730088967385531,0.7356659283219222,0.5241363901454678,0.7603792573845618,0.778113250492146
C1,no,Insulin,15.151515151515152,0.5833288995995873,0.7074694495592124,0.5875136080499787,0.7970618113490442,0.5326910990252426,0.5983844712213646,0.6685771761755064,0.7730088966665736,0.7356659275610409,0.5241363912993391,0.7603792574042761,0.7781132506504019
C1,no,Insulin,15.656565656565657,0.5833288998473527,0.7074694522876168,0.587513608017825,0.7970618246878124,0.5326911011594839,0.5983844756458498,0.6685771762813656,0.773008896710436,0.7356659272924034,0.5241363919958698,0.7603792574269994,0.7781132507431784
C1,no,Insulin,16.161616161616163,0.5833289000105688,0.7074694540260217,0.5875136080900072,0.7970618327129837,0.5326911024356287,0.5983844782917107,0.6685771759883486,0.773008896823385,0.7356659278945152,0.524136392361831,0.7603792574169874,0.7781132507971786
C1,no,Insulin,16.666666666666668,0.583328900150817,0.7074694552524899,0.5875136081852096,0.7970618381596358,0.5326911033023191,0.5983844800877395,0.6685771756230415,0.7730088968745771,0.7356659286942598,0.5241363925353433,0.7603792573881856,0.7781132508287469
C1,no,Insulin,17.171717171717173,0.5833289002418011,0.707469456137796,0.5875136082306537,0.7970618422108761,0.5326911039437724,0.5983844814171131,0.6685771754460406,0.7730088969228519,0.7356659290721117,0.5241363926980097,0.7603792573761052,0.7781132508541488
C1,no,Insulin,17.67676767676768,0.5833289002865026,0.7074694565545667,0.5875136082265189,0.7970618442482709,0.5326911042589713,0.5983844820701685,0.668577175462698,0.7730088969086801,0.7356659290395066,0.5241363927885241,0.7603792573771452,0.7781132508666838
C1,no,Insulin,18.181818181818183,0.5833289003085127,0.7074694567484962,0.5875136082081026,0.7970618452805353,0.5326911044133152,0.5983844823898332,0.6685771755351172,0.7730088968783815,0.7356659288882716,0.5241363928396618,0.7603792573818925,0.7781132508728265
C1,no,Insulin,18.68686868686869,0.5833289003268842,0.707469456918016,0.5875136082039122,0.7970618461223445,0.5326911045403876,0.5983844826530679,0.6685771755519283,0.7730088968693652,0.7356659288540974,0.5241363928778936,0.7603792573827449,0.778113250877806
C1,no,Insulin,19.191919191919194,0.5833289003261549,0.70746945690209,0.5875136081908126,0.7970618461125532,0.5326911045317796,0.5983844826351064,0.6685771756035129,0.773008896851272,0.7356659287457107,0.5241363928817373,0.760379257385872,0.7781132508773788
C1,no,Insulin,19.6969696969697,0.583328900334736,0.7074694569744869,0.5875136081780228,0.7970618465284922,0.5326911045894036,0.5983844827543792,0.6685771756539683,0.7730088968321971,0.7356659286401354,0.5241363929042856,0.760379257388905,0.778113250879588
C1,no,Insulin,20.202020202020204,0.5833289003244185,0.7074694568731849,0.5875136081754775,0.7970618460516151,0.5326911045123279,0.5983844825946351,0.6685771756640596,0.773008896829691,0.7356659286188062,0.524136392883629,0.7603792573893933,0.7781132508764433
C1,no,Insulin,20.70707070707071,0.5833289003141011,0.7074694567718828,0.5875136081729323,0.797061845574738,0.5326911044352522,0.5983844824348908,0.668577175674151,0.773008896827185,0.735665928597477,0.5241363928629724,0.7603792573898815,0.7781132508732987
C1,no,Insulin,21.212121212121215,0.5833289003112894,0.707469456744212,0.5875136081724052,0.7970618454436073,0.5326911044142703,0.5983844823914068,0.668577175676245,0.7730088968266572,0.7356659285930586,0.5241363928571947,0.7603792573899794,0.7781132508724459
C1,no,Insulin,21.71717171717172,0.5833289003099195,0.7074694567306872,0.5875136081722657,0.7970618453789005,0.532691104404065,0.5983844823702585,0.6685771756768025,0.7730088968265095,0.735665928591889,0.5241363928542754,0.7603792573900021,0.7781132508720333
C1,no,Insulin,22.222222222222225,0.5833289003085497,0.7074694567171622,0.5875136081721263,0.7970618453141937,0.5326911043938597,0.5983844823491102,0.6685771756773601,0.7730088968263619,0.7356659285907192,0.5241363928513562,0.7603792573900249,0.7781132508716209
C1,no,Insulin,22.72727272727273,0.5833289003071798,0.7074694567036374,0.587513608171987,0.7970618452494869,0.5326911043836543,0.5983844823279619,0.6685771756779176,0.7730088968262142,0.7356659285895496,0.5241363928484368,0.7603792573900477,0.7781132508712083
C1,no,Insulin,23.232323232323235,0.5833289003058099,0.7074694566901125,0.5875136081718475,0.79706184518478,0.532691104373449,0.5983844823068136,0.6685771756784752,0.7730088968260664,0.7356659285883799,0.5241363928455176,0.7603792573900705,0.7781132508707957
C1,no,Insulin,23.73737373737374,0.58332890030444,0.7074694566765876,0.5875136081717081,0.7970618451200732,0.5326911043632437,0.5983844822856653,0.6685771756790327,0.7730088968259188,0.7356659285872102,0.5241363928425983,0.7603792573900933,0.7781132508703832
C1,no,Insulin,24.242424242424242,0.58332890030307,0.7074694566630627,0.5875136081715686,0.7970618450553664,0.5326911043530385,0.598384482264517,0.6685771756795903,0.7730088968257711,0.7356659285860405,0.5241363928396789,0.760379257390116,0.7781132508699707
C1,no,Insulin,24.747474747474747,0.5833289003017003,0.7074694566495379,0.5875136081714292,0.7970618449906596,0.5326911043428332,0.5983844822433687,0.6685771756801479,0.7730088968256235,0.7356659285848708,0.5241363928367597,0.7603792573901388,0.7781132508695582
C1,no,Insulin,25.252525252525253,0.5833289003003304,0.7074694566360129,0.5875136081712897,0.7970618449259528,0.5326911043326278,0.5983844822222204,0.6685771756807054,0.7730088968254758,0.7356659285837012,0.5241363928338404,0.7603792573901615,0.7781132508691456
C1,no,Insulin,25.757575757575758,0.5833289002989605,0.7074694566224881,0.5875136081711504,0.797061844861246,0.5326911043224225,0.598384482201072,0.668577175681263,0.773008896825328,0.7356659285825314,0.5241363928309212,0.7603792573901843,0.7781132508687332
C1,no,Insulin,26.262626262626263,0.5833289002975905,0.7074694566089631,0.587513608171011,0.7970618447965392,0.5326911043122172,0.5983844821799237,0.6685771756818205,0.7730088968251804,0.7356659285813618,0.5241363928280018,0.7603792573902071,0.7781132508683206
C1,no,Insulin,26.767676767676768,0.5833289002963151,0.70746945659637,0.5875136081708819,0.797061844736285,0.5326911043027168,0.5983844821602362,0.6685771756823361,0.7730088968250438,0.7356659285802801,0.524136392825283,0.7603792573902282,0.7781132508679366
C1,no,Insulin,27.272727272727273,0.5833289002961306,0.7074694565945471,0.5875136081708744,0.7970618447275053,0.5326911043013657,0.5983844821574364,0.668577175682367,0.7730088968250352,0.735665928580216,0.5241363928248812,0.7603792573902292,0.7781132508678824
C1,no,Insulin,27.77777777777778,0.5833289002959461,0.7074694565927241,0.5875136081708667,0.7970618447187255,0.5326911043000144,0.5983844821546366,0.6685771756823977,0.7730088968250265,0.7356659285801518,0.5241363928244793,0.7603792573902302,0.7781132508678282
C1,no,Insulin,28.282828282828284,0.5833289002957617,0.7074694565909012,0.5875136081708591,0.7970618447099458,0.5326911042986633,0.5983844821518368,0.6685771756824286,0.7730088968250178,0.7356659285800876,0.5241363928240775,0.7603792573902312,0.778113250867774
C1,no,Insulin,28.78787878787879,0.5833289002955772,0.7074694565890783,0.5875136081708514,0.7970618447011661,0.532691104297312,0.598384482149037,0.6685771756824594,0.7730088968250092,0.7356659285800234,0.5241363928236756,0.7603792573902322,0.7781132508677199
C1,no,Insulin,29.292929292929294,0.5833289002953927,0.7074694565872554,0.5875136081708437,0.7970618446923864,0.5326911042959609,0.5983844821462372,0.6685771756824902,0.7730088968250005,0.7356659285799594,0.5241363928232738,0.7603792573902332,0.7781132508676657
C1,no,Insulin,29.7979797979798,0.5833289002952082,0.7074694565854325,0.5875136081708362,0.7970618446836066,0.5326911042946096,0.5983844821434373,0.6685771756825211,0.7730088968249919,0.7356659285798952,0.5241363928228719,0.7603792573902342,0.7781132508676115
C1,no,Insulin,30.303030303030305,0.5833289002950238,0.7074694565836095,0.5875136081708285,0.7970618446748269,0.5326911042932585,0.5983844821406376,0.6685771756825519,0.7730088968249833,0.735665928579831,0.5241363928224702,0.760379257390235,0.7781132508675573
C1,no,Insulin,30.80808080808081,0.5833289002948393,0.7074694565817866,0.5875136081708209,0.7970618446660471,0.5326911042919074,0.5983844821378377,0.6685771756825827,0.7730088968249746,0.7356659285797669,0.5241363928220683,0.760379257390236,0.7781132508675033
C1,no,Insulin,31.313131313131315,0.5833289002946548,0.7074694565799637,0.5875136081708132,0.7970618446572674,0.5326911042905561,0.5983844821350379,0.6685771756826135,0.773008896824966,0.7356659285797027,0.5241363928216665,0.760379257390237,0.7781132508674491
C1,no,Insulin,31.81818181818182,0.5833289002944704,0.7074694565781408,0.5875136081708057,0.7970618446484876,0.532691104289205,0.598384482132238,0.6685771756826444,0.7730088968249573,0.7356659285796385,0.5241363928212646,0.760379257390238,0.7781132508673949
C1,no,Insulin,32.323232323232325,0.5833289002942859,0.7074694565763179,0.587513608170798,0.7970618446397079,0.5326911042878537,0.5983844821294383,0.6685771756826752,0.7730088968249487,0.7356659285795744,0.5241363928208628,0.760379257390239,0.7781132508673407
C1,no,Insulin,32.82828282828283,0.5833289002941593,0.7074694565750671,0.5875136081707928,0.7970618446336836,0.5326911042869268,0.5983844821275176,0.6685771756826961,0.7730088968249427,0.7356659285795306,0.524136392820587,0.7603792573902397,0.7781132508673035
C1,no,Insulin,33.333333333333336,0.5833289002941555,0.7074694565750299,0.5875136081707927,0.797061844633504,0.5326911042868999,0.598384482127462,0.6685771756826965,0.7730088968249427,0.7356659285795302,0.5241363928205788,0.7603792573902397,0.7781132508673024
C1,no,Insulin,33.83838383838384,0.5833289002941517,0.7074694565749927,0.5875136081707927,0.7970618446333244,0.532691104286873,0.5983844821274062,0.6685771756826967,0.7730088968249426,0.7356659285795297,0.5241363928205705,0.7603792573902397,0.7781132508673013
C1,no,Insulin,34.343434343434346,0.583328900294148,0.7074694565749556,0.5875136081707926,0.7970618446331449,0.5326911042868462,0.5983844821273506,0.6685771756826969,0.7730088968249426,0.7356659285795292,0.5241363928205622,0.7603792573902397,0.7781132508673003
C1,no,Insulin,34.84848484848485,0.5833289002941442,0.7074694565749184,0.5875136081707926,0.7970618446329654,0.5326911042868193,0.5983844821272949,0.6685771756826971,0.7730088968249424,0.7356659285795287,0.5241363928205539,0.7603792573902397,0.7781132508672992
C1,no,Insulin,35.35353535353536,0.5833289002941404,0.7074694565748813,0.5875136081707925,0.7970618446327858,0.5326911042867924,0.5983844821272393,0.6685771756826974,0.7730088968249423,0.7356659285795282,0.5241363928205457,0.7603792573902397,0.7781132508672981
C1,no,Insulin,35.85858585858586,0.5833289002941366,0.7074694565748441,0.5875136081707923,0.7970618446326063,0.5326911042867656,0.5983844821271835,0.6685771756826976,0.7730088968249423,0.7356659285795277,0.5241363928205375,0.7603792573902397,0.7781132508672971
C1,no,Insulin,36.36363636363637,0.5833289002941329,0.7074694565748069,0.5875136081707923,0.7970618446324268,0.5326911042867387,0.5983844821271278,0.6685771756826979,0.7730088968249422,0.7356659285795272,0.5241363928205292,0.7603792573902397,0.778113250867296
C1,no,Insulin,36.86868686868687,0.5833289002941292,0.7074694565747698,0.5875136081707922,0.7970618446322473,0.5326911042867118,0.5983844821270722,0.6685771756826981,0.7730088968249421,0.7356659285795267,0.5241363928205209,0.7603792573902397,0.7781132508672949
C1,no,Insulin,37.37373737373738,0.5833289002941254,0.7074694565747326,0.5875136081707922,0.7970618446320678,0.532691104286685,0.5983844821270164,0.6685771756826984,0.7730088968249421,0.7356659285795263,0.5241363928205126,0.7603792573902397,0.7781132508672938
C1,no,Insulin,37.87878787878788,0.5833289002941217,0.7074694565746954,0.5875136081707921,0.7970618446318882,0.5326911042866581,0.5983844821269608,0.6685771756826986,0.773008896824942,0.7356659285795257,0.5241363928205044,0.7603792573902398,0.7781132508672928
C1,no,Insulin,38.38383838383839,0.5833289002941179,0.7074694565746582,0.5875136081707921,0.7970618446317087,0.5326911042866311,0.5983844821269051,0.6685771756826988,0.773008896824942,0.7356659285795253,0.5241363928204962,0.7603792573902398,0.7781132508672917
C1,no,Insulin,38.88888888888889,0.5833289002941141,0.707469456574621,0.587513608170792,0.7970618446315292,0.5326911042866043,0.5983844821268495,0.668577175682699,0.7730088968249419,0.7356659285795247,0.5241363928204879,0.7603792573902398,0.7781132508672906
C1,no,Insulin,39.3939393939394,0.5833289002941103,0.7074694565745839,0.587513608170792,0.7970618446313497,0.5326911042865774,0.5983844821267937,0.6685771756826993,0.7730088968249418,0.7356659285795243,0.5241363928204796,0.7603792573902398,0.7781132508672896
C1,no,Insulin,39.8989898989899,0.5833289002941066,0.7074694565745467,0.5875136081707919,0.7970618446311701,0.5326911042865505,0.5983844821267381,0.6685771756826996,0.7730088968249418,0.7356659285795237,0.5241363928204714,0.7603792573902398,0.7781132508672884
C1,no,Insulin,40.40404040404041,0.5833289002941028,0.7074694565745095,0.5875136081707919,0.7970618446309906,0.5326911042865237,0.5983844821266824,0.6685771756826998,0.7730088968249417,0.7356659285795233,0.5241363928204631,0.7603792573902398,0.7781132508672873
C1,no,Insulin,40.909090909090914,0.583328900294099,0.7074694565744724,0.5875136081707918,0.7970618446308111,0.5326911042864968,0.5983844821266268,0.6685771756827,0.7730088968249416,0.7356659285795228,0.5241363928204549,0.7603792573902398,0.7781132508672863
C1,no,Insulin,41.41414141414142,0.5833289002940953,0.7074694565744353,0.5875136081707918,0.7970618446306315,0.5326911042864699,0.598384482126571,0.6685771756827003,0.7730088968249416,0.7356659285795223,0.5241363928204466,0.7603792573902398,0.7781132508672852
C1,no,Insulin,41.919191919191924,0.5833289002940916,0.7074694565743981,0.5875136081707917,0.7970618446304519,0.5326911042864431,0.5983844821265154,0.6685771756827005,0.7730088968249414,0.7356659285795218,0.5241363928204383,0.7603792573902398,0.7781132508672841
C1,no,Insulin,42.42424242424243,0.5833289002940878,0.7074694565743609,0.5875136081707917,0.7970618446302724,0.5326911042864162,0.5983844821264597,0.6685771756827007,0.7730088968249414,0.7356659285795213,0.5241363928204301,0.7603792573902398,0.7781132508672831
C1,no,Insulin,42.929292929292934,0.583328900294084,0.7074694565743237,0.5875136081707916,0.7970618446300929,0.5326911042863893,0.5983844821264039,0.668577175682701,0.7730088968249413,0.7356659285795208,0.5241363928204218,0.7603792573902398,0.778113250867282
C1,no,Insulin,43.43434343434344,0.5833289002940802,0.7074694565742865,0.5875136081707916,0.7970618446299134,0.5326911042863625,0.5983844821263483,0.6685771756827013,0.7730088968249412,0.7356659285795203,0.5241363928204136,0.7603792573902398,0.7781132508672809
C1,no,Insulin,43.939393939393945,0.5833289002940765,0.7074694565742494,0.5875136081707915,0.7970618446297338,0.5326911042863356,0.5983844821262926,0.6685771756827015,0.7730088968249412,0.7356659285795198,0.5241363928204053,0.7603792573902398,0.7781132508672799
C1,no,Insulin,44.44444444444445,0.5833289002940727,0.7074694565742122,0.5875136081707915,0.7970618446295543,0.5326911042863087,0.598384482126237,0.6685771756827017,0.7730088968249411,0.7356659285795193,0.524136392820397,0.7603792573902398,0.7781132508672788
C1,no,Insulin,44.949494949494955,0.5833289002940689,0.707469456574175,0.5875136081707913,0.7970618446293748,0.5326911042862817,0.5983844821261812,0.6685771756827019,0.773008896824941,0.7356659285795188,0.5241363928203888,0.7603792573902398,0.7781132508672777
C1,no,Insulin,45.45454545454546,0.5833289002940651,0.7074694565741378,0.5875136081707913,0.7970618446291953,0.5326911042862549,0.5983844821261256,0.6685771756827021,0.773008896824941,0.7356659285795184,0.5241363928203805,0.7603792573902398,0.7781132508672767
C1,no,Insulin,45.959595959595966,0.5833289002940615,0.7074694565741007,0.5875136081707912,0.7970618446290157,0.532691104286228,0.5983844821260699,0.6685771756827024,0.7730088968249409,0.7356659285795178,0.5241363928203723,0.7603792573902398,0.7781132508672756
C1,no,Insulin,46.46464646464647,0.5833289002940577,0.7074694565740636,0.5875136081707912,0.7970618446288362,0.5326911042862011,0.5983844821260142,0.6685771756827027,0.7730088968249408,0.7356659285795174,0.524136392820364,0.7603792573902398,0.7781132508672745
C1,no,Insulin,46.969696969696976,0.5833289002940539,0.7074694565740264,0.5875136081707911,0.7970618446286567,0.5326911042861743,0.5983844821259585,0.6685771756827029,0.7730088968249408,0.7356659285795168,0.5241363928203557,0.7603792573902398,0.7781132508672735
C1,no,Insulin,47.47474747474748,0.5833289002940502,0.7074694565739892,0.5875136081707911,0.7970618446284772,0.5326911042861474,0.5983844821259029,0.6685771756827031,0.7730088968249407,0.7356659285795164,0.5241363928203475,0.7603792573902398,0.7781132508672723
C1,no,Insulin,47.979797979797986,0.5833289002940464,0.707469456573952,0.587513608170791,0.7970618446282977,0.5326911042861205,0.5983844821258472,0.6685771756827034,0.7730088968249407,0.7356659285795158,0.5241363928203392,0.7603792573902398,0.7781132508672712
C1,no,Insulin,48.484848484848484,0.5833289002940426,0.7074694565739149,0.587513608170791,0.797061844628118,0.5326911042860937,0.5983844821257915,0.6685771756827036,0.7730088968249406,0.7356659285795154,0.524136392820331,0.7603792573902398,0.7781132508672702
C1,no,Insulin,48.98989898989899,0.5833289002940388,0.7074694565738777,0.5875136081707909,0.7970618446279385,0.5326911042860668,0.5983844821257358,0.6685771756827038,0.7730088968249405,0.735665928579515,0.5241363928203226,0.7603792573902399,0.7781132508672691
C1,no,Insulin,49.494949494949495,0.5833289002940351,0.7074694565738405,0.5875136081707909,0.797061844627759,0.5326911042860399,0.5983844821256802,0.668577175682704,0.7730088968249405,0.7356659285795144,0.5241363928203144,0.7603792573902399,0.778113250867268
C1,no,Insulin,50.0,0.5833289002940314,0.7074694565738033,0.5875136081707908,0.7970618446275795,0.5326911042860131,0.5983844821256245,0.6685771756827044,0.7730088968249403,0.735665928579514,0.5241363928203062,0.7603792573902399,0.778113250867267
