Networkname,Timepoints,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_6_14_10_2018_23_43.sif,Namespace(dir='120'),3,22,4,7,0.42857142857142855,0.3,0.6944444444444444,0.573076923076923,0.1654051028490452
