NON $ % + - . 0 1 2 3 4
#NON	CycA	E2F	CycE	UbcH10	cdh1	p27	Cdc20	CycD	Rb	CycB
13.784461152882205	0.1008331152606929	0.4358988835369561	0.14571212473089373	0.08319868606254784	0.6672472753739995	0.04875083684650758	0.25328768084502473	0.11840704466043775	0.7105062185374308	0.3961005439127955
13.909774436090224	0.10083308716482235	0.43589889745899485	0.14571213060428004	0.08319639981231115	0.6672472896911438	0.04875083696823699	0.253287678419622	0.11840704263964151	0.7105062165454284	0.39610053717029764
14.035087719298245	0.10083306249349597	0.4358989096929367	0.14571213577415087	0.08319429668910813	0.6672473022561156	0.04875083706018379	0.2532876762928593	0.11840704089824629	0.7105062147530633	0.3961005312478706
14.160401002506266	0.10083304085774315	0.43589892043000883	0.14571214031865384	0.08319236266946292	0.6672473132661767	0.04875083712740323	0.25328767443246714	0.11840703940064924	0.7105062131424392	0.39610052605281165
14.285714285714285	0.10083302185938292	0.43589892986522544	0.14571214431794202	0.08319058380378441	0.6672473229240491	0.048750837175403336	0.2532876728046514	0.11840703810968341	0.7105062116973898	0.39610052149012764
14.411027568922306	0.10083300516276256	0.4358989381632236	0.14571214783984401	0.08318894741046812	0.6672473314034854	0.04875083720833883	0.2532876713789051	0.11840703699512452	0.7105062104016479	0.39610051747949704
14.536340852130325	0.10083299050433268	0.4358989454534861	0.14571215093801165	0.08318744231757991	0.6672473388450506	0.04875083722885014	0.2532876701283218	0.11840703603465556	0.7105062092391423	0.3961005139574931
14.661654135338345	0.1008329776723149	0.4358989518401268	0.1457121536559597	0.083186058566281	0.6672473453646048	0.048750837238598334	0.25328766902915006	0.11840703521141945	0.7105062081948086	0.3961005108728726
14.786967418546364	0.10083296639117896	0.4358989574579742	0.14571215604987606	0.08318478543194177	0.667247351102145	0.048750837241043045	0.2532876680579617	0.11840703450065575	0.7105062072572385	0.39610050815979503
14.912280701754385	0.1008329564863037	0.43589896239263254	0.14571215815610936	0.08318361424475604	0.6672473561521881	0.04875083723748299	0.2532876671956882	0.11840703388874806	0.7105062064149034	0.39610050577599476
15.037593984962406	0.1008329478453924	0.4358989666992137	0.14571215999878734	0.08318253772879325	0.6672473605800844	0.04875083722798379	0.2532876664266742	0.1184070333687607	0.7105062056570394	0.3961005036938361
15.162907268170425	0.1008329403636804	0.4358989704293993	0.14571216160030298	0.08318154908906021	0.6672473644431489	0.048750837212716225	0.2532876657389323	0.11840703293396225	0.7105062049748125	0.39610050188781476
