NON $ % + - . 0 1 2 3 4
#NON	Cdc20	cdh1	Rb	CycB	p27	CycE	CycD	UbcH10	CycA	E2F
3.006012024048096	0.25662458097007734	0.6346135731400901	0.5717016140948029	0.5734945293300299	0.014067549613029291	0.17000903899398115	0.23214019791936927	0.08271528061843293	0.1435554751055346	0.36766048792208617
3.1062124248496996	0.2564641049573127	0.6347220404961894	0.5727178196572505	0.5735142977270635	0.013271258759955275	0.16947607919874733	0.23079713824271952	0.0825125068357938	0.143020540491356	0.36570189271350556
3.2064128256513027	0.256333451284484	0.6348075134862485	0.5736569533725678	0.5735338143097644	0.012570352861562347	0.1689946823068672	0.22956225551017295	0.08232044128269832	0.14253886097665056	0.3639451197592924
3.306613226452906	0.25622717831066366	0.6348750202303075	0.5745238535011198	0.5735523658439742	0.011951982704629749	0.1685598270389946	0.2284265988803002	0.08213864893567831	0.14210510102551355	0.3623688624970424
3.4068136272545093	0.2561408133788744	0.6349284917512782	0.575323291964084	0.5735695295918074	0.01140523132633787	0.16816699455898396	0.22738199217375793	0.08196669493944693	0.14171445785181855	0.3609541224872176
3.5070140280561124	0.25607068775067643	0.6349709916263339	0.5760599102387168	0.5735850904231803	0.010920801530682929	0.16781211289397494	0.22642096260409786	0.08180414776636397	0.14136260944892956	0.35968395349519544
3.6072144288577155	0.25601379515360306	0.6350049061433105	0.576738171695923	0.5735989751388907	0.010490750280403357	0.16749150819994493	0.22553667589243806	0.08165058185193608	0.14104566709829836	0.3585432319274117
3.7074148296593186	0.2559676748504007	0.6350320936181589	0.5773623307069454	0.5736112044034695	0.010108270897938223	0.16720186300803236	0.22472287808947358	0.08150557968169492	0.14076013256103972	0.3575184547372838
3.807615230460922	0.2559303152075583	0.6350539995744324	0.5779364160163568	0.573621859056364	0.009767513826728953	0.16694018043439113	0.2239738432693106	0.08136873341465434	0.14050285921062627	0.3565975610836659
3.907815631262525	0.255900073602071	0.6350717474160209	0.5784642228953946	0.5736310559151722	0.009463437432828526	0.16670375265180842	0.22328432629400555	0.08123964614631864	0.1402710168478879	0.35576977411577004
4.008016032064129	0.25587561045855123	0.635086210456929	0.578949310385716	0.5736389300419302	0.009191684573281712	0.1664901326466249	0.22264952032718996	0.08111793286701109	0.14006206026549395	0.35502546127684315
4.108216432865731	0.2558558328332656	0.6350980700540241	0.5793950034337615	0.5736456221126738	0.00894847610432699	0.16629710868200848	0.22206501765849035	0.08100322120404727	0.13987370019271425	0.35435600743524037
4.208416833667335	0.25583985237537177	0.6351078541750967	0.5798044011787864	0.5736512723677032	0.008730529274745855	0.16612268260460172	0.22152677575054952	0.08089515184433832	0.13970387807467485	0.35375370805180184
4.308617234468938	0.25582694906653414	0.635115970656477	0.5801803853263778	0.5736560157801903	0.008534987466173176	0.16596504973843937	0.2210310859118828	0.08079337883239104	0.13955074317188496	0.35321167215849203
4.408817635270541	0.2558165350389333	0.6351227437204747	0.5805256256693405	0.5736599749065497	0.008359350081516021	0.1658225791120465	0.22057454311540978	0.0806975698650912	0.13941263081155603	0.35272372898831467
4.509018036072145	0.255808132946946	0.6351284285199856	0.5808425933201036	0.5736632607541742	0.008201426879603516	0.16569379766227593	0.22015402084179958	0.08060740625568298	0.13928804410812665	0.3522843537979967
4.609218436873747	0.25580135626303135	0.6351332245253826	0.581133573517683	0.5736659732994104	0.00805929557125197	0.16557737541987932	0.2197666475173675	0.08052258285809068	0.139175636855032	0.3518885992325565
4.709418837675351	0.2557958929678166	0.6351372853460949	0.581400678801951	0.5736682027057153	0.007931265113437959	0.16547211204312062	0.2194097849535187	0.08044280791357979	0.13907419793974418	0.3515320337111093
4.809619238476954	0.25579148935608126	0.6351407370923213	0.5816458545125324	0.5736700257716505	0.007815843163811967	0.16537692363443826	0.21908100855714718	0.08036780290050749	0.13898263845861	0.35121068553936446
4.909819639278557	0.25578794034291596	0.6351436808773311	0.5818708926995795	0.5736715088884055	0.007711710853588759	0.16529083189417748	0.21877808962834722	0.0802973022323217	0.13889997908781992	0.3509209947775966
5.01002004008016	0.25578508048549303	0.6351461971537246	0.5820774438146966	0.5736727096122523	0.007617700202547636	0.16521295405166916	0.21849897902418491	0.08023105294290961	0.13882533878724065	0.3506597695435902
5.110220440881764	0.255782776132485	0.6351483505287439	0.5822670273306837	0.5736736773963904	0.00753277481467939	0.16514249387886482	0.21824179232571117	0.0801688143522115	0.13875792470700127	0.3504241473346913
5.210420841683367	0.2557809194516784	0.6351501947040833	0.5824410393368028	0.573674453708054	0.007456013467041497	0.165078732870271	0.21800479630810515	0.08011035769594062	0.13869702376081858	0.3502115602884523
5.31062124248497	0.25577942314662233	0.635151775309232	0.5826007618121319	0.5736750729402699	0.007386595242216015	0.16502102243081526	0.21778639620380963	0.08005546574136345	0.13864199433680233	0.350019703176005
5.410821643286574	0.2557782169969393	0.6351531296135533	0.5827473729323898	0.573675564295793	0.007323788129977913	0.16496877762939455	0.2175851247558631	0.08000393236893821	0.13859225898583197	0.34984650721372906
5.511022044088176	0.25577724450150624	0.6351542887846718	0.5828819548129397	0.5736759521357059	0.007266938329330078	0.16492147088908132	0.21739963173414603	0.07995556216445471	0.1385472979588882	0.34969011503225084
5.61122244488978	0.2557764600790956	0.6351552791732333	0.5830055011239581	0.5736762566928515	0.007215460727239497	0.16487862622785626	0.21722867422933545	0.07991017000252533	0.13850664323383632	0.3495488580191854
5.711422845691383	0.25577582713797964	0.6351561238204066	0.5831189227555906	0.5736764943748243	0.007168831434410901	0.16483981411747675	0.21707110827058063	0.07986758062483311	0.13846987376275455	0.3494212374981903
5.811623246492986	0.2557753161910895	0.6351568424386521	0.5832230556337291	0.57367667870599	0.007126580517831006	0.16480464704681097	0.21692588064828225	0.07982762822524653	0.13843661035422034	0.34930590660994204
5.9118236472945895	0.25577490344313136	0.6351574519813021	0.5833186668578737	0.5736768207971339	0.007088285855050198	0.16477277532811743	0.21679202150268778	0.07979015603483808	0.138406511384795	0.3492016543250335
6.012024048096192	0.2557745698262989	0.6351579671407948	0.5834064600798501	0.5736769296082631	0.007053568177020572	0.16474388354602237	0.216668637866733	0.07975501591689543	0.1383792692203894	0.3491073920781118
6.112224448897796	0.2557742999966736	0.6351584008084604	0.5834870804066372	0.5736770123539158	0.007022086195422505	0.16471768696480094	0.21655490736745983	0.07972206796672547	0.13835460674642683	0.3490221407345421
6.212424849699399	0.25577408158731596	0.635158764327278	0.5835611193139938	0.573677074815974	0.0069935324404010474	0.1646939284581338	0.2164500724917794	0.0796911801197448	0.13833227423520575	0.34894501912832226
6.312625250501002	0.2557739046869974	0.6351590675076032	0.5836291192568798	0.5736771216295586	0.006967629949900437	0.16467237606917762	0.21635343566135704	0.07966222777854248	0.13831204668731956	0.3488752347000484
6.412825651302605	0.2557737614449616	0.6351593189487784	0.5836915771721488	0.5736771563972368	0.006944129374477711	0.16465282067617096	0.2162643547901761	0.0796350934562214	0.13829372162853162	0.34881207520548396
6.513026052104209	0.2557736451954489	0.635159526241767	0.5837489498517616	0.5736771820896034	0.006922804420083589	0.16463507271461508	0.21618223716885765	0.07960966637489175	0.13827711568355416	0.34875489630902656
6.613226452905812	0.2557735505165829	0.6351596960293303	0.5838016562191302	0.5736772010534515	0.006903450561511065	0.16461896090229688	0.21610653665794638	0.07958584215233103	0.13826206342053116	0.3487031173957834
6.713426853707415	0.25577347358066665	0.635159834010313	0.5838500786611411	0.5736772149026143	0.006885884775366204	0.16460433159228585	0.21603675191073682	0.07956352251592419	0.1382484168980084	0.3486562199453166
6.813627254509019	0.25577341081101956	0.6351599452904222	0.5838945698250433	0.5736772250691808	0.006869939400300123	0.1645910445251941	0.2159724186664606	0.07954261486162571	0.1382360411610784	0.3486137311246082
6.913827655310621	0.2557733597049165	0.635160034129023	0.5839354515316221	0.5736772325166533	0.006855464407189386	0.16457897410727051	0.21591311105502306	0.07952303209957692	0.13822481560905703	0.34857522916987765
7.014028056112225	0.25577331819631893	0.6351601041951057	0.5839730195862317	0.5736772380162697	0.0068423234100566215	0.1645680063595345	0.21585843589309156	0.07950469224859015	0.13821463095279476	0.3485403321938458
7.114228456913827	0.25577328449352993	0.6351601587007767	0.5840075458199998	0.5736772421866521	0.006830392382165948	0.16455803787765225	0.21580803025597278	0.07948751817448171	0.1382053881474369	0.3485086943521485
7.214428857715431	0.2557732571954969	0.6351602004757849	0.5840392783567276	0.5736772453836586	0.006819560071239614	0.16454897606940935	0.21576156113580322	0.07947143742307468	0.13819699857568687	0.34848000665053386
7.3146292585170345	0.25577323491345055	0.6351602320376857	0.584068446278157	0.5736772479514176	0.006809724422377984	0.1645407362723578	0.215718719994503	0.07945638179981766	0.13818938122922045	0.3484539867265481
7.414829659318637	0.2557732167204547	0.6351602554599588	0.5840952585891898	0.5736772500729886	0.006800793758853388	0.16453324246200698	0.21567922363349734	0.07944228727593189	0.13818246362011538	0.34843038212597727
7.515030060120241	0.25577320188282004	0.6351602725172558	0.5841199072263925	0.5736772518716461	0.006792684765818273	0.1645264256397979	0.21564281072652816	0.07942909366712791	0.13817618011262242	0.3484089643360606
7.615230460921844	0.25577318975853663	0.6351602847202076	0.5841425687476405	0.5736772534549617	0.006785321498380849	0.16452022302413188	0.21560923986737127	0.0794167444074209	0.13817047107502864	0.34838952585472494
7.715430861723447	0.2557731799105606	0.6351602932075268	0.5841634042942533	0.5736772548839276	0.006778635734227251	0.16451457829843713	0.21557828960676279	0.07940518644806915	0.13816528310641724	0.34837188124296947
7.81563126252505	0.2557731719725878	0.6351602988973848	0.5841825625831532	0.573677256241549	0.006772564945770388	0.16450943988034333	0.21554975481013922	0.07939436990505462	0.13816056739418897	0.348355861059857
7.915831663326654	0.25577316561098223	0.6351603026202773	0.5842001793302435	0.5736772575238087	0.006767052967119992	0.16450476164297412	0.21552344739980345	0.07938424803607742	0.1381562802772624	0.3483413138745785
8.016032064128257	0.255773160505643	0.6351603050802075	0.5842163795208511	0.5736772587186099	0.00676204858633552	0.16450050163089422	0.2154991936105003	0.07937477694064339	0.13815238204330224	0.3483281020617517
8.11623246492986	0.25577315632045744	0.635160306861511	0.5842312791605108	0.5736772598470686	0.006757504508948641	0.16449662114389865	0.21547683187888156	0.07936591531176436	0.1381488360480179	0.348316098709596
8.216432865731463	0.2557731528482516	0.6351603084238032	0.5842449836798015	0.5736772608853129	0.006753378467564805	0.16449308567458518	0.2154562144678828	0.07935762449564544	0.13814560973098863	0.3483051910807493
8.316633266533067	0.2557731499959657	0.6351603101330898	0.5842575889862084	0.5736772617697317	0.006749632657596186	0.1644898644274101	0.21543720616920492	0.07934986830985898	0.13814267414777914	0.34829527894962
8.41683366733467	0.2557731476297398	0.635160312344842	0.5842691845030275	0.5736772624545878	0.006746231938655963	0.16448692881744975	0.21541968084287316	0.07934261268220555	0.13814000240372543	0.34828626914973737
8.517034068136272	0.2557731456575904	0.6351603153007459	0.5842798521483678	0.5736772629163668	0.006743144467626494	0.16448425291789726	0.21540352235569654	0.0793358256789231	0.1381375701885817	0.3482780775617602
8.617234468937877	0.2557731440577671	0.6351603190123097	0.5842896658507272	0.5736772631904795	0.0067403419677918444	0.16448181358596142	0.21538862492875702	0.07932947749226503	0.1381353559660169	0.34827062997530817
8.71743486973948	0.2557731428175847	0.6351603234791787	0.5842986944526675	0.5736772633322901	0.006737798170605516	0.1644795892663973	0.21537488985941652	0.07932354005178019	0.13813333973014616	0.3482638574189197
8.817635270541082	0.2557731419262317	0.635160328649194	0.5843070013664486	0.5736772634102183	0.006735489076943411	0.1644775602244309	0.21536222588398496	0.07931798701999086	0.13813150320509227	0.34825769698103826
8.917835671342687	0.25577314128613277	0.6351603345321709	0.5843146440928173	0.573677263393803	0.006733393472877923	0.16447570926394683	0.21535055012765109	0.07931279386645002	0.13812983028751943	0.3482520933561128
9.01803607214429	0.25577314078898966	0.635160341100248	0.584321676095558	0.5736772632775239	0.006731491692773455	0.16447402037414063	0.21533978535756543	0.07930793751160521	0.1381283059990282	0.34824699520598845
9.118236472945892	0.25577314030047954	0.6351603483321079	0.5843281469493723	0.5736772630451152	0.0067297656512217245	0.16447247885594338	0.21532985991264839	0.07930339628114394	0.13812691653799705	0.3482423552963719
9.218436873747494	0.2557731398259537	0.6351603562230675	0.5843341015689016	0.5736772626595761	0.006728199413817092	0.1644710719037975	0.2153207087676407	0.07929914998309831	0.13812564995351342	0.34823813240518164
9.318637274549099	0.25577313937137464	0.6351603648107933	0.5843395817085586	0.5736772620583297	0.006726778351603768	0.16446978785591018	0.21531227161389033	0.07929517965520523	0.13812449530488918	0.34823428870480083
9.418837675350701	0.25577313895377723	0.6351603741642053	0.5843446268225913	0.5736772611822769	0.0067254886923990365	0.16446861574902116	0.21530449156131468	0.07929146731469752	0.13812344230475818	0.34823078852981254
9.519038076152304	0.2557731385771926	0.6351603842645807	0.5843492702747797	0.5736772600042302	0.00672431921514565	0.164467546612607	0.2152973198207132	0.07928799680454424	0.13812248259611545	0.34822760308164874
9.619238476953909	0.2557731382650822	0.635160394921393	0.5843535450123601	0.5736772587274219	0.006723258236533833	0.16446657044967272	0.21529070708914763	0.07928475215488162	0.13812160730376322	0.3482247020851255
9.719438877755511	0.255773138061883	0.6351604059967464	0.5843574800288722	0.5736772575051625	0.00672229582042969	0.16446567884845045	0.2152846099649378	0.07928171883353956	0.13812080895117548	0.3482220599287391
9.819639278557114	0.255773137941213	0.6351604173249723	0.5843611019000862	0.5736772564039987	0.006721422866202433	0.164464864019354	0.2152789881912088	0.07927888318408735	0.13812008056103842	0.34821965310416525
9.919839679358718	0.25577313776023824	0.635160428736764	0.5843644346616269	0.5736772553058463	0.006720631224980368	0.1644641190064421	0.21527380494054046	0.07927623246967828	0.1381194157052499	0.3482174605166572
10.02004008016032	0.25577313748143615	0.6351604401639903	0.5843675014026942	0.5736772541353585	0.006719913392819511	0.16446343771503028	0.21526902599428335	0.07927375472062527	0.1381188086591647	0.34821546280412735
10.120240480961924	0.25577313720721306	0.6351604517199116	0.5843703248023113	0.5736772528243365	0.006719262536651222	0.16446281521864659	0.21526461977471506	0.07927143872763005	0.13811825453966214	0.34821364246790826
10.220440881763528	0.2557731369722939	0.6351604634312394	0.5843729249499261	0.5736772513800572	0.006718672466027627	0.16446224668785125	0.21526055720888257	0.07926927400672736	0.13811774878815905	0.3482119836027034
10.32064128256513	0.2557731367502652	0.6351604752280083	0.5843753193643448	0.5736772499414715	0.006718137562451245	0.1644617272360395	0.21525681148538206	0.07926725073984318	0.13811728712429377	0.34821047171944275
10.420841683366733	0.25577313652791267	0.6351604870352471	0.584377524119498	0.5736772485547639	0.006717652732099502	0.16446125244590687	0.21525335792297992	0.07926535975216845	0.13811686563292652	0.3482090936557792
10.521042084168338	0.25577313627491116	0.635160498712422	0.5843795541532699	0.5736772471647023	0.006717213102019681	0.1644608178938864	0.21525017276281797	0.07926359215816191	0.13811648043114694	0.34820783675057343
10.62124248496994	0.25577313601434754	0.6351605102397756	0.5843814218471955	0.5736772457344632	0.006716815137120057	0.16446042077335493	0.21524723779746732	0.07926194078567497	0.1381161288515336	0.34820669186366526
10.721442885771543	0.2557731357540422	0.6351605215767802	0.5843831419429157	0.5736772442615273	0.006716454363188136	0.16446005738255604	0.21524453094944052	0.0792603972750351	0.13811580749467997	0.34820564743775095
10.821643286573147	0.2557731355045302	0.6351605327394048	0.5843847259747695	0.5736772427699437	0.006716127546782898	0.1644597251619206	0.2152420353481603	0.07925895489476216	0.13811551394751417	0.3482046951134248
10.92184368737475	0.25577313525271184	0.6351605437245915	0.5843861849250477	0.5736772413158824	0.006715831495122414	0.16445942139605857	0.2152397343573479	0.0792576070084693	0.1381152457707192	0.3482038266060924
11.022044088176353	0.25577313499651316	0.6351605544753177	0.5843875283876735	0.5736772398856851	0.006715563363320294	0.16445914351760071	0.21523761287355514	0.07925634748656658	0.13811500071022315	0.3482030344787513
11.122244488977957	0.25577313473785646	0.6351605649567141	0.5843887654716183	0.5736772384727211	0.006715320538867322	0.1644588892409917	0.2152356568369919	0.07925517054995729	0.1381147767201038	0.34820231190407464
11.22244488977956	0.2557731344810842	0.6351605751510138	0.5843899056667412	0.5736772370773405	0.006715100389423088	0.16445865632167106	0.21523385182856958	0.07925407017497813	0.13811457175707328	0.34820165199807973
11.322645290581162	0.2557731342257599	0.6351605850550095	0.5843909538878849	0.5736772357062552	0.006714901575804916	0.16445844361102066	0.21523219037229468	0.07925304318366906	0.13811438477853477	0.3482010512480082
11.422845691382767	0.25577313397215934	0.6351605946545148	0.5843919219697099	0.5736772343685683	0.006714720882873081	0.16445824831542868	0.21523065434768188	0.07925208180504564	0.1381142132637834	0.34820050119838514
11.52304609218437	0.2557731337206456	0.6351606039447766	0.5843928127549197	0.5736772330639477	0.006714557558295885	0.16445806975887498	0.21522923933603955	0.0792511840745006	0.13811405661116397	0.34819999985172595
11.623246492985972	0.25577313347233505	0.6351606129172185	0.5843936338008777	0.5736772317940613	0.006714409600706685	0.16445790616999853	0.21522793368221863	0.07925034484382636	0.13811391323139333	0.3481995419058202
11.723446893787575	0.2557731332276491	0.63516062156922	0.5843943884172218	0.5736772305597775	0.006714276143545763	0.1644577567791342	0.2152267322792686	0.07924956183284197	0.13811378243400202	0.3481991250587346
11.823647294589179	0.25577313298748316	0.6351606298973017	0.5843950851658266	0.5736772293637409	0.006714154973875845	0.16445761961285746	0.21522562190775418	0.07924882906839298	0.13811366244886605	0.3481987434138923
11.923847695390782	0.25577313275176317	0.6351606379042828	0.5843957237196111	0.5736772282054443	0.0067140462053919304	0.1644574947599069	0.2152246030506765	0.07924814668942334	0.1381135533577276	0.3481983972525922
12.024048096192384	0.25577313252108913	0.6351606455915392	0.5843963103763998	0.5736772270862384	0.006713948253042912	0.16445738078825417	0.21522366595202722	0.07924751017155277	0.13811345387922727	0.34819808231960125
12.124248496993989	0.25577313229604137	0.6351606529590236	0.5843968510173261	0.5736772260075855	0.0067138596221925605	0.16445727635399982	0.21522280151221254	0.07924691533401061	0.13811336280978384	0.3481977946134409
12.224448897795591	0.2557731320771327	0.6351606600077341	0.5843973510127233	0.5736772249706511	0.006713778958131183	0.16445718023446235	0.21522200141468936	0.07924635832707577	0.13811327905507909	0.34819753049904184
12.324649298597194	0.25577313186435363	0.6351606667467857	0.5843978117680753	0.5736772239742942	0.0067137059922658514	0.16445709214786056	0.21522126342099282	0.07924583787064979	0.13811320236890007	0.34819728918541976
12.424849699398798	0.25577313165788246	0.6351606731823771	0.5843982361133752	0.5736772230182026	0.0067136400657786125	0.16445701147436226	0.21522058310889813	0.0792453517614084	0.1381131322003227	0.3481970688597546
12.525050100200401	0.25577313145797353	0.6351606793195246	0.584398627456287	0.5736772221023998	0.006713580361606401	0.1644569374570479	0.21521995517061632	0.07924489742163827	0.13811306787485556	0.34819686729484833
12.625250501002004	0.25577313126477647	0.6351606851657676	0.5843989884164869	0.5736772212262805	0.00671352628766255	0.16445686953027647	0.21521937550040782	0.07924447275493784	0.13811300889095385	0.34819668284604843
12.725450901803608	0.2557731310783086	0.6351606907318416	0.5843993206159863	0.5736772203884427	0.006713477536700915	0.16445680737058302	0.21521884151443665	0.0792440762742899	0.13811295496603893	0.3481965146062572
12.82565130260521	0.25577313089869436	0.6351606960258962	0.5843996264840237	0.5736772195881287	0.006713433571006175	0.16445675045855393	0.2152183493974696	0.0792437059996143	0.13811290564036294	0.34819636107160923
12.925851703406813	0.2557731307260455	0.6351607010561082	0.5843999084136277	0.573677218824575	0.0067133938611019395	0.164456698282513	0.21521789539144368	0.07924335997853259	0.1381128604609795	0.34819622076051665
13.026052104208418	0.25577313056022977	0.6351607058317427	0.5844001679786385	0.573677218096762	0.006713358075199907	0.164456650511492	0.21521747702128555	0.07924303685532853	0.13811281913497808	0.34819609271956065
13.12625250501002	0.255773130401156	0.6351607103618813	0.5844004068909064	0.5736772174037128	0.0067133258482069405	0.16445660678407856	0.21521709159577448	0.07924273517376527	0.13811278134248647	0.34819597590634077
13.226452905811623	0.2557731302487921	0.6351607146553427	0.5844006270603332	0.5736772167445128	0.006713296767235736	0.1644565666951714	0.21521673611350717	0.07924245333335356	0.13811274672494148	0.34819586915076367
13.326653306613228	0.2557731301030368	0.6351607187210906	0.584400830040306	0.5736772161181587	0.006713270507817576	0.16445652991975124	0.21521640812726373	0.07924218998878912	0.13811271499521574	0.3481957715195369
13.42685370741483	0.25577312996363455	0.635160722568412	0.5844010165878608	0.57367721552345	0.006713246942985445	0.1644564963116791	0.2152161064277112	0.07924194436477765	0.13811268602574908	0.34819568260831285
13.527054108216433	0.25577312983045813	0.6351607262063249	0.5844011881228283	0.5736772149593505	0.006713225781393713	0.16445646557593582	0.21521582877523626	0.07924171521161145	0.13811265955617522	0.34819560157250873
13.627254509018037	0.2557731297033887	0.6351607296438296	0.58440134610792	0.5736772144248347	0.006713206721061961	0.1644564374078702	0.21521557286356965	0.0792415012488898	0.13811263531753573	0.3481955275390597
13.72745490981964	0.2557731295823076	0.6351607328899267	0.5844014920058477	0.5736772139188768	0.006713189460009767	0.16445641150283086	0.21521533638644205	0.07924130119621195	0.13811261304087216	0.34819545963490084
13.827655310621243	0.2557731294670896	0.6351607359535781	0.5844016272277082	0.5736772134404441	0.006713173708918939	0.16445638756773306	0.21521511711774446	0.07924111381075538	0.1381125924675587	0.34819539702119384
13.927855711422847	0.25577312935746027	0.6351607388428363	0.5844017519551638	0.5736772129883322	0.006713159480079904	0.16445636558499913	0.2152149147407491	0.07924093874479428	0.13811257358508713	0.3481953396743564
14.02805611222445	0.25577312925318096	0.6351607415659704	0.5844018666629616	0.5736772125613776	0.00671314671388256	0.16445634547137322	0.21521472848355053	0.07924077543722062	0.13811255632227737	0.34819528737645716
