NON $ % + - . 0 1 2 3 4
#NON	UbcH10	CycA	CycB	p27	E2F	cdh1	Rb	Cdc20	CycD	CycE
3.21285140562249	0.0540015647427686	0.16370404302540703	0.4763527989550792	0.053123171550280276	0.4237345138986169	0.7055567617266677	0.638470939207426	0.29104411867799573	0.1843960016148074	0.1120577718737663
3.4136546184738954	0.053381558091675094	0.1634993504561327	0.47611375780364923	0.05261678144629311	0.4235484796208386	0.7061968631080788	0.6396047771864439	0.29096323824382503	0.18331951561065737	0.1118498242135336
3.6144578313253013	0.05289486731308662	0.16334714567541941	0.4759360840575168	0.052246094271349894	0.42341323438811534	0.7066541638673698	0.6404546542532107	0.2908975398437353	0.18251218737751546	0.11170182192703176
3.8152610441767068	0.052512663749644715	0.16323423126337389	0.4758052364115739	0.051974614579391475	0.42331425831761854	0.7069807740096815	0.6410903366837335	0.2908454559772132	0.18190638579637897	0.11159584990818923
4.016064257028113	0.0522124480700386	0.16315059722096034	0.47570957524209634	0.051775754558763466	0.42324142947917526	0.7072139644722308	0.6415651412983656	0.2908049387167536	0.18145161430716553	0.11151955313511455
4.216867469879518	0.05197661616715458	0.1630887138233181	0.4756400436181602	0.05163009825342627	0.4231876048629429	0.7073803924383623	0.6419194810380865	0.2907738900592183	0.1811101126803647	0.11146434857888629
4.417670682730924	0.051791367975248526	0.16304295223959187	0.4755897410248809	0.051523440006932375	0.4231476841337267	0.7074991255990463	0.6421837982291155	0.290750385544049	0.1808536084649685	0.11142422649603108
4.618473895582329	0.051645872009424554	0.16300912238665935	0.4755534876827866	0.051445374375726084	0.4231179929493472	0.7075837974490065	0.642380930706943	0.2907327695345072	0.18066091499071152	0.11139495072549539
4.8192771084337345	0.05153161617945354	0.16298411346753064	0.47552744028821786	0.05138826659855695	0.42309585843978087	0.7076441634791989	0.6425279671440726	0.2907196772212193	0.18051613364254304	0.11137351055681839
5.020080321285141	0.05144191190983947	0.16296562248815388	0.4755087710304553	0.051346521340453186	0.42307933015659976	0.707687185795739	0.6426376633381033	0.2907100141287249	0.18040734194111474	0.11135776086147493
5.220883534136546	0.051371499806396895	0.16295194661006712	0.4754954164086084	0.051316032070948155	0.42306697222386164	0.7077178391637815	0.6427195287051253	0.2907029236082007	0.18032558785693942	0.11134615969170346
5.421686746987952	0.05131624407708178	0.1629418280682539	0.4754858794122317	0.05129378500261515	0.4230577223712482	0.7077396766412181	0.642780646770904	0.2906977466662403	0.18026414787517311	0.11133759283919963
5.622489959839357	0.05127289358746332	0.1629343380363997	0.47547907705327047	0.051277570741861504	0.4230507952162921	0.7077552305407381	0.6428262952731484	0.29069398288568926	0.18021797415384164	0.11133125406510565
5.823293172690763	0.05123889102440769	0.16292879046709405	0.47547422995678384	0.051265766579772984	0.4230456041788193	0.7077663110734564	0.6428604060389762	0.29069125648681976	0.1801832703701778	0.11132655412218012
6.024096385542169	0.05121222658826023	0.1629246792219901	0.4754707784186077	0.05125718394412566	0.4230417122276318	0.7077742069637262	0.6428859073498863	0.290689287288758	0.18015718547662513	0.11132306325384198
6.224899598393574	0.05119132192765321	0.16292163079616045	0.4754683215281167	0.051250954046690916	0.42303879518434073	0.7077798328984267	0.642904980585973	0.29068786843932587	0.1801375802933096	0.11132046788836418
6.42570281124498	0.05117493653801933	0.1629193689808043	0.4754665731997171	0.05124643952229504	0.42303660935832804	0.7077838427515929	0.6429192522465148	0.29068684847304327	0.18012284514088653	0.11131853594715634
6.626506024096385	0.05116209594387695	0.16291768999534173	0.4754653297346934	0.05124317349272708	0.4230349702595256	0.7077867035256654	0.6429299341602921	0.29068611654831794	0.18011176935435239	0.11131709556023778
6.827309236947791	0.05115203540929151	0.16291644311957296	0.4754644449431486	0.05124081586091713	0.4230337417009441	0.707788745236479	0.6429379326953134	0.29068559190846954	0.18010344467055325	0.11131602132582846
7.028112449799197	0.0511441546724375	0.1629155161865037	0.47546381485177525	0.05123911794095735	0.42303282265349695	0.7077902032662473	0.6429439255231396	0.29068521665120134	0.18009718793940888	0.11131521974392274
7.228915662650603	0.05113798220251314	0.16291482673809962	0.4754633664908271	0.05123789767943066	0.42303213411200224	0.7077912466532853	0.6429484155147362	0.2906849483615783	0.18009248456860066	0.11131462039446363
7.429718875502008	0.05113314862341606	0.16291431429381126	0.47546304718994997	0.051237023388253304	0.42303161750443674	0.7077919940885586	0.6429517799556816	0.29068475632426694	0.18008894929141878	0.11131417250259468
7.6305220883534135	0.051129364204399695	0.16291393288107264	0.47546281921790023	0.051236399100014984	0.42303123169765167	0.7077925298980623	0.6429543035275338	0.2906846192864837	0.1800862922188226	0.11131383796082471
7.831325301204819	0.05112640165507404	0.1629136483532414	0.4754626564630605	0.05123595483236324	0.4230309443057546	0.7077929147320973	0.6429561964584687	0.2906845217132743	0.18008429508751803	0.11131358752955427
8.032128514056225	0.05112408261574777	0.16291343642577355	0.4754625404642821	0.05123563980671564	0.4230307285618468	0.7077931921387466	0.6429576148653573	0.2906844518154448	0.18008279371329813	0.11131339978085499
8.23293172690763	0.05112226787000792	0.16291327935233202	0.47546245735185844	0.0512354177431902	0.4230305662318416	0.7077933923423051	0.6429586787028836	0.29068440158806896	0.18008166558087915	0.11131325986178447
8.433734939759036	0.051120847630929986	0.16291316169646264	0.4754623975785342	0.051235261866886664	0.4230304467950627	0.707793537058579	0.6429594785872219	0.29068436610478454	0.1800808174408905	0.11131315505742029
8.634538152610443	0.051119736371980126	0.162913073686184	0.47546235483467997	0.05123515316308633	0.4230303573271287	0.7077936420722853	0.6429600776195471	0.29068434064014226	0.18008017995736486	0.11131307625508328
8.835341365461847	0.05111886695600527	0.16291300836197575	0.47546232400137084	0.05123507794925959	0.42303029042984386	0.7077937185770489	0.6429605275818041	0.29068432237257297	0.18007970081294147	0.11131301750827637
9.036144578313253	0.0511181868213885	0.16291295943847492	0.4754623017577756	0.05123502635301431	0.4230302409280752	0.7077937744205716	0.6429608653741377	0.2906843093442668	0.18007934066052822	0.11131297343057733
9.236947791164658	0.051117654922610466	0.1629129229749811	0.4754622856765103	0.051234991370070114	0.42303020383603135	0.7077938153569237	0.6429611186519572	0.2906842999549008	0.1800790700444583	0.1113129404512845
9.437751004016064	0.05111723898831509	0.16291289582772975	0.47546227400328056	0.05123496798061553	0.423030176358614	0.7077938454836232	0.6429613089146627	0.29068429321926254	0.18007886670474849	0.11131291582275157
9.638554216867469	0.05111691365000018	0.16291287549235645	0.47546226550019444	0.05123495258489239	0.42303015595538557	0.7077938677451009	0.6429614517355324	0.29068428836743987	0.18007871381569	0.11131289734479803
9.839357429718875	0.05111665919033171	0.16291286030229557	0.4754622592845333	0.05123494268978909	0.42303014074530554	0.7077938842650656	0.642961558951445	0.2906842848579819	0.18007859886744093	0.1113128835134284
10.040160642570282	0.051116459311013704	0.16291284889247265	0.475462254695669	0.05123493645504276	0.4230301294137649	0.7077938966513126	0.6429616399605506	0.2906842822999127	0.18007851194983995	0.11131287310402307
10.240963855421686	0.05111630328004119	0.16291284039018006	0.47546225133381614	0.05123493280300474	0.4230301210516991	0.707793905878815	0.642961700606259	0.29068428045322353	0.1800784468041952	0.11131286533591243
10.441767068273093	0.05111618146422796	0.16291283405249762	0.47546224885794847	0.05123493083815652	0.42303011487159	0.7077939127885386	0.642961746024188	0.29068427911412414	0.18007839795564073	0.11131285953926892
10.642570281124497	0.05111608526643846	0.16291282926469874	0.47546224700316286	0.05123492991707006	0.42303011024550324	0.7077939180494252	0.642961780502826	0.29068427812660075	0.18007836083257658	0.11131285515624954
10.843373493975903	0.051116010045474336	0.16291282571466847	0.4754622456426325	0.051234929757535255	0.42303010685559955	0.707793921988015	0.6429618062272301	0.29068427741688496	0.18007833309866497	0.1113128519025459
11.04417670682731	0.05111595387154598	0.16291282326938977	0.47546224472041976	0.05123493023253807	0.4230301045668536	0.7077939247470088	0.6429618241225663	0.29068427695229004	0.1800783137650516	0.11131284965741971
11.244979919678714	0.051115909393225155	0.16291282142210364	0.47546224402339576	0.05123493085811209	0.4230301028648604	0.7077939268700961	0.6429618377133993	0.29068427660827395	0.18007829906454542	0.11131284796089545
11.44578313253012	0.051115875680705594	0.1629128201100194	0.4754622435252661	0.051234931577120925	0.42303010168605487	0.7077939284247222	0.6429618474368853	0.29068427636955124	0.1800782885296348	0.11131284675596372
11.646586345381525	0.05111584892021399	0.16291281909393407	0.47546224312749535	0.05123493221254561	0.4230301007907686	0.7077939296689489	0.6429618549646956	0.29068427617999165	0.18007828036880813	0.11131284582522351
11.847389558232932	0.05111582769166998	0.16291281828477916	0.4754622427933932	0.05123493269847214	0.42303010008975966	0.7077939306988668	0.6429618609192863	0.2906842760186947	0.18007827391498576	0.11131284508772431
12.048192771084338	0.05111581096891793	0.16291281764229443	0.47546224251277286	0.05123493305965546	0.4230300995424093	0.7077939315498132	0.6429618656057831	0.29068427588137014	0.18007826883631073	0.11131284450556252
12.248995983935743	0.05111579743512524	0.1629128171148151	0.47546224227256173	0.05123493332786282	0.4230300990965924	0.7077939322671358	0.6429618694157437	0.2906842757625126	0.18007826470692162	0.11131284403009767
12.449799196787149	0.051115786865093084	0.16291281669676905	0.4754622420726063	0.05123493351675338	0.4230300987462303	0.7077939328543584	0.6429618723998686	0.29068427566249744	0.18007826147135908	0.11131284365573278
12.650602409638553	0.05111577833521557	0.16291281636560537	0.47546224191246955	0.05123493368310903	0.4230300984666554	0.7077939333255412	0.642961874764588	0.2906842755829865	0.18007825890377613	0.11131284335976509
12.85140562248996	0.051115771716941295	0.16291281611778938	0.4754622417916723	0.05123493383354907	0.42303009825424887	0.7077939336835851	0.6429618765409921	0.2906842755239372	0.18007825697042376	0.11131284313871291
13.052208835341366	0.05111576645306489	0.16291281593125667	0.47546224170101015	0.05123493397489589	0.4230300980901697	0.707793933957141	0.6429618779040116	0.29068427548050296	0.1800782554855895	0.11131284297200392
13.25301204819277	0.05111576231874104	0.1629128157971037	0.47546224163676903	0.051234934109902465	0.4230300979668152	0.7077939341577697	0.642961878924235	0.29068427545072795	0.18007825437433408	0.11131284285133668
13.453815261044177	0.05111575910779829	0.16291281570342467	0.4754622415923847	0.051234934233993196	0.4230300978776396	0.707793934302839	0.6429618796770884	0.29068427543088343	0.18007825355630294	0.11131284276621203
13.654618473895582	0.05111575653422363	0.16291281563370322	0.4754622415587507	0.05123493434082054	0.4230300978135625	0.707793934416442	0.6429618802672075	0.29068427541579667	0.18007825292002366	0.11131284270206485
13.855421686746988	0.05111575454944156	0.16291281558491078	0.4754622415345275	0.051234934430387756	0.42303009777288697	0.7077939345019247	0.6429618807089089	0.2906842754048018	0.18007825244894346	0.11131284265633846
14.056224899598394	0.051115752950401376	0.1629128155443508	0.47546224151414895	0.05123493450288692	0.4230300977484948	0.7077939345731497	0.6429618810614678	0.29068427539515007	0.1800782520742625	0.11131284261833198
14.257028112449799	0.051115751708540026	0.16291281551037146	0.4754622414969269	0.0512349345585765	0.4230300977391258	0.707793934631836	0.642961881332701	0.29068427538652675	0.1800782517867367	0.11131284258666445
14.457831325301205	0.05111575071853461	0.16291281547921582	0.47546224148196903	0.05123493460243731	0.42303009773562866	0.7077939346803023	0.6429618815423649	0.29068427537902264	0.18007825155983107	0.11131284255840801
14.65863453815261	0.05111574993814915	0.1629128154493774	0.4754622414689176	0.05123493463646673	0.4230300977343336	0.7077939347194783	0.6429618816983815	0.290684275372674	0.18007825138290473	0.11131284253238852
14.859437751004016	0.05111574932927477	0.162912815422229	0.4754622414578092	0.051234934662934044	0.42303009773047173	0.7077939347502197	0.642961881810271	0.29068427536764097	0.18007825124717372	0.11131284250966367
15.060240963855422	0.05111574884156496	0.16291281539958438	0.47546224144869204	0.051234934684837266	0.42303009771774297	0.7077939347736572	0.6429618818906107	0.29068427536413516	0.18007825114103332	0.11131284249163083
15.261044176706827	0.051115748465478256	0.16291281538221344	0.47546224144152466	0.05123493470257321	0.42303009769679206	0.7077939347905393	0.642961881943779	0.29068427536203484	0.18007825106203088	0.11131284247873173
15.461847389558233	0.05111574816260346	0.16291281537325933	0.47546224143613436	0.051234934717721795	0.4230300976704025	0.707793934803933	0.6429618819876083	0.2906842753608332	0.18007825100026698	0.11131284247276284
15.662650602409638	0.0511157479276805	0.16291281537294636	0.47546224143248295	0.05123493473048015	0.42303009763946153	0.7077939348142734	0.6429618820244761	0.29068427536043756	0.18007825095437724	0.11131284247378344
15.863453815261044	0.051115747740054576	0.16291281537904212	0.4754622414301969	0.05123493474133194	0.42303009761509824	0.707793934823494	0.6429618820627515	0.2906842753601315	0.18007825091887383	0.11131284247920586
16.06425702811245	0.05111574759185026	0.16291281539069552	0.47546224142913385	0.05123493475046159	0.423030097601556	0.7077939348323319	0.6429618821056253	0.29068427535964186	0.18007825089166424	0.11131284248804343
16.265060240963855	0.051115747383520274	0.16291281538084745	0.47546224142497034	0.05123493476132923	0.42303009756724386	0.7077939348391177	0.6429618821196135	0.2906842753596604	0.18007825085093912	0.11131284248253424
16.46586345381526	0.051115747193706845	0.16291281537087454	0.4754622414211219	0.05123493477120137	0.42303009753711857	0.7077939348451703	0.6429618821311682	0.29068427535964064	0.1800782508139278	0.11131284247671017
16.666666666666668	0.051115747028035945	0.16291281536230606	0.47546224141783294	0.05123493477988244	0.42303009751296555	0.7077939348505841	0.6429618821421822	0.29068427535954344	0.1800782507818629	0.11131284247157507
16.867469879518072	0.051115746886507586	0.162912815355142	0.4754622414151034	0.05123493478737244	0.4230300974947849	0.707793934855359	0.6429618821526552	0.2906842753593688	0.18007825075474443	0.11131284246712891
17.068273092369477	0.051115746769121756	0.16291281534938234	0.4754622414129333	0.05123493479367138	0.4230300974825764	0.7077939348594952	0.6429618821625873	0.29068427535911673	0.18007825073257233	0.11131284246337171
17.269076305220885	0.05111574667587846	0.16291281534502713	0.47546224141132265	0.05123493479877925	0.4230300974763402	0.7077939348629925	0.6429618821719785	0.29068427535878727	0.18007825071534664	0.11131284246030347
17.46987951807229	0.0511157466067777	0.16291281534207633	0.4754622414102714	0.05123493480269605	0.4230300974760763	0.707793934865851	0.6429618821808288	0.2906842753583803	0.18007825070306735	0.1113128424579242
17.670682730923694	0.051115746561819476	0.16291281534052998	0.4754622414097796	0.051234934805421795	0.42303009748178466	0.7077939348680706	0.6429618821891383	0.290684275357896	0.18007825069573447	0.11131284245623388
17.8714859437751	0.05111574654100378	0.162912815340388	0.4754622414098472	0.05123493480695646	0.42303009749346526	0.7077939348696515	0.6429618821969069	0.2906842753573342	0.18007825069334796	0.11131284245523253
18.072289156626507	0.051115746544330626	0.1629128153416505	0.47546224141047433	0.05123493480730007	0.42303009751111814	0.7077939348705935	0.6429618822041344	0.290684275356695	0.18007825069590788	0.11131284245492012
18.27309236947791	0.0511157465718	0.1629128153443174	0.4754622414116608	0.05123493480645261	0.42303009753474335	0.7077939348708967	0.6429618822108212	0.29068427535597835	0.1800782507034142	0.11131284245529667
18.473895582329316	0.05111574662341191	0.16291281534838872	0.47546224141340676	0.05123493480441408	0.4230300975643408	0.7077939348705611	0.642961882216967	0.2906842753551843	0.18007825071586694	0.1113128424563622
18.674698795180724	0.051115746692124	0.1629128153534319	0.4754622414155337	0.0512349348015183	0.4230300975976882	0.7077939348697452	0.6429618822225267	0.2906842753543532	0.18007825073177552	0.11131284245793313
18.87550200803213	0.051115746666603894	0.16291281535260896	0.47546224141522025	0.051234934803042434	0.4230300975996547	0.7077939348709562	0.642961882226783	0.2906842753541233	0.1800782507275763	0.11131284245710811
19.076305220883533	0.05111574664731385	0.16291281535209026	0.47546224141501225	0.05123493480422455	0.4230300976019412	0.7077939348719318	0.6429618822303829	0.2906842753539186	0.18007825072453226	0.11131284245650523
19.277108433734938	0.051115746634253875	0.1629128153518758	0.4754622414149098	0.05123493480506466	0.4230300976045477	0.707793934872672	0.6429618822333265	0.2906842753537392	0.1800782507226434	0.1113128424561245
19.477911646586346	0.051115746627423964	0.16291281535196556	0.47546224141491283	0.05123493480556276	0.4230300976074741	0.7077939348731767	0.6429618822356139	0.2906842753535851	0.18007825072190978	0.11131284245596591
19.67871485943775	0.051115746626824124	0.16291281535235957	0.47546224141502136	0.051234934805718835	0.4230300976107205	0.7077939348734459	0.642961882237245	0.2906842753534562	0.1800782507223313	0.11131284245602947
19.879518072289155	0.05111574663245435	0.16291281535305782	0.4754622414152354	0.05123493480553291	0.4230300976142869	0.7077939348734796	0.6429618822382198	0.29068427535335256	0.18007825072390804	0.11131284245631518
20.080321285140563	0.05111574664431465	0.16291281535406033	0.475462241415555	0.05123493480500497	0.4230300976181733	0.707793934873278	0.6429618822385383	0.29068427535327424	0.18007825072664	0.11131284245682303
20.281124497991968	0.051115746662405	0.16291281535536706	0.47546224141598004	0.05123493480413501	0.42303009762237964	0.7077939348728409	0.6429618822382007	0.29068427535322117	0.18007825073052713	0.11131284245755303
20.481927710843372	0.05111574668672543	0.16291281535697802	0.47546224141651056	0.05123493480292304	0.42303009762690597	0.7077939348721684	0.6429618822372066	0.2906842753531933	0.18007825073556943	0.11131284245850517
20.68273092369478	0.05111574671727593	0.16291281535889324	0.4754622414171466	0.051234934801369064	0.42303009763175226	0.7077939348712603	0.6429618822355564	0.29068427535319075	0.18007825074176698	0.11131284245967947
20.883534136546185	0.05111574675405649	0.16291281536111268	0.4754622414178882	0.051234934799473074	0.4230300976369185	0.7077939348701169	0.6429618822332499	0.29068427535321345	0.18007825074911968	0.11131284246107592
21.08433734939759	0.05111574679706712	0.1629128153636364	0.4754622414187352	0.05123493479723507	0.42303009764240473	0.707793934868738	0.642961882230287	0.2906842753532614	0.1800782507576276	0.1113128424626945
21.285140562248994	0.051115746832595836	0.16291281536869615	0.47546224142019056	0.05123493479634562	0.4230300976667884	0.7077939348691318	0.6429618822373167	0.29068427535255115	0.18007825076844122	0.11131284246486793
21.485943775100402	0.05111574684527261	0.16291281536903343	0.4754622414203453	0.05123493479554495	0.423030097666031	0.7077939348685373	0.6429618822353124	0.290684275352653	0.1800782507704271	0.11131284246520523
21.686746987951807	0.051115746857949396	0.16291281536937072	0.4754622414205001	0.05123493479474429	0.4230300976652736	0.7077939348679426	0.6429618822333082	0.2906842753527548	0.180078250772413	0.11131284246554253
21.88755020080321	0.05111574687062617	0.16291281536970798	0.47546224142065485	0.05123493479394362	0.4230300976645162	0.7077939348673481	0.642961882231304	0.2906842753528567	0.18007825077439887	0.11131284246587983
22.08835341365462	0.05111574688330295	0.16291281537004526	0.4754622414208096	0.05123493479314296	0.4230300976637588	0.7077939348667535	0.6429618822292997	0.2906842753529585	0.18007825077638473	0.11131284246621713
22.289156626506024	0.051115746895979725	0.16291281537038255	0.4754622414209644	0.05123493479234229	0.4230300976630014	0.7077939348661589	0.6429618822272956	0.29068427535306035	0.1800782507783706	0.11131284246655443
22.48995983935743	0.0511157469086565	0.16291281537071983	0.47546224142111915	0.05123493479154163	0.42303009766224403	0.7077939348655644	0.6429618822252913	0.29068427535316216	0.1800782507803565	0.11131284246689174
22.690763052208837	0.05111574692133328	0.16291281537105712	0.4754622414212739	0.05123493479074096	0.42303009766148664	0.7077939348649698	0.6429618822232871	0.29068427535326397	0.18007825078234238	0.11131284246722904
22.89156626506024	0.05111574693401005	0.16291281537139438	0.4754622414214287	0.05123493478994029	0.42303009766072924	0.7077939348643753	0.6429618822212828	0.29068427535336583	0.18007825078432826	0.11131284246756634
23.092369477911646	0.05111574694668684	0.16291281537173166	0.47546224142158344	0.051234934789139625	0.42303009765997185	0.7077939348637806	0.6429618822192786	0.29068427535346764	0.18007825078631415	0.11131284246790364
23.29317269076305	0.05111574695936361	0.16291281537206895	0.4754622414217382	0.05123493478833896	0.42303009765921445	0.7077939348631861	0.6429618822172745	0.2906842753535695	0.1800782507883	0.11131284246824094
23.49397590361446	0.05111574697204039	0.16291281537240623	0.4754622414218929	0.051234934787538294	0.42303009765845706	0.7077939348625916	0.6429618822152702	0.2906842753536713	0.1800782507902859	0.11131284246857824
23.694779116465863	0.051115746984717166	0.16291281537274352	0.4754622414220477	0.05123493478673763	0.42303009765769967	0.7077939348619969	0.642961882213266	0.29068427535377317	0.18007825079227177	0.11131284246891554
23.895582329317268	0.051115746993742356	0.16291281537298247	0.4754622414221579	0.0512349347861672	0.4230300976571647	0.7077939348615738	0.642961882211842	0.2906842753538455	0.18007825079368325	0.11131284246915439
24.096385542168676	0.051115746994128755	0.16291281537298877	0.47546224142216287	0.05123493478614142	0.42303009765715593	0.7077939348615558	0.642961882211791	0.290684275353848	0.18007825079373582	0.11131284246916034
24.29718875502008	0.05111574699451515	0.1629128153729951	0.47546224142216775	0.05123493478611565	0.42303009765714716	0.707793934861538	0.6429618822117399	0.29068427535385055	0.1800782507937884	0.1113128424691663
24.497991967871485	0.05111574699490155	0.1629128153730014	0.4754622414221727	0.05123493478608988	0.42303009765713845	0.7077939348615201	0.6429618822116888	0.29068427535385305	0.18007825079384096	0.11131284246917225
24.698795180722893	0.05111574699528794	0.1629128153730077	0.47546224142217763	0.051234934786064106	0.4230300976571297	0.7077939348615022	0.6429618822116376	0.2906842753538556	0.18007825079389353	0.1113128424691782
24.899598393574298	0.05111574699567433	0.16291281537301402	0.4754622414221825	0.05123493478603833	0.4230300976571209	0.7077939348614843	0.6429618822115866	0.29068427535385816	0.1800782507939461	0.11131284246918417
25.100401606425702	0.05111574699606073	0.16291281537302033	0.47546224142218746	0.051234934786012556	0.42303009765711214	0.7077939348614665	0.6429618822115355	0.29068427535386065	0.18007825079399867	0.11131284246919013
25.301204819277107	0.05111574699644712	0.16291281537302663	0.4754622414221924	0.051234934785986785	0.42303009765710337	0.7077939348614485	0.6429618822114844	0.2906842753538632	0.18007825079405124	0.11131284246919608
25.502008032128515	0.05111574699683352	0.16291281537303295	0.4754622414221973	0.051234934785961014	0.4230300976570946	0.7077939348614306	0.6429618822114334	0.2906842753538657	0.1800782507941038	0.11131284246920203
25.70281124497992	0.051115746997219914	0.16291281537303925	0.4754622414222022	0.051234934785935236	0.4230300976570858	0.7077939348614127	0.6429618822113823	0.29068427535386826	0.18007825079415637	0.11131284246920799
25.903614457831324	0.051115746997606314	0.16291281537304556	0.47546224142220717	0.051234934785909465	0.42303009765707705	0.7077939348613949	0.6429618822113312	0.29068427535387076	0.18007825079420894	0.11131284246921394
26.104417670682732	0.051115746997992706	0.16291281537305188	0.47546224142221205	0.051234934785883694	0.4230300976570683	0.707793934861377	0.6429618822112801	0.2906842753538733	0.1800782507942615	0.1113128424692199
26.305220883534137	0.0511157469983791	0.16291281537305818	0.475462241422217	0.05123493478585792	0.4230300976570595	0.7077939348613591	0.642961882211229	0.2906842753538758	0.18007825079431408	0.11131284246922585
26.50602409638554	0.0511157469987655	0.16291281537306448	0.47546224142222193	0.051234934785832145	0.42303009765705074	0.7077939348613411	0.6429618822111779	0.29068427535387836	0.18007825079436665	0.1113128424692318
26.706827309236946	0.05111574699915189	0.1629128153730708	0.4754622414222268	0.051234934785806374	0.423030097657042	0.7077939348613232	0.6429618822111268	0.29068427535388086	0.18007825079441922	0.11131284246923775
26.907630522088354	0.05111574699953829	0.1629128153730771	0.47546224142223176	0.0512349347857806	0.42303009765703325	0.7077939348613054	0.6429618822110758	0.2906842753538834	0.1800782507944718	0.11131284246924371
27.10843373493976	0.05111574699992468	0.1629128153730834	0.4754622414222367	0.05123493478575483	0.4230300976570245	0.7077939348612875	0.6429618822110247	0.2906842753538859	0.18007825079452436	0.11131284246924966
27.309236947791163	0.051115747000311074	0.16291281537308974	0.4754622414222416	0.051234934785729054	0.4230300976570157	0.7077939348612696	0.6429618822109736	0.29068427535388847	0.18007825079457693	0.11131284246925562
27.51004016064257	0.05111574700069747	0.16291281537309604	0.4754622414222465	0.05123493478570328	0.42303009765700694	0.7077939348612518	0.6429618822109225	0.290684275353891	0.1800782507946295	0.11131284246926157
27.710843373493976	0.051115747001083865	0.16291281537310234	0.47546224142225146	0.05123493478567751	0.42303009765699817	0.7077939348612339	0.6429618822108715	0.2906842753538935	0.18007825079468207	0.11131284246926752
27.91164658634538	0.051115747001470264	0.16291281537310867	0.47546224142225635	0.05123493478565174	0.4230300976569894	0.7077939348612159	0.6429618822108204	0.29068427535389607	0.18007825079473463	0.11131284246927348
28.11244979919679	0.05111574700185666	0.16291281537311497	0.4754622414222613	0.05123493478562596	0.42303009765698063	0.707793934861198	0.6429618822107692	0.29068427535389857	0.1800782507947872	0.11131284246927944
28.313253012048193	0.05111574700224305	0.16291281537312127	0.47546224142226623	0.05123493478560019	0.42303009765697186	0.7077939348611801	0.6429618822107181	0.2906842753539011	0.18007825079483977	0.1113128424692854
