,,,Slide ID,a,b,c,d
,,,Antibody Name,a,b,c,d
,,,HUGO ID,a,b,c,d
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,0.0,0.3153315131521798,0.8088795857512623,0.27999380820909137,0.6802436252710834
C1,no,Insulin,0.33557046979865773,0.2823111932513628,0.48542377844582363,0.23301551588614902,0.44702023233291377
C1,no,Insulin,0.6711409395973155,0.2514831961455596,0.34031398368797205,0.20639284568707936,0.31343541276178677
C1,no,Insulin,1.0067114093959733,0.2257139480186703,0.2730095968217581,0.18967763005980384,0.23566884564505672
C1,no,Insulin,1.342281879194631,0.20567914835806034,0.23974144340822806,0.1780184870789703,0.18944080362256302
C1,no,Insulin,1.6778523489932886,0.1907790187749868,0.2217977423604887,0.16931210754517012,0.1613450374312611
C1,no,Insulin,2.0134228187919465,0.17997242493181864,0.2111933645495619,0.16262716854543238,0.14390445294230145
C1,no,Insulin,2.348993288590604,0.17223660950408032,0.20443250044101682,0.15747810232126308,0.1328684214394018
C1,no,Insulin,2.684563758389262,0.1667327148604619,0.19989142046255762,0.1535422858476679,0.12576512878884244
C1,no,Insulin,3.0201342281879198,0.16282588561882147,0.1967449677751739,0.1505663717966887,0.12112408509255407
C1,no,Insulin,3.3557046979865772,0.1600538766027087,0.19452809407661492,0.14834030968672968,0.11805166341538648
C1,no,Insulin,3.691275167785235,0.15808622014343238,0.19295325354919904,0.14669078605958052,0.11599417145969275
C1,no,Insulin,4.026845637583893,0.15668851055451458,0.19183038632295465,0.14547803222260314,0.11460249237067409
C1,no,Insulin,4.3624161073825505,0.15569491435227983,0.191028662125565,0.14459204856973437,0.11365299022698686
C1,no,Insulin,4.697986577181208,0.15498812462373188,0.19045604880398892,0.14394807126032355,0.11300035097350827
C1,no,Insulin,5.033557046979866,0.15448507797971434,0.19004712310818217,0.14348188319989266,0.11254891264606759
C1,no,Insulin,5.369127516778524,0.1541268894549585,0.1897551759188574,0.1431454768203948,0.11223497894797116
C1,no,Insulin,5.704697986577181,0.15387176437502254,0.18954680820488218,0.1429033363393488,0.112015691329899
C1,no,Insulin,6.0402684563758395,0.15369000100350802,0.18939813055693083,0.14272939497754822,0.11186193801004193
C1,no,Insulin,6.375838926174497,0.1535604822444928,0.1892920679969699,0.14260464105194512,0.1117538054888392
C1,no,Insulin,6.7114093959731544,0.15346817847740993,0.1892164183022839,0.14251527717659085,0.11167756223504402
C1,no,Insulin,7.046979865771813,0.15340239175674236,0.189162468886039,0.14245132794038656,0.11162369411746056
C1,no,Insulin,7.38255033557047,0.15335549919362312,0.18912399753197162,0.1424056007482408,0.1115855668103305
C1,no,Insulin,7.718120805369128,0.1533220736433356,0.18909656595205593,0.14237292369714186,0.11155854515904748
C1,no,Insulin,8.053691275167786,0.1532982465801286,0.18907700730035612,0.14234958405970302,0.11153937242548184
C1,no,Insulin,8.389261744966444,0.15328126110048693,0.189063062433988,0.14233292003220932,0.11152575620384395
C1,no,Insulin,8.724832214765101,0.15326915247578993,0.18905311999301813,0.14232102570401906,0.11151607896570308
C1,no,Insulin,9.060402684563758,0.15326051884228414,0.18904603060927788,0.14231253689872128,0.1115091956361354
C1,no,Insulin,9.395973154362416,0.15325436526499797,0.18904097737448025,0.14230648165613274,0.11150429967162497
C1,no,Insulin,9.731543624161075,0.15324997871121457,0.1890373747740425,0.14230216248700248,0.11150081504498496
C1,no,Insulin,10.067114093959733,0.1532468506238527,0.18903480597924016,0.142299081185298,0.11149833326739962
C1,no,Insulin,10.40268456375839,0.15324462152228596,0.18903297567063437,0.14229688458439568,0.11149656684460169
C1,no,Insulin,10.738255033557047,0.15324303349696194,0.18903167127209766,0.14229531902424097,0.11149530941850898
C1,no,Insulin,11.073825503355705,0.153241901173552,0.18903074068366424,0.14229420237027207,0.11149441308748786
C1,no,Insulin,11.409395973154362,0.1532410916211367,0.18903007591337043,0.14229340414225242,0.11149377267007972
C1,no,Insulin,11.74496644295302,0.15324051752021173,0.18902960513933253,0.14229283817845814,0.11149331902086741
C1,no,Insulin,12.080536912751679,0.15324010787609077,0.18902926880726603,0.14229243411438797,0.11149299533652415
C1,no,Insulin,12.416107382550337,0.15323981603566825,0.18902902767142896,0.14229214567973203,0.11149276425531332
C1,no,Insulin,12.751677852348994,0.15323960733172318,0.18902885488374216,0.14229193928028688,0.11149259890449649
C1,no,Insulin,13.087248322147651,0.1532394526657128,0.189028727663146,0.14229178663033404,0.11149247664644328
C1,no,Insulin,13.422818791946309,0.15323935074850428,0.18902864657509488,0.14229168706110984,0.11149239700044795
C1,no,Insulin,13.758389261744966,0.15323927403322135,0.18902858515507112,0.1422916119721843,0.1114923369233059
C1,no,Insulin,14.093959731543626,0.15323922001825335,0.18902854026998,0.14229155847027047,0.11149229411995672
C1,no,Insulin,14.429530201342283,0.15323918202444864,0.18902850772706067,0.14229152045880838,0.11149226372012681
C1,no,Insulin,14.76510067114094,0.15323915494325654,0.18902848488058172,0.14229149349954595,0.11149224216020337
C1,no,Insulin,15.100671140939598,0.15323913544685416,0.18902846927601905,0.1422914744191086,0.11149222689448259
C1,no,Insulin,15.436241610738255,0.15323912156692834,0.1890284581384124,0.14229146082415634,0.11149221601825442
C1,no,Insulin,15.771812080536913,0.15323911171119975,0.18902845002666743,0.14229145109142047,0.11149220823421715
C1,no,Insulin,16.107382550335572,0.1532391046967424,0.18902844424901907,0.14229144416272851,0.11149220269302597
C1,no,Insulin,16.44295302013423,0.1532390996720258,0.18902844015448877,0.1422914392166681,0.11149219873710094
C1,no,Insulin,16.778523489932887,0.1532390961171035,0.18902843729097976,0.14229143573037017,0.11149219594846026
