,,,Slide ID,G11,G7,G6,G8,G2,G1,G3,G10,G4,G12,G9,G5
C1,no,Insulin,13.131313131313131,0.5055903618177862,0.5886724973002796,0.7101532481842365,0.6300720504871784,0.27655640899504136,0.31776653008181294,0.7365269478252132,0.4510613028077699,0.8278693120563277,0.3460039518927314,0.3113550786557405,0.7116511103166525
C1,no,Insulin,13.636363636363637,0.5055903740572071,0.5886724976447838,0.7101532482494858,0.6300720512562624,0.2765564661140529,0.31776655384296115,0.736526921813832,0.4510613051887667,0.8278693833981932,0.346003957165364,0.31135507961459935,0.7116511109008683
C1,no,Insulin,14.141414141414142,0.5055903812478131,0.5886724978528638,0.7101532482909233,0.6300720517292084,0.2765564995519467,0.317766567853529,0.7365269068439559,0.45106130658590876,0.8278694244221432,0.3460039601955385,0.31135508014765106,0.7116511112401545
C1,no,Insulin,14.646464646464647,0.5055903855332773,0.5886724979878706,0.7101532483160987,0.6300720520161458,0.27655651939950016,0.3177665762008511,0.7365268980792512,0.4510613074180313,0.8278694485011439,0.3460039619773023,0.3113550804532051,0.7116511114643759
C1,no,Insulin,15.151515151515152,0.5055903880587775,0.5886724980632183,0.710153248328495,0.6300720521711283,0.2765565310695753,0.31776658114476874,0.7365268930018295,0.45106130791279725,0.8278694624166019,0.3460039630063524,0.31135508064461465,0.7116511115858782
C1,no,Insulin,15.656565656565657,0.5055903895325875,0.58867249809819,0.7101532483322717,0.630072052241541,0.2765565378783266,0.3177665840596863,0.7365268900863293,0.45106130820612284,0.8278694703495638,0.34600396359110186,0.3113550807799904,0.7116511116374099
C1,no,Insulin,16.161616161616163,0.5055903903898233,0.5886724981141754,0.7101532483322114,0.6300720522720313,0.2765565418346023,0.31776658577003775,0.7365268884209999,0.45106130837832026,0.8278694748542427,0.3460039639222875,0.31135508087588926,0.7116511116586103
C1,no,Insulin,16.666666666666668,0.5055903908927996,0.5886724981244273,0.7101532483326631,0.6300720522970416,0.27655654414736236,0.3177665867761511,0.7365268874644586,0.4510613084779151,0.8278694774405266,0.34600396411225043,0.311355080928797,0.7116511116713834
C1,no,Insulin,17.171717171717173,0.5055903911907139,0.5886724981332424,0.7101532483360317,0.630072052331261,0.27655654551228875,0.31776658737223457,0.736526886908994,0.4510613085342196,0.8278694789460137,0.3460039642223434,0.3113550809375092,0.7116511116808117
C1,no,Insulin,17.67676767676768,0.5055903913664573,0.5886724981404294,0.7101532483417886,0.6300720523685767,0.2765565463187002,0.3177665877261312,0.7365268865853714,0.45106130856532617,0.8278694798227698,0.34600396428555363,0.31135508091681957,0.7116511116864901
C1,no,Insulin,18.181818181818183,0.5055903914839692,0.5886724981456068,0.7101532483469736,0.630072052396685,0.2765565468593663,0.317766587964474,0.7365268863703461,0.4510613085856952,0.8278694804039164,0.3460039643270271,0.3113550808948674,0.7116511116898497
C1,no,Insulin,18.68686868686869,0.5055903916091266,0.5886724981506232,0.710153248350237,0.6300720524236291,0.27655654743119473,0.31776658821563275,0.7365268861419496,0.45106130860815036,0.8278694810233524,0.34600396437200237,0.3113550808836257,0.7116511116941229
C1,no,Insulin,19.191919191919194,0.5055903916968956,0.5886724981536918,0.7101532483518762,0.6300720524383465,0.27655654783161354,0.31776658839200256,0.7365268859829512,0.4510613086244509,0.8278694814539901,0.3460039644033922,0.31135508088038827,0.7116511116968977
C1,no,Insulin,19.6969696969697,0.5055903917472765,0.588672498154813,0.7101532483518912,0.6300720524408372,0.27655654806062274,0.3177665884935834,0.7365268858933511,0.45106130863459676,0.8278694816958293,0.3460039644211967,0.3113550808851552,0.711651111698174
C1,no,Insulin,20.202020202020204,0.5055903917602692,0.5886724981539867,0.7101532483502822,0.6300720524311012,0.2765565481182224,0.3177665885203753,0.7365268858731492,0.45106130863858795,0.8278694817488701,0.34600396442541587,0.3113550808979265,0.7116511116979519
C1,no,Insulin,20.70707070707071,0.5055903917358737,0.5886724981512128,0.7101532483470488,0.6300720524091383,0.27655654800441243,0.31776658847237826,0.7365268859223455,0.45106130863642446,0.8278694816131126,0.34600396441604964,0.3113550809187021,0.7116511116962314
C1,no,Insulin,21.212121212121215,0.5055903917316639,0.5886724981499959,0.710153248345444,0.6300720523985877,0.27655654798381213,0.31776658846455735,0.7365268859328898,0.4510613086369488,0.8278694815830966,0.34600396441414716,0.3113550809297939,0.7116511116955464
C1,no,Insulin,21.71717171717172,0.505590391740687,0.5886724981499126,0.7101532483450749,0.6300720523965945,0.276556548024466,0.31776658848302924,0.7365268859178306,0.4510613086390931,0.8278694816232532,0.3460039644171665,0.31135508093333797,0.711651111695591
C1,no,Insulin,22.222222222222225,0.5055903917397288,0.5886724981495499,0.71015324834463,0.6300720523936275,0.2765565480196774,0.3177665884814392,0.7365268859207342,0.45106130863929206,0.8278694816148219,0.3460039644166206,0.31135508093646624,0.7116511116953435
C1,no,Insulin,22.72727272727273,0.5055903917287893,0.588672498148908,0.7101532483441094,0.6300720523896866,0.2765565479694463,0.31776658845978717,0.7365268859416009,0.4510613086375456,0.8278694815578024,0.34600396441250936,0.31135508093917874,0.7116511116948038
C1,no,Insulin,23.232323232323235,0.5055903917078686,0.5886724981479867,0.7101532483435129,0.6300720523847718,0.2765565478737727,0.3177665884180732,0.7365268859804306,0.4510613086338538,0.8278694814521947,0.3460039644048328,0.3113550809414754,0.7116511116939719
C1,no,Insulin,23.73737373737374,0.5055903916844471,0.5886724981462261,0.7101532483419105,0.6300720523730177,0.2765565477656197,0.317766588372216,0.7365268860268924,0.4510613086305468,0.8278694813244936,0.3460039643956896,0.3113550809508823,0.7116511116925371
C1,no,Insulin,24.242424242424242,0.5055903916753364,0.5886724981460834,0.7101532483419786,0.6300720523730959,0.2765565477243511,0.3177665883537251,0.7365268860426444,0.45106130862864885,0.8278694812821527,0.3460039643925654,0.3113550809494698,0.7116511116923594
C1,no,Insulin,24.747474747474747,0.5055903916662255,0.5886724981459405,0.7101532483420465,0.6300720523731742,0.2765565476830825,0.31776658833523425,0.7365268860583964,0.4510613086267509,0.8278694812398119,0.3460039643894412,0.3113550809480572,0.7116511116921816
C1,no,Insulin,25.252525252525253,0.5055903916571148,0.5886724981457976,0.7101532483421146,0.6300720523732526,0.2765565476418139,0.31776658831674337,0.7365268860741484,0.45106130862485305,0.827869481197471,0.346003964386317,0.3113550809466446,0.7116511116920038
C1,no,Insulin,25.757575757575758,0.505590391648004,0.5886724981456547,0.7101532483421825,0.6300720523733309,0.2765565476005453,0.3177665882982525,0.7365268860899005,0.4510613086229551,0.82786948115513,0.3460039643831928,0.31135508094523207,0.711651111691826
C1,no,Insulin,26.262626262626263,0.5055903916388933,0.5886724981455118,0.7101532483422506,0.6300720523734091,0.2765565475592767,0.3177665882797616,0.7365268861056524,0.45106130862105726,0.8278694811127891,0.3460039643800686,0.3113550809438195,0.7116511116916482
C1,no,Insulin,26.767676767676768,0.5055903916349562,0.5886724981454496,0.7101532483422787,0.6300720523734357,0.2765565475414457,0.31776658827176796,0.7365268861124482,0.451061308620238,0.8278694810945246,0.3460039643787214,0.3113550809432179,0.7116511116915721
C1,no,Insulin,27.272727272727273,0.5055903916346676,0.5886724981454444,0.7101532483422786,0.6300720523734256,0.2765565475401413,0.3177665882711761,0.7365268861129288,0.4510613086201794,0.8278694810932372,0.3460039643786271,0.31135508094318814,0.7116511116915678
C1,no,Insulin,27.77777777777778,0.5055903916343788,0.5886724981454391,0.7101532483422786,0.6300720523734155,0.2765565475388369,0.3177665882705843,0.7365268861134093,0.4510613086201208,0.8278694810919499,0.34600396437853287,0.3113550809431584,0.7116511116915635
C1,no,Insulin,28.282828282828284,0.50559039163409,0.5886724981454339,0.7101532483422786,0.6300720523734054,0.27655654753753256,0.31776658826999243,0.73652688611389,0.4510613086200622,0.8278694810906625,0.34600396437843867,0.3113550809431286,0.711651111691559
C1,no,Insulin,28.78787878787879,0.5055903916338013,0.5886724981454287,0.7101532483422784,0.6300720523733953,0.27655654753622816,0.3177665882694006,0.7365268861143706,0.4510613086200036,0.8278694810893751,0.3460039643783444,0.3113550809430988,0.7116511116915547
C1,no,Insulin,29.292929292929294,0.5055903916335126,0.5886724981454233,0.7101532483422784,0.6300720523733851,0.27655654753492376,0.31776658826880877,0.7365268861148511,0.451061308619945,0.8278694810880877,0.34600396437825015,0.3113550809430691,0.7116511116915504
C1,no,Insulin,29.7979797979798,0.5055903916332238,0.5886724981454181,0.7101532483422783,0.630072052373375,0.2765565475336194,0.3177665882682169,0.7365268861153317,0.45106130861988636,0.8278694810868003,0.3460039643781559,0.31135508094303926,0.711651111691546
C1,no,Insulin,30.303030303030305,0.5055903916329351,0.5886724981454128,0.7101532483422783,0.6300720523733649,0.276556547532315,0.31776658826762505,0.7365268861158123,0.45106130861982774,0.8278694810855128,0.3460039643780617,0.3113550809430095,0.7116511116915417
C1,no,Insulin,30.80808080808081,0.5055903916326463,0.5886724981454076,0.7101532483422783,0.6300720523733548,0.2765565475310106,0.31776658826703325,0.7365268861162929,0.4510613086197691,0.8278694810842255,0.34600396437796743,0.31135508094297976,0.7116511116915374
C1,no,Insulin,31.313131313131315,0.5055903916323576,0.5886724981454022,0.7101532483422782,0.6300720523733447,0.2765565475297062,0.3177665882664414,0.7365268861167734,0.45106130861971055,0.8278694810829381,0.3460039643778732,0.31135508094295,0.711651111691533
C1,no,Insulin,31.81818181818182,0.5055903916320689,0.588672498145397,0.7101532483422782,0.6300720523733346,0.27655654752840186,0.3177665882658495,0.736526886117254,0.45106130861965194,0.8278694810816507,0.3460039643777789,0.3113550809429202,0.7116511116915286
C1,no,Insulin,32.323232323232325,0.5055903916317801,0.5886724981453917,0.7101532483422781,0.6300720523733245,0.27655654752709746,0.3177665882652577,0.7365268861177346,0.4510613086195933,0.8278694810803633,0.3460039643776847,0.31135508094289044,0.7116511116915243
C1,no,Insulin,32.82828282828283,0.5055903916314913,0.5886724981453865,0.7101532483422781,0.6300720523733145,0.27655654752579306,0.31776658826466586,0.7365268861182152,0.4510613086195347,0.8278694810790759,0.34600396437759046,0.3113550809428607,0.71165111169152
C1,no,Insulin,33.333333333333336,0.5055903916312026,0.5886724981453813,0.710153248342278,0.6300720523733044,0.2765565475244887,0.317766588264074,0.7365268861186958,0.4510613086194761,0.8278694810777886,0.3460039643774962,0.31135508094283093,0.7116511116915156
C1,no,Insulin,33.83838383838384,0.5055903916309139,0.5886724981453759,0.710153248342278,0.6300720523732943,0.2765565475231843,0.31776658826348214,0.7365268861191764,0.45106130861941746,0.8278694810765012,0.34600396437740194,0.3113550809428011,0.7116511116915113
C1,no,Insulin,34.343434343434346,0.5055903916306251,0.5886724981453707,0.710153248342278,0.6300720523732842,0.2765565475218799,0.31776658826289034,0.736526886119657,0.45106130861935884,0.8278694810752137,0.34600396437730774,0.31135508094277137,0.7116511116915069
C1,no,Insulin,34.84848484848485,0.5055903916303364,0.5886724981453654,0.7101532483422779,0.6300720523732741,0.2765565475205755,0.3177665882622985,0.7365268861201375,0.45106130861930027,0.8278694810739263,0.3460039643772135,0.3113550809427416,0.7116511116915025
C1,no,Insulin,35.35353535353536,0.5055903916300476,0.5886724981453602,0.7101532483422779,0.630072052373264,0.27655654751927117,0.3177665882617066,0.7365268861206181,0.45106130861924165,0.8278694810726389,0.3460039643771192,0.3113550809427118,0.7116511116914982
C1,no,Insulin,35.85858585858586,0.5055903916297589,0.5886724981453548,0.7101532483422778,0.6300720523732539,0.27655654751796677,0.3177665882611148,0.7365268861210987,0.45106130861918303,0.8278694810713515,0.34600396437702496,0.31135508094268205,0.7116511116914939
C1,no,Insulin,36.36363636363637,0.5055903916294702,0.5886724981453496,0.7101532483422778,0.6300720523732438,0.27655654751666237,0.31776658826052295,0.7365268861215792,0.4510613086191244,0.8278694810700642,0.34600396437693076,0.3113550809426523,0.7116511116914895
C1,no,Insulin,36.86868686868687,0.5055903916291814,0.5886724981453444,0.7101532483422778,0.6300720523732337,0.276556547515358,0.3177665882599311,0.7365268861220599,0.4510613086190658,0.8278694810687768,0.3460039643768365,0.31135508094262254,0.7116511116914852
C1,no,Insulin,37.37373737373738,0.5055903916288926,0.5886724981453391,0.7101532483422777,0.6300720523732236,0.2765565475140536,0.3177665882593393,0.7365268861225405,0.4510613086190072,0.8278694810674894,0.34600396437674225,0.31135508094259273,0.7116511116914808
C1,no,Insulin,37.87878787878788,0.505590391628604,0.5886724981453338,0.7101532483422777,0.6300720523732135,0.2765565475127492,0.31776658825874743,0.7365268861230211,0.4510613086189486,0.827869481066202,0.346003964376648,0.311355080942563,0.7116511116914764
C1,no,Insulin,38.38383838383839,0.5055903916283152,0.5886724981453285,0.7101532483422776,0.6300720523732034,0.2765565475114448,0.31776658825815557,0.7365268861235016,0.45106130861889,0.8278694810649145,0.3460039643765538,0.3113550809425332,0.7116511116914721
C1,no,Insulin,38.88888888888889,0.5055903916280264,0.5886724981453233,0.7101532483422776,0.6300720523731934,0.27655654751014047,0.31776658825756376,0.7365268861239822,0.45106130861883137,0.8278694810636271,0.3460039643764595,0.31135508094250347,0.7116511116914678
C1,no,Insulin,39.3939393939394,0.5055903916277377,0.588672498145318,0.7101532483422774,0.6300720523731833,0.27655654750883607,0.3177665882569719,0.7365268861244628,0.45106130861877275,0.8278694810623398,0.34600396437636527,0.31135508094247366,0.7116511116914634
C1,no,Insulin,39.8989898989899,0.5055903916274489,0.5886724981453128,0.7101532483422774,0.6300720523731732,0.27655654750753167,0.31776658825638004,0.7365268861249434,0.45106130861871413,0.8278694810610524,0.346003964376271,0.3113550809424439,0.711651111691459
C1,no,Insulin,40.40404040404041,0.5055903916271602,0.5886724981453074,0.7101532483422774,0.6300720523731631,0.27655654750622727,0.3177665882557882,0.7365268861254239,0.4510613086186555,0.827869481059765,0.3460039643761768,0.31135508094241415,0.7116511116914547
C1,no,Insulin,40.909090909090914,0.5055903916268715,0.5886724981453022,0.7101532483422773,0.630072052373153,0.2765565475049229,0.3177665882551964,0.7365268861259046,0.4510613086185969,0.8278694810584776,0.34600396437608255,0.31135508094238434,0.7116511116914503
C1,no,Insulin,41.41414141414142,0.5055903916265827,0.588672498145297,0.7101532483422773,0.6300720523731429,0.2765565475036185,0.3177665882546045,0.7365268861263852,0.4510613086185383,0.8278694810571902,0.3460039643759883,0.3113550809423546,0.711651111691446
C1,no,Insulin,41.919191919191924,0.5055903916262939,0.5886724981452917,0.7101532483422772,0.6300720523731328,0.2765565475023141,0.31776658825401266,0.7365268861268657,0.4510613086184797,0.8278694810559029,0.34600396437589404,0.31135508094232484,0.7116511116914417
C1,no,Insulin,42.42424242424243,0.5055903916260053,0.5886724981452864,0.7101532483422772,0.6300720523731227,0.2765565475010098,0.31776658825342086,0.7365268861273463,0.4510613086184211,0.8278694810546154,0.34600396437579983,0.3113550809422951,0.7116511116914374
C1,no,Insulin,42.929292929292934,0.5055903916257165,0.5886724981452811,0.7101532483422772,0.6300720523731126,0.2765565474997054,0.317766588252829,0.7365268861278269,0.45106130861836247,0.827869481053328,0.3460039643757056,0.31135508094226527,0.7116511116914329
C1,no,Insulin,43.43434343434344,0.5055903916254277,0.5886724981452759,0.7101532483422771,0.6300720523731025,0.276556547498401,0.31776658825223714,0.7365268861283075,0.45106130861830385,0.8278694810520406,0.3460039643756113,0.3113550809422355,0.7116511116914286
C1,no,Insulin,43.939393939393945,0.505590391625139,0.5886724981452706,0.7101532483422771,0.6300720523730924,0.27655654749709657,0.31776658825164533,0.736526886128788,0.4510613086182452,0.8278694810507532,0.34600396437551706,0.31135508094220576,0.7116511116914243
C1,no,Insulin,44.44444444444445,0.5055903916248503,0.5886724981452653,0.710153248342277,0.6300720523730823,0.2765565474957922,0.3177665882510535,0.7365268861292686,0.45106130861818666,0.8278694810494658,0.34600396437542286,0.311355080942176,0.7116511116914199
C1,no,Insulin,44.949494949494955,0.5055903916245615,0.5886724981452601,0.710153248342277,0.6300720523730723,0.2765565474944878,0.3177665882504616,0.7365268861297493,0.45106130861812804,0.8278694810481785,0.3460039643753286,0.3113550809421462,0.7116511116914156
C1,no,Insulin,45.45454545454546,0.5055903916242728,0.5886724981452548,0.7101532483422769,0.6300720523730622,0.2765565474931834,0.31776658824986975,0.7365268861302298,0.4510613086180694,0.8278694810468911,0.34600396437523434,0.31135508094211645,0.7116511116914113
C1,no,Insulin,45.959595959595966,0.505590391623984,0.5886724981452496,0.7101532483422769,0.6300720523730521,0.2765565474918791,0.31776658824927795,0.7365268861307104,0.4510613086180108,0.8278694810456037,0.34600396437514014,0.3113550809420867,0.7116511116914068
C1,no,Insulin,46.46464646464647,0.5055903916236952,0.5886724981452442,0.7101532483422769,0.630072052373042,0.2765565474905747,0.3177665882486861,0.736526886131191,0.4510613086179522,0.8278694810443162,0.3460039643750459,0.3113550809420569,0.7116511116914025
C1,no,Insulin,46.969696969696976,0.5055903916234066,0.588672498145239,0.7101532483422768,0.6300720523730319,0.2765565474892703,0.31776658824809423,0.7365268861316716,0.45106130861789356,0.8278694810430288,0.3460039643749516,0.31135508094202713,0.7116511116913982
C1,no,Insulin,47.47474747474748,0.5055903916231178,0.5886724981452337,0.7101532483422768,0.6300720523730218,0.2765565474879659,0.3177665882475024,0.7365268861321521,0.45106130861783494,0.8278694810417414,0.34600396437485736,0.3113550809419974,0.7116511116913938
C1,no,Insulin,47.979797979797986,0.505590391622829,0.5886724981452285,0.7101532483422767,0.6300720523730117,0.27655654748666153,0.31776658824691056,0.7365268861326327,0.4510613086177764,0.8278694810404541,0.34600396437476316,0.3113550809419676,0.7116511116913895
C1,no,Insulin,48.484848484848484,0.5055903916225403,0.5886724981452233,0.7101532483422767,0.6300720523730016,0.27655654748535713,0.3177665882463187,0.7365268861331133,0.45106130861771776,0.8278694810391667,0.3460039643746689,0.3113550809419378,0.7116511116913852
C1,no,Insulin,48.98989898989899,0.5055903916222516,0.5886724981452179,0.7101532483422767,0.6300720523729915,0.27655654748405273,0.3177665882457269,0.7365268861335938,0.45106130861765914,0.8278694810378793,0.34600396437457465,0.31135508094190806,0.7116511116913807
C1,no,Insulin,49.494949494949495,0.5055903916219628,0.5886724981452127,0.7101532483422766,0.6300720523729814,0.2765565474827484,0.31776658824513504,0.7365268861340745,0.4510613086176005,0.8278694810365919,0.3460039643744804,0.3113550809418783,0.7116511116913764
C1,no,Insulin,50.0,0.5055903916216741,0.5886724981452074,0.7101532483422766,0.6300720523729713,0.276556547481444,0.3177665882445432,0.7365268861345551,0.4510613086175419,0.8278694810353044,0.3460039643743862,0.31135508094184855,0.7116511116913721
