,,,Slide ID,G11,G5,G10,G13,G2,G7,G6,G4,G12,G8,G14,G1,G3,G9
,,,Antibody Name,G11,G5,G10,G13,G2,G7,G6,G4,G12,G8,G14,G1,G3,G9
,,,HUGO ID,G11,G5,G10,G13,G2,G7,G6,G4,G12,G8,G14,G1,G3,G9
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,8.585858585858587,0.8002810471616052,0.4920309850869112,0.7549376424434551,0.11244280802620743,0.7890300166990389,0.1424234059825168,0.7464671844350195,0.48089856998887587,0.7243396786992577,0.28429659814946856,0.18088651166219305,0.6427727727291777,0.2345511185929839,0.24163777084017046
C1,no,Insulin,9.090909090909092,0.8002811441813796,0.4920310414967589,0.7549376930694787,0.11242791416013405,0.7890307855056551,0.14240347758488262,0.7464673193872946,0.48089863928058,0.7243349602392276,0.2842966245101165,0.18086803348765126,0.6427727091079639,0.23455104960754813,0.24163768119067477
C1,no,Insulin,9.595959595959597,0.8002811872254949,0.49203106481378717,0.7549377151337721,0.1124190977489305,0.7890311511996361,0.1423916798908548,0.7464673796866022,0.4808986659098103,0.7243322384633651,0.28429662976039144,0.18085709157358335,0.6427726762470608,0.23455101871605918,0.241637638812233
C1,no,Insulin,10.101010101010102,0.8002812063688624,0.4920310748375335,0.7549377248582518,0.11241387956779601,0.7890313242855844,0.14238469594554737,0.7464674066650437,0.4808986749691627,0.7243306678645309,0.2842966293020305,0.18085061201001726,0.6427726592458662,0.23455100509859603,0.24163761953150287
C1,no,Insulin,10.606060606060607,0.8002812149011539,0.49203107828005876,0.7549377293395867,0.11241078864468164,0.7890314066499803,0.14238055934885632,0.7464674186169891,0.48089867746769444,0.7243297603136355,0.284296626658074,0.180846773808972,0.6427726503903676,0.2345509989127233,0.2416376095106122
C1,no,Insulin,11.111111111111112,0.8002812183638627,0.49203107926026995,0.7549377303839904,0.11240895865039363,0.7890314451862632,0.14237811014823065,0.7464674237074365,0.4808986774880353,0.7243292361819106,0.28429662365190844,0.18084450167248992,0.6427726457870703,0.2345509962490313,0.24163760471795387
C1,no,Insulin,11.616161616161618,0.8002812200753464,0.49203107951000485,0.7549377316890183,0.11240787787917554,0.7890314634009005,0.14237666364800644,0.7464674260104182,0.4808986769375469,0.7243289340992817,0.2842966219788924,0.18084315898093883,0.642772643380163,0.23455099503348767,0.24163760219577676
C1,no,Insulin,12.121212121212121,0.8002812206872816,0.4920310793332226,0.7549377315787051,0.11240723699751838,0.7890314720533214,0.14237580596361374,0.7464674269563499,0.4808986763402702,0.7243287591694334,0.28429662037592013,0.1808423633449198,0.6427726421075037,0.23455099449001673,0.24163760083354882
C1,no,Insulin,12.626262626262626,0.8002812209855235,0.4920310791684538,0.7549377317900197,0.11240685761287743,0.7890314761360687,0.14237529822290734,0.7464674273711408,0.4808986758670206,0.724328658044497,0.28429661947325746,0.18084189214445007,0.6427726414337588,0.2345509942447524,0.24163760010913038
C1,no,Insulin,13.131313131313131,0.8002812210825674,0.4920310790234091,0.7549377315056104,0.11240663282629434,0.7890314780772402,0.14237499738676065,0.7464674275423744,0.4808986755334702,0.7243285995042382,0.2842966188156696,0.18084161307875868,0.6427726410738118,0.23455099413446845,0.2416375997215735
C1,no,Insulin,13.636363636363637,0.8002812211488552,0.49203107893764575,0.7549377314713231,0.11240649917556013,0.7890314790105849,0.1423748185107962,0.7464674276225165,0.48089867531257496,0.724328565472489,0.2842966184909254,0.18084144703405483,0.6427726408791777,0.2345509940829291,0.24163759951038952
C1,no,Insulin,14.141414141414142,0.8002812211901975,0.4920310788726677,0.754937731951291,0.11240642022332595,0.7890314794189045,0.14237471284647277,0.7464674276479359,0.4808986751660944,0.7243285458637905,0.2842966183374265,0.18084134886351752,0.6427726407763469,0.23455099406204263,0.2416375993897672
C1,no,Insulin,14.646464646464647,0.8002812211814394,0.49203107882042524,0.7549377319910425,0.1124063725510826,0.7890314796093139,0.14237464904839603,0.7464674276518277,0.4808986750721676,0.724328534290955,0.28429661815833424,0.18084128971114138,0.6427726407197069,0.23455099405339785,0.2416375993229968
C1,no,Insulin,15.151515151515152,0.8002812211577683,0.49203107878753627,0.7549377315788868,0.11240634546270503,0.7890314796813337,0.14237461279625782,0.7464674276496559,0.48089867501587286,0.7243285279181184,0.28429661800521383,0.18084125617857957,0.6427726406913196,0.23455099405061566,0.24163759929017584
C1,no,Insulin,15.656565656565657,0.8002812211546794,0.4920310787733329,0.754937731104761,0.11240633003416171,0.789031479703668,0.14237459214592146,0.7464674276489849,0.4808986749822478,0.7243285244036144,0.2842966179484611,0.18084123703561403,0.6427726406771145,0.2345509940498372,0.24163759927283834
C1,no,Insulin,16.161616161616163,0.8002812211751098,0.4920310787694583,0.754937730975454,0.1124063206849911,0.789031479719211,0.14237457963147906,0.746467427650868,0.48089867496197636,0.7243285223008731,0.28429661798053396,0.1808412253328502,0.6427726406684966,0.2345509940489966,0.24163759926081554
C1,no,Insulin,16.666666666666668,0.8002812211970639,0.49203107876678454,0.7549377313573907,0.11240631486212989,0.7890314797352609,0.14237457183819827,0.7464674276525063,0.48089867494987937,0.7243285209940699,0.28429661803127027,0.18084121799188374,0.6427726406627177,0.2345509940480248,0.2416375992520948
C1,no,Insulin,17.171717171717173,0.8002812212021356,0.492031078762072,0.7549377320078426,0.11240631131490596,0.7890314797458862,0.1423745670917688,0.7464674276523202,0.4808986749426271,0.7243285202074394,0.2842966180399033,0.1808412135505174,0.6427726406592017,0.23455099404742608,0.24163759924700404
C1,no,Insulin,17.67676767676768,0.8002812212009897,0.49203107875809377,0.7549377324272368,0.11240630883510473,0.7890314797523569,0.14237456377367555,0.7464674276518275,0.48089867493750266,0.7243285196633671,0.2842966180312151,0.18084121046912924,0.6427726406568326,0.23455099404708785,0.24163759924374525
C1,no,Insulin,18.181818181818183,0.8002812212022862,0.49203107875594987,0.754937732503958,0.11240630700895617,0.7890314797568659,0.14237456132995224,0.7464674276517484,0.4808986749337171,0.7243285192648852,0.2842966180303113,0.18084120819294772,0.6427726406551102,0.23455099404684548,0.24163759924130937
C1,no,Insulin,18.68686868686869,0.8002812211986104,0.4920310787548698,0.7549377322956827,0.11240630612743178,0.7890314797573863,0.14237456015005134,0.7464674276515403,0.48089867493178573,0.7243285190806589,0.2842966180150461,0.18084120711962845,0.642772640654418,0.2345509940468488,0.2416375992405104
C1,no,Insulin,19.191919191919194,0.8002812211946846,0.4920310787542421,0.7549377320783871,0.11240630563456448,0.7890314797568567,0.1423745594902432,0.7464674276513402,0.48089867493065097,0.7243285189821765,0.2842966180001114,0.1808412065304685,0.6427726406541023,0.23455099404690863,0.2416375992402401
C1,no,Insulin,19.6969696969697,0.8002812211929393,0.4920310787537521,0.7549377319941382,0.11240630524415435,0.78903147975679,0.14237455896767168,0.746467427651219,0.4808986749297684,0.724328518903283,0.2842966179930704,0.18084120605549503,0.6427726406538269,0.23455099404692759,0.241637599239928
C1,no,Insulin,20.202020202020204,0.8002812211908804,0.4920310787537228,0.7549377318971511,0.11240630524989119,0.7890314797556338,0.14237455897521226,0.746467427651104,0.4808986749296967,0.7243285189118644,0.28429661798616196,0.18084120607436308,0.6427726406539368,0.23455099404700558,0.24163759924015954
C1,no,Insulin,20.70707070707071,0.8002812211882369,0.49203107875343677,0.7549377317688405,0.11240630504228034,0.789031479754682,0.14237455869720692,0.7464674276509478,0.48089867492916083,0.7243285188755496,0.2842966179766216,0.1808412058316335,0.6427726406538733,0.23455099404707827,0.24163759924017586
C1,no,Insulin,21.212121212121215,0.8002812211881268,0.492031078753695,0.7549377317723869,0.11240630527424308,0.7890314797539831,0.14237455900761864,0.746467427650943,0.48089867492962945,0.7243285189278345,0.2842966179770184,0.18084120612019583,0.642772640654107,0.23455099404711532,0.24163759924049885
C1,no,Insulin,21.71717171717172,0.8002812211880168,0.4920310787539532,0.7549377317759332,0.11240630550620583,0.7890314797532842,0.14237455931803036,0.7464674276509383,0.4808986749300981,0.7243285189801194,0.28429661797741523,0.18084120640875817,0.6427726406543407,0.2345509940471524,0.24163759924082184
C1,no,Insulin,22.222222222222225,0.8002812211879771,0.4920310787540598,0.754937731777204,0.11240630560192917,0.789031479753015,0.14237455944612817,0.7464674276509379,0.48089867493029315,0.7243285190015172,0.284296617977593,0.1808412065278178,0.6427726406544351,0.23455099404716662,0.24163759924095263
C1,no,Insulin,22.72727272727273,0.8002812211879701,0.4920310787540954,0.7549377317774089,0.11240630563382777,0.7890314797529469,0.14237455948881644,0.7464674276509397,0.4808986749303601,0.7243285190084452,0.28429661797766814,0.18084120656746958,0.6427726406544642,0.23455099404717009,0.24163759924099337
C1,no,Insulin,23.232323232323235,0.8002812211879632,0.492031078754131,0.7549377317776138,0.11240630566572635,0.7890314797528788,0.14237455953150474,0.7464674276509413,0.48089867493042704,0.7243285190153731,0.2842966179777433,0.18084120660712136,0.6427726406544932,0.23455099404717358,0.24163759924103412
C1,no,Insulin,23.73737373737374,0.8002812211879563,0.4920310787541666,0.7549377317778186,0.11240630569762494,0.7890314797528106,0.14237455957419304,0.7464674276509431,0.480898674930494,0.7243285190223011,0.28429661797781847,0.18084120664677314,0.6427726406545223,0.23455099404717705,0.24163759924107486
C1,no,Insulin,24.242424242424242,0.8002812211879494,0.49203107875420216,0.7549377317780236,0.11240630572952352,0.7890314797527426,0.1423745596168813,0.7464674276509449,0.48089867493056093,0.724328519029229,0.28429661797789363,0.18084120668642495,0.6427726406545514,0.23455099404718052,0.2416375992411156
C1,no,Insulin,24.747474747474747,0.8002812211879424,0.49203107875423774,0.7549377317782284,0.1124063057614221,0.7890314797526745,0.1423745596595696,0.7464674276509465,0.4808986749306279,0.724328519036157,0.2842966179779688,0.18084120672607673,0.6427726406545805,0.23455099404718402,0.24163759924115635
C1,no,Insulin,25.252525252525253,0.8002812211879355,0.4920310787542733,0.7549377317784334,0.1124063057933207,0.7890314797526063,0.1423745597022579,0.7464674276509483,0.4808986749306948,0.7243285190430849,0.28429661797804395,0.1808412067657285,0.6427726406546096,0.2345509940471875,0.2416375992411971
C1,no,Insulin,25.757575757575758,0.8002812211879287,0.4920310787543089,0.7549377317786382,0.11240630582521928,0.7890314797525383,0.14237455974494617,0.74646742765095,0.48089867493076177,0.7243285190500129,0.28429661797811906,0.1808412068053803,0.6427726406546387,0.23455099404719099,0.24163759924123784
C1,no,Insulin,26.262626262626263,0.8002812211879218,0.4920310787543445,0.7549377317788432,0.11240630585711787,0.7890314797524701,0.14237455978763447,0.7464674276509518,0.4808986749308287,0.7243285190569408,0.2842966179781942,0.18084120684503208,0.6427726406546678,0.23455099404719446,0.24163759924127862
C1,no,Insulin,26.767676767676768,0.8002812211879148,0.49203107875438007,0.754937731779048,0.11240630588901646,0.7890314797524021,0.14237455983032277,0.7464674276509534,0.48089867493089566,0.7243285190638689,0.2842966179782694,0.18084120688468389,0.6427726406546969,0.23455099404719792,0.24163759924131936
C1,no,Insulin,27.272727272727273,0.8002812211879079,0.49203107875441565,0.7549377317792528,0.11240630592091504,0.789031479752334,0.14237455987301104,0.7464674276509552,0.4808986749309626,0.7243285190707969,0.28429661797834455,0.18084120692433567,0.642772640654726,0.23455099404720142,0.2416375992413601
C1,no,Insulin,27.77777777777778,0.800281221187901,0.49203107875445123,0.7549377317794578,0.11240630595281363,0.7890314797522658,0.14237455991569933,0.746467427650957,0.4808986749310296,0.7243285190777248,0.2842966179784197,0.18084120696398745,0.642772640654755,0.2345509940472049,0.24163759924140085
C1,no,Insulin,28.282828282828284,0.8002812211878989,0.49203107875446495,0.754937731779525,0.11240630596505727,0.7890314797522419,0.14237455993208442,0.7464674276509576,0.4808986749310555,0.7243285190803592,0.2842966179784496,0.18084120697920553,0.642772640654766,0.23455099404720614,0.24163759924141623
C1,no,Insulin,28.78787878787879,0.8002812211878986,0.4920310787544699,0.754937731779537,0.11240630596944393,0.7890314797522352,0.142374559937955,0.7464674276509582,0.480898674931065,0.7243285190812774,0.2842966179784614,0.18084120698465633,0.6427726406547697,0.23455099404720647,0.2416375992414215
C1,no,Insulin,29.292929292929294,0.8002812211878982,0.4920310787544748,0.7549377317795491,0.11240630597383057,0.7890314797522286,0.14237455994382556,0.7464674276509586,0.4808986749310744,0.7243285190821955,0.28429661797847317,0.1808412069901071,0.6427726406547734,0.23455099404720678,0.24163759924142675
C1,no,Insulin,29.7979797979798,0.8002812211878979,0.49203107875447977,0.7549377317795612,0.11240630597821721,0.7890314797522221,0.1423745599496961,0.7464674276509591,0.48089867493108385,0.7243285190831136,0.284296617978485,0.18084120699555792,0.642772640654777,0.2345509940472071,0.24163759924143202
C1,no,Insulin,30.303030303030305,0.8002812211878977,0.4920310787544847,0.7549377317795735,0.11240630598260387,0.7890314797522155,0.14237455995556667,0.7464674276509595,0.4808986749310933,0.7243285190840317,0.28429661797849676,0.18084120700100872,0.6427726406547807,0.23455099404720745,0.24163759924143727
C1,no,Insulin,30.80808080808081,0.8002812211878974,0.4920310787544896,0.7549377317795856,0.11240630598699052,0.789031479752209,0.14237455996143722,0.74646742765096,0.4808986749311027,0.7243285190849499,0.2842966179785086,0.1808412070064595,0.6427726406547843,0.23455099404720775,0.2416375992414425
C1,no,Insulin,31.313131313131315,0.800281221187897,0.49203107875449453,0.7549377317795977,0.11240630599137716,0.7890314797522024,0.14237455996730777,0.7464674276509604,0.48089867493111216,0.7243285190858679,0.28429661797852035,0.1808412070119103,0.642772640654788,0.23455099404720808,0.2416375992414478
C1,no,Insulin,31.81818181818182,0.8002812211878968,0.4920310787544995,0.7549377317796098,0.11240630599576382,0.7890314797521959,0.14237455997317833,0.7464674276509609,0.4808986749311216,0.7243285190867861,0.2842966179785322,0.1808412070173611,0.6427726406547917,0.2345509940472084,0.24163759924145303
C1,no,Insulin,32.323232323232325,0.8002812211878965,0.4920310787545044,0.7549377317796219,0.11240630600015046,0.7890314797521893,0.14237455997904888,0.7464674276509614,0.4808986749311311,0.7243285190877042,0.28429661797854394,0.1808412070228119,0.6427726406547953,0.23455099404720872,0.24163759924145828
C1,no,Insulin,32.82828282828283,0.8002812211878961,0.49203107875450935,0.754937731779634,0.11240630600453712,0.7890314797521828,0.14237455998491944,0.7464674276509619,0.4808986749311405,0.7243285190886223,0.28429661797855577,0.1808412070282627,0.642772640654799,0.23455099404720905,0.24163759924146355
C1,no,Insulin,33.333333333333336,0.8002812211878958,0.4920310787545143,0.7549377317796461,0.11240630600892376,0.7890314797521762,0.14237455999079,0.7464674276509623,0.48089867493114996,0.7243285190895404,0.28429661797856753,0.18084120703371348,0.6427726406548028,0.23455099404720936,0.2416375992414688
C1,no,Insulin,33.83838383838384,0.8002812211878956,0.49203107875451924,0.7549377317796582,0.1124063060133104,0.7890314797521697,0.14237455999666054,0.7464674276509627,0.4808986749311594,0.7243285190904586,0.2842966179785793,0.1808412070391643,0.6427726406548064,0.2345509940472097,0.24163759924147404
C1,no,Insulin,34.343434343434346,0.8002812211878955,0.49203107875452057,0.7549377317796614,0.11240630601448637,0.789031479752168,0.1423745599982343,0.7464674276509629,0.48089867493116195,0.7243285190907041,0.2842966179785825,0.18084120704062553,0.6427726406548074,0.23455099404720978,0.24163759924147546
C1,no,Insulin,34.84848484848485,0.8002812211878955,0.4920310787545207,0.7549377317796615,0.11240630601457982,0.7890314797521679,0.14237455999835938,0.7464674276509629,0.4808986749311622,0.7243285190907228,0.2842966179785828,0.1808412070407416,0.6427726406548075,0.23455099404720978,0.24163759924147557
C1,no,Insulin,35.35353535353536,0.8002812211878955,0.4920310787545208,0.7549377317796616,0.11240630601467327,0.7890314797521678,0.14237455999848445,0.7464674276509629,0.4808986749311624,0.7243285190907416,0.2842966179785831,0.1808412070408577,0.6427726406548075,0.23455099404720978,0.24163759924147568
C1,no,Insulin,35.85858585858586,0.8002812211878955,0.49203107875452085,0.7549377317796617,0.11240630601476671,0.7890314797521677,0.14237455999860948,0.746467427650963,0.48089867493116256,0.7243285190907603,0.2842966179785833,0.1808412070409738,0.6427726406548077,0.23455099404720978,0.2416375992414758
C1,no,Insulin,36.36363636363637,0.8002812211878955,0.49203107875452096,0.7549377317796618,0.11240630601486017,0.7890314797521676,0.14237455999873455,0.746467427650963,0.4808986749311628,0.7243285190907791,0.2842966179785836,0.18084120704108989,0.6427726406548078,0.23455099404720978,0.2416375992414759
C1,no,Insulin,36.86868686868687,0.8002812211878955,0.49203107875452107,0.754937731779662,0.1124063060149536,0.7890314797521675,0.14237455999885962,0.746467427650963,0.480898674931163,0.7243285190907979,0.28429661797858385,0.180841207041206,0.6427726406548078,0.23455099404720978,0.241637599241476
C1,no,Insulin,37.37373737373738,0.8002812211878955,0.4920310787545212,0.7549377317796621,0.11240630601504706,0.7890314797521675,0.14237455999898468,0.746467427650963,0.4808986749311632,0.7243285190908166,0.28429661797858413,0.1808412070413221,0.6427726406548079,0.2345509940472098,0.2416375992414761
C1,no,Insulin,37.87878787878788,0.8002812211878955,0.4920310787545213,0.7549377317796622,0.1124063060151405,0.7890314797521674,0.14237455999910972,0.746467427650963,0.4808986749311634,0.7243285190908354,0.2842966179785844,0.1808412070414382,0.642772640654808,0.2345509940472098,0.2416375992414762
C1,no,Insulin,38.38383838383839,0.8002812211878955,0.4920310787545214,0.7549377317796623,0.11240630601523395,0.7890314797521673,0.1423745599992348,0.746467427650963,0.4808986749311636,0.7243285190908542,0.2842966179785847,0.18084120704155426,0.642772640654808,0.2345509940472098,0.24163759924147632
C1,no,Insulin,38.88888888888889,0.8002812211878955,0.4920310787545215,0.7549377317796624,0.1124063060153274,0.7890314797521671,0.14237455999935986,0.746467427650963,0.4808986749311638,0.7243285190908729,0.2842966179785849,0.18084120704167037,0.6427726406548081,0.2345509940472098,0.24163759924147643
C1,no,Insulin,39.3939393939394,0.8002812211878955,0.4920310787545216,0.7549377317796625,0.11240630601542084,0.789031479752167,0.14237455999948492,0.7464674276509631,0.480898674931164,0.7243285190908917,0.2842966179785852,0.18084120704178647,0.6427726406548082,0.2345509940472098,0.24163759924147654
C1,no,Insulin,39.8989898989899,0.8002812211878955,0.4920310787545217,0.7549377317796626,0.1124063060155143,0.789031479752167,0.14237455999961,0.7464674276509631,0.4808986749311642,0.7243285190909104,0.28429661797858546,0.18084120704190254,0.6427726406548082,0.23455099404720983,0.24163759924147662
C1,no,Insulin,40.40404040404041,0.8002812211878955,0.4920310787545218,0.7549377317796627,0.11240630601560773,0.7890314797521669,0.14237455999973503,0.7464674276509631,0.48089867493116445,0.7243285190909292,0.28429661797858574,0.18084120704201864,0.6427726406548083,0.23455099404720983,0.24163759924147674
C1,no,Insulin,40.909090909090914,0.8002812211878955,0.4920310787545219,0.7549377317796628,0.11240630601570119,0.7890314797521668,0.1423745599998601,0.7464674276509631,0.4808986749311646,0.724328519090948,0.284296617978586,0.18084120704213474,0.6427726406548084,0.23455099404720983,0.24163759924147685
C1,no,Insulin,41.41414141414142,0.8002812211878955,0.492031078754522,0.754937731779663,0.11240630601579463,0.7890314797521667,0.14237455999998516,0.7464674276509631,0.48089867493116484,0.7243285190909667,0.2842966179785863,0.18084120704225082,0.6427726406548084,0.23455099404720983,0.24163759924147696
C1,no,Insulin,41.919191919191924,0.8002812211878955,0.4920310787545221,0.7549377317796631,0.11240630601588808,0.7890314797521666,0.14237456000011023,0.7464674276509631,0.48089867493116506,0.7243285190909855,0.2842966179785865,0.18084120704236692,0.6427726406548085,0.23455099404720983,0.24163759924147707
C1,no,Insulin,42.42424242424243,0.8002812211878955,0.49203107875452223,0.7549377317796632,0.11240630601598153,0.7890314797521665,0.14237456000023527,0.7464674276509631,0.4808986749311652,0.7243285190910043,0.2842966179785868,0.18084120704248302,0.6427726406548087,0.23455099404720983,0.24163759924147715
C1,no,Insulin,42.929292929292934,0.8002812211878955,0.49203107875452234,0.7549377317796633,0.11240630601607497,0.7890314797521665,0.14237456000036033,0.7464674276509631,0.48089867493116545,0.724328519091023,0.2842966179785871,0.18084120704259912,0.6427726406548087,0.23455099404720986,0.24163759924147726
C1,no,Insulin,43.43434343434344,0.8002812211878955,0.49203107875452246,0.7549377317796634,0.11240630601616843,0.7890314797521664,0.1423745600004854,0.7464674276509632,0.48089867493116567,0.7243285190910418,0.28429661797858735,0.1808412070427152,0.6427726406548088,0.23455099404720986,0.24163759924147737
C1,no,Insulin,43.939393939393945,0.8002812211878955,0.4920310787545225,0.7549377317796635,0.11240630601626186,0.7890314797521663,0.14237456000061047,0.7464674276509632,0.48089867493116584,0.7243285190910606,0.28429661797858763,0.1808412070428313,0.6427726406548089,0.23455099404720986,0.24163759924147749
C1,no,Insulin,44.44444444444445,0.8002812211878955,0.4920310787545226,0.7549377317796636,0.11240630601635532,0.7890314797521661,0.1423745600007355,0.7464674276509632,0.48089867493116606,0.7243285190910793,0.2842966179785879,0.1808412070429474,0.6427726406548089,0.23455099404720986,0.2416375992414776
C1,no,Insulin,44.949494949494955,0.8002812211878955,0.49203107875452273,0.7549377317796637,0.11240630601644876,0.789031479752166,0.14237456000086057,0.7464674276509632,0.4808986749311663,0.7243285190910981,0.28429661797858813,0.18084120704306347,0.642772640654809,0.23455099404720986,0.2416375992414777
C1,no,Insulin,45.45454545454546,0.8002812211878955,0.49203107875452284,0.7549377317796638,0.11240630601654221,0.7890314797521659,0.14237456000098564,0.7464674276509632,0.48089867493116645,0.7243285190911168,0.2842966179785884,0.18084120704317957,0.6427726406548091,0.23455099404720986,0.2416375992414778
C1,no,Insulin,45.959595959595966,0.8002812211878955,0.49203107875452295,0.754937731779664,0.11240630601663566,0.7890314797521659,0.1423745600011107,0.7464674276509632,0.48089867493116667,0.7243285190911355,0.2842966179785887,0.18084120704329568,0.6427726406548091,0.2345509940472099,0.2416375992414779
C1,no,Insulin,46.46464646464647,0.8002812211878955,0.49203107875452307,0.7549377317796641,0.1124063060167291,0.7890314797521658,0.14237456000123577,0.7464674276509632,0.4808986749311669,0.7243285190911543,0.28429661797858896,0.18084120704341178,0.6427726406548092,0.2345509940472099,0.241637599241478
C1,no,Insulin,46.969696969696976,0.8002812211878955,0.4920310787545232,0.7549377317796641,0.11240630601682255,0.7890314797521657,0.1423745600013608,0.7464674276509633,0.4808986749311671,0.724328519091173,0.28429661797858924,0.18084120704352785,0.6427726406548093,0.2345509940472099,0.24163759924147812
C1,no,Insulin,47.47474747474748,0.8002812211878955,0.4920310787545233,0.7549377317796642,0.112406306016916,0.7890314797521656,0.14237456000148588,0.7464674276509633,0.4808986749311673,0.7243285190911918,0.2842966179785895,0.18084120704364395,0.6427726406548093,0.2345509940472099,0.24163759924147823
