,,,Slide ID,G1,G2,G5,G4,G6,G7,G12,G9,G8,G3,G11,G10
,,,Antibody Name,G1,G2,G5,G4,G6,G7,G12,G9,G8,G3,G11,G10
,,,HUGO ID,G1,G2,G5,G4,G6,G7,G12,G9,G8,G3,G11,G10
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,5.555555555555556,0.20765668220830716,0.3965266683300925,0.6812949861711968,0.7693994786210933,0.6909090264897184,0.6829594140664718,0.3009313483671785,0.41998577555517974,0.7029867792302655,0.6460723341455678,0.33421489874001287,0.44103305023256184
C1,no,Insulin,6.0606060606060606,0.20777214827738835,0.396532333479954,0.6812948913011384,0.7694280387917273,0.6909092593454962,0.6829619829786533,0.3009211740559947,0.41999164744796963,0.702988254075261,0.646054428355396,0.33435586740813983,0.44103621699611384
C1,no,Insulin,6.565656565656566,0.20783276175377868,0.39653652664290634,0.6812948926576977,0.769440000530439,0.6909093579753401,0.6829632911476246,0.30091680463567877,0.41999476204683717,0.7029890740285768,0.646045678758773,0.3344313089787743,0.44103786309280496
C1,no,Insulin,7.070707070707071,0.20786457812275635,0.3965391944663303,0.6812949089992241,0.7694450125485605,0.6909094025642941,0.682963968614898,0.3009149229642059,0.419996414021126,0.7029895254308914,0.6460415089137881,0.33447168252730536,0.44103872907416475
C1,no,Insulin,7.575757575757576,0.20788127752817073,0.3965407732182505,0.6812949224272048,0.769447113081987,0.69090942381964,0.6829643234237441,0.30091411090935605,0.4199972901734326,0.7029897721034266,0.6460395582583033,0.33449328812627527,0.44103918700278727
C1,no,Insulin,8.080808080808081,0.2078900437572313,0.39654166937518415,0.6812949309489942,0.7694479951612209,0.6909094343814065,0.6829645107090041,0.3009137593783881,0.4199977548802362,0.7029899061577602,0.6460386587157676,0.3345048514998713,0.44103942964990495
C1,no,Insulin,8.585858585858587,0.20789464504924518,0.3965421658338008,0.6812949359600333,0.7694483649851379,0.6909094397399759,0.6829646099831695,0.30091360726299315,0.41999800130438464,0.7029899787859009,0.6460382483136263,0.33451103969294715,0.44103955810141576
C1,no,Insulin,9.090909090909092,0.20789706023694718,0.3965424361837536,0.6812949387498229,0.7694485202719378,0.690909442516046,0.6829646627898548,0.3009135413348965,0.41999813195587093,0.7029900179321456,0.6460380629136374,0.33451435127761603,0.4410396260867853
C1,no,Insulin,9.595959595959597,0.2078983292666833,0.39654258181340335,0.6812949403003287,0.7694485859385176,0.690909443959247,0.6829646909511224,0.3009135126132224,0.41999820129072307,0.7029900392832192,0.6460379795244819,0.3345161249716112,0.44103966200671907
C1,no,Insulin,10.101010101010102,0.2078989940597405,0.39654265954346296,0.6812949410745518,0.7694486131946005,0.6909094447352653,0.6829647059755346,0.30091350028641994,0.41999823795109276,0.7029900505070567,0.6460379427656832,0.3345170725866087,0.4410396810320247
C1,no,Insulin,10.606060606060607,0.2078993428140505,0.39654270096537036,0.6812949415588672,0.7694486244697846,0.690909445126469,0.6829647139678392,0.30091349502120224,0.4199982573890227,0.702990056480492,0.6460379263644955,0.3345175794394285,0.4410396909752604
C1,no,Insulin,11.111111111111112,0.20789952604240416,0.3965427227297687,0.6812949417591612,0.769448629560106,0.6909094453455779,0.6829647182644053,0.30091349263081996,0.41999826768573806,0.7029900599570192,0.6460379191844365,0.3345178507520675,0.44103969627890727
C1,no,Insulin,11.616161616161618,0.20789962251512295,0.3965427343372721,0.6812949418895031,0.76944863165218,0.6909094454592205,0.6829647205571067,0.3009134916160421,0.41999827314934124,0.7029900614943315,0.6460379159021966,0.33451799628900764,0.44103969906296503
C1,no,Insulin,12.121212121212121,0.20789967354456815,0.39654274046050086,0.6812949419621259,0.769448632622431,0.6909094455173308,0.6829647217924211,0.3009134911513311,0.4199982760808109,0.7029900625727421,0.646037914467687,0.3345180747050614,0.4410397005287373
C1,no,Insulin,12.626262626262626,0.20789970035302255,0.39654274370716386,0.6812949419680129,0.7694486329938853,0.6909094455514936,0.6829647224579171,0.30091349096533626,0.4199982776162009,0.7029900631871949,0.6460379138523252,0.33451811675184034,0.4410397013317288
C1,no,Insulin,13.131313131313131,0.20789971369009014,0.39654274533047207,0.681294941979893,0.7694486331230396,0.69090944556826,0.6829647227955438,0.30091349090047587,0.4199982783866801,0.7029900633883822,0.6460379136187322,0.33451813821655463,0.4410397017246188
C1,no,Insulin,13.636363636363637,0.2078997207691441,0.3965427461828438,0.6812949420161938,0.7694486332019294,0.6909094455755009,0.6829647229749509,0.3009134908652524,0.41999827881407387,0.702990063393012,0.6460379135084102,0.3345181497868001,0.4410397019092369
C1,no,Insulin,14.141414141414142,0.20789972472570592,0.396542746654289,0.6812949420454615,0.7694486332587505,0.6909094455791776,0.6829647230758169,0.3009134908408622,0.4199982790643167,0.7029900634164024,0.646037913440288,0.33451815628761244,0.4410397020070753
C1,no,Insulin,14.646464646464647,0.20789972688719646,0.39654274691447783,0.6812949420452787,0.7694486332857725,0.6909094455815669,0.6829647231326906,0.300913490829025,0.4199982791967731,0.7029900635294923,0.6460379134027229,0.3345181598773518,0.44103970207263493
C1,no,Insulin,15.151515151515152,0.20789972803672516,0.39654274705581777,0.681294942028895,0.7694486332937324,0.6909094455829522,0.6829647231638808,0.30091349082555696,0.419998279256927,0.7029900636506121,0.6460379133864318,0.3345181618216125,0.44103970211688764
C1,no,Insulin,15.656565656565657,0.2078997286514651,0.3965427471313409,0.6812949420219413,0.7694486332969078,0.6909094455836964,0.6829647231804706,0.3009134908243389,0.41999827928627237,0.7029900636785655,0.6460379133799484,0.33451816287893105,0.44103970213794014
C1,no,Insulin,16.161616161616163,0.20789972898904513,0.3965427471715758,0.68129494203066,0.769448633299869,0.6909094455843616,0.6829647231894526,0.30091349082303775,0.4199982793081653,0.7029900636185239,0.6460379133765349,0.3345181634663278,0.44103970214268956
C1,no,Insulin,16.666666666666668,0.2078997293587173,0.39654274721684707,0.6812949420249497,0.7694486333018851,0.6909094455846082,0.682964723199256,0.3009134908224577,0.41999827932321665,0.702990063636891,0.6460379133734391,0.33451816410722546,0.44103970215461735
C1,no,Insulin,17.171717171717173,0.20789972960910091,0.39654274724743366,0.6812949420220739,0.7694486333033018,0.6909094455847967,0.6829647232059537,0.3009134908220247,0.4199982793346012,0.702990063647581,0.6460379133713215,0.3345181645434182,0.4410397021624739
C1,no,Insulin,17.67676767676768,0.20789972974019588,0.39654274726333555,0.6812949420220324,0.7694486333041193,0.6909094455849272,0.6829647232095454,0.3009134908217387,0.41999827934231904,0.7029900636505937,0.6460379133701826,0.334518164774906,0.44103970216625926
C1,no,Insulin,18.181818181818183,0.20789972975200227,0.39654274726455285,0.6812949420248255,0.7694486333043375,0.6909094455849994,0.6829647232100311,0.3009134908215997,0.41999827934637013,0.7029900636459291,0.646037913370022,0.3345181648016888,0.4410397021659733
C1,no,Insulin,18.68686868686869,0.20789972964452008,0.3965427472510854,0.6812949420304532,0.7694486333039564,0.6909094455850138,0.682964723207411,0.3009134908216077,0.4199982793467545,0.7029900636335873,0.6460379133708399,0.3345181646237666,0.4410397021616162
C1,no,Insulin,19.191919191919194,0.2078997296802017,0.396542747255358,0.6812949420310804,0.7694486333042333,0.6909094455850638,0.6829647232084328,0.30091349082149654,0.4199982793496201,0.7029900636333433,0.6460379133705015,0.3345181646884835,0.44103970216249583
C1,no,Insulin,19.6969696969697,0.2078997296899222,0.39654274725647604,0.6812949420317561,0.769448633304358,0.6909094455850893,0.6829647232087482,0.3009134908214377,0.41999827935100514,0.702990063632454,0.6460379133703825,0.33451816470756995,0.4410397021626141
C1,no,Insulin,20.202020202020204,0.20789972966927495,0.3965427472538951,0.6812949420326118,0.7694486333043095,0.6909094455850885,0.6829647232082441,0.3009134908214357,0.4199982793508064,0.7029900636305874,0.6460379133705186,0.3345181646735149,0.4410397021618148
C1,no,Insulin,20.70707070707071,0.20789972961825992,0.39654274724761523,0.6812949420336475,0.7694486333040875,0.6909094455850614,0.6829647232069201,0.30091349082149055,0.41999827934902395,0.7029900636277434,0.6460379133709099,0.33451816458631833,0.44103970216009786
C1,no,Insulin,21.212121212121215,0.2078997295368771,0.3965427472376364,0.6812949420348632,0.7694486333036923,0.690909445585008,0.6829647232047766,0.3009134908216022,0.41999827934565775,0.7029900636239222,0.6460379133715565,0.33451816444598026,0.4410397021574633
C1,no,Insulin,21.71717171717172,0.2078997295116452,0.39654274723443556,0.6812949420364893,0.7694486333036565,0.6909094455850215,0.6829647232042089,0.30091349082158253,0.4199982793461215,0.7029900636206816,0.6460379133717312,0.3345181644063863,0.441039702156357
C1,no,Insulin,22.222222222222225,0.20789972948802904,0.39654274723157584,0.681294942036361,0.7694486333035385,0.6909094455849935,0.6829647232035432,0.3009134908216214,0.41999827934455275,0.7029900636203725,0.6460379133718921,0.33451816436378795,0.44103970215569493
C1,no,Insulin,22.72727272727273,0.2078997294644129,0.3965427472287161,0.6812949420362325,0.7694486333034206,0.6909094455849654,0.6829647232028775,0.3009134908216603,0.419998279342984,0.7029900636200634,0.6460379133720529,0.3345181643211896,0.4410397021550328
C1,no,Insulin,23.232323232323235,0.20789972944079674,0.3965427472258563,0.6812949420361041,0.7694486333033026,0.6909094455849373,0.6829647232022117,0.30091349082169916,0.41999827934141526,0.7029900636197542,0.6460379133722137,0.33451816427859116,0.4410397021543707
C1,no,Insulin,23.73737373737374,0.2078997294171806,0.3965427472229966,0.6812949420359756,0.7694486333031846,0.6909094455849092,0.682964723201546,0.30091349082173807,0.41999827933984657,0.7029900636194452,0.6460379133723746,0.3345181642359928,0.4410397021537086
C1,no,Insulin,24.242424242424242,0.2078997294141146,0.3965427472226253,0.6812949420359602,0.7694486333031697,0.6909094455849054,0.6829647232014591,0.30091349082174274,0.4199982793396438,0.7029900636194014,0.6460379133723945,0.33451816423042907,0.4410397021536223
C1,no,Insulin,24.747474747474747,0.20789972941340915,0.39654274722253974,0.6812949420359578,0.7694486333031667,0.6909094455849045,0.6829647232014385,0.30091349082174346,0.41999827933959794,0.7029900636193883,0.6460379133723984,0.33451816422911934,0.4410397021536021
C1,no,Insulin,25.252525252525253,0.20789972941270368,0.39654274722245425,0.6812949420359553,0.7694486333031637,0.6909094455849036,0.6829647232014181,0.30091349082174423,0.4199982793395521,0.7029900636193752,0.6460379133724021,0.3345181642278096,0.44103970215358196
C1,no,Insulin,25.757575757575758,0.20789972941199822,0.39654274722236876,0.6812949420359529,0.7694486333031607,0.6909094455849029,0.6829647232013976,0.30091349082174496,0.41999827933950623,0.7029900636193621,0.6460379133724059,0.3345181642264999,0.4410397021535618
C1,no,Insulin,26.262626262626263,0.20789972941129276,0.3965427472222833,0.6812949420359504,0.7694486333031577,0.690909445584902,0.682964723201377,0.30091349082174573,0.4199982793394603,0.702990063619349,0.6460379133724097,0.3345181642251902,0.4410397021535416
C1,no,Insulin,26.767676767676768,0.2078997294105873,0.3965427472221978,0.6812949420359479,0.7694486333031547,0.6909094455849011,0.6829647232013566,0.30091349082174645,0.41999827933941447,0.7029900636193358,0.6460379133724135,0.3345181642238805,0.44103970215352145
C1,no,Insulin,27.272727272727273,0.20789972940988183,0.39654274722211225,0.6812949420359454,0.7694486333031517,0.6909094455849002,0.682964723201336,0.30091349082174723,0.4199982793393686,0.7029900636193227,0.6460379133724172,0.33451816422257075,0.44103970215350125
C1,no,Insulin,27.77777777777778,0.20789972940917634,0.39654274722202676,0.681294942035943,0.7694486333031486,0.6909094455848993,0.6829647232013156,0.300913490821748,0.41999827933932277,0.7029900636193096,0.646037913372421,0.334518164221261,0.4410397021534811
C1,no,Insulin,28.282828282828284,0.20789972940847087,0.39654274722194127,0.6812949420359405,0.7694486333031456,0.6909094455848984,0.6829647232012951,0.30091349082174873,0.4199982793392769,0.7029900636192965,0.6460379133724249,0.3345181642199513,0.44103970215346094
C1,no,Insulin,28.78787878787879,0.2078997294077654,0.3965427472218558,0.681294942035938,0.7694486333031426,0.6909094455848976,0.6829647232012745,0.3009134908217495,0.41999827933923106,0.7029900636192833,0.6460379133724287,0.3345181642186416,0.44103970215344074
C1,no,Insulin,29.292929292929294,0.20789972940705995,0.3965427472217703,0.6812949420359355,0.7694486333031396,0.6909094455848968,0.6829647232012541,0.30091349082175023,0.41999827933918515,0.7029900636192702,0.6460379133724324,0.3345181642173319,0.4410397021534206
C1,no,Insulin,29.7979797979798,0.20789972940635448,0.39654274722168475,0.6812949420359331,0.7694486333031366,0.6909094455848959,0.6829647232012336,0.300913490821751,0.4199982793391393,0.7029900636192571,0.6460379133724362,0.33451816421602215,0.4410397021534004
C1,no,Insulin,30.303030303030305,0.20789972940564902,0.39654274722159927,0.6812949420359307,0.7694486333031336,0.690909445584895,0.682964723201213,0.3009134908217518,0.41999827933909345,0.702990063619244,0.64603791337244,0.3345181642147124,0.44103970215338023
C1,no,Insulin,30.80808080808081,0.20789972940494356,0.3965427472215138,0.6812949420359281,0.7694486333031306,0.6909094455848941,0.6829647232011926,0.3009134908217525,0.4199982793390476,0.7029900636192309,0.6460379133724438,0.3345181642134027,0.4410397021533601
C1,no,Insulin,31.313131313131315,0.20789972940423807,0.3965427472214283,0.6812949420359257,0.7694486333031275,0.6909094455848932,0.6829647232011721,0.3009134908217533,0.41999827933900175,0.7029900636192177,0.6460379133724476,0.33451816421209296,0.4410397021533399
C1,no,Insulin,31.81818181818182,0.2078997294035326,0.39654274722134275,0.6812949420359232,0.7694486333031245,0.6909094455848924,0.6829647232011515,0.300913490821754,0.41999827933895584,0.7029900636192046,0.6460379133724514,0.3345181642107833,0.4410397021533197
C1,no,Insulin,32.323232323232325,0.20789972940282714,0.39654274722125726,0.6812949420359208,0.7694486333031215,0.6909094455848915,0.6829647232011311,0.3009134908217548,0.41999827933891,0.7029900636191915,0.6460379133724552,0.33451816420947356,0.4410397021532996
C1,no,Insulin,32.82828282828283,0.20789972940212167,0.3965427472211718,0.6812949420359182,0.7694486333031185,0.6909094455848906,0.6829647232011106,0.3009134908217555,0.41999827933886413,0.7029900636191784,0.646037913372459,0.3345181642081638,0.44103970215327937
C1,no,Insulin,33.333333333333336,0.2078997294014162,0.3965427472210863,0.6812949420359158,0.7694486333031155,0.6909094455848898,0.6829647232010901,0.3009134908217563,0.4199982793388183,0.7029900636191652,0.6460379133724627,0.3345181642068541,0.4410397021532592
C1,no,Insulin,33.83838383838384,0.20789972940071075,0.3965427472210008,0.6812949420359133,0.7694486333031125,0.6909094455848889,0.6829647232010696,0.30091349082175706,0.41999827933877243,0.7029900636191521,0.6460379133724665,0.33451816420554437,0.441039702153239
C1,no,Insulin,34.343434343434346,0.20789972940000526,0.39654274722091526,0.6812949420359109,0.7694486333031094,0.690909445584888,0.6829647232010491,0.3009134908217578,0.4199982793387266,0.702990063619139,0.6460379133724704,0.3345181642042347,0.44103970215321886
C1,no,Insulin,34.84848484848485,0.2078997293992998,0.39654274722082977,0.6812949420359083,0.7694486333031064,0.6909094455848871,0.6829647232010286,0.30091349082175856,0.41999827933868067,0.7029900636191259,0.6460379133724742,0.33451816420292496,0.4410397021531987
C1,no,Insulin,35.35353535353536,0.20789972939859433,0.3965427472207443,0.6812949420359059,0.7694486333031034,0.6909094455848863,0.6829647232010081,0.3009134908217593,0.4199982793386348,0.7029900636191126,0.646037913372478,0.33451816420161523,0.4410397021531785
C1,no,Insulin,35.85858585858586,0.20789972939788887,0.3965427472206588,0.6812949420359035,0.7694486333031004,0.6909094455848854,0.6829647232009876,0.30091349082176005,0.41999827933858896,0.7029900636190995,0.6460379133724817,0.3345181642003055,0.44103970215315835
C1,no,Insulin,36.36363636363637,0.2078997293971834,0.3965427472205733,0.681294942035901,0.7694486333030974,0.6909094455848845,0.6829647232009671,0.3009134908217608,0.4199982793385431,0.7029900636190864,0.6460379133724855,0.33451816419899577,0.44103970215313815
C1,no,Insulin,36.86868686868687,0.20789972939647794,0.39654274722048777,0.6812949420358985,0.7694486333030944,0.6909094455848837,0.6829647232009466,0.30091349082176155,0.41999827933849726,0.7029900636190733,0.6460379133724893,0.3345181641976861,0.441039702153118
C1,no,Insulin,37.37373737373738,0.20789972939577248,0.3965427472204023,0.681294942035896,0.7694486333030914,0.6909094455848828,0.682964723200926,0.30091349082176233,0.41999827933845135,0.7029900636190602,0.6460379133724932,0.33451816419637637,0.44103970215309785
C1,no,Insulin,37.87878787878788,0.20789972939506698,0.3965427472203168,0.6812949420358936,0.7694486333030883,0.6909094455848819,0.6829647232009056,0.30091349082176305,0.4199982793384055,0.702990063619047,0.6460379133724969,0.33451816419506664,0.44103970215307764
C1,no,Insulin,38.38383838383839,0.20789972939436152,0.3965427472202313,0.6812949420358911,0.7694486333030853,0.6909094455848811,0.6829647232008851,0.30091349082176383,0.41999827933835965,0.7029900636190339,0.6460379133725007,0.3345181641937569,0.4410397021530575
C1,no,Insulin,38.88888888888889,0.20789972939365606,0.39654274722014576,0.6812949420358886,0.7694486333030823,0.6909094455848802,0.6829647232008647,0.30091349082176455,0.4199982793383138,0.7029900636190208,0.6460379133725045,0.3345181641924472,0.44103970215303734
C1,no,Insulin,39.3939393939394,0.2078997293929506,0.3965427472200603,0.6812949420358861,0.7694486333030793,0.6909094455848793,0.6829647232008441,0.30091349082176533,0.41999827933826794,0.7029900636190077,0.6460379133725083,0.33451816419113745,0.44103970215301713
C1,no,Insulin,39.8989898989899,0.20789972939224513,0.3965427472199748,0.6812949420358837,0.7694486333030763,0.6909094455848784,0.6829647232008236,0.3009134908217661,0.41999827933822204,0.7029900636189945,0.646037913372512,0.33451816418982777,0.441039702152997
C1,no,Insulin,40.40404040404041,0.20789972939153967,0.3965427472198893,0.6812949420358813,0.7694486333030733,0.6909094455848775,0.6829647232008031,0.3009134908217668,0.4199982793381762,0.7029900636189814,0.6460379133725159,0.33451816418851804,0.4410397021529768
C1,no,Insulin,40.909090909090914,0.2078997293908342,0.3965427472198038,0.6812949420358787,0.7694486333030703,0.6909094455848767,0.6829647232007826,0.3009134908217676,0.41999827933813033,0.7029900636189683,0.6460379133725197,0.3345181641872083,0.4410397021529566
C1,no,Insulin,41.41414141414142,0.2078997293901287,0.3965427472197183,0.6812949420358763,0.7694486333030672,0.6909094455848759,0.6829647232007621,0.3009134908217683,0.4199982793380845,0.7029900636189552,0.6460379133725235,0.3345181641858986,0.4410397021529365
C1,no,Insulin,41.919191919191924,0.20789972938942325,0.3965427472196328,0.6812949420358738,0.7694486333030642,0.690909445584875,0.6829647232007416,0.3009134908217691,0.4199982793380386,0.7029900636189421,0.6460379133725273,0.33451816418458885,0.44103970215291627
C1,no,Insulin,42.42424242424243,0.20789972938871779,0.3965427472195473,0.6812949420358714,0.7694486333030612,0.6909094455848741,0.6829647232007211,0.3009134908217698,0.4199982793379928,0.7029900636189289,0.646037913372531,0.3345181641832792,0.4410397021528961
C1,no,Insulin,42.929292929292934,0.20789972938801232,0.3965427472194618,0.6812949420358688,0.7694486333030582,0.6909094455848732,0.6829647232007007,0.3009134908217706,0.41999827933794687,0.7029900636189158,0.6460379133725348,0.33451816418196945,0.4410397021528759
C1,no,Insulin,43.43434343434344,0.20789972938730686,0.3965427472193763,0.6812949420358664,0.7694486333030552,0.6909094455848723,0.6829647232006801,0.3009134908217714,0.419998279337901,0.7029900636189027,0.6460379133725386,0.3345181641806597,0.44103970215285576
C1,no,Insulin,43.939393939393945,0.2078997293866014,0.3965427472192908,0.6812949420358639,0.7694486333030522,0.6909094455848714,0.6829647232006596,0.3009134908217721,0.41999827933785516,0.7029900636188896,0.6460379133725425,0.33451816417935,0.4410397021528356
C1,no,Insulin,44.44444444444445,0.20789972938589593,0.3965427472192053,0.6812949420358615,0.7694486333030491,0.6909094455848707,0.6829647232006392,0.3009134908217729,0.4199982793378093,0.7029900636188764,0.6460379133725462,0.33451816417804026,0.4410397021528154
C1,no,Insulin,44.949494949494955,0.20789972938519044,0.3965427472191198,0.681294942035859,0.7694486333030461,0.6909094455848698,0.6829647232006186,0.3009134908217736,0.41999827933776346,0.7029900636188633,0.64603791337255,0.3345181641767306,0.44103970215279525
C1,no,Insulin,45.45454545454546,0.20789972938448498,0.3965427472190343,0.6812949420358565,0.7694486333030431,0.6909094455848689,0.6829647232005981,0.3009134908217744,0.41999827933771755,0.7029900636188502,0.6460379133725538,0.33451816417542085,0.44103970215277505
C1,no,Insulin,45.959595959595966,0.2078997293837795,0.3965427472189488,0.6812949420358541,0.7694486333030401,0.690909445584868,0.6829647232005777,0.3009134908217751,0.4199982793376717,0.7029900636188371,0.6460379133725576,0.3345181641741111,0.4410397021527549
C1,no,Insulin,46.46464646464647,0.20789972938307405,0.3965427472188633,0.6812949420358516,0.7694486333030371,0.6909094455848671,0.6829647232005571,0.3009134908217759,0.41999827933762585,0.702990063618824,0.6460379133725613,0.3345181641728014,0.44103970215273475
C1,no,Insulin,46.969696969696976,0.2078997293823686,0.3965427472187778,0.6812949420358492,0.7694486333030341,0.6909094455848662,0.6829647232005366,0.30091349082177665,0.41999827933758,0.7029900636188108,0.6460379133725652,0.33451816417149166,0.44103970215271454
C1,no,Insulin,47.47474747474748,0.20789972938166312,0.3965427472186923,0.6812949420358466,0.7694486333030311,0.6909094455848654,0.6829647232005162,0.3009134908217774,0.41999827933753414,0.7029900636187977,0.646037913372569,0.33451816417018193,0.4410397021526944
C1,no,Insulin,47.979797979797986,0.20789972938095766,0.39654274721860683,0.6812949420358442,0.769448633303028,0.6909094455848646,0.6829647232004956,0.30091349082177815,0.4199982793374883,0.7029900636187846,0.6460379133725728,0.33451816416887226,0.44103970215267424
C1,no,Insulin,48.484848484848484,0.20789972938025217,0.3965427472185213,0.6812949420358417,0.769448633303025,0.6909094455848637,0.6829647232004752,0.3009134908217789,0.4199982793374424,0.7029900636187715,0.6460379133725765,0.3345181641675625,0.44103970215265403
C1,no,Insulin,48.98989898989899,0.2078997293795467,0.3965427472184358,0.6812949420358393,0.769448633303022,0.6909094455848628,0.6829647232004546,0.30091349082177965,0.41999827933739653,0.7029900636187583,0.6460379133725803,0.3345181641662528,0.4410397021526339
C1,no,Insulin,49.494949494949495,0.2078997293791701,0.39654274721839017,0.681294942035838,0.7694486333030205,0.6909094455848623,0.6829647232004437,0.3009134908217801,0.4199982793373721,0.7029900636187513,0.6460379133725823,0.334518164165553,0.44103970215262306
C1,no,Insulin,50.0,0.20789972937914902,0.3965427472183876,0.6812949420358378,0.7694486333030204,0.6909094455848623,0.6829647232004431,0.3009134908217801,0.4199982793373707,0.7029900636187508,0.6460379133725824,0.3345181641655128,0.44103970215262245
