,,,Slide ID,a,c,d,b
C1,no,Insulin,14.76510067114094,0.1355059252573838,0.10002374813111757,0.19086673609083482,0.13893938551385926
C1,no,Insulin,15.100671140939598,0.13550581084122895,0.10002360430526407,0.19086662567394294,0.13893926929158798
C1,no,Insulin,15.436241610738255,0.1355057237888873,0.10002349487643594,0.190866541663371,0.1389391808114018
C1,no,Insulin,15.771812080536913,0.13550565598833345,0.10002340964902624,0.19086647623406103,0.13893911195425532
C1,no,Insulin,16.107382550335572,0.1355056101142984,0.10002335198502549,0.19086643196669426,0.13893906539805778
C1,no,Insulin,16.44295302013423,0.13550557347007428,0.10002330592504001,0.19086639661027158,0.13893902843838535
C1,no,Insulin,16.778523489932887,0.13550554526146466,0.10002327046949636,0.19086636939571225,0.1389390002551061
C1,no,Insulin,17.114093959731544,0.13550552488948162,0.1000232448650387,0.19086634974410588,0.13893898023208717
C1,no,Insulin,17.449664429530202,0.13550550957692747,0.10002322561927397,0.1908663349724789,0.1389389655150538
C1,no,Insulin,17.78523489932886,0.1355054986124679,0.10002321183776004,0.19086632439379747,0.13893895536721704
C1,no,Insulin,18.120805369127517,0.1355054901833777,0.10002320124146163,0.1908663162579274,0.13893894788817343
C1,no,Insulin,18.456375838926174,0.13550548384587024,0.10002319327260814,0.1908663101367866,0.1389389422721718
C1,no,Insulin,18.79194630872483,0.135505478739224,0.10002318685060667,0.19086630520269432,0.13893893532270146
C1,no,Insulin,19.12751677852349,0.13550547480391284,0.10002318190222836,0.19086630140161637,0.13893892895107346
C1,no,Insulin,19.46308724832215,0.13550547184789094,0.10002317818590693,0.19086629854786577,0.13893892515489709
C1,no,Insulin,19.798657718120808,0.13550546962443577,0.10002317539072329,0.19086629640166144,0.1389389231646382
C1,no,Insulin,20.134228187919465,0.13550546775737768,0.10002317304359366,0.19086629459950247,0.13893892154761012
C1,no,Insulin,20.469798657718123,0.13550546626047566,0.10002317116182456,0.19086629315469095,0.1389389202052175
C1,no,Insulin,20.80536912751678,0.13550546518548517,0.1000231698104938,0.19086629211721445,0.13893891912060843
C1,no,Insulin,21.140939597315437,0.1355054644795633,0.10002316892316027,0.1908662914360438,0.1389389182770173
C1,no,Insulin,21.476510067114095,0.13550546376621309,0.10002316802644236,0.19086629074760467,0.1389389175549917
C1,no,Insulin,21.812080536912752,0.13550546327822205,0.10002316741303119,0.19086629027669455,0.13893891702838881
C1,no,Insulin,22.14765100671141,0.13550546301559016,0.10002316708292679,0.1908662900233134,0.13893891669720873
C1,no,Insulin,22.483221476510067,0.1355054623810135,0.10002316628527125,0.19086628941098202,0.1389389159773204
C1,no,Insulin,22.818791946308725,0.1355054624471024,0.10002316636836417,0.19086628947479614,0.13893891602784084
C1,no,Insulin,23.154362416107382,0.13550546251319132,0.10002316645145708,0.19086628953861026,0.13893891607836129
C1,no,Insulin,23.48993288590604,0.13550546257928023,0.10002316653455,0.19086628960242438,0.13893891612888173
C1,no,Insulin,23.8255033557047,0.13550546259875312,0.10002316655903112,0.19086628962122296,0.13893891614587803
C1,no,Insulin,24.161073825503358,0.13550546261313504,0.10002316657711124,0.19086628963510535,0.1389389161592132
C1,no,Insulin,24.496644295302016,0.13550546262751698,0.10002316659519137,0.19086628964898777,0.13893891617254833
C1,no,Insulin,24.832214765100673,0.1355054626418989,0.10002316661327149,0.1908662896628702,0.1389389161858835
C1,no,Insulin,25.16778523489933,0.13550546265628083,0.1000231666313516,0.1908662896767526,0.13893891619921864
C1,no,Insulin,25.503355704697988,0.13550546267066274,0.10002316664943173,0.19086628969063502,0.1389389162125538
C1,no,Insulin,25.838926174496645,0.13550546268504468,0.10002316666751185,0.19086628970451744,0.13893891622588894
C1,no,Insulin,26.174496644295303,0.1355054626994266,0.10002316668559197,0.19086628971839983,0.1389389162392241
C1,no,Insulin,26.51006711409396,0.13550546271380853,0.10002316670367209,0.19086628973228226,0.13893891625255925
C1,no,Insulin,26.845637583892618,0.13550546272819045,0.10002316672175221,0.19086628974616465,0.1389389162658944
C1,no,Insulin,27.181208053691275,0.13550546274257239,0.10002316673983233,0.19086628976004708,0.13893891627922955
C1,no,Insulin,27.516778523489933,0.1355054627569543,0.10002316675791245,0.1908662897739295,0.13893891629256472
C1,no,Insulin,27.85234899328859,0.13550546276952138,0.100023166773711,0.19086628978606002,0.1389389163042458
C1,no,Insulin,28.18791946308725,0.13550546277265088,0.10002316677764501,0.19086628978908038,0.13893891630732555
C1,no,Insulin,28.52348993288591,0.13550546277578038,0.10002316678157905,0.19086628979210074,0.1389389163104053
C1,no,Insulin,28.859060402684566,0.1355054627789099,0.10002316678551307,0.1908662897951211,0.13893891631348507
C1,no,Insulin,29.194630872483224,0.1355054627820394,0.1000231667894471,0.19086628979814146,0.13893891631656485
C1,no,Insulin,29.53020134228188,0.1355054627851689,0.10002316679338112,0.19086628980116185,0.1389389163196446
C1,no,Insulin,29.86577181208054,0.13550546278829842,0.10002316679731516,0.19086628980418222,0.13893891632272437
C1,no,Insulin,30.201342281879196,0.13550546279142792,0.10002316680124917,0.19086628980720258,0.13893891632580413
C1,no,Insulin,30.536912751677853,0.1355054627945574,0.10002316680518321,0.19086628981022294,0.1389389163288839
C1,no,Insulin,30.87248322147651,0.13550546279768694,0.10002316680911723,0.1908662898132433,0.13893891633196365
C1,no,Insulin,31.20805369127517,0.13550546280081643,0.10002316681305126,0.19086628981626366,0.1389389163350434
C1,no,Insulin,31.543624161073826,0.13550546280394596,0.10002316681698528,0.19086628981928402,0.13893891633812316
C1,no,Insulin,31.879194630872483,0.13550546280707546,0.10002316682091932,0.1908662898223044,0.13893891634120295
C1,no,Insulin,32.214765100671144,0.135505462808923,0.10002316682324182,0.19086628982408751,0.13893891634302186
C1,no,Insulin,32.5503355704698,0.13550546280900766,0.10002316682334826,0.19086628982416923,0.13893891634310698
C1,no,Insulin,32.88590604026846,0.13550546280909234,0.1000231668234547,0.19086628982425094,0.13893891634319214
C1,no,Insulin,33.22147651006711,0.13550546280917702,0.10002316682356115,0.19086628982433265,0.13893891634327726
C1,no,Insulin,33.557046979865774,0.1355054628092617,0.10002316682366759,0.1908662898244144,0.13893891634336242
C1,no,Insulin,33.89261744966443,0.1355054628093464,0.10002316682377403,0.1908662898244961,0.13893891634344754
C1,no,Insulin,34.22818791946309,0.13550546280943107,0.10002316682388049,0.19086628982457782,0.1389389163435327
C1,no,Insulin,34.56375838926175,0.13550546280951575,0.10002316682398693,0.19086628982465953,0.13893891634361782
C1,no,Insulin,34.899328859060404,0.1355054628096004,0.10002316682409337,0.19086628982474127,0.13893891634370298
C1,no,Insulin,35.234899328859065,0.1355054628096851,0.10002316682419982,0.19086628982482298,0.1389389163437881
C1,no,Insulin,35.57046979865772,0.13550546280976977,0.10002316682430626,0.1908662898249047,0.13893891634387326
C1,no,Insulin,35.90604026845638,0.13550546280985445,0.1000231668244127,0.1908662898249864,0.13893891634395839
C1,no,Insulin,36.241610738255034,0.13550546280993914,0.10002316682451914,0.19086628982506815,0.13893891634404354
C1,no,Insulin,36.577181208053695,0.13550546281002382,0.1000231668246256,0.19086628982514986,0.13893891634412867
C1,no,Insulin,36.91275167785235,0.1355054628101085,0.10002316682473204,0.19086628982523157,0.13893891634421382
C1,no,Insulin,37.24832214765101,0.13550546281019318,0.10002316682483849,0.19086628982531328,0.13893891634429895
C1,no,Insulin,37.58389261744966,0.13550546281027784,0.10002316682494493,0.19086628982539502,0.1389389163443841
C1,no,Insulin,37.919463087248324,0.13550546281036252,0.10002316682505137,0.19086628982547674,0.13893891634446923
C1,no,Insulin,38.25503355704698,0.1355054628104472,0.10002316682515781,0.19086628982555845,0.13893891634455438
C1,no,Insulin,38.59060402684564,0.13550546281053188,0.10002316682526426,0.19086628982564016,0.1389389163446395
C1,no,Insulin,38.9261744966443,0.13550546281061657,0.10002316682537071,0.1908662898257219,0.13893891634472466
C1,no,Insulin,39.261744966442954,0.13550546281070125,0.10002316682547716,0.19086628982580361,0.1389389163448098
C1,no,Insulin,39.597315436241615,0.13550546281078593,0.1000231668255836,0.19086628982588533,0.13893891634489494
C1,no,Insulin,39.93288590604027,0.13550546281087059,0.10002316682569004,0.19086628982596704,0.13893891634498007
C1,no,Insulin,40.26845637583893,0.13550546281095527,0.10002316682579648,0.19086628982604878,0.13893891634506522
C1,no,Insulin,40.604026845637584,0.13550546281103995,0.10002316682590293,0.1908662898261305,0.13893891634515035
C1,no,Insulin,40.939597315436245,0.13550546281112463,0.10002316682600937,0.1908662898262122,0.1389389163452355
C1,no,Insulin,41.2751677852349,0.13550546281120932,0.10002316682611583,0.19086628982629392,0.13893891634532063
C1,no,Insulin,41.61073825503356,0.135505462811294,0.10002316682622227,0.19086628982637566,0.13893891634540578
C1,no,Insulin,41.946308724832214,0.13550546281137868,0.10002316682632871,0.19086628982645737,0.1389389163454909
C1,no,Insulin,42.281879194630875,0.13550546281146336,0.10002316682643515,0.19086628982653908,0.13893891634557606
C1,no,Insulin,42.61744966442953,0.13550546281154802,0.1000231668265416,0.1908662898266208,0.1389389163456612
C1,no,Insulin,42.95302013422819,0.1355054628116327,0.10002316682664804,0.19086628982670253,0.13893891634574634
C1,no,Insulin,43.28859060402685,0.13550546281171738,0.10002316682675448,0.19086628982678425,0.13893891634583147
C1,no,Insulin,43.624161073825505,0.13550546281180206,0.10002316682686094,0.19086628982686596,0.13893891634591662
C1,no,Insulin,43.959731543624166,0.13550546281188675,0.10002316682696738,0.19086628982694767,0.13893891634600175
C1,no,Insulin,44.29530201342282,0.13550546281197143,0.10002316682707382,0.1908662898270294,0.1389389163460869
C1,no,Insulin,44.63087248322148,0.1355054628120561,0.10002316682718027,0.19086628982711112,0.13893891634617203
C1,no,Insulin,44.966442953020135,0.13550546281214076,0.10002316682728671,0.19086628982719284,0.13893891634625719
C1,no,Insulin,45.302013422818796,0.13550546281222545,0.10002316682739315,0.19086628982727455,0.1389389163463423
C1,no,Insulin,45.63758389261745,0.13550546281231013,0.1000231668274996,0.1908662898273563,0.13893891634642747
C1,no,Insulin,45.97315436241611,0.1355054628123948,0.10002316682760604,0.190866289827438,0.1389389163465126
C1,no,Insulin,46.308724832214764,0.1355054628124795,0.10002316682771249,0.19086628982751971,0.13893891634659775
C1,no,Insulin,46.644295302013425,0.13550546281256418,0.10002316682781894,0.19086628982760143,0.13893891634668287
C1,no,Insulin,46.97986577181208,0.13550546281264886,0.10002316682792538,0.19086628982768317,0.13893891634676803
C1,no,Insulin,47.31543624161074,0.1355054628127335,0.10002316682803182,0.19086628982776488,0.13893891634685315
C1,no,Insulin,47.6510067114094,0.1355054628128182,0.10002316682813826,0.1908662898278466,0.1389389163469383
C1,no,Insulin,47.986577181208055,0.13550546281290288,0.1000231668282447,0.1908662898279283,0.13893891634702343
C1,no,Insulin,48.322147651006716,0.13550546281298756,0.10002316682835115,0.19086628982801004,0.1389389163471086
C1,no,Insulin,48.65771812080537,0.13550546281307224,0.1000231668284576,0.19086628982809176,0.1389389163471937
C1,no,Insulin,48.99328859060403,0.13550546281315692,0.10002316682856405,0.19086628982817347,0.13893891634727887
C1,no,Insulin,49.328859060402685,0.1355054628132416,0.10002316682867049,0.19086628982825518,0.138938916347364
C1,no,Insulin,49.664429530201346,0.1355054628133263,0.10002316682877693,0.19086628982833692,0.13893891634744915
C1,no,Insulin,50.0,0.13550546281341094,0.10002316682888338,0.19086628982841863,0.13893891634753427
