NON $ % + -
#NON	d	b	a	c
13.636363636363637	0.006796267079092044	0.19588423785138775	0.007302416981451049	0.01055407466957946
14.141414141414142	0.006796248396540258	0.19588432210965018	0.007302399741023619	0.01055405440972982
14.646464646464647	0.006796237726592057	0.19588437028627811	0.007302389899221282	0.010554042842774091
15.151515151515152	0.006796231351412412	0.1958843990385366	0.0073023840202589025	0.010554035929607594
15.656565656565657	0.006796227543351275	0.19588441619989308	0.007302380506736518	0.010554031798020804
16.161616161616163	0.006796225315912969	0.19588442625331468	0.0073023784487277026	0.010554029381188046
16.666666666666668	0.006796224022974552	0.19588443210422818	0.007302377252909796	0.01055402797951155
17.171717171717173	0.006796223266230212	0.19588443553230112	0.0073023765542804715	0.010554027160296077
17.67676767676768	0.00679622282176818	0.19588443754388352	0.007302376146120997	0.010554026679444111
18.181818181818183	0.00679622256140922	0.19588443872133846	0.007302375907980567	0.010554026397307346
18.68686868686869	0.006796222409263113	0.19588443941005584	0.007302375767948755	0.010554026231878752
19.191919191919194	0.00679622227889622	0.19588444000005306	0.007302375648386091	0.010554026090198123
19.6969696969697	0.006796222166256573	0.19588444050961948	0.007302375545605143	0.01055402596792198
20.202020202020204	0.006796222094210927	0.19588444083575607	0.007302375479530915	0.010554025889765032
20.70707070707071	0.006796222062759282	0.19588444097846286	0.007302375450163405	0.010554025855727277
21.212121212121215	0.006796222071901639	0.1958844409377398	0.007302375457502614	0.010554025865808718
21.71717171717172	0.00679622208911691	0.19588444086044135	0.007302375472311679	0.0105540258846382
22.222222222222225	0.006796222076164883	0.19588444091924753	0.007302375460212174	0.010554025870624234
22.72727272727273	0.00679622207439451	0.19588444092744028	0.00730237545837732	0.010554025868739493
23.232323232323235	0.006796222083805791	0.19588444088501955	0.00730237546680712	0.010554025878983977
23.73737373737374	0.006796222104398725	0.1958844407919854	0.007302375485501572	0.010554025901357683
24.242424242424242	0.0067962221256445375	0.19588444069638855	0.007302375504346804	0.01055402592451828
24.747474747474747	0.0067962221356688895	0.19588444065094598	0.0073023755136214	0.010554025935378318
25.252525252525253	0.006796222145693242	0.19588444060550342	0.007302375522895996	0.010554025946238358
25.757575757575758	0.006796222155717595	0.19588444056006085	0.007302375532170592	0.010554025957098399
26.262626262626263	0.006796222165741948	0.1958844405146183	0.007302375541445189	0.010554025967958437
26.767676767676768	0.006796222175766301	0.19588444046917575	0.007302375550719785	0.010554025978818478
27.272727272727273	0.006796222176896791	0.19588444046404985	0.007302375551765266	0.01055402598004318
27.77777777777778	0.006796222177229717	0.19588444046253936	0.007302375552072795	0.010554025980403827
28.282828282828284	0.006796222177562644	0.19588444046102887	0.0073023755523803245	0.010554025980764475
28.78787878787879	0.00679622217789557	0.19588444045951842	0.007302375552687854	0.010554025981125122
29.292929292929294	0.006796222178228496	0.19588444045800793	0.007302375552995384	0.01055402598148577
29.7979797979798	0.006796222178561423	0.19588444045649744	0.007302375553302913	0.010554025981846418
30.303030303030305	0.006796222178894348	0.19588444045498696	0.007302375553610442	0.010554025982207066
30.80808080808081	0.006796222179227275	0.19588444045347647	0.007302375553917971	0.010554025982567713
31.313131313131315	0.006796222179560201	0.19588444045196599	0.007302375554225501	0.01055402598292836
31.81818181818182	0.0067962221798931275	0.1958844404504555	0.0073023755545330304	0.010554025983289007
32.323232323232325	0.006796222180226054	0.19588444044894504	0.00730237555484056	0.010554025983649655
32.82828282828283	0.00679622218055898	0.19588444044743455	0.007302375555148089	0.010554025984010302
33.333333333333336	0.006796222180891907	0.19588444044592407	0.007302375555455618	0.01055402598437095
33.83838383838384	0.006796222181224833	0.19588444044441358	0.007302375555763148	0.010554025984731598
34.343434343434346	0.0067962221815577595	0.1958844404429031	0.007302375556070677	0.010554025985092245
34.84848484848485	0.006796222181890686	0.1958844404413926	0.007302375556378206	0.010554025985452893
35.35353535353536	0.006796222182223612	0.19588444043988212	0.0073023755566857355	0.01055402598581354
35.85858585858586	0.006796222182556539	0.19588444043837167	0.007302375556993265	0.010554025986174187
36.36363636363637	0.006796222182889465	0.19588444043686118	0.007302375557300795	0.010554025986534835
36.86868686868687	0.0067962221832223915	0.1958844404353507	0.007302375557608324	0.010554025986895482
37.37373737373738	0.006796222183555318	0.1958844404338402	0.007302375557915853	0.01055402598725613
37.87878787878788	0.006796222183888244	0.19588444043232972	0.007302375558223382	0.010554025987616778
38.38383838383839	0.006796222184221171	0.19588444043081923	0.007302375558530912	0.010554025987977425
38.88888888888889	0.006796222184554096	0.19588444042930875	0.0073023755588384415	0.010554025988338073
39.3939393939394	0.0067962221848870226	0.19588444042779826	0.007302375559145971	0.01055402598869872
39.8989898989899	0.006796222185219949	0.1958844404262878	0.0073023755594535	0.010554025989059367
40.40404040404041	0.006796222185552875	0.19588444042477732	0.007302375559761029	0.010554025989420015
40.909090909090914	0.006796222185885802	0.19588444042326683	0.007302375560068559	0.010554025989780662
41.41414141414142	0.006796222186218728	0.19588444042175635	0.007302375560376088	0.010554025990141309
41.919191919191924	0.0067962221865516545	0.19588444042024586	0.007302375560683617	0.010554025990501958
42.42424242424243	0.006796222186884581	0.19588444041873537	0.007302375560991147	0.010554025990862605
42.929292929292934	0.006796222187217507	0.1958844404172249	0.007302375561298676	0.010554025991223253
43.43434343434344	0.006796222187550434	0.19588444041571443	0.007302375561606206	0.0105540259915839
43.939393939393945	0.00679622218788336	0.19588444041420394	0.007302375561913735	0.010554025991944547
44.44444444444445	0.0067962221882162865	0.19588444041269346	0.007302375562221264	0.010554025992305194
44.949494949494955	0.006796222188549213	0.19588444041118297	0.007302375562528793	0.010554025992665842
45.45454545454546	0.006796222188882139	0.19588444040967248	0.007302375562836323	0.010554025993026489
45.959595959595966	0.006796222189215066	0.195884440408162	0.007302375563143853	0.010554025993387138
46.46464646464647	0.006796222189547992	0.1958844404066515	0.007302375563451382	0.010554025993747785
46.969696969696976	0.006796222189880918	0.19588444040514105	0.007302375563758911	0.010554025994108433
47.47474747474748	0.006796222190213844	0.19588444040363057	0.00730237556406644	0.01055402599446908
47.979797979797986	0.00679622219054677	0.19588444040212008	0.00730237556437397	0.010554025994829727
48.484848484848484	0.006796222190879697	0.1958844404006096	0.007302375564681499	0.010554025995190374
48.98989898989899	0.006796222191212623	0.1958844403990991	0.0073023755649890285	0.010554025995551022
49.494949494949495	0.00679622219154555	0.19588444039758862	0.007302375565296558	0.010554025995911669
50.0	0.006796222191878476	0.19588444039607814	0.007302375565604087	0.010554025996272318
