NON $ % + - .
#NON	e	a	c	d	b
17.171717171717173	0.18813776447287733	0.13506276072152487	0.1588697365365634	0.15167119206585053	0.1402314123908718
17.67676767676768	0.18813776344058356	0.13506276071974319	0.15886973652257083	0.1516711920637038	0.1402314123970994
18.181818181818183	0.1881377628574237	0.1350627607164678	0.15886973648989305	0.15167119205936241	0.14023141241463913
18.68686868686869	0.1881377622587938	0.13506276071502427	0.15886973647775757	0.15167119205758037	0.14023141242047416
19.191919191919194	0.18813776182036168	0.1350627607143626	0.15886973647289493	0.15167119205680368	0.14023141242254325
19.6969696969697	0.18813776156924794	0.13506276071431977	0.1588697364732495	0.15167119205679133	0.1402314124220755
20.202020202020204	0.18813776150545258	0.13506276071489584	0.15886973647882133	0.1516711920575433	0.14023141241907092
20.70707070707071	0.18813776162897558	0.13506276071609077	0.1588697364896104	0.15167119205905968	0.1402314124135295
21.212121212121215	0.18813776160392456	0.13506276071645668	0.1588697364930651	0.15167119205953256	0.1402314124116939
21.71717171717172	0.18813776157307155	0.135062760716609	0.15886973649452057	0.15167119205973034	0.1402314124109106
22.222222222222225	0.1881377615928454	0.13506276071679096	0.15886973649608538	0.1516711920599568	0.14023141241013096
22.72727272727273	0.1881377616632461	0.1350627607170026	0.1588697364977596	0.1516711920602119	0.1402314124093549
23.232323232323235	0.1881377617842737	0.13506276071724388	0.15886973649954314	0.15167119206049562	0.14023141240858247
23.73737373737374	0.18813776183248188	0.13506276071765053	0.15886973650302103	0.15167119206100052	0.14023141240685752
24.242424242424242	0.188137761875487	0.13506276071762413	0.1588697365026601	0.15167119206096014	0.14023141240709044
24.747474747474747	0.18813776191849213	0.13506276071759776	0.15886973650229916	0.15167119206091978	0.14023141240732337
25.252525252525253	0.18813776196149723	0.1350627607175714	0.15886973650193822	0.1516711920608794	0.1402314124075563
25.757575757575758	0.18813776200450236	0.13506276071754503	0.1588697365015773	0.15167119206083904	0.14023141240778922
26.262626262626263	0.18813776201927382	0.13506276071753637	0.15886973650145825	0.15167119206082574	0.14023141240786632
26.767676767676768	0.18813776202066568	0.13506276071753615	0.15886973650145378	0.1516711920608253	0.14023141240786954
27.272727272727273	0.18813776202205754	0.1350627607175359	0.1588697365014493	0.15167119206082488	0.14023141240787276
27.77777777777778	0.1881377620234494	0.13506276071753565	0.15886973650144487	0.15167119206082444	0.14023141240787598
28.282828282828284	0.18813776202484125	0.1350627607175354	0.1588697365014404	0.151671192060824	0.1402314124078792
28.78787878787879	0.1881377620262331	0.13506276071753515	0.15886973650143593	0.15167119206082355	0.14023141240788245
29.292929292929294	0.18813776202762497	0.1350627607175349	0.15886973650143146	0.15167119206082313	0.14023141240788567
29.7979797979798	0.18813776202901683	0.13506276071753465	0.15886973650142702	0.1516711920608227	0.1402314124078889
30.303030303030305	0.1881377620304087	0.1350627607175344	0.15886973650142255	0.15167119206082225	0.1402314124078921
30.80808080808081	0.18813776203180055	0.13506276071753415	0.15886973650141809	0.1516711920608218	0.14023141240789533
31.313131313131315	0.1881377620331924	0.13506276071753393	0.15886973650141362	0.15167119206082139	0.14023141240789855
31.81818181818182	0.18813776203458427	0.13506276071753368	0.15886973650140918	0.15167119206082094	0.14023141240790177
32.323232323232325	0.18813776203597612	0.13506276071753343	0.1588697365014047	0.1516711920608205	0.14023141240790502
32.82828282828283	0.18813776203736798	0.13506276071753318	0.15886973650140024	0.15167119206082005	0.14023141240790823
33.333333333333336	0.18813776203875984	0.13506276071753293	0.1588697365013958	0.15167119206081964	0.14023141240791145
33.83838383838384	0.1881377620401517	0.13506276071753268	0.15886973650139133	0.1516711920608192	0.14023141240791467
34.343434343434346	0.18813776204154356	0.13506276071753243	0.15886973650138686	0.15167119206081875	0.1402314124079179
34.84848484848485	0.18813776204293542	0.13506276071753218	0.1588697365013824	0.1516711920608183	0.1402314124079211
35.35353535353536	0.18813776204432728	0.13506276071753193	0.15886973650137795	0.1516711920608179	0.14023141240792436
35.85858585858586	0.18813776204571914	0.13506276071753168	0.15886973650137348	0.15167119206081744	0.14023141240792758
36.36363636363637	0.188137762047111	0.13506276071753145	0.158869736501369	0.151671192060817	0.1402314124079308
36.86868686868687	0.18813776204850285	0.1350627607175312	0.15886973650136454	0.15167119206081656	0.14023141240793402
37.37373737373738	0.1881377620498947	0.13506276071753096	0.1588697365013601	0.15167119206081614	0.14023141240793724
37.87878787878788	0.18813776205128657	0.1350627607175307	0.15886973650135564	0.1516711920608157	0.14023141240794046
38.38383838383839	0.18813776205267843	0.13506276071753046	0.15886973650135117	0.15167119206081525	0.1402314124079437
38.88888888888889	0.1881377620540703	0.1350627607175302	0.1588697365013467	0.1516711920608148	0.14023141240794693
39.3939393939394	0.18813776205546215	0.13506276071752996	0.15886973650134226	0.1516711920608144	0.14023141240795015
39.8989898989899	0.188137762056854	0.1350627607175297	0.1588697365013378	0.15167119206081395	0.14023141240795337
40.40404040404041	0.18813776205824587	0.13506276071752946	0.15886973650133332	0.1516711920608135	0.14023141240795658
40.909090909090914	0.18813776205963773	0.13506276071752923	0.15886973650132888	0.15167119206081306	0.1402314124079598
41.41414141414142	0.18813776206102958	0.13506276071752898	0.1588697365013244	0.15167119206081262	0.14023141240796305
41.919191919191924	0.18813776206242144	0.13506276071752873	0.15886973650131994	0.1516711920608122	0.14023141240796627
42.42424242424243	0.1881377620638133	0.13506276071752848	0.15886973650131547	0.15167119206081175	0.1402314124079695
42.929292929292934	0.18813776206520516	0.13506276071752824	0.15886973650131103	0.1516711920608113	0.1402314124079727
43.43434343434344	0.18813776206659702	0.13506276071752799	0.15886973650130656	0.15167119206081087	0.14023141240797593
43.939393939393945	0.18813776206798888	0.13506276071752774	0.1588697365013021	0.15167119206081045	0.14023141240797915
44.44444444444445	0.18813776206938074	0.13506276071752749	0.15886973650129763	0.15167119206081	0.1402314124079824
44.949494949494955	0.1881377620707726	0.13506276071752724	0.15886973650129319	0.15167119206080956	0.14023141240798562
45.45454545454546	0.18813776207216446	0.13506276071752701	0.15886973650128872	0.15167119206080912	0.14023141240798884
45.959595959595966	0.1881377620735563	0.13506276071752676	0.15886973650128425	0.1516711920608087	0.14023141240799206
46.46464646464647	0.18813776207494817	0.13506276071752651	0.15886973650127978	0.15167119206080826	0.14023141240799528
46.969696969696976	0.18813776207634003	0.13506276071752626	0.15886973650127534	0.1516711920608078	0.1402314124079985
47.47474747474748	0.1881377620777319	0.13506276071752601	0.15886973650127087	0.15167119206080737	0.14023141240800172
47.979797979797986	0.18813776207912375	0.13506276071752576	0.1588697365012664	0.15167119206080695	0.14023141240800496
48.484848484848484	0.1881377620805156	0.13506276071752552	0.15886973650126196	0.1516711920608065	0.14023141240800818
48.98989898989899	0.18813776208190747	0.13506276071752527	0.1588697365012575	0.15167119206080606	0.1402314124080114
49.494949494949495	0.18813776208329933	0.13506276071752502	0.15886973650125302	0.15167119206080562	0.14023141240801462
50.0	0.18813776208469118	0.13506276071752477	0.15886973650124855	0.1516711920608052	0.14023141240801784
