Networkname,Nodes,Bin_method,Learn_method,Timepoints,Runtime_in_sec.,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_8_16_10_2018_14_11.sif,8,KM3,BESTFIT,100,1,4,44,5,11,0.4444444444444444,0.26666666666666666,0.75,0.375,0.20060377495847084
