NON $ % + -
#NON	c	d	b	a
0.0	0.7938985763615823	0.46415524258131247	0.5796975021207276	0.11609763067719692
0.5050505050505051	0.3084009824357783	0.24627362611557085	0.22497155356709497	0.23994406182627218
1.0101010101010102	0.2189388814965363	0.18210936642473688	0.10920671170670128	0.24723414512206826
1.5151515151515151	0.1986097724081493	0.1601685071822508	0.0720314071933735	0.22369567245788374
2.0202020202020203	0.18984663381593786	0.15213419479500745	0.059895066667507636	0.20143108020040973
2.5252525252525255	0.1843357158928919	0.1492923624680564	0.05567033924168238	0.18698705805545457
3.0303030303030303	0.18087551944295815	0.14842879874805692	0.05405809179755865	0.17883013070808895
3.5353535353535355	0.1788612995116971	0.14826873738780738	0.05338867722805203	0.17450280147867325
4.040404040404041	0.17775881593827314	0.14831781259056334	0.053095403427637675	0.17227881109820467
4.545454545454546	0.17717978905980408	0.14840160603007366	0.05296391324449404	0.17115711000752903
5.050505050505051	0.17688387343260784	0.14846986367615736	0.05290477022896801	0.17059890181333115
5.555555555555556	0.17673549221774082	0.14851540426660814	0.052878362960223683	0.17032419024606468
6.0606060606060606	0.17666215389833712	0.14854298794512313	0.05286672097503533	0.1701903599242781
6.565656565656566	0.17662633274709036	0.14855875112193614	0.05286166841113317	0.17012578099348769
7.070707070707071	0.17660901784509594	0.14856741389405612	0.05285951691872317	0.17009490757867365
7.575757575757576	0.17660072891131556	0.14857203937593083	0.052858622028918195	0.17008028208798662
8.080808080808081	0.17659679905822362	0.14857445501906533	0.05285825925998671	0.17007341639174206
8.585858585858587	0.17659495192213795	0.14857569374173635	0.05285811888655648	0.17007022239223857
9.090909090909092	0.17659409243947993	0.14857631968297325	0.05285806710470233	0.1700687517659791
9.595959595959597	0.17659369590954446	0.14857663156676362	0.052858050072556055	0.1700680807877586
10.101010101010102	0.1765935149100473	0.1485767851428677	0.052858045457572986	0.17006777808981216
10.606060606060607	0.17659343273071357	0.14857686031634507	0.052858044905019365	0.17006764233949012
11.111111111111112	0.17659339622687245	0.14857689650088948	0.05285804544385638	0.17006758289077736
11.616161616161618	0.17659338078280157	0.148576913313408	0.052858046100439024	0.1700675582187462
12.121212121212121	0.17659337386623414	0.14857692135414144	0.05285804654507114	0.1700675473371799
12.626262626262626	0.1765933707435439	0.14857692520416602	0.05285804680634297	0.1700675424866102
13.131313131313131	0.17659336937591977	0.14857692703692285	0.052858046960172586	0.1700675404093038
13.636363636363637	0.17659336878385626	0.14857692790163965	0.0528580470491186	0.17006753953664241
14.141414141414142	0.17659336826055447	0.14857692866143357	0.052858047125289714	0.1700675387652926
14.646464646464647	0.17659336799731773	0.14857692906918904	0.05285804717085977	0.17006753838412583
15.151515151515152	0.17659336799414604	0.1485769291249061	0.052858047185828774	0.17006753839314218
15.656565656565657	0.17659336805371348	0.1485769290851707	0.05285804719044419	0.1700675384936207
16.161616161616163	0.17659336803963632	0.14857692912732479	0.05285804719870026	0.17006753847909747
16.666666666666668	0.1765933680930763	0.14857692906781353	0.05285804719611247	0.17006753856326962
17.171717171717173	0.1765933682088784	0.14857692894689103	0.0528580471927796	0.17006753874792846
17.67676767676768	0.17659336824682093	0.14857692888231877	0.0528580471845785	0.17006753880129535
18.181818181818183	0.17659336828476344	0.14857692881774648	0.05285804717637738	0.17006753885466225
18.68686868686869	0.17659336832270595	0.1485769287531742	0.05285804716817627	0.17006753890802914
19.191919191919194	0.17659336834118575	0.14857692872149927	0.05285804716411769	0.17006753893395
19.6969696969697	0.1765933683422481	0.14857692871926462	0.05285804716376631	0.17006753893530904
20.202020202020204	0.17659336834331044	0.14857692871702993	0.052858047163414926	0.17006753893666807
20.70707070707071	0.17659336834437275	0.14857692871479525	0.05285804716306355	0.17006753893802712
21.212121212121215	0.1765933683454351	0.1485769287125606	0.05285804716271216	0.17006753893938614
21.71717171717172	0.17659336834649744	0.1485769287103259	0.05285804716236078	0.1700675389407452
22.222222222222225	0.1765933683475598	0.14857692870809122	0.052858047162009404	0.17006753894210422
22.72727272727273	0.17659336834862213	0.14857692870585656	0.05285804716165802	0.17006753894346327
23.232323232323235	0.17659336834968448	0.14857692870362188	0.05285804716130664	0.1700675389448223
23.73737373737374	0.17659336835074682	0.1485769287013872	0.05285804716095526	0.17006753894618132
24.242424242424242	0.17659336835180917	0.14857692869915254	0.052858047160603876	0.17006753894754037
24.747474747474747	0.1765933683528715	0.14857692869691785	0.0528580471602525	0.1700675389488994
25.252525252525253	0.17659336835393386	0.14857692869468317	0.05285804715990112	0.17006753895025845
25.757575757575758	0.1765933683549962	0.1485769286924485	0.05285804715954973	0.17006753895161747
26.262626262626263	0.17659336835605854	0.14857692869021383	0.052858047159198354	0.17006753895297652
26.767676767676768	0.1765933683571209	0.14857692868797914	0.052858047158846976	0.17006753895433555
27.272727272727273	0.17659336835818323	0.14857692868574449	0.05285804715849559	0.1700675389556946
27.77777777777778	0.17659336835924558	0.1485769286835098	0.05285804715814421	0.17006753895705362
28.282828282828284	0.17659336836030792	0.14857692868127512	0.05285804715779283	0.17006753895841267
28.78787878787879	0.17659336836137024	0.14857692867904046	0.05285804715744145	0.1700675389597717
29.292929292929294	0.17659336836243258	0.14857692867680578	0.05285804715709007	0.17006753896113075
29.7979797979798	0.17659336836349493	0.1485769286745711	0.05285804715673869	0.17006753896248977
30.303030303030305	0.17659336836455727	0.14857692867233643	0.052858047156387304	0.17006753896384882
30.80808080808081	0.17659336836561962	0.14857692867010175	0.052858047156035926	0.17006753896520785
31.313131313131315	0.17659336836668196	0.14857692866786706	0.05285804715568455	0.1700675389665669
31.81818181818182	0.1765933683677443	0.1485769286656324	0.05285804715533316	0.17006753896792592
32.323232323232325	0.17659336836880665	0.14857692866339772	0.05285804715498178	0.17006753896928498
32.82828282828283	0.176593368369869	0.14857692866116304	0.052858047154630404	0.170067538970644
33.333333333333336	0.17659336837093134	0.14857692865892838	0.05285804715427902	0.17006753897200302
33.83838383838384	0.1765933683719937	0.1485769286566937	0.05285804715392764	0.17006753897336208
34.343434343434346	0.17659336837305603	0.148576928654459	0.052858047153576254	0.1700675389747211
34.84848484848485	0.17659336837411838	0.14857692865222435	0.052858047153224876	0.17006753897608015
35.35353535353536	0.17659336837518072	0.14857692864998967	0.0528580471528735	0.17006753897743918
35.85858585858586	0.17659336837624307	0.14857692864775499	0.05285804715252211	0.17006753897879823
36.36363636363637	0.1765933683773054	0.14857692864552033	0.05285804715217073	0.17006753898015725
36.86868686868687	0.1765933683777391	0.14857692864459576	0.052858047152023795	0.17006753898070823
37.37373737373738	0.1765933683777656	0.14857692864451982	0.05285804715200928	0.17006753898073576
37.87878787878788	0.1765933683777921	0.1485769286444439	0.05285804715199477	0.1700675389807633
38.38383838383839	0.1765933683778186	0.14857692864436797	0.05285804715198025	0.17006753898079083
38.88888888888889	0.17659336837784512	0.14857692864429203	0.052858047151965744	0.17006753898081836
39.3939393939394	0.17659336837787162	0.1485769286442161	0.05285804715195123	0.1700675389808459
39.8989898989899	0.1765933683778981	0.14857692864414015	0.05285804715193672	0.17006753898087343
40.40404040404041	0.1765933683779246	0.14857692864406424	0.0528580471519222	0.17006753898090096
40.909090909090914	0.17659336837795112	0.1485769286439883	0.05285804715190769	0.1700675389809285
41.41414141414142	0.17659336837797762	0.14857692864391236	0.052858047151893184	0.17006753898095603
41.919191919191924	0.17659336837800413	0.14857692864383643	0.05285804715187867	0.17006753898098356
42.42424242424243	0.1765933683780306	0.1485769286437605	0.05285804715186416	0.1700675389810111
42.929292929292934	0.17659336837805711	0.14857692864368457	0.05285804715184964	0.17006753898103863
43.43434343434344	0.17659336837808362	0.14857692864360864	0.05285804715183513	0.17006753898106616
43.939393939393945	0.17659336837811013	0.1485769286435327	0.05285804715182062	0.17006753898109367
44.44444444444445	0.17659336837813663	0.14857692864345676	0.05285804715180611	0.1700675389811212
44.949494949494955	0.17659336837816314	0.14857692864338082	0.05285804715179159	0.17006753898114874
45.45454545454546	0.17659336837818962	0.1485769286433049	0.05285804715177708	0.17006753898117627
45.959595959595966	0.17659336837821613	0.14857692864322897	0.052858047151762566	0.1700675389812038
46.46464646464647	0.17659336837824263	0.14857692864315303	0.05285804715174806	0.17006753898123134
46.969696969696976	0.17659336837826914	0.1485769286430771	0.05285804715173354	0.17006753898125887
47.47474747474748	0.17659336837829565	0.14857692864300115	0.05285804715171903	0.1700675389812864
47.979797979797986	0.17659336837832212	0.14857692864292524	0.052858047151704515	0.17006753898131394
48.484848484848484	0.17659336837834863	0.1485769286428493	0.052858047151690006	0.17006753898134147
48.98989898989899	0.17659336837837514	0.14857692864277336	0.05285804715167549	0.170067538981369
49.494949494949495	0.17659336837840164	0.14857692864269742	0.05285804715166098	0.17006753898139654
50.0	0.17659336837842815	0.14857692864262148	0.052858047151646465	0.17006753898142407
