NON $ % + -
#NON	a	b	c	d
0.0	0.5123856634112391	0.39434927749617743	0.6900942038564992	0.26463289142727586
0.5050505050505051	0.325690349895145	0.29133160684382986	0.29270726917127915	0.1108428550780643
1.0101010101010102	0.21653558382362306	0.22900380743921517	0.1607974153015037	0.054145091806797
1.5151515151515151	0.1543555783514502	0.19043970911632757	0.1059734227722375	0.030848567343541945
2.0202020202020203	0.11861289663545754	0.16603652758278273	0.07853891543743802	0.020193857822945905
2.5252525252525255	0.09742728562138082	0.15028231336990608	0.06316803198468388	0.014833219145424091
3.0303030303030303	0.08443310856904825	0.1399451460938882	0.054000097448598836	0.011913828749280913
3.5353535353535355	0.0762348745240647	0.1330771196812689	0.04832284742349452	0.010221760926458264
4.040404040404041	0.07095497618741081	0.12847101034251585	0.04471640363060933	0.00919415980441942
4.545454545454546	0.06750506558165591	0.12536018646878339	0.04238260293519595	0.0085487310026299
5.050505050505051	0.06522776057192978	0.12324817134981353	0.04085180246365329	0.00813367241567443
5.555555555555556	0.06371352948816146	0.12180854315338167	0.03983797518872373	0.007862398332164676
6.0606060606060606	0.0627014352644672	0.12082419276158102	0.03916199437652834	0.007683126839426609
6.565656565656566	0.06202246698038248	0.12014947494922863	0.038709182576584976	0.007563764252480655
7.070707070707071	0.061565801537581934	0.11968604866930958	0.03840491004005398	0.007483885355498815
7.575757575757576	0.061258103215472516	0.11936718788834058	0.03820001499534182	0.007430244865195706
8.080808080808081	0.06105052719925023	0.11914745600677071	0.038061844992669326	0.007394140655734837
8.585858585858587	0.060910383684682025	0.11899582296109851	0.037968584747893365	0.0073698026467431685
9.090909090909092	0.060815699710283284	0.11889103002173132	0.03790558943760366	0.007353376224210748
9.595959595959597	0.06075171388747111	0.11881851718448894	0.03786301648068933	0.007342282883730791
10.101010101010102	0.060708454136055724	0.11876827366956039	0.03783424194987974	0.0073347871997135996
10.606060606060607	0.060679207228739936	0.11873341515736056	0.037814785350503116	0.007329720553900816
11.111111111111112	0.06065943027797691	0.11870919999885962	0.037801629859726314	0.007326295324268323
11.616161616161618	0.06064605693145683	0.11869235781214708	0.03779273509270597	0.007323979670021244
12.121212121212121	0.06063701229100615	0.1186806262716129	0.03778671921399724	0.007322413605534429
