NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @ A
#NON	b	c	l	n	g	m	i	v	r	s	o	h	d	e	u	t	q	j	k	f	p	a
13.636363636363637	0.13098757344097223	0.16391785455592475	0.16550730284039156	0.13883872927733992	0.15284408699298305	0.11633939430083187	0.006418227307372023	0.1756005101147108	0.1731283863505233	0.2847222861760772	0.09488351338814478	0.17188685648485746	0.2177517116084334	0.18654922357595638	0.18963175738686427	0.08816608099315675	0.1704794537375727	0.004720278627667503	0.18869988969699766	0.013206203556062166	0.16554627463359906	0.07940348916774544
14.141414141414142	0.1309873881722744	0.16391844231852143	0.16550727571692164	0.13883859655391995	0.1528446927366807	0.11633926507785144	0.006417247030330651	0.17560023425195742	0.17312833365257474	0.2847231129892514	0.09488336290808272	0.1718878459700491	0.21775251147928015	0.18654918971073756	0.18963175773590873	0.08816591903542259	0.1704792269265158	0.004718982059229669	0.18869991376105075	0.013205075579113915	0.16554605972532366	0.07940336121787671
14.646464646464647	0.13098724857350827	0.16391882108263217	0.16550722859973288	0.13883847264174504	0.15284508263701346	0.11633914575160617	0.006416577860027697	0.17560002619397297	0.17312826298919776	0.28472365584960546	0.09488324845817452	0.17188850071060366	0.21775304858085517	0.18654912858823197	0.18963171992452174	0.08816579329337355	0.17047905068317776	0.004718106994682611	0.1886998906936067	0.01320430591336832	0.1655458978037582	0.07940325335152817
15.151515151515152	0.13098714530892266	0.16391906346584026	0.16550717909185209	0.13883836786077822	0.15284533269765577	0.11633904556730837	0.0064161204593628585	0.1755998722023374	0.17312819366482793	0.2847240093138617	0.09488316328571081	0.17188893228713656	0.21775340733102067	0.18654906382174097	0.189631670953435	0.08816569833474105	0.17047891751529534	0.004717514910886113	0.1886998508212172	0.013203777818727945	0.16554577811634758	0.079403167454105
15.656565656565657	0.13098706944425542	0.1639192169211887	0.16550713459653246	0.1388382836438142	0.15284549260774732	0.11633896547991791	0.006415807641293646	0.1755997593032623	0.1731281335555818	0.28472423636604266	0.09488310030558751	0.1718892163877558	0.21775363284036625	0.18654900537780197	0.18963162307437223	0.08816562775910809	0.1704788185027984	0.004717113754622683	0.18869980848218512	0.013203415269383928	0.16554568986982798	0.07940310117326349
16.161616161616163	0.1309870151228625	0.1639193170072419	0.16550709768859823	0.1388382188090556	0.1528455965998491	0.11633890407159896	0.0064155939650136365	0.1755996784087054	0.1731280846644226	0.2847243872830303	0.09488305501278169	0.17188940608305875	0.2177537854213784	0.18654895679283318	0.18963158156863238	0.08816557654441298	0.1704787466267705	0.004716841920622707	0.1886997703117455	0.013203168004705931	0.16554562668258857	0.07940305162555122
16.666666666666668	0.13098697652241317	0.1639193818639431	0.16550706871250526	0.13883817027121767	0.15284566414172063	0.11633885826767654	0.006415447736389554	0.17559962092338507	0.1731280467422227	0.284724486686835	0.09488302274105566	0.17188953244183397	0.21775388769780954	0.18654891859727	0.18963154809258803	0.08816553982992016	0.17047869508841895	0.004716657122659117	0.18869973882322547	0.013202998522999426	0.1655455817916577	0.07940301534171544
17.171717171717173	0.13098694891731158	0.16391942477338972	0.16550704631455584	0.13883813405462128	0.152845708850335	0.11633882419341529	0.0064153462859451085	0.17559957980341367	0.17312801768070413	0.2847245535298238	0.09488299960650509	0.17188961811326606	0.2177539575059102	0.18654888904464026	0.18963152173161327	0.08816551337137088	0.17047865793951406	0.004716529671392588	0.18869971365224272	0.013202880849580009	0.165545549693417	0.0794029887371166
17.67676767676768	0.1309869300167382	0.16391945138826267	0.16550702958834862	0.13883810800741467	0.15284573657254963	0.11633879977044112	0.006415279294834496	0.17559955163443405	0.17312799616381194	0.28472459595913946	0.094882983726865	0.17188967302183944	0.21775400305554168	0.1865488669542851	0.18963150167806817	0.08816549508314878	0.17047863225598436	0.0047164461511151595	0.18869969422258667	0.013202803075947726	0.1655455277345455	0.07940296997533196
18.181818181818183	0.13098691703920948	0.16391946857232026	0.16550701743307436	0.13883808951654933	0.1528457544146606	0.1163387824775713	0.0064152342029767905	0.1755995322719904	0.17312798059400164	0.2847246238644987	0.09488297281822974	0.17188970923352972	0.21775403436925572	0.18654885089216913	0.1896314869486587	0.08816548243512481	0.17047861449058785	0.0047163902293509185	0.18869967983002767	0.013202750703966707	0.16554551269475343	0.07940295682956958
