NON $ % + - . 0 1 2 3 4 5 6 7
#NON	h	i	j	d	l	b	f	g	e	m	a	k	c
9.090909090909092	0.07281238076904781	0.0179024099116985	0.011104510053116442	0.13303898111747123	0.11702862893862558	0.04791024275954833	0.004421962195342819	0.2030378206390124	0.04846423715878285	0.1970713522181564	0.00817055610008902	0.2639687997554603	0.006544624101555266
9.595959595959597	0.07243530667531654	0.017754385268536725	0.010976459355748062	0.13303740833655225	0.11703027698562121	0.04741201624338645	0.0043701428004298045	0.20303981856568418	0.04817997002361502	0.1970746940412369	0.008085685600413813	0.2639711883733931	0.006462429977299436
10.101010101010102	0.07213773759621686	0.017638051279493718	0.010876152506125265	0.13303677590775456	0.1170311387692381	0.04702205162928652	0.004329567088717462	0.2030408717330825	0.047955901181980835	0.1970764610277099	0.008019149069231932	0.26397241086256035	0.006398339116390077
10.606060606060607	0.07190294967829695	0.017546560984652727	0.010797471669580215	0.13303654672880005	0.11703158274775838	0.046716343414938376	0.004297749418021077	0.2030414186988851	0.0477792732947094	0.19707738192244767	0.007966923143542496	0.2639730271755505	0.006348221316118171
11.111111111111112	0.07171772361081126	0.017474565953252336	0.010735682393994278	0.1330364746081264	0.11703180973820668	0.04647637205343348	0.004272768236735554	0.20304170035423894	0.04764004132519324	0.19707785806176556	0.00792588740643753	0.26397333600537587	0.006308943518229003
11.616161616161618	0.0715715882177257	0.01741788424542706	0.010687117643365678	0.13303646649796946	0.11703192371907432	0.04628781676873001	0.0042531376913509875	0.2030418428520573	0.0475302428561534	0.19707810013742127	0.007893620489309488	0.26397348718016206	0.006278117865574761
12.121212121212121	0.0714563255552853	0.017373244589646068	0.010648919013829528	0.13303647458660633	0.11703198013353333	0.04613954813273554	0.004237698988775605	0.2030419142019727	0.04744369186898078	0.19707822169784364	0.007868231755807423	0.26397356028208585	0.006253895461789646
12.626262626262626	0.07136540565417981	0.017338077223494473	0.01061885745394604	0.1330364861717138	0.11703200771747424	0.04602288398083735	0.004225550366721842	0.20304194924873792	0.04737544405085095	0.19707828192914054	0.00784824559737512	0.2639735949894057	0.006234846573317526
13.131313131313131	0.0712936954791112	0.01731036682836836	0.010595189437696604	0.13303649550965085	0.11703202094585283	0.045931045506763066	0.004215986256396174	0.2030419662602231	0.047321631642358315	0.1970783113163508	0.007832506577103052	0.26397361110224776	0.006219856504563093
13.636363636363637	0.07123713549970109	0.017288527543751743	0.010576548059671377	0.1330365019843888	0.11703202718580927	0.04585871972655572	0.00420845384626096	0.2030419743742512	0.047279197095076754	0.19707832544285692	0.007820108038388994	0.26397361841536277	0.006208054306121961
14.141414141414142	0.07119252574321092	0.017271312885170517	0.01056186161664389	0.133036506126828	0.11703203006513603	0.04580174335272622	0.0042025197766122095	0.2030419781725944	0.047245734369302815	0.19707833211255962	0.007810338557150162	0.2639736216288092	0.0061987585149718616
14.646464646464647	0.07115733870980877	0.017257740763269507	0.010550287390242104	0.1330365086462591	0.11703203136827399	0.0457568438777307	0.0041978433644317996	0.2030419799205143	0.04721934356448437	0.19707833521532708	0.007802638462315616	0.2639736229934823	0.006191434038114096
15.151515151515152	0.07112958794749241	0.017247041191915845	0.01054116591690784	0.13303651014764686	0.11703203190355019	0.04572146088869292	0.004194158079085842	0.20304198065346404	0.047198531770263986	0.19707833654731968	0.007796569583366625	0.26397362349012005	0.006185662612592739
15.656565656565657	0.07110770264072307	0.017238605538659014	0.010533976210465808	0.13303651099316777	0.11703203212243299	0.045693572589328386	0.00419125333728988	0.20304198096868736	0.04718212025097988	0.19707833712547723	0.0077917856603318784	0.2639736236601312	0.006181113974607274
16.161616161616163	0.07109044392860928	0.01723195413054188	0.010528308200838802	0.13303651144306197	0.11703203221737728	0.04567158800316707	0.004188963347195816	0.20304198112082547	0.047169181261908694	0.197078337394175	0.007788013945483614	0.26397362372034683	0.006177528339689315
16.666666666666668	0.07107683142120345	0.017226709433778874	0.010523839734138377	0.1330365117046814	0.11703203224919162	0.04565425607054356	0.004187158085964261	0.2030419811617576	0.0471589746824538	0.19707833749018397	0.007785040394709317	0.2639736237276136	0.006174701744475864
17.171717171717173	0.07106609562287027	0.017222573698070755	0.010520316461367378	0.13303651183910342	0.1170320322626147	0.04564059070613884	0.004185734722586966	0.20304198117835137	0.04715092312965994	0.19707833753303966	0.007782695873632779	0.2639736237276384	0.006172473152891594
17.67676767676768	0.07105763008126166	0.017219312313303675	0.010517538395323295	0.13303651190859914	0.11703203225295078	0.04562981596707076	0.0041846123006589195	0.20304198119658146	0.047144580644144174	0.19707833753704168	0.007780846838125923	0.2639736237006712	0.006170716000377455
18.181818181818183	0.07105095163140636	0.01721674053208138	0.01051534786652593	0.13303651195190988	0.1170320322603007	0.0456213197764362	0.0041837274278053735	0.2030419811818917	0.04713957180068678	0.19707833754377874	0.0077793891621064	0.2639736237086581	0.006169330515896604
18.68686868686869	0.0710456858829999	0.017214712362895252	0.01051362048181035	0.13303651197070493	0.11703203225657238	0.04561462023932486	0.004183029557710804	0.20304198118317834	0.04713562393847931	0.1970783375412586	0.007778239541789214	0.26397362370027755	0.006168237988852747
19.191919191919194	0.07104153245750065	0.017213112761155298	0.010512258171793147	0.1330365119805886	0.11703203225452372	0.04560933663314552	0.004182479189386354	0.20304198118242922	0.04713251022405964	0.19707833753900497	0.0077773328756977934	0.26397362369597493	0.00616737637878784
19.6969696969697	0.07103825963060403	0.017211852385462512	0.010511184806191837	0.13303651198561114	0.11703203225346366	0.04560517368888426	0.004182045559185331	0.2030419811812838	0.04713005668920735	0.19707833753740311	0.00777661850846421	0.2639736236938878	0.006166697525546254
20.202020202020204	0.07103567923222504	0.017210858699083176	0.010510338583836714	0.13303651198806238	0.11703203225242939	0.045601891710836506	0.004181703692850544	0.2030419811810943	0.04712812238128053	0.19707833753609513	0.007776055303967298	0.2639736236920178	0.006166162335738656
20.70707070707071	0.07103364158966279	0.017210074027271975	0.010509670369272497	0.13303651198907063	0.11703203225054738	0.045599300132844744	0.004181433737883813	0.20304198118289712	0.04712659517246789	0.19707833753454526	0.007775610559928075	0.2639736236887087	0.006165739729399065
21.212121212121215	0.07103203451731316	0.017209455185776892	0.010509143384640913	0.1330365119893742	0.11703203224899977	0.04559725630044784	0.004181220841542964	0.20304198118454142	0.04712539060436093	0.19707833753330403	0.007775259817400452	0.26397362368602956	0.00616540644531385
21.71717171717172	0.07103076729473133	0.017208967255424513	0.010508727890957872	0.13303651198995586	0.11703203225004	0.04559564485424946	0.004181052993366287	0.2030419811825272	0.04712444026605133	0.19707833753371315	0.007774983302105288	0.2639736236878797	0.006165143674172583
22.222222222222225	0.07102976971060149	0.01720858319058085	0.010508400847412152	0.13303651199194313	0.1170320322565109	0.0455943764361214	0.004180920884980265	0.20304198117271585	0.04712369121954967	0.1970783375376089	0.007774765692731376	0.2639736236991463	0.006164936842720021
22.72727272727273	0.07102898030574274	0.017208279302050242	0.010508142071494054	0.13303651199651575	0.11703203227177546	0.04559337278752453	0.004180816360293733	0.20304198115021593	0.047123097174569424	0.19707833754714915	0.0077745935650631376	0.26397362372563044	0.006164773185698945
23.232323232323235	0.07102835791255864	0.017208039678127715	0.010507938011121397	0.13303651200513358	0.11703203230108156	0.04559258139063768	0.004180733934170391	0.20304198110731195	0.047122627354828514	0.19707833756561308	0.007774457887400932	0.263973623776449	0.00616464413224539
23.73737373737374	0.07102786683195661	0.01720785052294363	0.010507776928139298	0.13303651202020772	0.11703203235288298	0.04559195672512994	0.004180668852840121	0.2030419810315035	0.04712225547213126	0.1970783375982487	0.007774350812888459	0.26397362386629225	0.006164542258933327
24.242424242424242	0.07102747404946384	0.01720769911521654	0.010507648012419877	0.13303651204736394	0.11703203244660786	0.04559145680587686	0.004180616739234358	0.2030419808941239	0.04712195812555092	0.19707833765716	0.007774265070432303	0.2639736240288992	0.006164460729551244
24.747474747474747	0.0710271753003645	0.01720758383915486	0.010507549888858714	0.13303651208839756	0.1170320325883388	0.045591076275301526	0.0041805770406943875	0.20304198068625862	0.04712173249204364	0.19707833774617445	0.007774199729931073	0.26397362427481824	0.006164398674401031
25.252525252525253	0.07102693377131125	0.0172074908822439	0.010507470752230234	0.13303651208630246	0.11703203258120133	0.04559076927221353	0.004180545064127899	0.20304198069660015	0.04712155719775076	0.19707833774161693	0.007774146820089519	0.2639736242624593	0.006164348627247422
25.757575757575758	0.07102674309889387	0.0172074177037349	0.010507408411798822	0.13303651199084826	0.11703203225249446	0.04559052748194502	0.004180519935451245	0.20304198117840558	0.047121423363990805	0.19707833753498186	0.007774105110782545	0.26397362369220206	0.006164309202252963
26.262626262626263	0.07102659330363785	0.017207360073708166	0.01050735933522539	0.13303651197655061	0.11703203220325635	0.04559033713508815	0.004180500119337444	0.20304198125058368	0.04712131173136914	0.19707833750403322	0.007774072441107754	0.26397362360678006	0.006164278165316052
26.767676767676768	0.07102647531349858	0.01720731465015341	0.010507320657276721	0.13303651198931435	0.11703203224720328	0.045590187118820576	0.004180484493315491	0.20304198118617584	0.04712122280112904	0.1970783375316641	0.007774046706479389	0.2639736236830199	0.006164253704630085
27.272727272727273	0.07102638221167394	0.01720727880435264	0.01050729013485749	0.13303651199032906	0.11703203225069402	0.04559006873861482	0.004180472162535869	0.20304198118106115	0.04712115294414849	0.19707833753385962	0.007774026392723074	0.2639736236890753	0.006164234401656193
27.77777777777778	0.07102630877509211	0.017207250528676974	0.01050726605828838	0.13303651199071165	0.11703203225200927	0.04558997536017403	0.004180462435837741	0.20304198117913402	0.047121097882212096	0.19707833753468695	0.007774010368168541	0.2639736236913568	0.006164219175164811
28.282828282828284	0.07102625081304255	0.01720722821109499	0.010507247054900576	0.1330365119904361	0.11703203225105918	0.04558990165825561	0.004180454758702353	0.20304198118052677	0.047121054431121384	0.19707833753408985	0.007773997720113769	0.2639736236897085	0.006164207157054269
28.78787878787879	0.07102620424654324	0.017207210281204203	0.010507231787533917	0.133036511988798	0.1170320322454176	0.045589842446632695	0.004180448590919148	0.20304198118879538	0.04712101951367099	0.19707833753054313	0.007773987558993141	0.2639736236799214	0.0061641975016781415
29.292929292929294	0.07102616816467179	0.017207196388210447	0.010507219957497638	0.13303651198547	0.11703203223395717	0.04558979656692327	0.004180443811818107	0.20304198120559214	0.0471209924455167	0.1970783375233381	0.007773979686051991	0.2639736236600397	0.006164190020138488
29.7979797979798	0.07102614063676949	0.01720718578820804	0.01050721093150714	0.13303651197433788	0.1170320321956231	0.045589761563036485	0.0041804401655187685	0.20304198126177622	0.04712097175553018	0.19707833749923787	0.007773973680439048	0.2639736235935369	0.006164184311932007
30.303030303030305	0.07102611871309829	0.01720717734462794	0.010507203742004723	0.13303651194606017	0.11703203209824697	0.045589733682457924	0.00418043726107666	0.2030419814044955	0.04712095519606231	0.1970783374380188	0.0077739688991608075	0.2639736234246064	0.006164179765153641
30.80808080808081	0.07102610206036049	0.017207170928680893	0.010507198279487968	0.13303651188235635	0.11703203187887896	0.04558971250017625	0.004180435054222543	0.20304198172601307	0.047120942463822556	0.19707833730010527	0.007773965270816091	0.2639736230440409	0.006164176310550116
31.313131313131315	0.0710260886032996	0.01720716573823072	0.010507193862032606	0.13303651165818292	0.11703203110692499	0.045589695369230694	0.004180433269254653	0.20304198285743333	0.04712093163826023	0.1970783368147894	0.007773962351645813	0.26397362170483246	0.006164173516847011
31.81818181818182	0.07102607794524461	0.017207161620058607	0.010507190359354055	0.1330365112526444	0.11703202971043035	0.04558968178391026	0.004180431853503763	0.20304198490421738	0.04712092236183734	0.19707833593683438	0.007773960056598548	0.2639736192821519	0.006164171301647746
32.323232323232325	0.07102606905547747	0.01720715821281833	0.010507187454226985	0.1330365117336309	0.11703203136673382	0.04558967051467832	0.004180430680425528	0.203041982476643	0.04712091720275393	0.1970783369781276	0.007773958080139212	0.26397362215555625	0.006164169464424863
32.82828282828283	0.07102606191722467	0.01720715547502125	0.010507185120494773	0.13303651197884223	0.117032032211133	0.04558966146072944	0.004180429738038545	0.2030419812390434	0.04712091267921599	0.19707833750898876	0.0077739565032344535	0.26397362362044446	0.0061641679885501635
33.333333333333336	0.07102605610559082	0.01720715324156616	0.010507183217881562	0.13303651196475322	0.11703203216261746	0.0455896540790106	0.004180428969581781	0.20304198131015205	0.04712090843444486	0.1970783374784878	0.007773955233487104	0.2639736235362773	0.006164166785307774
33.83838383838384	0.07102605124843503	0.017207151374210403	0.01050718162729383	0.13303651194888558	0.11703203210797694	0.04558964790820115	0.004180428327117638	0.20304198139023744	0.04712090485735146	0.19707833744413614	0.0077739541728319905	0.2639736234414846	0.006164165779393824
34.343434343434346	0.07102604751891944	0.01720714993860708	0.010507180404879865	0.13303651195532	0.11703203213013427	0.04558964316636924	0.004180427833267376	0.20304198135776258	0.04712090207598306	0.1970783374580662	0.0077739533587662816	0.2639736234799237	0.006164165006315285
34.84848484848485	0.0710260446375452	0.01720714882834883	0.010507179459752483	0.13303651197111938	0.11703203218453996	0.04558963950060403	0.0041804274513797405	0.20304198127802223	0.04712089990485405	0.19707833749227027	0.007773952730050658	0.2639736235743084	0.0061641644085959285
35.35353535353536	0.07102604212727241	0.017207147861822977	0.010507178636788314	0.13303651197420294	0.11703203219515831	0.04558963630856856	0.004180427118899534	0.2030419812624594	0.047120898027383444	0.19707833749894593	0.007773952182163788	0.26397362359272947	0.006164163888137147
35.85858585858586	0.07102604031631275	0.017207147163982178	0.010507178042714916	0.1330365119797626	0.11703203221430322	0.04558963400468106	0.004180426878865811	0.20304198123439937	0.04712089666138443	0.19707833751098205	0.007773951787018153	0.26397362362594273	0.0061641635124324735
36.36363636363637	0.07102603758807513	0.017207146112582658	0.010507177147693473	0.13303651198988425	0.11703203224915744	0.045589630533588145	0.00418042651722425	0.20304198118331473	0.04712089460175606	0.19707833753289447	0.0077739511917430315	0.26397362368640903	0.006164162946401382
36.86868686868687	0.07102603727236578	0.017207145990774105	0.010507177044002485	0.13303651199009756	0.11703203224989199	0.04558963013175813	0.004180426475329939	0.20304198118223804	0.047120894360353036	0.19707833753335624	0.00777395112288604	0.2639736236876834	0.006164162880825171
37.37373737373738	0.07102603695665645	0.017207145868965552	0.010507176940311497	0.13303651199031089	0.11703203225062653	0.04558962972992811	0.004180426433435627	0.20304198118116132	0.04712089411895002	0.197078337533818	0.007773951054029049	0.26397362368895777	0.006164162815248961
37.87878787878788	0.07102603668055668	0.017207145762455314	0.010507176849640858	0.13303651199048347	0.11703203225122079	0.045589629378539956	0.004180426396802499	0.20304198118029024	0.04712089390813153	0.19707833753419157	0.007773950993809123	0.2639736236899887	0.0061641627579070895
38.38383838383839	0.07102603655302536	0.01720714571332632	0.010507176807807207	0.13303651199050323	0.11703203225128885	0.045589629216350215	0.004180426379903126	0.20304198118019046	0.04712089381203021	0.19707833753423437	0.007773950965985281	0.2639736236901068	0.006164162731450752
38.88888888888889	0.07102603642549406	0.017207145664197333	0.010507176765973557	0.133036511990523	0.11703203225135692	0.04558962905416047	0.004180426363003755	0.20304198118009067	0.04712089371592888	0.19707833753427714	0.00777395093816144	0.26397362369022487	0.006164162704994414
39.3939393939394	0.07102603629796274	0.017207145615068344	0.010507176724139906	0.13303651199054278	0.11703203225142499	0.04558962889197073	0.004180426346104383	0.2030419811799909	0.047120893619827554	0.19707833753431994	0.007773950910337599	0.263973623690343	0.006164162678538076
39.8989898989899	0.07102603617043143	0.017207145565939354	0.010507176682306257	0.13303651199056254	0.11703203225149306	0.04558962872978098	0.004180426329205011	0.2030419811798911	0.047120893523726226	0.1970783375343627	0.007773950882513757	0.26397362369046107	0.006164162652081739
40.40404040404041	0.07102603604290011	0.017207145516810365	0.010507176640472606	0.13303651199058233	0.11703203225156111	0.04558962856759124	0.004180426312305639	0.20304198117979133	0.0471208934276249	0.1970783375344055	0.007773950854689916	0.2639736236905792	0.006164162625625401
40.909090909090914	0.07102603591536881	0.017207145467681373	0.010507176598638956	0.1330365119906021	0.11703203225162918	0.04558962840540149	0.004180426295406267	0.20304198117969158	0.047120893331523576	0.19707833753444828	0.007773950826866075	0.26397362369069727	0.006164162599169063
41.41414141414142	0.0710260358627183	0.017207145447406834	0.010507176581374462	0.1330365119906042	0.11703203225163646	0.045589628338453696	0.004180426288432022	0.20304198117968092	0.04712089329199572	0.19707833753445284	0.007773950815378194	0.26397362369070987	0.006164162588250689
41.919191919191924	0.07102603581124257	0.01720714542758498	0.010507176564495426	0.13303651199060604	0.11703203225164276	0.045589628273000116	0.004180426281613488	0.20304198117967168	0.04712089325335543	0.1970783375344568	0.007773950804146601	0.2639736236907208	0.006164162577576085
42.42424242424243	0.07102603575976685	0.017207145407763125	0.010507176547616388	0.13303651199060784	0.11703203225164906	0.045589628207546536	0.004180426274794954	0.2030419811796624	0.04712089321471513	0.19707833753446077	0.007773950792915008	0.26397362369073174	0.0061641625669014806
42.929292929292934	0.07102603570829112	0.017207145387941273	0.01050717653073735	0.13303651199060967	0.11703203225165537	0.045589628142092956	0.00418042626797642	0.20304198117965316	0.04712089317607484	0.19707833753446474	0.007773950781683415	0.2639736236907427	0.006164162556226876
43.43434343434344	0.0710260356568154	0.017207145368119417	0.010507176513858314	0.1330365119906115	0.11703203225166167	0.04558962807663938	0.004180426261157886	0.20304198117964392	0.04712089313743455	0.1970783375344687	0.007773950770451821	0.2639736236907536	0.006164162545552272
43.939393939393945	0.07102603560533967	0.017207145348297564	0.010507176496979275	0.13303651199061334	0.11703203225166797	0.0455896280111858	0.004180426254339352	0.20304198117963465	0.04712089309879425	0.19707833753447268	0.007773950759220228	0.26397362369076455	0.006164162534877667
44.44444444444445	0.07102603558895379	0.01720714534198797	0.010507176491606445	0.13303651199061378	0.11703203225166958	0.04558962799035054	0.004180426252168905	0.2030419811796323	0.04712089308649748	0.19707833753447365	0.007773950755644914	0.2639736236907674	0.006164162531479793
44.949494949494955	0.07102603558373305	0.017207145339977803	0.010507176489894745	0.1330365119906138	0.1170320322516697	0.045589627983712265	0.004180426251477421	0.20304198117963215	0.04712089308258289	0.19707833753447374	0.0077739507545057296	0.26397362369076754	0.0061641625303972825
45.45454545454546	0.07102603557851231	0.017207145337967637	0.010507176488183044	0.13303651199061386	0.11703203225166979	0.045589627977073985	0.0041804262507859355	0.203041981179632	0.04712089307866829	0.1970783375344738	0.007773950753366546	0.2639736236907677	0.006164162529314772
45.959595959595966	0.07102603557329158	0.01720714533595747	0.010507176486471344	0.1330365119906139	0.1170320322516699	0.04558962797043571	0.004180426250094451	0.20304198117963182	0.04712089307475369	0.19707833753447387	0.007773950752227362	0.26397362369076793	0.006164162528232262
46.46464646464647	0.07102603556807084	0.017207145333947304	0.010507176484759644	0.13303651199061392	0.11703203225167	0.04558962796379743	0.004180426249402967	0.20304198117963168	0.047120893070839096	0.19707833753447393	0.007773950751088178	0.2639736236907681	0.006164162527149751
46.969696969696976	0.0710260355628501	0.01720714533193714	0.010507176483047944	0.13303651199061395	0.11703203225167011	0.04558962795715916	0.004180426248711482	0.20304198117963151	0.047120893066924505	0.19707833753447399	0.0077739507499489935	0.26397362369076827	0.00616416252606724
47.47474747474748	0.07102603555762936	0.017207145329926975	0.010507176481336243	0.13303651199061398	0.1170320322516702	0.04558962795052088	0.004180426248019998	0.20304198117963138	0.04712089306300991	0.19707833753447407	0.007773950748809809	0.26397362369076843	0.006164162524984729
47.979797979797986	0.07102603555240862	0.01720714532791681	0.010507176479624543	0.133036511990614	0.11703203225167032	0.045589627943882605	0.004180426247328514	0.2030419811796312	0.04712089305909531	0.19707833753447412	0.007773950747670625	0.26397362369076866	0.006164162523902218
48.484848484848484	0.0710260355471879	0.017207145325906642	0.010507176477912843	0.13303651199061403	0.11703203225167041	0.045589627937244324	0.004180426246637029	0.20304198117963104	0.04712089305518072	0.1970783375344742	0.007773950746531442	0.2639736236907688	0.006164162522819708
48.98989898989899	0.07102603554196715	0.017207145323896476	0.010507176476201143	0.13303651199061406	0.11703203225167053	0.04558962793060605	0.004180426245945544	0.2030419811796309	0.04712089305126612	0.19707833753447426	0.007773950745392257	0.263973623690769	0.006164162521737197
49.494949494949495	0.07102603553674641	0.01720714532188631	0.010507176474489443	0.1330365119906141	0.11703203225167064	0.04558962792396777	0.00418042624525406	0.20304198117963074	0.04712089304735152	0.19707833753447435	0.007773950744253073	0.2639736236907692	0.006164162520654686
50.0	0.07102603553152567	0.017207145319876146	0.010507176472777742	0.13303651199061414	0.11703203225167073	0.0455896279173295	0.004180426244562575	0.2030419811796306	0.047120893043436925	0.1970783375344744	0.007773950743113889	0.2639736236907694	0.006164162519572175
