NON $ % + - . 0 1 2 3 4 5 6 7 8 9 : ; < > ? @
#NON	e	g	j	t	k	f	i	l	a	s	b	u	q	c	o	p	n	h	m	r	d
5.050505050505051	0.19576957683891774	0.1570371525204231	0.1598195082860843	0.16037107357935357	0.2460148018985461	0.012435241357527384	0.1905105419074514	0.24154521579271257	0.1457598276106441	0.13371937585670385	0.18409669193748354	0.012919126891914599	0.008143149338093991	0.011414071484413781	0.23603508641432913	0.012046970770443817	0.18718951575359724	0.004468314319926901	0.2220070797267661	0.009443923974442969	0.11837017817013055
5.555555555555556	0.19652423632353613	0.15798012347534304	0.15727507360782553	0.15924287810571686	0.24671859326044074	0.012066498473597202	0.18903110067417153	0.2423621293971171	0.1449437839844358	0.1325218730444997	0.1831406560459693	0.012673012848199001	0.007976109665417114	0.011102888405762729	0.2376090329799044	0.011696652017100307	0.1857813971412557	0.004361526892602846	0.21903251668588214	0.008890264588357002	0.11697110654916157
6.0606060606060606	0.1970471626032314	0.15867357462308923	0.15564634568791705	0.15849693431530926	0.24720575917994955	0.011853129471947348	0.18805946027996362	0.2429273826753402	0.14440938748679344	0.13175235015190612	0.18250241483200644	0.012528316177457423	0.007877828697830417	0.010921926312814436	0.23870443179674047	0.011492459217633056	0.18484311106724446	0.0042992473800897366	0.2170845643302399	0.00857009663545514	0.11602960224009226
6.565656565656566	0.19740971959344658	0.15917541033632662	0.15459755686840143	0.158000090524873	0.2475433013115827	0.011727477096370842	0.1874169682393331	0.2433189025140595	0.14405791658323108	0.13125401875323564	0.18207388902132704	0.012441595107297183	0.007818744929798562	0.010814954170992663	0.23946630727940152	0.011371657571802467	0.18421511666784834	0.004262013094254788	0.21580801446991876	0.008383777594434101	0.11539854767824906
7.070707070707071	0.1976612110983913	0.15953456480699454	0.15391826456470892	0.15766722956689289	0.24777734114049874	0.011652121602269883	0.18698960818974075	0.24359029735030535	0.14382574230306414	0.13092912187494793	0.1817849219399859	0.012388644113762736	0.007782517602777658	0.010750622478545182	0.23999597926255573	0.011299034498752728	0.18379316879394977	0.004239266271099823	0.21497046650294102	0.00827447233114028	0.11497655216303228
7.575757575757576	0.1978357261750898	0.1597895835541071	0.15347577867740186	0.15744316865965602	0.24793969947467226	0.011606097080075341	0.1867038726951686	0.2437785318094124	0.14367171303803786	0.13071601504262342	0.18158938041268693	0.012355734088126652	0.007759899459491378	0.010711253030357637	0.24036410898154087	0.01125464309419355	0.18350868126600633	0.004225101337165742	0.21442006571837102	0.008209718211631653	0.11469465035132274
8.080808080808081	0.19795685781094263	0.15996963238984113	0.15318595941488808	0.157291752389387	0.24805237147785617	0.011577490767495147	0.1865119647762595	0.24390914173233647	0.1435691119229783	0.13057547159019725	0.18145666964504373	0.01233494524670431	0.007745547879053093	0.01068674975956302	0.24061991153772108	0.011227060664500282	0.18331627856988875	0.0042161301297839425	0.21405766270509088	0.008170927768695182	0.1145063489755678
8.585858585858587	0.19804095230401597	0.16009622353583058	0.15299513299705633	0.1571890888234078	0.2481305825177951	0.011559419533998694	0.1863825636620992	0.24399979450244158	0.14350050481170912	0.13048232482456357	0.18136637134355418	0.012321620095305977	0.007736311147397666	0.010671256399416672	0.24079763611365176	0.01120965398013096	0.1831857906963299	0.004210364595167306	0.2138185143815611	0.00814740589646019	0.11438048858555498
9.090909090909092	0.1980993419177869	0.16018495646338302	0.1528688590235677	0.15711928312418977	0.2481848820694969	0.011547835321757351	0.18629500709053798	0.24406272706822701	0.14345446505393789	0.13042031269748527	0.181304792952379	0.012312969250169399	0.00773029283474741	0.010661318817113664	0.24092110196769895	0.011198511211780702	0.18309707074932283	0.00420661226963323	0.2136603189927929	0.008132958397764602	0.11429626495341459
9.595959595959597	0.19813988747640704	0.16024701148318476	0.15278490845853016	0.1570717022884631	0.24822258509892403	0.011540313488643702	0.18623558296305368	0.2441064220617354	0.14342346750524684	0.13037885877831895	0.18126271588434906	0.012307291085552534	0.007726330287670058	0.010654863768538065	0.24100686799996482	0.011191286941800997	0.18303661218290276	0.004204143922460264	0.21355540468100637	0.008123967744464325	0.11423981626948784
10.101010101010102	0.1981680442263183	0.16029033604401938	0.15272885019988194	0.15703920011684597	0.24824876670615245	0.011535375034541485	0.18619514318771252	0.24413676342226243	0.14340253384598184	0.13035104327425334	0.18123391238836548	0.012303529264365603	0.007723698179846408	0.01065062474054918	0.2410664432970546	0.011186550860295994	0.18299532743967348	0.004202505519201686	0.21348563935706916	0.008118300005752492	0.11420191350729841
10.606060606060607	0.1981875966993468	0.16032054296211382	0.15269127149160447	0.15701695868194085	0.24826694701957827	0.011532103054652966	0.1861675610753119	0.244157831701904	0.1433883592266219	0.1303323181910228	0.18121416581539893	0.012301018134419351	0.007721937321586214	0.010647815771726984	0.24110782072686376	0.011183417219878013	0.1829670870051563	0.004201410089935116	0.21343912871353807	0.00811468390106711	0.11417641633227725
11.111111111111112	0.19820117730609027	0.16034158646946375	0.15266597543779611	0.15700170885078626	0.24827957435388923	0.011529916410729217	0.18614870327515395	0.24417246453527036	0.14337873360728826	0.13031966832728326	0.1812006052158375	0.012299329911365299	0.0077207513822921785	0.010645938416823254	0.24113656357768448	0.011181325513110317	0.18294773182123253	0.004200672643945582	0.2134080242971918	0.008112347146825809	0.11415922293861526
11.616161616161618	0.1982106086490221	0.1603562349536639	0.15264889612049387	0.156991239783203	0.2482883435098582	0.011528447002818626	0.18613578987999635	0.24418262641493552	0.14337218383011077	0.13031110145281313	0.18119128271740387	0.012298189730256214	0.007719949229574449	0.01064467676650793	0.2411565268704874	0.011179921306746728	0.18293444954583735	0.00420017403723735	0.21338717371138338	0.008110823301607803	0.11414760716865317
12.121212121212121	0.19821715928474307	0.16036642635670292	0.15263732595060692	0.1569840422442552	0.2482944341599379	0.011527453584528264	0.18612693121468707	0.24418968423505485	0.14336771686131933	0.13030528349625836	0.18118486565169814	0.012297415864388171	0.007719404133689589	0.010643823788555848	0.2411703930244942	0.011178972777342809	0.18292532137451614	0.004199835313330189	0.21337315711376864	0.008109819202202795	0.1141397420746566
12.626262626262626	0.19822170933251368	0.16037351459644822	0.1526294661492032	0.15697908802766097	0.24829866495624475	0.011526779308840888	0.18612084529554787	0.2441945863714128	0.1433646647521898	0.13030132324935031	0.18118044383900292	0.01229688892502991	0.007719032564919805	0.0106432448136899	0.24118002465001281	0.011178329401653985	0.18291904039677076	0.00419960445443424	0.21336371023260892	0.008109152524849944	0.11413440522943673
13.131313131313131	0.19822486897092995	0.16037844272590754	0.15262411372792523	0.15697567457377307	0.24830160243686056	0.011526319974948364	0.18611665913979566	0.2441979909559009	0.14336257539891262	0.1302986220121992	0.1811773942787486	0.012296528937461856	0.007718778565316944	0.010642850389427172	0.24118671453235435	0.01117789135682573	0.1829147141667464	0.004199446713475572	0.21335732817166833	0.008108706727061196	0.1141307770583467
13.636363636363637	0.1982270637201635	0.16038186726063822	0.15262046140074767	0.1569733210297298	0.24830364280740994	0.011526006021171991	0.18611377709767327	0.24420035541557888	0.14336114352125692	0.13029677644603238	0.18117528991094406	0.012296282424149825	0.007718604497577444	0.010642580815746606	0.2411913600422502	0.01117759211946222	0.18291173222653404	0.004199338620825089	0.21335300799566823	0.008108406741847395	0.11412830674506368
14.141414141414142	0.19822858815532315	0.16038424718358973	0.15261796320169338	0.15697169657333176	0.2483050608183731	0.01152579100310897	0.1861117903904327	0.24420199745085586	0.14336016088919362	0.1302955129141819	0.1811738363217886	0.012296113351210993	0.007718485004122396	0.010642396176822473	0.24119458664005494	0.011177387230922755	0.18290967451806886	0.004199264393322262	0.21335007560870775	0.008108203821828251	0.11412662091198503
14.646464646464647	0.19822964577377272	0.16038590080044943	0.15261625138081758	0.1569705745151801	0.24830604354431576	0.01152564335306334	0.18611041966354544	0.24420313781274458	0.1433594848581062	0.13029464652963652	0.18117283163985784	0.01229599698507381	0.0077184028057716144	0.010642269390686694	0.24119682765032396	0.011177246584811338	0.1829082535563823	0.004199213396027768	0.21334808125823815	0.008108065929352757	0.11412546867703205
15.151515151515152	0.19823038178121738	0.16038704966376913	0.15261507654331824	0.15696979899083763	0.24830672746523233	0.011525541828598202	0.18610947321389198	0.24420393016235073	0.14335901989170502	0.13029405165013885	0.18117213684293215	0.012295916960739093	0.007718346198520996	0.010642182214897076	0.24119838410867386	0.011177149903946672	0.1829072716546105	0.00419917824628527	0.21334672220703255	0.00810797192192012	0.11412467988755678
15.656565656565657	0.19823089243747993	0.16038784748879747	0.15261426941265344	0.1569692628964099	0.24830720334003026	0.01152547195203942	0.18610881952042904	0.24420447996769012	0.1433587001050272	0.13029364284549788	0.1811716562917252	0.01229586185449291	0.007718307188196542	0.010642122207234837	0.24119946471770207	0.011177083363312591	0.18290659300512688	0.004199154003551964	0.21334579479207785	0.008107907654814136	0.11412413934358132
16.161616161616163	0.19823124623242844	0.16038840172845117	0.15261371392042508	0.1569688919355223	0.24830753147723386	0.011525423766855922	0.18610836753520235	0.24420486191739857	0.14335847903199508	0.1302933614536979	0.1811713236213787	0.012295823743099734	0.00771828025996374	0.010642080830283842	0.24120021527253	0.011177037490837429	0.18290612348896731	0.004199137314683207	0.21334516052247796	0.008107863595294687	0.11412376824761199
16.666666666666668	0.19823149309869836	0.16038878700206902	0.15261333094355978	0.15696863496470184	0.2483077613126188	0.011525390491040944	0.18610805464539606	0.24420512740905925	0.1433583267238264	0.13029316744515662	0.18117109308065704	0.01229579746823972	0.007718261647174102	0.010642052254913414	0.24120073693596816	0.011177005814457804	0.1829057982915182	0.004199125750126113	0.21334472578681166	0.00810783330913651	0.11412351300182527
17.171717171717173	0.19823166429615666	0.1603890549086964	0.15261306655646642	0.15696845682076874	0.2483079204657224	0.011525367482340398	0.18610783786486473	0.2442053119827979	0.14335822132063827	0.1302930335184124	0.1811709332028143	0.012295779267220733	0.0077182487676197556	0.010642032496387921	0.2412010996439278	0.011176983914293405	0.18290557287981984	0.004199117758619161	0.21334442730077546	0.008107812449324056	0.11412333719117687
17.67676767676768	0.19823178323089097	0.160389240942127	0.1526128841386546	0.1569683334523513	0.24830803104997676	0.011525351583803713	0.1861076878186618	0.24420544014294748	0.14335814852435752	0.13029294112466014	0.18117082244897476	0.012295766687547848	0.007718239862407176	0.010642018843542012	0.24120135148584865	0.011176968782995098	0.18290541679557615	0.004199112232176806	0.21334422239998405	0.00810779808174428	0.11412321614888635
18.181818181818183	0.19823186729156433	0.16038937242243698	0.15261275592464865	0.15696824646422958	0.24830810919405807	0.011525340394866601	0.1861075820679419	0.2442055307162926	0.14335809731017496	0.13029287619433894	0.18117074433405175	0.012295757831345119	0.007718233591759285	0.010642009234989336	0.24120152946486237	0.011176958134763722	0.18290530675033	0.00419910834063384	0.2133440790371712	0.008107787997218847	0.11412313123891717
18.68686868686869	0.19823192357778624	0.16038946044936	0.15261267073776597	0.15696818841197577	0.24830816149543403	0.011525332947440585	0.18610751153866587	0.24420559135180678	0.14335806323841138	0.1302928330629795	0.18117069218364024	0.012295751934083096	0.007718229414822113	0.010642002839413113	0.24120164861206284	0.011176951047923284	0.18290523332091857	0.00419910574827999	0.21334398439074073	0.008107781309781199	0.11412307497745101
19.191919191919194	0.19823196239933805	0.1603895211350274	0.15261261233572182	0.15696814848441723	0.24830819752883873	0.01152532783488641	0.18610746305188614	0.24420563315296234	0.14335803985945092	0.13029280349982003	0.18117065630532866	0.012295747885119956	0.007718226545856114	0.010641998448905484	0.241201730747111	0.011176946183237809	0.18290518282230225	0.004199103967367814	0.21334391981899492	0.008107776730796906	0.11412303648763311
19.6969696969697	0.19823198893083524	0.160389562558822	0.1526125726208461	0.15696812127381854	0.24830822208579906	0.01152532435482319	0.18610743001865718	0.24420566168699864	0.1433580239549779	0.1302927834022908	0.18117063184956264	0.012295745129713811	0.007718224592329541	0.010641995460314227	0.24120178681099483	0.011176942872019533	0.18290514840998767	0.004199102754237394	0.21334387607261543	0.008107773618148338	0.11412301035852926
20.202020202020204	0.1982320077324072	0.16038959183426957	0.15261254449993722	0.1569681020292893	0.24830823937622076	0.011525321891227493	0.1861074066527808	0.2442056818551304	0.14335801270342063	0.13029276917700655	0.1811706145547496	0.012295743181187532	0.007718223209807566	0.010641993344641283	0.24120182643617874	0.01117694052783153	0.18290512407140538	0.004199101895084861	0.21334384508159876	0.00810777140999251	0.11412299185843919
20.70707070707071	0.19823202136099066	0.16038961291859483	0.15261252418848692	0.15696808815344257	0.2483082516966957	0.011525320112412763	0.18610738980153865	0.24420569638151576	0.14335800458707726	0.13029275890592715	0.18117060208629662	0.012295741776804009	0.007718222212007343	0.010641991817044498	0.24120185497741162	0.011176938835114081	0.18290510652181854	0.004199101274266022	0.2133438226692109	0.008107769811096566	0.1141229784930518
21.212121212121215	0.19823203109101944	0.16038962774953727	0.1526125098615315	0.15696807838230212	0.248308260119011	0.011525318858043553	0.18610737793260718	0.2442057065995264	0.1433579988720448	0.13029275166365137	0.18117059330729487	0.012295740789470551	0.007718221508697039	0.010641990739830545	0.24120187505574847	0.011176937641374715	0.1829050941631729	0.004199100835746677	0.21334380684217505	0.008107768680454795	0.11412296906391405
21.71717171717172	0.19823203820768973	0.16038963823880314	0.15261249974659577	0.15696807147670302	0.24830826563354966	0.011525317972014212	0.1861073695456361	0.2442057138240593	0.1433579948436004	0.13029274655092105	0.18117058710233686	0.012295740095377093	0.007718221011838509	0.0106419899789363	0.24120188925601307	0.01117693679819195	0.18290508542919107	0.004199100524832102	0.21334379568554818	0.008107767882510632	0.1141229624114286
22.222222222222225	0.19823204367090108	0.1603896456632747	0.15261249261861193	0.15696806659759296	0.24830826863252015	0.011525317347235213	0.1861073636219788	0.24420571893437146	0.14335799201381252	0.13029274294740908	0.1811705827173617	0.012295739610131001	0.007718220661270535	0.01064198944239517	0.2412018993059204	0.011176936203685695	0.18290507925870383	0.004199100304070975	0.21334378784596197	0.008107767321913583	0.11412295772799141
22.72727272727273	0.19823204763466004	0.160389651442885	0.15261248708128355	0.1569680628026531	0.24830827149958545	0.011525316861781697	0.18610735901537445	0.24420572291221546	0.1433579898049222	0.1302927401478794	0.18117057930642455	0.012295739227775241	0.007718220388791993	0.010641989025500719	0.24120190712880837	0.011176935741775048	0.18290507445949658	0.0041991001342947054	0.21334378176415492	0.008107766887098179	0.1141229540913692
23.232323232323235	0.19823205003136635	0.16038965581874734	0.15261248289424467	0.15696805993098203	0.24830827483965334	0.011525316494674255	0.18610735552988467	0.2442057259247015	0.14335798811528458	0.130292738031102	0.18117057672516734	0.012295738929089745	0.007718220182695896	0.01064198871023632	0.2412019130514764	0.011176935392477765	0.18290507082795635	0.0041991000091097805	0.21334377717018047	0.00810776655857879	0.11412295134265842
23.73737373737374	0.1982320509537683	0.16038965846005127	0.15261248038728034	0.15696805820333845	0.24830827782278314	0.011525316274696887	0.18610735343433923	0.24420572774255234	0.14335798708435762	0.13029273676340586	0.1811705751716511	0.01229573874044468	0.007718220059044373	0.010641988521320997	0.2412019166255518	0.011176935183209726	0.18290506864344253	0.004199099937288178	0.21334377443440858	0.008107766363089937	0.11412294969987664
24.242424242424242	0.19823205201399682	0.1603896607025868	0.1526124782551748	0.15696805673553102	0.24830827983719753	0.011525316087594273	0.18610735165371917	0.24420572928625778	0.14335798621710785	0.13029273568546976	0.18117057385188146	0.0122957385849676	0.00771821995391098	0.010641988360639228	0.24120191966030327	0.011176935005206433	0.18290506678743673	0.00419909987452035	0.21334377210609204	0.008107766196457221	0.11412294830264247
24.747474747474747	0.19823205269103703	0.16038966211464803	0.1526124769197528	0.15696805581331622	0.24830828108061306	0.011525315970291898	0.18610735053545333	0.24420573025833034	0.14335798567352218	0.13029273501037572	0.18117057302246464	0.012295738487502443	0.007718219887955718	0.010641988259900377	0.24120192157100423	0.01117693489361883	0.18290506562142622	0.004199099835126432	0.21334377065408905	0.008107766092348133	0.11412294742901737
25.252525252525253	0.19823205355780862	0.16038966404664592	0.1526124750952094	0.15696805455225174	0.24830828288674903	0.011525315810014161	0.1861073490064779	0.24420573158831355	0.14335798492849613	0.13029273408792943	0.1811705718882214	0.01229573835315484	0.007718219797814269	0.010641988122253983	0.24120192418510458	0.011176934741155107	0.18290506402702172	0.004199099781685461	0.21334376867186103	0.008107765950303008	0.1141229462356656
25.757575757575758	0.19823205349081935	0.160389663858361	0.15261247528393526	0.15696805467826874	0.24830828267248561	0.011525315826401887	0.18610734916001997	0.24420573145872285	0.14335798500518163	0.1302927341835091	0.1811705720012338	0.01229573836703572	0.0077182198069686665	0.010641988136326589	0.24120192393008488	0.011176934756758235	0.1829050641865171	0.0041990997870422165	0.21334376888711942	0.008107765965338262	0.11412294636164118
26.262626262626263	0.1982320534238301	0.1603896636700761	0.15261247547266113	0.15696805480428572	0.24830828245822223	0.011525315842789614	0.18610734931356204	0.24420573132913215	0.1433579850818671	0.13029273427908875	0.1811705721142462	0.0122957383809166	0.007718219816123064	0.010641988150399195	0.24120192367506516	0.011176934772361362	0.1829050643460125	0.004199099792398972	0.21334376910237782	0.008107765980373518	0.11412294648761674
26.767676767676768	0.19823205337183902	0.16038966353639275	0.15261247560634136	0.15696805489366888	0.24830828231472277	0.011525315854402604	0.18610734942244744	0.24420573123711223	0.14335798513607376	0.1302927343467901	0.1811705721944145	0.012295738390681136	0.007718219822611997	0.010641988160371624	0.24120192349400818	0.011176934783417927	0.18290506445913698	0.0041990997962214754	0.21334376925459342	0.008107765991012844	0.11412294657678795
27.272727272727273	0.19823205334102792	0.16038966347981595	0.15261247566228792	0.15696805493131885	0.24830828227115387	0.01152531585927286	0.18610734946827015	0.24420573119814856	0.14335798515853665	0.13029273437512254	0.18117057222820138	0.012295738394632699	0.007718219825336844	0.010641988164553919	0.241201923417399	0.011176934788053983	0.182905064506778	0.004199099797877357	0.21334376931778198	0.008107765995444379	0.1141229466139852
27.77777777777778	0.19823205331021684	0.16038966342323915	0.15261247571823447	0.15696805496896885	0.24830828222758497	0.011525315864143118	0.18610734951409286	0.2442057311591849	0.14335798518099951	0.13029273440345499	0.1811705722619883	0.012295738398584262	0.007718219828061692	0.010641988168736212	0.2412019233407898	0.011176934792690038	0.18290506455441896	0.004199099799533238	0.21334376938097055	0.008107765999875914	0.11412294665118243
28.282828282828284	0.19823205327940577	0.16038966336666236	0.15261247577418102	0.1569680550066188	0.2483082821840161	0.011525315869013375	0.18610734955991556	0.24420573112022123	0.14335798520346238	0.13029273443178746	0.18117057229577518	0.012295738402535825	0.00771821983078654	0.010641988172918506	0.2412019232641806	0.011176934797326094	0.18290506460205996	0.00419909980118912	0.21334376944415911	0.008107766004307449	0.11412294668837968
28.78787878787879	0.1982320532485947	0.16038966331008556	0.15261247583012758	0.1569680550442688	0.2483082821404472	0.011525315873883632	0.1861073496057383	0.24420573108125757	0.14335798522592524	0.1302927344601199	0.1811705723295621	0.012295738406487388	0.007718219833511388	0.010641988177100799	0.24120192318757142	0.011176934801962149	0.18290506464970097	0.004199099802845001	0.21334376950734768	0.008107766008738984	0.11412294672557692
29.292929292929294	0.1982320532177836	0.16038966325350876	0.15261247588607413	0.15696805508191877	0.24830828209687833	0.011525315878753889	0.186107349651561	0.2442057310422939	0.1433579852483881	0.13029273448845236	0.181170572363349	0.01229573841043895	0.007718219836236236	0.010641988181283094	0.24120192311096222	0.011176934806598204	0.18290506469734194	0.004199099804500883	0.21334376957053625	0.008107766013170519	0.11412294676277417
29.7979797979798	0.1982320531874926	0.16038966319793696	0.15261247594102226	0.15696805511889864	0.2483082820541347	0.011525315883537314	0.18610734969656784	0.24420573100402232	0.14335798527044957	0.13029273451627912	0.18117057239653467	0.012295738414319595	0.007718219838912526	0.010641988185390822	0.24120192303571403	0.011176934811151598	0.18290506474413493	0.004199099806127426	0.2133437696325931	0.008107766017522843	0.1141229467993066
30.303030303030305	0.19823205317716244	0.16038966318093806	0.15261247595765104	0.15696805513015932	0.2483082820430646	0.01152531588498811	0.1861073497102607	0.24420573099231335	0.1433579852771046	0.13029273452469833	0.18117057240664533	0.012295738415478409	0.007718219839725182	0.010641988186636699	0.24120192301270027	0.011176934812532407	0.18290506475838103	0.004199099806627946	0.21334376965121477	0.008107766018835031	0.11412294681032312
30.80808080808081	0.19823205316683226	0.16038966316393913	0.15261247597427985	0.15696805514141998	0.2483082820319945	0.011525315886438906	0.1861073497239535	0.24420573098060439	0.14335798528375968	0.13029273453311754	0.18117057241675597	0.012295738416637223	0.007718219840537837	0.010641988187882576	0.24120192298968648	0.011176934813913216	0.18290506477262714	0.004199099807128467	0.21334376966983642	0.00810776602014722	0.11412294682133964
31.313131313131315	0.1982320531565021	0.16038966314694023	0.15261247599090863	0.15696805515268064	0.24830828202092445	0.011525315887889704	0.18610734973764637	0.24420573096889542	0.1433579852904147	0.13029273454153673	0.1811705724268666	0.012295738417796038	0.007718219841350493	0.010641988189128452	0.2412019229666727	0.011176934815294024	0.18290506478687327	0.004199099807628987	0.21334376968845808	0.008107766021459406	0.11412294683235616
31.81818181818182	0.19823205314617195	0.1603896631299413	0.1526124760075374	0.15696805516394133	0.24830828200985436	0.0115253158893405	0.18610734975133922	0.24420573095718645	0.14335798529706975	0.13029273454995594	0.18117057243697726	0.012295738418954852	0.007718219842163148	0.010641988190374329	0.24120192294365894	0.011176934816674833	0.18290506480111937	0.004199099808129507	0.21334376970707972	0.008107766022771594	0.11412294684337268
32.323232323232325	0.19823205313584177	0.16038966311294237	0.1526124760241662	0.156968055175202	0.24830828199878427	0.011525315890791296	0.18610734976503204	0.24420573094547748	0.1433579853037248	0.13029273455837512	0.1811705724470879	0.012295738420113667	0.007718219842975804	0.010641988191620206	0.24120192292064516	0.011176934818055642	0.18290506481536548	0.004199099808630028	0.21334376972570138	0.008107766024083782	0.1141229468543892
32.82828282828283	0.19823205312551162	0.16038966309594346	0.15261247604079498	0.15696805518646265	0.2483082819877142	0.011525315892242094	0.1861073497787249	0.2442057309337685	0.14335798531037985	0.13029273456679433	0.18117057245719853	0.012295738421272481	0.0077182198437884585	0.010641988192866082	0.24120192289763137	0.011176934819436449	0.18290506482961158	0.0041990998091305486	0.21334376974432304	0.00810776602539597	0.11412294686540572
33.333333333333336	0.1982320531214314	0.1603896630892487	0.15261247604733852	0.1569680551908959	0.2483082819833759	0.011525315892813099	0.18610734978411533	0.2442057309291571	0.14335798531299862	0.13029273457010723	0.1811705724611792	0.012295738421728365	0.007718219844108331	0.010641988193356435	0.24120192288856787	0.011176934819979901	0.18290506483522012	0.00419909980932764	0.2133437697516456	0.00810776602591221	0.11412294686973946
33.83838383838384	0.19823205312092482	0.16038966308844563	0.15261247604811556	0.15696805519142543	0.24830828198288668	0.011525315892881059	0.18610734978475865	0.24420573092860393	0.1433579853133095	0.13029273457050045	0.1811705724616549	0.012295738421782328	0.007718219844146441	0.010641988193414796	0.2412019228874808	0.011176934820044573	0.1829050648358899	0.0041990998093512375	0.21334376975250757	0.008107766025973344	0.11412294687025214
34.343434343434346	0.19823205312041822	0.16038966308764258	0.1526124760488926	0.15696805519195495	0.2483082819823975	0.01152531589294902	0.18610734978540194	0.24420573092805076	0.14335798531362043	0.1302927345708937	0.1811705724621306	0.012295738421836292	0.0077182198441845505	0.01064198819347316	0.24120192288639372	0.011176934820109246	0.18290506483655966	0.004199099809374835	0.21334376975336955	0.008107766026034477	0.1141229468707648
34.84848484848485	0.19823205311991163	0.1603896630868395	0.15261247604966965	0.1569680551924845	0.24830828198190827	0.01152531589301698	0.18610734978604526	0.2442057309274976	0.14335798531393132	0.1302927345712869	0.18117057246260632	0.012295738421890256	0.007718219844222661	0.01064198819353152	0.24120192288530665	0.011176934820173918	0.18290506483722946	0.004199099809398432	0.2133437697542315	0.00810776602609561	0.11412294687127747
