,,,Slide ID,a,d,b,c
,,,Antibody Name,a,d,b,c
,,,HUGO ID,a,d,b,c
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,22.72727272727273,0.011116392349529708,0.07015772207451065,0.046949173644854146,0.04159735303768054
C1,no,Insulin,23.232323232323235,0.011116350680391754,0.0701575244598122,0.04694906526680096,0.0415972214751825
C1,no,Insulin,23.73737373737374,0.011116319765424697,0.07015737779889615,0.046948984702052624,0.041597123813429525
C1,no,Insulin,24.242424242424242,0.011116296532851561,0.07015726743442588,0.046948923655619805,0.04159705025079806
C1,no,Insulin,24.747474747474747,0.011116278505702203,0.07015718136836128,0.046948874830696666,0.04159699267774547
C1,no,Insulin,25.252525252525253,0.011116264897440062,0.07015711541308993,0.0469488346268657,0.04159694808436137
C1,no,Insulin,25.757575757575758,0.01111625403504803,0.07015706520075368,0.0469488107901026,0.041596915283170555
C1,no,Insulin,26.262626262626263,0.011116246091393393,0.07015702800998641,0.0469487917609322,0.04159689075458392
C1,no,Insulin,26.767676767676768,0.011116240150997594,0.07015699922968896,0.046948774243349416,0.04159687129889523
C1,no,Insulin,27.272727272727273,0.011116235471414127,0.07015697708126559,0.04694876222277585,0.04159685657477947
C1,no,Insulin,27.77777777777778,0.01111623180400738,0.07015695997290876,0.046948753649978664,0.04159684532243796
C1,no,Insulin,28.282828282828284,0.011116229091725561,0.07015694735044171,0.046948747412943595,0.04159683703554152
C1,no,Insulin,28.78787878787879,0.01111622701616871,0.07015693767311164,0.046948742578790406,0.04159683067331174
C1,no,Insulin,29.292929292929294,0.011116225563077124,0.07015693086319749,0.046948739076120974,0.04159682617911078
C1,no,Insulin,29.7979797979798,0.01111622426890172,0.07015692478173846,0.04694873590104297,0.04159682215762808
C1,no,Insulin,30.303030303030305,0.011116223333044845,0.07015692036540322,0.046948733541684814,0.041596819228131396
C1,no,Insulin,30.80808080808081,0.011116222790586579,0.07015691777897624,0.04694873208392106,0.0415968174995661
C1,no,Insulin,31.313131313131315,0.011116222307823614,0.07015691548624929,0.04694873081739116,0.041596815971648264
C1,no,Insulin,31.81818181818182,0.011116221959914087,0.07015691383321397,0.04694872990208566,0.04159681486966627
C1,no,Insulin,32.323232323232325,0.011116221799148906,0.0701569130605923,0.04694872944931722,0.04159681435036343
C1,no,Insulin,32.82828282828283,0.01111622145913464,0.07015691143996076,0.046948728537420416,0.041596813267514014
C1,no,Insulin,33.333333333333336,0.011116221501979624,0.07015691164130146,0.04694872864254865,0.041596813400654103
C1,no,Insulin,33.83838383838384,0.011116221544824606,0.07015691184264215,0.04694872874767689,0.041596813533794186
C1,no,Insulin,34.343434343434346,0.011116221569094507,0.07015691195699818,0.046948728808265665,0.041596813609563785
C1,no,Insulin,34.84848484848485,0.011116221583140651,0.07015691202347771,0.04694872884433987,0.04159681365375659
C1,no,Insulin,35.35353535353536,0.011116221597186797,0.07015691208995724,0.04694872888041408,0.04159681369794938
C1,no,Insulin,35.85858585858586,0.011116221611232944,0.07015691215643678,0.04694872891648828,0.041596813742142184
C1,no,Insulin,36.36363636363637,0.01111622162527909,0.07015691222291631,0.04694872895256248,0.04159681378633499
C1,no,Insulin,36.86868686868687,0.011116221639325236,0.07015691228939584,0.04694872898863669,0.04159681383052778
C1,no,Insulin,37.37373737373738,0.011116221653371382,0.07015691235587537,0.046948729024710895,0.041596813874720584
C1,no,Insulin,37.87878787878788,0.011116221663761817,0.07015691240506704,0.046948729051445315,0.04159681390742818
C1,no,Insulin,38.38383838383839,0.01111622166839809,0.07015691242704726,0.04694872906347869,0.041596813922057815
C1,no,Insulin,38.88888888888889,0.01111622167303436,0.07015691244902747,0.04694872907551206,0.04159681393668745
C1,no,Insulin,39.3939393939394,0.011116221677670632,0.07015691247100768,0.04694872908754544,0.04159681395131709
C1,no,Insulin,39.8989898989899,0.011116221682306903,0.0701569124929879,0.04694872909957881,0.04159681396594672
C1,no,Insulin,40.40404040404041,0.011116221686943173,0.07015691251496811,0.046948729111612186,0.04159681398057636
C1,no,Insulin,40.909090909090914,0.011116221691579446,0.07015691253694833,0.04694872912364556,0.041596813995206
C1,no,Insulin,41.41414141414142,0.011116221695638175,0.07015691255619054,0.046948729134180175,0.0415968140080133
C1,no,Insulin,41.919191919191924,0.011116221695899145,0.07015691255742831,0.04694872913485931,0.04159681400883739
C1,no,Insulin,42.42424242424243,0.011116221696160115,0.07015691255866607,0.04694872913553846,0.04159681400966149
C1,no,Insulin,42.929292929292934,0.011116221696421085,0.07015691255990383,0.046948729136217594,0.04159681401048558
C1,no,Insulin,43.43434343434344,0.011116221696682053,0.0701569125611416,0.04694872913689673,0.04159681401130967
C1,no,Insulin,43.939393939393945,0.011116221696943023,0.07015691256237937,0.046948729137575876,0.04159681401213376
C1,no,Insulin,44.44444444444445,0.011116221697203993,0.07015691256361713,0.04694872913825501,0.04159681401295785
C1,no,Insulin,44.949494949494955,0.011116221697464963,0.07015691256485489,0.04694872913893415,0.041596814013781944
C1,no,Insulin,45.45454545454546,0.011116221697725932,0.07015691256609266,0.04694872913961329,0.04159681401460604
C1,no,Insulin,45.959595959595966,0.011116221697986902,0.07015691256733042,0.04694872914029243,0.04159681401543013
C1,no,Insulin,46.46464646464647,0.011116221698247872,0.07015691256856818,0.04694872914097157,0.04159681401625422
C1,no,Insulin,46.969696969696976,0.011116221698508842,0.07015691256980595,0.04694872914165071,0.041596814017078314
C1,no,Insulin,47.47474747474748,0.01111622169876981,0.07015691257104371,0.04694872914232985,0.041596814017902405
C1,no,Insulin,47.979797979797986,0.01111622169903078,0.07015691257228147,0.04694872914300899,0.041596814018726495
C1,no,Insulin,48.484848484848484,0.01111622169929175,0.07015691257351925,0.046948729143688125,0.04159681401955059
C1,no,Insulin,48.98989898989899,0.01111622169955272,0.07015691257475701,0.04694872914436727,0.041596814020374684
C1,no,Insulin,49.494949494949495,0.011116221699813689,0.07015691257599477,0.04694872914504641,0.041596814021198775
C1,no,Insulin,50.0,0.011116221700074659,0.07015691257723254,0.046948729145725544,0.041596814022022865
