NON $ % + -
#NON	c	d	b	a
36.86868686868687	0.09538455946070835	0.12532500256032197	0.03468394108570982	0.19034525548558984
37.37373737373738	0.09538455945734724	0.12532500256952955	0.034683941088745965	0.19034525550030995
37.87878787878788	0.09538455945398612	0.1253250025787371	0.03468394109178211	0.19034525551503004
38.38383838383839	0.095384559450625	0.12532500258794468	0.03468394109481825	0.19034525552975015
38.88888888888889	0.09538455944726387	0.12532500259715226	0.0346839410978544	0.19034525554447027
39.3939393939394	0.09538455944390276	0.12532500260635984	0.03468394110089055	0.19034525555919038
39.8989898989899	0.09538455944054164	0.1253250026155674	0.034683941103926696	0.1903452555739105
40.40404040404041	0.09538455943718052	0.12532500262477497	0.034683941106962844	0.1903452555886306
40.909090909090914	0.0953845594338194	0.12532500263398255	0.034683941109998985	0.1903452556033507
41.41414141414142	0.09538455943045829	0.12532500264319013	0.03468394111303513	0.1903452556180708
41.919191919191924	0.09538455942709716	0.12532500265239768	0.03468394111607128	0.19034525563279092
42.42424242424243	0.09538455942373604	0.12532500266160526	0.03468394111910743	0.19034525564751104
42.929292929292934	0.09538455942037492	0.12532500267081284	0.03468394112214357	0.19034525566223115
43.43434343434344	0.0953845594170138	0.1253250026800204	0.03468394112517972	0.19034525567695124
43.939393939393945	0.09538455941365269	0.12532500268922797	0.034683941128215864	0.19034525569167135
44.44444444444445	0.09538455941029157	0.12532500269843555	0.03468394113125201	0.19034525570639146
44.949494949494955	0.09538455940693046	0.12532500270764313	0.03468394113428816	0.19034525572111158
45.45454545454546	0.09538455940356932	0.12532500271685068	0.0346839411373243	0.1903452557358317
45.959595959595966	0.09538455940020821	0.12532500272605826	0.03468394114036045	0.19034525575055178
46.46464646464647	0.09538455939684709	0.12532500273526584	0.034683941143396596	0.1903452557652719
46.969696969696976	0.09538455939348597	0.12532500274447342	0.034683941146432744	0.190345255779992
47.47474747474748	0.09538455939012486	0.12532500275368097	0.03468394114946889	0.19034525579471212
47.979797979797986	0.09538455938676374	0.12532500276288855	0.03468394115250503	0.19034525580943223
48.484848484848484	0.09538455938340261	0.12532500277209613	0.03468394115554118	0.19034525582415235
48.98989898989899	0.09538455938004149	0.12532500278130368	0.03468394115857733	0.19034525583887243
49.494949494949495	0.09538455937743813	0.12532500278843547	0.03468394116092996	0.19034525585027395
50.0	0.09538455937710501	0.12532500278934808	0.03468394116123475	0.19034525585173293
