NON $ % + -
#NON	d	b	a	c
0.0	0.13632641982740068	0.9308005644684842	0.7219493668315362	0.2292826828605118
0.5050505050505051	0.192943098990967	0.39726401004808254	0.4595160869344311	0.23507588143120617
1.0101010101010102	0.2139056477025171	0.24453662819782745	0.3348979561946611	0.20932117602699898
1.5151515151515151	0.21798303541256825	0.19759382998230382	0.2719793126487162	0.1912498878506427
2.0202020202020203	0.21684189086744393	0.18337780046756533	0.23983670721995476	0.18329941046984505
2.5252525252525255	0.2152199689299017	0.1797087604129291	0.22385072686243895	0.18090209287924708
3.0303030303030303	0.21425361605116863	0.17921641356465434	0.21624608045584645	0.18064528808907396
3.5353535353535355	0.21386280894114104	0.17947669049889	0.21280411847808692	0.18094649920818115
4.040404040404041	0.21377528966420284	0.17978314447920934	0.21132449775910597	0.18126245094766424
4.545454545454546	0.21380285953314468	0.17999003559022098	0.21072229484021912	0.1814741589170149
5.050505050505051	0.21385494323859333	0.1801057634417987	0.21049204312337094	0.18159319639100022
5.555555555555556	0.21389907633692565	0.18016401950284103	0.2104107595863676	0.18165356626907364
6.0606060606060606	0.21392883563870715	0.18019123451469812	0.21038530441208592	0.18168198924828663
6.565656565656566	0.21394664627428786	0.18020318246353603	0.21037901345289794	0.18169456769714154
7.070707070707071	0.21395650972395971	0.1802081307950458	0.21037843609390688	0.18169982171030444
