,,,Slide ID,a,b,c,d
,,,Antibody Name,a,b,c,d
,,,HUGO ID,a,b,c,d
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,0.0,0.7686051324755112,0.5014599890568554,0.29694535477619344,0.870113402121187
C1,no,Insulin,0.5050505050505051,0.5375573602008346,0.2772358506468423,0.22500346794572604,0.39210611811748575
C1,no,Insulin,1.0101010101010102,0.39744345237772455,0.1972317228399086,0.19196780161957333,0.26723584398905165
C1,no,Insulin,1.5151515151515151,0.3140627275066443,0.1667503194723276,0.17600830961727948,0.2313365842464511
C1,no,Insulin,2.0202020202020203,0.26553361547802645,0.15429636799191498,0.16806439870555132,0.21948830993651763
C1,no,Insulin,2.5252525252525255,0.2377945805183997,0.14886453254515247,0.16404424704086404,0.2149345457420937
C1,no,Insulin,3.0303030303030303,0.22214069913996376,0.14636423598312917,0.16199165131171103,0.21294906956388954
C1,no,Insulin,3.5353535353535355,0.2133832106664195,0.1451663355653748,0.1609387426805862,0.21200967158020692
C1,no,Insulin,4.040404040404041,0.2085128596361329,0.14457644219238652,0.16039732313117977,0.21154489453656203
C1,no,Insulin,4.545454545454546,0.20581561798809692,0.14428073633339117,0.160118566835599,0.21130979518206064
C1,no,Insulin,5.050505050505051,0.20432650484466847,0.1441308424347211,0.15997495216635646,0.21118962985051132
C1,no,Insulin,5.555555555555556,0.2035063841277292,0.14405434251046703,0.15990093743848874,0.21112791755281246
C1,no,Insulin,6.0606060606060606,0.20305560003519554,0.14401513852700523,0.15986278467884524,0.2110961554805303
C1,no,Insulin,6.565656565656566,0.20280825420206364,0.1439949993009953,0.15984311739631477,0.21107979300073457
C1,no,Insulin,7.070707070707071,0.20267273493384488,0.14398463817069637,0.1598329782471706,0.2110713600484839
C1,no,Insulin,7.575757575757576,0.20259858402301256,0.14397930319161728,0.15982775111919043,0.21106701308031192
C1,no,Insulin,8.080808080808081,0.20255805984002384,0.1439765546809003,0.15982505622582432,0.21106477207665342
C1,no,Insulin,8.585858585858587,0.20253593736028982,0.1439751382756987,0.15982366684149713,0.21106361674142918
C1,no,Insulin,9.090909090909092,0.20252387019395457,0.14397440800140282,0.15982295032944335,0.21106302089743698
C1,no,Insulin,9.595959595959597,0.20251730013543157,0.14397403204234258,0.1598225813962843,0.21106271403643753
C1,no,Insulin,10.101010101010102,0.20251372307874807,0.14397383811542555,0.1598223910582767,0.21106255591880702
C1,no,Insulin,10.606060606060607,0.20251177690646976,0.14397373808480607,0.15982229289223854,0.21106247411033674
C1,no,Insulin,11.111111111111112,0.20251072116344024,0.14397368669902544,0.15982224242859272,0.2110624324023833
C1,no,Insulin,11.616161616161618,0.2025101466916168,0.14397366004259268,0.15982221629754684,0.21106241057761366
C1,no,Insulin,12.121212121212121,0.20250983469098308,0.14397364630677778,0.15982220280347412,0.21106239911555771
C1,no,Insulin,12.626262626262626,0.20250966591758449,0.14397363925620255,0.1598221958660078,0.2110623941589995
C1,no,Insulin,13.131313131313131,0.2025095736230335,0.14397363550957445,0.15982219222701302,0.21106239161636764
C1,no,Insulin,13.636363636363637,0.20250952209361828,0.1439736335060517,0.15982219026755398,0.21106238886376877
C1,no,Insulin,14.141414141414142,0.20250949527644388,0.14397363257664755,0.15982218931801032,0.21106238716448586
C1,no,Insulin,14.646464646464647,0.2025094809295212,0.14397363208972322,0.1598221888441369,0.21106238769899216
C1,no,Insulin,15.151515151515152,0.2025094732673398,0.14397363183606274,0.15982218860326036,0.21106238771516056
C1,no,Insulin,15.656565656565657,0.2025094686361839,0.14397363169320207,0.1598221884617993,0.2110623873401207
C1,no,Insulin,16.161616161616163,0.20250946549932672,0.14397363159774046,0.15982218836763878,0.21106238713203612
C1,no,Insulin,16.666666666666668,0.20250946431799197,0.14397363156592646,0.1598221883363564,0.21106238716543801
C1,no,Insulin,17.171717171717173,0.20250946330679034,0.1439736315377645,0.1598221883086323,0.211062387151199
C1,no,Insulin,17.67676767676768,0.20250946302108155,0.14397363153191667,0.15982218830291836,0.21106238717925443
C1,no,Insulin,18.181818181818183,0.20250946270696404,0.143973631526259,0.15982218829742006,0.2110623872276603
C1,no,Insulin,18.68686868686869,0.20250946311576248,0.1439736315394073,0.1598221883103814,0.2110623872507666
C1,no,Insulin,19.191919191919194,0.20250946352456092,0.1439736315525556,0.15982218832334272,0.21106238727387291
C1,no,Insulin,19.6969696969697,0.20250946361080543,0.14397363155522544,0.15982218832597178,0.2110623872777911
C1,no,Insulin,20.202020202020204,0.20250946366925252,0.14397363155699228,0.15982218832771045,0.2110623872800557
C1,no,Insulin,20.70707070707071,0.20250946372769957,0.1439736315587591,0.15982218832944908,0.21106238728232027
C1,no,Insulin,21.212121212121215,0.20250946378614665,0.14397363156052595,0.15982218833118772,0.21106238728458487
C1,no,Insulin,21.71717171717172,0.20250946384459373,0.1439736315622928,0.15982218833292638,0.21106238728684945
C1,no,Insulin,22.222222222222225,0.2025094639030408,0.1439736315640596,0.15982218833466502,0.21106238728911403
C1,no,Insulin,22.72727272727273,0.2025094639614879,0.14397363156582643,0.15982218833640366,0.21106238729137863
C1,no,Insulin,23.232323232323235,0.20250946401993497,0.14397363156759327,0.15982218833814232,0.2110623872936432
C1,no,Insulin,23.73737373737374,0.20250946407838205,0.1439736315693601,0.15982218833988096,0.2110623872959078
C1,no,Insulin,24.242424242424242,0.20250946412792872,0.1439736315708552,0.15982218834135214,0.21106238729781415
C1,no,Insulin,24.747474747474747,0.20250946413627918,0.14397363157109244,0.15982218834158538,0.21106238729806248
C1,no,Insulin,25.252525252525253,0.20250946414462964,0.1439736315713297,0.1598221883418186,0.2110623872983108
