NON $ % + -
#NON	d	b	a	c
23.232323232323235	0.16073604932220717	0.11295229924281883	0.20685293093176507	0.18912770727284897
23.73737373737374	0.16073604796877025	0.1129522985357807	0.20685292940391897	0.18912770705206072
24.242424242424242	0.16073604726549048	0.11295229815222393	0.20685292861070093	0.18912770697129233
24.747474747474747	0.1607360460079584	0.11295229745306408	0.20685292719276957	0.18912770685672697
25.252525252525253	0.1607360463018098	0.11295229760752719	0.20685292752460394	0.18912770690069913
25.757575757575758	0.16073604659566115	0.1129522977619903	0.20685292785643827	0.1891277069446713
26.262626262626263	0.1607360468895125	0.1129522979164534	0.20685292818827264	0.18912770698864342
26.767676767676768	0.1607360469765933	0.11295229795833958	0.20685292828674176	0.18912770701124657
27.272727272727273	0.16073604704506553	0.11295229799009425	0.2068529283642089	0.18912770703192655
27.77777777777778	0.16073604711353776	0.11295229802184893	0.20685292844167605	0.18912770705260654
28.282828282828284	0.16073604718201	0.11295229805360361	0.2068529285191432	0.18912770707328652
28.78787878787879	0.16073604725048224	0.11295229808535828	0.20685292859661034	0.1891277070939665
29.292929292929294	0.16073604731895447	0.11295229811711296	0.20685292867407748	0.18912770711464652
29.7979797979798	0.1607360473874267	0.11295229814886763	0.20685292875154462	0.1891277071353265
30.303030303030305	0.16073604745589892	0.11295229818062232	0.20685292882901177	0.1891277071560065
30.80808080808081	0.16073604752437118	0.112952298212377	0.2068529289064789	0.18912770717668648
31.313131313131315	0.16073604754048232	0.11295229821952382	0.20685292892471654	0.18912770718236369
31.81818181818182	0.16073604755633808	0.11295229822655062	0.20685292894266524	0.1891277071879677
32.323232323232325	0.16073604757219384	0.11295229823357743	0.2068529289606139	0.18912770719357172
32.82828282828283	0.1607360475880496	0.11295229824060422	0.2068529289785626	0.18912770719917574
33.333333333333336	0.16073604760390536	0.11295229824763102	0.2068529289965113	0.18912770720477975
33.83838383838384	0.16073604761976112	0.11295229825465782	0.20685292901446	0.18912770721038377
34.343434343434346	0.1607360476356169	0.11295229826168461	0.2068529290324087	0.1891277072159878
34.84848484848485	0.16073604765147267	0.1129522982687114	0.2068529290503574	0.1891277072215918
35.35353535353536	0.1607360476662217	0.11295229827524739	0.2068529290670533	0.18912770722680558
35.85858585858586	0.1607360476668872	0.11295229827553738	0.20685292906780672	0.1891277072270533
36.36363636363637	0.1607360476675527	0.11295229827582737	0.20685292906856018	0.18912770722730105
36.86868686868687	0.16073604766821817	0.11295229827611736	0.2068529290693136	0.18912770722754876
37.37373737373738	0.16073604766888366	0.11295229827640736	0.20685292907006705	0.1891277072277965
37.87878787878788	0.16073604766954916	0.11295229827669735	0.20685292907082048	0.18912770722804423
38.38383838383839	0.16073604767021465	0.11295229827698734	0.2068529290715739	0.18912770722829197
38.88888888888889	0.16073604767088012	0.11295229827727733	0.20685292907232736	0.1891277072285397
39.3939393939394	0.16073604767154562	0.11295229827756734	0.20685292907308078	0.18912770722878744
39.8989898989899	0.1607360476722111	0.11295229827785733	0.2068529290738342	0.18912770722903516
40.40404040404041	0.1607360476728766	0.11295229827814732	0.20685292907458766	0.1891277072292829
40.909090909090914	0.16073604767354208	0.11295229827843731	0.20685292907534109	0.18912770722953062
41.41414141414142	0.16073604767420757	0.1129522982787273	0.20685292907609454	0.18912770722977834
41.919191919191924	0.16073604767487307	0.1129522982790173	0.20685292907684796	0.1891277072300261
42.42424242424243	0.16073604767553853	0.11295229827930729	0.2068529290776014	0.1891277072302738
42.929292929292934	0.16073604767620403	0.11295229827959728	0.20685292907835484	0.18912770723052155
43.43434343434344	0.16073604767686953	0.11295229827988727	0.20685292907910827	0.18912770723076927
43.939393939393945	0.16073604767753502	0.11295229828017726	0.2068529290798617	0.18912770723101702
44.44444444444445	0.1607360476782005	0.11295229828046727	0.20685292908061514	0.18912770723126474
44.949494949494955	0.16073604767886598	0.11295229828075726	0.20685292908136857	0.18912770723151248
45.45454545454546	0.16073604767953148	0.11295229828104725	0.20685292908212202	0.1891277072317602
45.959595959595966	0.16073604768019698	0.11295229828133724	0.20685292908287545	0.18912770723200795
46.46464646464647	0.16073604768086244	0.11295229828162723	0.20685292908362887	0.18912770723225567
46.969696969696976	0.16073604768152794	0.11295229828191723	0.20685292908438233	0.1891277072325034
47.47474747474748	0.16073604768219343	0.11295229828220722	0.20685292908513575	0.18912770723275113
47.979797979797986	0.1607360476828589	0.11295229828249721	0.20685292908588918	0.18912770723299888
48.484848484848484	0.1607360476835244	0.1129522982827872	0.20685292908664263	0.1891277072332466
48.98989898989899	0.1607360476841899	0.11295229828307721	0.20685292908739605	0.18912770723349434
49.494949494949495	0.1607360476848554	0.1129522982833672	0.20685292908814948	0.18912770723374206
50.0	0.16073604768552086	0.11295229828365719	0.20685292908890293	0.1891277072339898
