Networkname,Timepoints,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_6_14_10_2018_15_48.sif,Namespace(dir='100'),1,20,4,11,0.2,0.08333333333333333,0.5833333333333334,0.45833333333333337,-0.11359236684941297
