Networkname,Nodes,Bin_method,Learn_method,Timepoints,Runtime_in_sec.,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC,Mean_BACC,Mean_MCC
Gold_5_16_10_2018_14_43.sif,5,KM3,BESTFIT,100,1,2,13,2,8,0.5,0.2,0.6,0.3,0.0890870806374748
Gold_6_16_10_2018_14_43.sif,6,KM3,BESTFIT,100,1,1,21,5,9,0.16666666666666666,0.1,0.6111111111111112,0.3055555555555556,-0.11094003924504582
Gold_4_16_10_2018_14_43.sif,4,KM3,BESTFIT,100,1,2,9,0,5,0.16666666666666666,0.1,0.6111111111111112,0.3055555555555556,-0.11094003924504582
,,,,,,,,,,,,,,,0.3027777777777778,-0.010926479303785513
