NON $ % + - .
#NON	b	a	d	c	e
30.80808080808081	0.03176571728316367	0.16382036537683237	0.12304503388133976	0.11191823823672574	0.13246099873822922
31.313131313131315	0.031765717283138026	0.16382036537686406	0.12304503388129613	0.11191823823827342	0.13246099873817316
31.81818181818182	0.03176571728311238	0.1638203653768958	0.12304503388125251	0.11191823823982111	0.13246099873811706
32.323232323232325	0.03176571728308673	0.16382036537692748	0.12304503388120888	0.11191823824136879	0.132460998738061
32.82828282828283	0.03176571728306108	0.1638203653769592	0.12304503388116526	0.11191823824291648	0.1324609987380049
33.333333333333336	0.031765717283035434	0.1638203653769909	0.12304503388112165	0.11191823824446417	0.13246099873794884
33.83838383838384	0.03176571728300979	0.16382036537702263	0.12304503388107801	0.11191823824601185	0.13246099873789274
34.343434343434346	0.031765717282984135	0.16382036537705436	0.1230450338810344	0.11191823824755955	0.13246099873783668
34.84848484848485	0.03176571728295849	0.16382036537708605	0.12304503388099078	0.11191823824910724	0.13246099873778058
35.35353535353536	0.03176571728293284	0.16382036537711778	0.12304503388094715	0.11191823825065492	0.13246099873772452
35.85858585858586	0.0317657172829072	0.16382036537714947	0.12304503388090353	0.11191823825220261	0.13246099873766845
36.36363636363637	0.03176571728288154	0.1638203653771812	0.12304503388085991	0.11191823825375029	0.13246099873761236
36.86868686868687	0.0317657172828559	0.1638203653772129	0.12304503388081628	0.11191823825529798	0.1324609987375563
37.37373737373738	0.03176571728283025	0.16382036537724462	0.12304503388077266	0.11191823825684567	0.1324609987375002
37.87878787878788	0.031765717282804605	0.16382036537727632	0.12304503388072903	0.11191823825839335	0.13246099873744413
38.38383838383839	0.03176571728277896	0.16382036537730804	0.12304503388068541	0.11191823825994104	0.13246099873738804
38.88888888888889	0.031765717282753306	0.16382036537733974	0.1230450338806418	0.11191823826148874	0.13246099873733197
39.3939393939394	0.03176571728272766	0.16382036537737146	0.12304503388059816	0.11191823826303642	0.13246099873727588
39.8989898989899	0.03176571728270201	0.16382036537740316	0.12304503388055454	0.11191823826458411	0.1324609987372198
40.40404040404041	0.03176571728267637	0.16382036537743488	0.12304503388051093	0.11191823826613179	0.13246099873716374
40.909090909090914	0.031765717282650714	0.1638203653774666	0.1230450338804673	0.11191823826767948	0.13246099873710765
41.41414141414142	0.03176571728262507	0.1638203653774983	0.12304503388042368	0.11191823826922717	0.13246099873705158
41.919191919191924	0.03176571728259942	0.16382036537753003	0.12304503388038006	0.11191823827077485	0.1324609987369955
42.42424242424243	0.031765717282573776	0.16382036537756173	0.12304503388033643	0.11191823827232254	0.13246099873693942
42.929292929292934	0.03176571728254812	0.16382036537759345	0.12304503388029281	0.11191823827387024	0.13246099873688333
43.43434343434344	0.031765717282522477	0.16382036537762515	0.12304503388024918	0.11191823827541791	0.13246099873682726
43.939393939393945	0.03176571728249683	0.16382036537765687	0.12304503388020556	0.1119182382769656	0.13246099873677117
44.44444444444445	0.0317657172824803	0.16382036537767733	0.12304503388017746	0.11191823827796624	0.13246099873673506
44.949494949494955	0.0317657172824796	0.1638203653776783	0.12304503388017629	0.11191823827801636	0.13246099873673356
45.45454545454546	0.0317657172824789	0.16382036537767924	0.12304503388017514	0.1119182382780665	0.13246099873673206
45.959595959595966	0.0317657172824782	0.16382036537768022	0.12304503388017399	0.11191823827811663	0.13246099873673056
46.46464646464647	0.0317657172824775	0.16382036537768116	0.12304503388017284	0.11191823827816677	0.1324609987367291
46.969696969696976	0.03176571728247679	0.16382036537768213	0.12304503388017168	0.1119182382782169	0.1324609987367276
47.47474747474748	0.03176571728247609	0.16382036537768307	0.12304503388017052	0.11191823827826704	0.1324609987367261
47.979797979797986	0.03176571728247539	0.16382036537768405	0.12304503388016937	0.11191823827831718	0.13246099873672462
48.484848484848484	0.03176571728247469	0.16382036537768502	0.12304503388016821	0.1119182382783673	0.13246099873672312
48.98989898989899	0.03176571728247399	0.16382036537768596	0.12304503388016706	0.11191823827841745	0.13246099873672162
49.494949494949495	0.03176571728247329	0.16382036537768693	0.12304503388016591	0.11191823827846757	0.13246099873672013
50.0	0.031765717282472586	0.16382036537768788	0.12304503388016476	0.11191823827851771	0.13246099873671865
