NON Galpha_GTP APLC IP3 Ca_ER Ca_Cyt DG Raplc Rpkc Rgalpha_gtp Rdg Rip3 Rcyt1 Rcyt2 Rer PLC R1 R2 R3 R4 R5 R6 R7 R8 R9 R10 R11 Cytosol ER Kp Kd Kr n Kg m Ks Kc1 Kc2 w Ker Cplc_total k0 k1 k2 k3 k4 k5 k6 k7 k8 k9 k10 k11 
#NON Galpha_GTP APLC IP3 Ca_ER Ca_Cyt DG Raplc Rpkc Rgalpha_gtp Rdg Rip3 Rcyt1 Rcyt2 Rer PLC R1 R2 R3 R4 R5 R6 R7 R8 R9 R10 R11 Cytosol ER Kp Kd Kr n Kg m Ks Kc1 Kc2 w Ker Cplc_total k0 k1 k2 k3 k4 k5 k6 k7 k8 k9 k10 k11 
90 3.3852957429 3.6027475485 26.35073631650 751.583904070056 624.976609570046 26.35073631650 0.4738744152 0.5491635089 0.0003361092 0.8741126998 0.5393835420 0.3846065266 0.2380884490 0.9990072954 6.3972524515 0.1000000000 11.51000552585 6.4168201619 8.3658640003 0.0022553949 0.4323297058 50.43846567916 52.70147263300 5427.1410658501336 714.265346927125 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
100 11.77645825357 1.1387841969 8.2170720446 731.525105307348 588.027097309645 8.2170720446 0.2216057638 0.3365849607 0.0469272192 0.4030573242 0.0342908007 0.3702878234 0.2272105643 0.9989234646 8.8612158031 0.1000000000 40.03995806215 10.43892410408 17.83700432420 0.2011250644 0.1366541036 15.94297875668 16.43414408928 137.493103567214 681.631693023140 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
110 0.8802368361 1.6578909653 12.34593835204 701.974700003709 651.911922882521 12.34593835204 0.2930227845 0.4227851603 0.00000153687 0.6038383214 0.1074894067 0.3946408485 0.2458271398 0.9987818800 8.3421090347 0.1000000000 2.9928052426 1.0317177950 1.6746798234 0.00000928999 0.1989469158 23.21047351465 24.69187670408 890.479443469567 737.481419262883 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
120 0.5651715972 2.5316962597 18.85194378847 677.136531833592 676.129302279384 18.85194378847 0.3876016519 0.5042461733 0.000000261193 0.7804107913 0.3001088895 0.4033873171 0.2526519558 0.9986430453 7.4683037403 0.1000000000 1.9215834306 0.8762457787 1.2824352682 0.00000182679 0.3038035512 35.44374763633 37.70388757693 2904.8349910857160 757.955867495072 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
130 6.0119199350 3.8567388199 27.24105604028 661.603573880455 604.421388299513 27.24105604028 0.4908829106 0.5496144809 0.0033330572 0.8812457512 0.5640335073 0.3767223453 0.2320751131 0.9985453515 6.1432611801 0.1000000000 20.44052777916 11.80459502451 14.86907214343 0.0216530976 0.4628086584 53.99434347832 54.48211208057 5687.7034792056729 696.225339357415 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
140 6.7303955188 1.1704617124 8.6830126066 638.421748014068 598.579503859629 8.6830126066 0.2263746987 0.3483591379 0.0052254893 0.4298573704 0.0402129696 0.3744446256 0.2303487359 0.9983813341 8.8295382876 0.1000000000 22.88334476387 6.0943650312 10.55067651400 0.0237996505 0.1404554055 16.38646397292 17.36602521318 196.885946226252 691.046207711445 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
150 0.7084802843 1.7743133817 13.21295940121 609.390715152985 659.128242882919 13.21295940121 0.3072769461 0.4366983123 0.000000644987 0.6358104604 0.1286404811 0.3972738369 0.2478738078 0.9981392526 8.2256866183 0.1000000000 2.4088329666 0.8707986325 1.3922646502 0.00000404792 0.2129176058 24.84038734420 26.42591880242 1109.8473910433538 743.621423277035 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
160 0.6777578474 2.7057096435 20.14421085358 585.766499334486 671.877799022879 20.14421085358 0.4034934090 0.5149689112 0.000000540179 0.8022891871 0.3434681908 0.4018701603 0.2514627725 0.9979054073 7.2942903565 0.1000000000 2.3043766811 1.0938832971 1.5706089932 0.00000379344 0.3246851572 37.87993500925 40.28842170715 3357.7399352155921 754.388317387033 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
170 10.62516885504 4.0737900673 26.39539075104 571.597852291840 584.860133589948 26.39539075104 0.5045697291 0.5404325000 0.0315965493 0.8744848628 0.5406452961 0.3690294943 0.2262637448 0.9977461134 5.9262099327 0.1000000000 36.12557410712 21.44455428442 25.83983955097 0.1964944238 0.4888548081 57.03306094161 52.79078150209 5442.5631035993656 678.791234376391 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
180 4.1250888427 1.2435571619 9.2552041546 545.491182409238 608.711825873077 9.2552041546 0.2371590742 0.3617893852 0.0007407154 0.4613775492 0.0482884561 0.3783846281 0.2333380866 0.9974076521 8.7564428381 0.1000000000 14.02530206527 3.9132090033 6.7158601043 0.0035910116 0.1492268594 17.40980026664 18.51040830926 278.683617262760 700.014259723021 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
190 0.6011346728 1.8950743866 14.11223211589 517.026380193393 665.199503930519 14.11223211589 0.3214674256 0.4499807656 0.000000334293 0.6657252323 0.1524514896 0.3994713561 0.2495871333 0.9969568592 8.1049256134 0.1000000000 2.0438578876 0.7729808628 1.2172456813 0.00000216447 0.2274089264 26.53104141216 28.22446423178 1356.1865476153939 748.761399980953 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
200 0.8677655380 2.8916034583 21.52120915370 494.717236684810 665.158630698573 21.52120915370 0.4195835520 0.5249201999 0.00000145161 0.8224313408 0.3894771052 0.3994566154 0.2495756249 0.9965278211 7.1083965417 0.1000000000 2.9504028291 1.4564005870 2.0497844684 0.0000101836 0.3469924150 40.48244841593 43.04241830739 3835.6361260146396 748.726874682382 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
210 18.36704404721 3.9995201351 21.84107098887 481.269155644754 568.901892217246 21.84107098887 0.4999700066 0.5075194750 0.2256093668 0.8266995005 0.4000514082 0.3626115151 0.2214572281 0.9962296716 6.0004798649 0.1000000000 62.44794976050 36.73188453738 41.94734648138 1.3429876861 0.4799424162 55.99328189166 43.68214197774 3967.1354630291926 664.371684190190 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
220 2.6337683130 1.3292362321 9.8975160292 452.663556046620 618.862053939969 9.8975160292 0.2494234022 0.3759330070 0.0001231677 0.4948495454 0.0584268764 0.3822821422 0.2363095273 0.9954722094 8.6707637679 0.1000000000 8.9548122643 2.6276938129 4.4555419873 0.0006341741 0.1595083478 18.60930724915 19.79503205841 381.335197809366 708.928581796338 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
230 0.5346414360 2.0279066373 15.10140333190 424.901370786245 669.870470032064 15.10140333190 0.3364197157 0.4632927993 0.000000209166 0.6951706334 0.1806034444 0.4011511564 0.2508999884 0.9945306268 7.9720933627 0.1000000000 1.8177808824 0.7194556796 1.1146298736 0.00000139103 0.2433487965 28.39069292206 30.20280666380 1645.2737027394496 752.699965280359 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
240 1.2144728446 3.0941389414 23.00398228206 404.096815745675 654.912930465108 23.00398228206 0.4361542630 0.5339472554 0.00000556915 0.8410637794 0.4379156923 0.3957386026 0.2466796266 0.9936472794 6.9058610586 0.1000000000 4.1292076715 2.1187900337 2.9180899894 0.0000388165 0.3712966730 43.31794517993 46.00796456412 4331.4610696837362 740.038879938381 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
250 25.76828607294 2.9426300290 14.10832408679 389.873895199518 564.480637563518 14.10832408679 0.4238494658 0.4321066657 0.5302317671 0.6656019528 0.1523441613 0.3608102421 0.2201149930 0.9929314459 7.0573699710 0.1000000000 87.61217264801 43.68749714571 50.10591678618 2.9888523563 0.3531156035 41.19682040583 28.21664817358 1371.8205920493840 660.344978973783 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
260 1.7856936694 1.4218278561 10.58781763747 360.139920620381 627.713960123531 10.58781763747 0.2622414237 0.3900117102 0.0000260289 0.5285284652 0.0705995918 0.3856414428 0.2388821499 0.9910491314 8.5781721439 0.1000000000 6.0713584759 1.8731314007 3.1339864888 0.0001416123 0.1706193427 19.90558998535 21.17563527494 503.275608178171 716.646449707968 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
270 0.5064274989 2.1686449579 16.14939087266 333.265316016027 671.627463194021 16.14939087266 0.3515593737 0.4758741457 0.000000168387 0.7228403080 0.2123228209 0.4017805869 0.2513926333 0.9887308407 7.8313550421 0.1000000000 1.7218534964 0.7121573374 1.0844808904 0.00000114385 0.2602373949 30.36102941026 32.29878174532 1963.1979202554248 754.177899928160 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
280 1.8217948319 3.3070062139 24.51265773779 314.099214468632 640.541864539345 24.51265773779 0.4525801836 0.5412528141 0.0000281985 0.8573202670 0.4852396412 0.3904453025 0.2425797042 0.9865689281 6.6929937861 0.1000000000 6.1941024284 3.2980329580 4.4372321076 0.0001941647 0.3968407457 46.29808699473 49.02531547557 4792.3175221158335 727.739112726877 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
290 22.92358085920 1.6586830814 9.2236489253 297.853144749352 569.470475564896 9.2236489253 0.2931217489 0.3550963350 0.4141492013 0.4596805509 0.0478197641 0.3628424264 0.2216295073 0.9842855805 8.3413169186 0.1000000000 77.94017492128 26.87760045156 36.63035796736 1.9055871926 0.1990419698 23.22156313936 18.44729785068 276.511739147233 664.888521950848 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
300 1.2965490842 1.5184505719 11.30752729237 268.353301936065 633.336038194640 11.30752729237 0.2751588606 0.4033189508 0.00000723424 0.5611343638 0.0846933882 0.3877561159 0.2405071092 0.9786359240 8.4815494281 0.1000000000 4.4082668863 1.4270278751 2.3531526731 0.0000413158 0.1822140686 21.25830800691 22.61505458474 637.628248931755 721.521327709670 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
310 0.5132967957 2.3135639667 17.22839645122 242.675470249080 667.933000065472 17.22839645122 0.3664434191 0.4869333174 0.000000177711 0.7479950767 0.2465773655 0.4004555339 0.2503559872 0.9713270977 7.6864360333 0.1000000000 1.7452091054 0.7523769313 1.1247359019 0.00000122608 0.2776276760 32.38989553374 34.45679290245 2274.5530858485081 751.067961656924 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
320 2.8378897346 3.5220050519 25.90738099312 225.301699623269 620.341764000084 25.90738099312 0.4682268926 0.5456020338 0.0001660160 0.8703306707 0.5267136014 0.3828462475 0.2367407842 0.9644238989 6.4779949481 0.1000000000 9.6488250975 5.3151051683 6.9676128485 0.0011231973 0.4226406062 49.30807072594 51.81476198623 5104.0316952905796 710.222352506912 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
330 15.10412777135 1.1954105981 8.2362373924 207.049750923706 571.417602621761 8.2362373924 0.2300897254 0.3345474230 0.1175715085 0.4041788739 0.0345229958 0.3636319217 0.2222189045 0.9546274118 8.8045894019 0.1000000000 51.35403442257 13.90121844768 22.73871160133 0.5020720600 0.1434492718 16.73574837276 16.47247478482 127.865127338666 666.656713447660 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
340 1.0386885242 1.6134045022 12.01468600807 178.898184228385 627.857774282814 12.01468600807 0.2874199608 0.4139095763 0.00000297975 0.5907554603 0.0999088048 0.3856957188 0.2389238034 0.9313737915 8.3865954978 0.1000000000 3.5315409823 1.1941592598 1.9346540715 0.0000177156 0.1936085403 22.58766303011 24.02937201614 745.633213455467 716.771410264964 260.000000000000 1.0000000000 1.0000000000 4.0000000000 10.00000000000 200.000000000000 4.0000000000 25.00000000000 2.0000000000 25.00000000000 1000.0000000000000 2000.0000000000000 3.0000000000 75.00000000000 10.00000000000 0.1000000000 3.4000000000 4.0000000000 4.5000000000 1.2000000000 0.1200000000 14.00000000000 2.0000000000 10500.00000000000000 600.000000000000 3000.0000000000000 260.000000000000 
