NON $ % + - . 0 1 2 3 4
#NON	cdh1	CycD	E2F	UbcH10	p27	CycA	CycE	Rb	Cdc20	CycB
6.030150753768844	0.724514219276537	0.18646023562015968	0.3579209331371992	0.03278889363511543	0.05710549869032497	0.10861263741360244	0.20944441727171406	0.5661897606961179	0.2520044573336462	0.5502974645876016
6.281407035175879	0.7245829321586913	0.1864494980799458	0.35777186047169074	0.03220982149315956	0.05712434144607415	0.10850695650899347	0.20928543637309716	0.5663804765092967	0.25200343341743825	0.5502878838448844
6.532663316582914	0.7246397439268626	0.18644210291921223	0.3576578384651424	0.031729921805925994	0.05713943552940542	0.10842119340300328	0.20916149706705928	0.5665330177970057	0.2520021894942187	0.5502793627916353
6.783919597989949	0.7246864577753115	0.18643700987001396	0.3575706715365535	0.03133166931045753	0.05715147398583039	0.1083518076254719	0.20906490878166287	0.5666546519735097	0.25200090257380425	0.5502719658385525
7.035175879396984	0.7247246860048726	0.18643350199554004	0.35750407243076543	0.03100079619668436	0.0571610402875992	0.10829582902133367	0.20898966561093318	0.5667513816465474	0.25199967201560897	0.5502656557778175
7.2864321608040195	0.7247558377565837	0.18643108650168025	0.3574532201763222	0.03072564213921114	0.05716861923293275	0.10825078284548455	0.20893107777140996	0.5668281273794867	0.2519985513948184	0.5502603417127427
7.537688442211055	0.7247811298518878	0.18642942272776494	0.3574144164382219	0.03049664249334068	0.05717460779586775	0.108214619962722	0.20888548028399587	0.5668888902424579	0.2519975606465168	0.5502559117432858
7.78894472361809	0.7248015955666397	0.18642827688063474	0.35738482720908077	0.03030593029161604	0.05717932936604835	0.10818565206200904	0.2088500115502506	0.5669369106479464	0.25199670477319686	0.5502522478681564
8.040201005025125	0.7248181069675721	0.1864274876835425	0.3573622809138908	0.03014701835174416	0.05718304479677152	0.10816249484789195	0.20882243671923484	0.566974797523197	0.25199597668515283	0.5502492372162786
8.29145728643216	0.7248313922398306	0.18642694412697716	0.3573451141366168	0.03001454489636039	0.05718596363647159	0.10814401773021214	0.208801010894456	0.5670046446982813	0.2519953649179988	0.5502467765048678
8.542713567839195	0.7248420551639695	0.18642656968904164	0.35733205322566836	0.029904070162898262	0.057188253354310076	0.10812930079916014	0.20878437208337625	0.5670281265095473	0.2519948561471493	0.5502447744453995
8.793969849246231	0.7248505942700048	0.1864263119155481	0.3573221256163371	0.029811915873472535	0.05719004709607405	0.10811759872912116	0.20877145947922823	0.5670465763014472	0.2519944359066805	0.550243151792251
9.045226130653266	0.7248574181442369	0.18642613439462996	0.3573145860144674	0.029735025573810917	0.05719145061997265	0.10810830856160718	0.2087614445558478	0.5670610554218891	0.25199409114623883	0.5502418411811697
9.2964824120603	0.7248628607029245	0.18642601214819232	0.35730886529967504	0.02967085900245575	0.05719254762326964	0.10810094416896951	0.20875368192514823	0.567072405951218	0.25199380984915426	0.5502407857940576
9.547738693467336	0.7248671936866053	0.1864259280930968	0.35730452976261917	0.02961730431206372	0.0571934041183897	0.10809511496355874	0.20874766971637346	0.5670812939805376	0.25199358124451426	0.5502399381583334
9.798994974874372	0.7248706371424071	0.1864258702853648	0.3573012478051301	0.02957260324335419	0.057194072113899694	0.10809050763365752	0.2087430167896926	0.5670882460478374	0.25199339619423927	0.5502392591083755
10.050251256281406	0.7248733702270485	0.18642583002047328	0.35729876154980666	0.029535280648267454	0.05719459304017681	0.10808686884171104	0.20873941401145552	0.5670936828352909	0.2519932470367744	0.550238716336873
10.30150753768844	0.7248755359088909	0.1864258022576454	0.3572968822573341	0.029504120247801795	0.057194998799689735	0.10808399917306913	0.20873662813312627	0.5670979293012761	0.2519931271511598	0.5502382832952636
10.552763819095476	0.7248772497407722	0.18642578339935462	0.3572954646012407	0.029478104524910082	0.05719531457921088	0.10808173886719667	0.20873447634830444	0.5671012428006302	0.25199303091436476	0.5502379382861339
10.804020100502512	0.7248786041759282	0.18642577047247547	0.35729439585471784	0.029456382836895844	0.05719556014725512	0.10807996048953993	0.20873281492734405	0.5671038263426792	0.25199295385618553	0.5502376639705638
11.055276381909547	0.7248796730740255	0.18642576138865688	0.35729359023918894	0.029438245344661718	0.057195750979633066	0.10807856271434294	0.20873153224084576	0.5671058393761711	0.25199289237958816	0.5502374463500919
11.306532663316581	0.7248805154264424	0.18642575512322487	0.3572929845082437	0.02942310165696059	0.05719589913558695	0.10807746544216044	0.20873054328847457	0.5671074062173153	0.2519928434523863	0.5502372739328467
11.557788944723617	0.7248811787708271	0.18642575097790498	0.3572925297230424	0.029410456923437456	0.05719601418397389	0.10807660464373275	0.20872978124165453	0.5671086255616545	0.2519928045222193	0.5502371373505626
11.809045226130653	0.7248817008241094	0.1864257483843119	0.35729218881860736	0.029399898453729915	0.05719610352422031	0.10807592983070471	0.20872919440947543	0.5671095742081991	0.2519927735313439	0.5502370291898887
12.060301507537687	0.7248821112214766	0.18642574646459237	0.35729193278456406	0.029391081546686706	0.05719617278084959	0.10807540139655192	0.20872874213568457	0.567110311474301	0.25199274890343126	0.5502369438644183
12.311557788944722	0.7248824333090111	0.18642574488056815	0.3572917408121735	0.029383719764267846	0.05719622633133731	0.10807498822059898	0.208728393910261	0.5671108833884699	0.2519927293796065	0.550236876793598
12.562814070351758	0.7248826857397365	0.18642574361727818	0.3572915974252529	0.02937757270099595	0.057196267682225056	0.10807466534266848	0.2087281261538025	0.5671113266151212	0.25199271397744716	0.5502368241715299
12.814070351758794	0.7248828832328064	0.18642574280419535	0.35729149090515017	0.02937244073404099	0.05719629966123743	0.10807441329497805	0.2087279207713514	0.5671116700907345	0.2519927018906912	0.5502367827670396
13.065326633165828	0.7248830378096018	0.18642574259331654	0.35729141188624536	0.029368155440799012	0.057196324589057115	0.1080742163376519	0.20872776322643774	0.5671119373464064	0.25199269243694433	0.5502367498719879
13.316582914572862	0.7248831588072542	0.18642574255113623	0.35729135320638844	0.029364577164949127	0.057196343921521585	0.10807406272565485	0.20872764235413305	0.5671121446657852	0.25199268501139255	0.5502367239046339
13.567839195979898	0.7248832535338023	0.1864257422821585	0.3572913094620375	0.029361590470162187	0.05719635873325614	0.10807394338017247	0.20872754958318387	0.567112304380096	0.25199267908378503	0.5502367037178627
13.819095477386934	0.7248833278273924	0.18642574189067787	0.3572912770330062	0.029359096519775762	0.05719637001923816	0.10807385049508093	0.20872747835726133	0.5671124272734219	0.2519926741978732	0.5502366882049082
14.070351758793969	0.7248833858076881	0.1864257414982299	0.3572912531619783	0.029357014583935564	0.057196378623539046	0.10807377832091433	0.20872742383550347	0.5671125217583014	0.2519926701972918	0.5502366762614586
14.321608040201003	0.7248834305432956	0.18642574149534513	0.35729123580397876	0.02935527612010888	0.0571963854073796	0.1080737219773671	0.20872738221978798	0.5671125955736516	0.25199266711258794	0.5502366666618876
14.572864321608039	0.7248834648142249	0.18642574179368349	0.3572912232125025	0.02935382388067726	0.057196390822711954	0.10807367794667369	0.20872735046547014	0.567112653567239	0.2519926649536118	0.5502366588003863
14.824120603015075	0.7248834908734653	0.18642574208678606	0.35729121406182435	0.029352612031318157	0.057196395066077856	0.10807364389292015	0.20872732636243224	0.5671126985022708	0.2519926637632629	0.5502366524264842
15.07537688442211	0.7248835111432096	0.1864257422141667	0.35729120735079417	0.029351600460081905	0.05719639830021668	0.1080736176311665	0.20872730799296027	0.567112732886919	0.2519926631137581	0.5502366474846133
15.326633165829143	0.724883527945315	0.18642574202200335	0.3572912024073302	0.029350756492714753	0.0571964005787595	0.10807359748259053	0.20872729389840208	0.5671127583480507	0.25199266230321676	0.5502366441530687
15.57788944723618	0.724883542205668	0.18642574165936213	0.35729119876249454	0.029350051977151587	0.05719640216165084	0.10807358197176233	0.2087272830262214	0.5671127771921551	0.25199266105396284	0.5502366419989875
15.829145728643216	0.7248835541578663	0.18642574148404661	0.3572911961416712	0.029349462561595572	0.057196403419461264	0.10807356978924526	0.2087272746297719	0.5671127920453403	0.2519926591283739	0.5502366402814847
16.08040201005025	0.7248835627492352	0.1864257414891588	0.3572911943663935	0.02934897275081861	0.05719640446290911	0.1080735604304249	0.2087272684042941	0.5671128037440565	0.2519926576344401	0.5502366386164009
16.331658291457284	0.7248835677171568	0.1864257416719463	0.3572911931402643	0.0293485629380252	0.05719640542045251	0.10807355308809609	0.20872726377200987	0.5671128134644399	0.25199265722476233	0.5502366366976348
16.58291457286432	0.7248835705172509	0.1864257417992567	0.35729119226726247	0.029348221057152336	0.05719640616773041	0.10807354743015692	0.20872726028887498	0.5671128209553554	0.25199265780485763	0.5502366351994359
16.834170854271356	0.7248835731048369	0.18642574173973303	0.35729119159049166	0.029347935552538694	0.05719640663421005	0.10807354308425224	0.20872725752726498	0.5671128262372143	0.25199265857663883	0.5502366346038726
17.08542713567839	0.7248835763357148	0.18642574166513196	0.35729119111231034	0.029347697129305114	0.057196406963226885	0.10807353973596663	0.2087272553667691	0.5671128301710311	0.2519926584498407	0.5502366343576095
17.336683417085425	0.7248835793501868	0.1864257416321479	0.35729119079034755	0.029347498131547863	0.05719640722659469	0.10807353715668075	0.2087272537323371	0.5671128332508254	0.2519926578394892	0.5502366340197193
17.587939698492463	0.7248835813115021	0.18642574164599335	0.35729119057792186	0.029347331837536593	0.05719640745583539	0.10807353515798573	0.20872725253207935	0.5671128357549481	0.25199265738577503	0.550236633460818
17.839195979899497	0.7248835822049655	0.186425741654878	0.35729119043479646	0.029347193070708863	0.05719640763078857	0.1080735336101678	0.20872725163333847	0.567112837676665	0.2519926574610631	0.5502366330322812
18.09045226130653	0.7248835829394054	0.1864257416499576	0.3572911903455741	0.029347076988243282	0.05719640775891434	0.10807353241443497	0.20872725093699918	0.5671128391102669	0.2519926575831922	0.5502366328461669
18.341708542713565	0.7248835836767936	0.18642574164508657	0.35729119029326295	0.029346980165258604	0.05719640785576573	0.10807353150045719	0.20872725040927684	0.5671128401971511	0.2519926575741469	0.550236632717084
18.5929648241206	0.7248835842754295	0.18642574164217954	0.35729119026323336	0.029346899368364317	0.057196407929460416	0.10807353079940436	0.20872725001230585	0.5671128410300326	0.25199265753907196	0.5502366325985435
18.844221105527637	0.7248835847218009	0.18642574164030662	0.3572911902482781	0.02934683194028581	0.057196407985524146	0.10807353026113521	0.20872724971380632	0.56711284166701	0.25199265751739247	0.5502366325008086
19.09547738693467	0.7248835850572755	0.18642574163900738	0.3572911902434179	0.029346775682688682	0.05719640802824638	0.10807352984824892	0.208727249489329	0.5671128421530052	0.25199265750402333	0.5502366324254163
19.346733668341706	0.7248835853160017	0.18642574163809364	0.35729119024480327	0.029346728738138282	0.05719640806081743	0.10807352953169236	0.208727249320501	0.5671128425236632	0.2519926574923754	0.5502366323676406
19.597989949748744	0.7248835855213165	0.1864257416374622	0.357291190249954	0.02934668920687998	0.057196408085881896	0.10807352928655939	0.20872724919237545	0.5671128428092662	0.25199265747989563	0.5502366323221882
19.849246231155778	0.7248835856849446	0.18642574163705947	0.35729119025778716	0.029346655856445508	0.057196408104981084	0.10807352909824283	0.20872724909644214	0.567112843027376	0.25199265746616956	0.5502366322861925
20.100502512562812	0.7248835858068879	0.1864257416368854	0.3572911902683027	0.02934662868663849	0.057196408118115244	0.10807352896674036	0.20872724903269962	0.5671128431779953	0.2519926574511972	0.5502366322596529
20.351758793969847	0.7248835858963589	0.186425741636881	0.35729119028030115	0.02934660675237196	0.0571964081265686	0.10807352887994079	0.20872724899389208	0.567112843275766	0.2519926574351352	0.5502366322403853
20.60301507537688	0.724883585972098	0.18642574163692613	0.35729119029134243	0.029346588131037042	0.0571964081329537	0.10807352881320612	0.20872724896525888	0.5671128433504741	0.25199265741830246	0.550236632223946
20.85427135678392	0.7248835860346526	0.18642574163701725	0.35729119030135525	0.029346572766491982	0.057196408137346826	0.1080735287658169	0.20872724894636893	0.5671128434029892	0.25199265740070825	0.5502366322102051
21.105527638190953	0.7248835860859799	0.18642574163713238	0.3572911903100463	0.029346560346648985	0.05719640814010416	0.10807352873440647	0.20872724893522548	0.5671128434373379	0.25199265738291865	0.5502366321987895
21.356783919597987	0.7248835861335479	0.18642574163718761	0.3572911903162961	0.029346549680659542	0.05719640814258479	0.10807352870612849	0.20872724892420932	0.5671128434688842	0.25199265736709364	0.550236632188274
21.608040201005025	0.7248835861780862	0.18642574163717476	0.35729119031999523	0.029346540652129556	0.05719640814492154	0.10807352867972732	0.2087272489125757	0.5671128434991296	0.2519926573534443	0.5502366321785197
21.85929648241206	0.7248835862191951	0.1864257416370954	0.357291190321289	0.029346533194275975	0.057196408147123255	0.1080735286551384	0.20872724890037633	0.5671128435280806	0.25199265734226667	0.5502366321696921
22.110552763819094	0.7248835862537575	0.18642574163696213	0.357291190321309	0.029346526786837895	0.05719640814925888	0.10807352863185869	0.20872724888801336	0.5671128435557861	0.25199265733586707	0.5502366321630808
22.361809045226128	0.7248835862811128	0.18642574163677755	0.35729119032029527	0.029346521319565284	0.057196408151343005	0.10807352860978157	0.20872724887557204	0.5671128435822564	0.25199265733473414	0.5502366321589593
22.613065326633162	0.7248835863011219	0.18642574163654418	0.3572911903183045	0.029346516780532465	0.05719640815337149	0.10807352858896725	0.2087272488631189	0.5671128436073987	0.25199265733886694	0.5502366321573571
22.8643216080402	0.7248835863108324	0.18642574163631506	0.3572911903165416	0.029346512916630246	0.05719640815525657	0.10807352857069287	0.208727248852067	0.5671128436292369	0.2519926573482449	0.5502366321588992
23.115577889447234	0.7248835863090565	0.18642574163611142	0.3572911903154915	0.02934650962605179	0.05719640815696291	0.10807352855547214	0.2087272488429846	0.567112843646976	0.2519926573628597	0.5502366321638373
23.36683417085427	0.7248835862958006	0.18642574163593342	0.3572911903151541	0.029346506908174894	0.05719640815849076	0.10807352854330271	0.2087272488358707	0.5671128436606193	0.251992657382701	0.5502366321721646
23.618090452261306	0.72488358627245	0.18642574163580136	0.3572911903155421	0.02934650462803501	0.057196408159888024	0.10807352853367541	0.2087272488305099	0.5671128436707913	0.25199265740550175	0.5502366321824254
23.86934673366834	0.7248835862400554	0.1864257416357307	0.357291190316665	0.02934650268322021	0.05719640816119107	0.10807352852620387	0.20872724882673868	0.5671128436779662	0.251992657429542	0.5502366321935152
24.120603015075375	0.7248835861986171	0.18642574163572143	0.35729119031852286	0.029346501073730498	0.057196408162399896	0.10807352852088808	0.20872724882455712	0.5671128436821441	0.2519926574548218	0.5502366322054338
24.37185929648241	0.7248835861512847	0.18642574163576112	0.35729119032070306	0.029346499741642825	0.057196408163490794	0.10807352851712022	0.208727248823488	0.5671128436842466	0.251992657479304	0.5502366322162987
24.623115577889443	0.7248835861028188	0.18642574163583095	0.3572911903225818	0.029346498599399133	0.05719640816442793	0.10807352851398153	0.2087272488228101	0.5671128436856675	0.25199265749990946	0.5502366322232638
24.87437185929648	0.7248835860532681	0.18642574163593073	0.35729119032415274	0.02934649764610795	0.057196408165210925	0.1080735285114626	0.20872724882251611	0.5671128436864208	0.2519926575166068	0.5502366322263
25.125628140703515	0.7248835860048959	0.18642574163604808	0.35729119032526	0.029346496861172463	0.05719640816577696	0.1080735285094675	0.20872724882251426	0.5671128436867426	0.2519926575289544	0.5502366322248067
25.37688442211055	0.7248835859640482	0.18642574163614825	0.3572911903254668	0.029346496186840498	0.05719640816594989	0.10807352850772718	0.2087272488225473	0.5671128436872944	0.25199265753571354	0.5502366322170994
25.628140703517587	0.7248835859311041	0.18642574163622916	0.35729119032474693	0.029346495619664313	0.0571964081657192	0.10807352850622558	0.20872724882259994	0.5671128436881159	0.2519926575368103	0.5502366322030777
25.87939698492462	0.7248835859067913	0.18642574163628883	0.3572911903231626	0.02934649515328446	0.05719640816508494	0.10807352850499594	0.20872724882269741	0.5671128436891874	0.2519926575327288	0.5502366321833223
26.130653266331656	0.724883585894996	0.18642574163631653	0.3572911903210457	0.029346494753740078	0.057196408164047426	0.10807352850421585	0.20872724882297466	0.5671128436904046	0.2519926575260534	0.5502366321609338
26.38190954773869	0.7248835858962924	0.18642574163631073	0.3572911903184454	0.029346494416017086	0.0571964081626067	0.10807352850391154	0.20872724882345167	0.5671128436917522	0.25199265751716565	0.5502366321363699
26.633165829145725	0.7248835858958547	0.1864257416363164	0.35729119031653106	0.029346494090290227	0.057196408161579046	0.10807352850352318	0.2087272488237477	0.5671128436928613	0.25199265750967587	0.5502366321174181
26.884422110552762	0.7248835858764205	0.186425741636386	0.35729119031666406	0.02934649371854546	0.057196408161914875	0.10807352850239896	0.20872724882341956	0.5671128436933024	0.25199265750778777	0.5502366321131462
27.135678391959797	0.7248835858633832	0.1864257416364424	0.35729119031684164	0.029346493386122437	0.0571964081622161	0.1080735285014977	0.20872724882311922	0.5671128436937074	0.25199265750531763	0.5502366321102156
27.38693467336683	0.7248835858567425	0.18642574163648565	0.35729119031706386	0.029346493093021158	0.057196408162482726	0.10807352850081943	0.20872724882284668	0.5671128436940761	0.2519926575022655	0.5502366321086262
27.63819095477387	0.7248835858564986	0.18642574163651568	0.3572911903173306	0.029346492839241616	0.05719640816271474	0.10807352850036413	0.208727248822602	0.5671128436944086	0.25199265749863137	0.5502366321083783
27.889447236180903	0.7248835858626513	0.1864257416365325	0.35729119031764195	0.029346492624783817	0.05719640816291216	0.10807352850013181	0.20872724882238514	0.567112843694705	0.25199265749441524	0.5502366321094715
28.140703517587937	0.7248835858752007	0.18642574163653616	0.3572911903179979	0.02934649244964776	0.05719640816307497	0.10807352850012246	0.2087272488221961	0.5671128436949651	0.25199265748961713	0.5502366321119062
28.39195979899497	0.7248835858941469	0.18642574163652662	0.35729119031839845	0.02934649231383344	0.05719640816320318	0.1080735285003361	0.20872724882203486	0.567112843695189	0.251992657484237	0.5502366321156822
28.643216080402006	0.7248835859194898	0.18642574163650386	0.35729119031884354	0.029346492217340866	0.05719640816329678	0.1080735285007727	0.20872724882190147	0.5671128436953767	0.2519926574782749	0.5502366321207994
28.894472361809044	0.7248835859512293	0.18642574163646794	0.35729119031933326	0.029346492160170032	0.05719640816335578	0.10807352850143229	0.20872724882179589	0.5671128436955282	0.2519926574717308	0.550236632127258
29.145728643216078	0.7248835859893655	0.1864257416364188	0.35729119031986756	0.029346492142320938	0.057196408163380175	0.10807352850231486	0.20872724882171814	0.5671128436956435	0.25199265746460464	0.550236632135058
29.396984924623112	0.7248835860338986	0.1864257416363565	0.3572911903204465	0.029346492163793585	0.05719640816336997	0.1080735285034204	0.20872724882166824	0.5671128436957226	0.25199265745689653	0.5502366321441994
29.64824120603015	0.7248835860833525	0.1864257416362836	0.35729119032105505	0.02934649221906074	0.05719640816332947	0.1080735285047038	0.20872724882164315	0.5671128436957693	0.2519926574487959	0.5502366321543726
29.899497487437184	0.7248835860939787	0.1864257416362761	0.3572911903212537	0.029346492144282463	0.05719640816338669	0.10807352850482746	0.20872724882155466	0.5671128436959018	0.2519926574459182	0.5502366321564056
30.15075376884422	0.7248835861040233	0.18642574163626754	0.3572911903214268	0.02934649208269098	0.05719640816342972	0.10807352850496074	0.20872724882147992	0.5671128436960167	0.25199265744335436	0.550236632158317
30.402010050251253	0.724883586113486	0.18642574163625794	0.35729119032157436	0.029346492034286287	0.057196408163458556	0.10807352850510363	0.20872724882141894	0.5671128436961141	0.2519926574411042	0.5502366321601067
30.653266331658287	0.7248835861223669	0.18642574163624728	0.3572911903216964	0.02934649199906839	0.05719640816347321	0.10807352850525613	0.2087272488213717	0.5671128436961942	0.2519926574391679	0.5502366321617745
30.904522613065325	0.724883586130666	0.18642574163623557	0.3572911903217928	0.02934649197703728	0.057196408163473676	0.10807352850541825	0.2087272488213382	0.5671128436962569	0.25199265743754534	0.5502366321633206
31.15577889447236	0.7248835861383833	0.18642574163622277	0.3572911903218636	0.029346491968192966	0.05719640816345996	0.10807352850558997	0.20872724882131846	0.5671128436963021	0.25199265743623656	0.550236632164745
31.407035175879393	0.7248835861455187	0.18642574163620895	0.357291190321909	0.02934649197253544	0.05719640816343205	0.10807352850577132	0.20872724882131247	0.56711284369633	0.2519926574352415	0.5502366321660477
31.65829145728643	0.7248835861520724	0.18642574163619408	0.35729119032192874	0.029346491990064706	0.05719640816338996	0.10807352850596227	0.2087272488213202	0.5671128436963403	0.2519926574345603	0.5502366321672286
31.909547738693465	0.7248835861580443	0.18642574163617812	0.3572911903219229	0.029346492020780768	0.05719640816333368	0.10807352850616284	0.2087272488213417	0.5671128436963333	0.2519926574341928	0.5502366321682878
32.1608040201005	0.7248835861634343	0.18642574163616113	0.3572911903218916	0.029346492064683618	0.05719640816326321	0.10807352850637302	0.20872724882137694	0.5671128436963088	0.25199265743413907	0.5502366321692252
32.41206030150754	0.7248835861682426	0.18642574163614306	0.35729119032183465	0.02934649212177326	0.05719640816317856	0.10807352850659281	0.20872724882142593	0.5671128436962669	0.25199265743439914	0.5502366321700409
32.66331658291457	0.724883586172469	0.18642574163612396	0.3572911903217522	0.029346492192049697	0.05719640816307972	0.10807352850682221	0.20872724882148866	0.5671128436962076	0.25199265743497296	0.5502366321707348
32.914572864321606	0.7248835862115661	0.1864257416360627	0.35729119032218404	0.029346492101152227	0.05719640816302835	0.10807352850767392	0.20872724882140187	0.5671128436964429	0.25199265742851207	0.5502366321782468
33.16582914572864	0.7248835862092563	0.18642574163606287	0.35729119032211487	0.02934649213377683	0.0571964081630072	0.10807352850765742	0.20872724882141988	0.5671128436964092	0.25199265742913485	0.5502366321777143
33.417085427135675	0.7248835862069465	0.186425741636063	0.35729119032204576	0.029346492166401436	0.05719640816298606	0.10807352850764092	0.20872724882143792	0.5671128436963755	0.2519926574297577	0.5502366321771819
33.66834170854271	0.7248835862046366	0.18642574163606318	0.35729119032197665	0.02934649219902604	0.05719640816296491	0.1080735285076244	0.20872724882145594	0.5671128436963419	0.25199265743038046	0.5502366321766494
33.91959798994974	0.7248835862023267	0.18642574163606335	0.3572911903219075	0.02934649223165065	0.05719640816294376	0.1080735285076079	0.20872724882147398	0.5671128436963082	0.25199265743100324	0.5502366321761171
34.17085427135678	0.7248835862000168	0.18642574163606349	0.35729119032183837	0.029346492264275253	0.05719640816292262	0.1080735285075914	0.208727248821492	0.5671128436962745	0.251992657431626	0.5502366321755846
34.42211055276382	0.724883586197707	0.18642574163606365	0.35729119032176926	0.029346492296899857	0.05719640816290147	0.10807352850757489	0.20872724882151	0.5671128436962408	0.25199265743224886	0.5502366321750521
34.67336683417085	0.7248835861953971	0.1864257416360638	0.3572911903217001	0.02934649232952446	0.05719640816288032	0.10807352850755839	0.20872724882152804	0.5671128436962072	0.25199265743287164	0.5502366321745197
34.92462311557789	0.7248835861930872	0.18642574163606396	0.357291190321631	0.029346492362149066	0.05719640816285917	0.10807352850754189	0.20872724882154606	0.5671128436961734	0.2519926574334944	0.5502366321739873
35.175879396984925	0.7248835861907773	0.1864257416360641	0.35729119032156187	0.029346492394773674	0.057196408162838025	0.10807352850752537	0.2087272488215641	0.5671128436961398	0.25199265743411725	0.5502366321734549
35.427135678391956	0.7248835861884675	0.18642574163606426	0.3572911903214927	0.02934649242739828	0.057196408162816875	0.10807352850750887	0.2087272488215821	0.567112843696106	0.25199265743474003	0.5502366321729224
