NON $ % + -
#NON	d	c	a	b
20.202020202020204	0.13938858500185627	0.13916708996342617	0.27916356138650017	0.1516691825785084
20.70707070707071	0.13938858500077214	0.13916708996544608	0.2791635613872828	0.15166918257652282
21.212121212121215	0.139388584999688	0.13916708996746596	0.27916356138806553	0.1516691825745372
21.71717171717172	0.13938858499860388	0.13916708996948587	0.27916356138884824	0.1516691825725516
22.222222222222225	0.13938858499751974	0.1391670899715058	0.2791635613896309	0.15166918257056602
22.72727272727273	0.13938858499643564	0.13916708997352567	0.2791635613904136	0.15166918256858042
23.232323232323235	0.1393885849953515	0.13916708997554558	0.27916356139119625	0.1516691825665948
23.73737373737374	0.13938858499426737	0.1391670899775655	0.27916356139197895	0.15166918256460923
24.242424242424242	0.13938858499318324	0.1391670899795854	0.27916356139276166	0.15166918256262363
24.747474747474747	0.13938858499209913	0.1391670899816053	0.2791635613935443	0.15166918256063802
25.252525252525253	0.139388584991015	0.1391670899836252	0.279163561394327	0.15166918255865244
25.757575757575758	0.13938858498993087	0.13916708998564511	0.2791635613951097	0.15166918255666684
26.262626262626263	0.13938858498884674	0.139167089987665	0.2791635613958924	0.15166918255468123
26.767676767676768	0.1393885849877626	0.1391670899896849	0.2791635613966751	0.15166918255269565
27.272727272727273	0.1393885849866785	0.13916708999170482	0.27916356139745774	0.15166918255071005
27.77777777777778	0.13938858498559437	0.13916708999372474	0.27916356139824045	0.15166918254872444
28.282828282828284	0.13938858498451023	0.13916708999574462	0.27916356139902315	0.15166918254673886
28.78787878787879	0.1393885849834261	0.13916708999776453	0.2791635613998058	0.15166918254475326
29.292929292929294	0.13938858498234197	0.13916708999978444	0.2791635614005885	0.15166918254276768
29.7979797979798	0.13938858498125786	0.13916709000180433	0.27916356140137116	0.15166918254078207
30.303030303030305	0.13938858498017373	0.13916709000382424	0.27916356140215387	0.15166918253879647
30.80808080808081	0.1393885849790896	0.13916709000584415	0.2791635614029366	0.1516691825368109
31.313131313131315	0.13938858497800546	0.13916709000786404	0.27916356140371923	0.15166918253482528
31.81818181818182	0.13938858497692136	0.13916709000988395	0.27916356140450194	0.15166918253283967
32.323232323232325	0.13938858497583723	0.13916709001190386	0.27916356140528464	0.1516691825308541
32.82828282828283	0.1393885849747531	0.13916709001392377	0.2791635614060673	0.1516691825288685
33.333333333333336	0.13938858497366896	0.13916709001594366	0.27916356140685	0.15166918252688288
33.83838383838384	0.13938858497258483	0.13916709001796357	0.27916356140763265	0.1516691825248973
34.343434343434346	0.13938858497150072	0.13916709001998348	0.27916356140841536	0.1516691825229117
34.84848484848485	0.1393885849704166	0.13916709002200336	0.27916356140919807	0.1516691825209261
35.35353535353536	0.13938858496933246	0.13916709002402328	0.2791635614099807	0.15166918251894052
35.85858585858586	0.13938858496824832	0.1391670900260432	0.27916356141076343	0.1516691825169549
36.36363636363637	0.13938858496795756	0.13916709002658206	0.27916356141097204	0.15166918251642175
36.86868686868687	0.1393885849679203	0.13916709002664773	0.27916356141099713	0.15166918251635267
37.37373737373738	0.13938858496788306	0.1391670900267134	0.2791635614110223	0.15166918251628358
37.87878787878788	0.1393885849678458	0.13916709002677907	0.2791635614110474	0.1516691825162145
38.38383838383839	0.13938858496780854	0.13916709002684474	0.2791635614110725	0.15166918251614542
38.88888888888889	0.1393885849677713	0.13916709002691038	0.27916356141109766	0.15166918251607636
39.3939393939394	0.13938858496773404	0.13916709002697605	0.27916356141112275	0.15166918251600728
39.8989898989899	0.1393885849676968	0.13916709002704172	0.2791635614111479	0.1516691825159382
40.40404040404041	0.13938858496765955	0.1391670900271074	0.279163561411173	0.1516691825158691
40.909090909090914	0.13938858496762227	0.13916709002717306	0.27916356141119814	0.15166918251580003
41.41414141414142	0.13938858496758502	0.13916709002723873	0.2791635614112232	0.15166918251573094
41.919191919191924	0.13938858496754777	0.1391670900273044	0.2791635614112484	0.1516691825156619
42.42424242424243	0.13938858496751053	0.13916709002737007	0.2791635614112735	0.1516691825155928
42.929292929292934	0.13938858496747328	0.13916709002743574	0.2791635614112986	0.15166918251552372
43.43434343434344	0.139388584967436	0.1391670900275014	0.27916356141132376	0.15166918251545464
43.939393939393945	0.13938858496739875	0.13916709002756705	0.27916356141134885	0.15166918251538555
44.44444444444445	0.1393885849673615	0.13916709002763272	0.279163561411374	0.15166918251531647
44.949494949494955	0.13938858496732426	0.1391670900276984	0.2791635614113991	0.15166918251524739
45.45454545454546	0.139388584967287	0.13916709002776406	0.27916356141142423	0.15166918251517833
45.959595959595966	0.13938858496724973	0.13916709002782973	0.2791635614114494	0.15166918251510925
46.46464646464647	0.1393885849672125	0.1391670900278954	0.27916356141147447	0.15166918251504016
46.969696969696976	0.13938858496717524	0.13916709002796107	0.2791635614114996	0.15166918251497108
47.47474747474748	0.139388584967138	0.13916709002802674	0.2791635614115247	0.151669182514902
47.979797979797986	0.13938858496710071	0.1391670900280924	0.27916356141154985	0.1516691825148329
48.484848484848484	0.13938858496706347	0.13916709002815808	0.27916356141157495	0.15166918251476383
48.98989898989899	0.13938858496702622	0.13916709002822372	0.2791635614116001	0.15166918251469477
49.494949494949495	0.13938858496698897	0.1391670900282894	0.27916356141162524	0.1516691825146257
50.0	0.13938858496695172	0.13916709002835506	0.27916356141165033	0.1516691825145566
