,,,Slide ID,G4,G3,G11,G6,G5,G7,G2,G1,G10,G8,G9
,,,Antibody Name,G4,G3,G11,G6,G5,G7,G2,G1,G10,G8,G9
,,,HUGO ID,G4,G3,G11,G6,G5,G7,G2,G1,G10,G8,G9
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,23.73737373737374,0.006396844545198647,0.1305270582488995,0.24099838716127284,0.0038470698597311967,0.20874386123249544,0.007969391950629167,0.1629745507133687,0.10348300478059728,0.2482385498941756,0.0107360346132718,0.0050950220044378575
C1,no,Insulin,24.242424242424242,0.006396844922787582,0.13052706105823864,0.24099838716134162,0.003847070111783762,0.20874385954330396,0.007969392467663828,0.16297455283833595,0.10348300478069575,0.24823855239016143,0.010736034339680175,0.005095022350362625
C1,no,Insulin,24.747474747474747,0.006396845345367379,0.13052706420832294,0.24099838716139457,0.003847070394974628,0.2087438576491975,0.007969393047826585,0.1629745552206468,0.103483004780779,0.24823855519329,0.010736034092904856,0.0050950227376618295
C1,no,Insulin,25.252525252525253,0.00639684537820028,0.1305270644697879,0.24099838716143832,0.0038470704210220317,0.20874385749199187,0.007969393098824329,0.16297455541814496,0.1034830047808247,0.24823855542664577,0.0107360342913476,0.005095022768505595
C1,no,Insulin,25.757575757575758,0.006396845400170319,0.1305270646430476,0.24099838716146432,0.0038470704380654196,0.20874385738781898,0.00796939313238613,0.16297455554902085,0.1034830047808517,0.24823855558142036,0.010736034403226982,0.005095022789074806
C1,no,Insulin,26.262626262626263,0.006396845413240921,0.13052706474404488,0.2409983871614758,0.003847070447732236,0.2087438573270933,0.007969393151663472,0.1629745556253162,0.1034830047808634,0.24823855567181702,0.010736034444189026,0.005095022801226551
C1,no,Insulin,26.767676767676768,0.006396845426311522,0.13052706484504215,0.24099838716148728,0.003847070457399053,0.20874385726636766,0.007969393170940815,0.16297455570161157,0.1034830047808751,0.24823855576221368,0.010736034485151072,0.0050950228133782955
C1,no,Insulin,27.272727272727273,0.006396845439382123,0.1305270649460394,0.24099838716149877,0.0038470704670658697,0.208743857205642,0.007969393190218157,0.16297455577790693,0.1034830047808868,0.24823855585261034,0.010736034526113117,0.00509502282553004
C1,no,Insulin,27.77777777777778,0.006396845451353866,0.1305270650384883,0.24099838716150912,0.003847070475906071,0.20874385715005606,0.00796939320785436,0.16297455584774478,0.10348300478089731,0.24823855593536154,0.010736034562880064,0.005095022836657555
C1,no,Insulin,28.282828282828284,0.006396845456456435,0.13052706507749967,0.24099838716151212,0.0038470704795789453,0.2087438571265993,0.007969393215231504,0.1629745558772156,0.1034830047809003,0.2482385559703193,0.010736034573422664,0.005095022841382416
C1,no,Insulin,28.78787878787879,0.0063968454615590045,0.13052706511651102,0.24099838716151514,0.00384707048325182,0.2087438571031425,0.007969393222608648,0.1629745559066864,0.10348300478090329,0.24823855600527708,0.010736034583965264,0.005095022846107278
C1,no,Insulin,29.292929292929294,0.006396845466661574,0.1305270651555224,0.24099838716151814,0.0038470704869246943,0.20874385707968574,0.007969393229985793,0.16297455593615726,0.10348300478090629,0.24823855604023487,0.010736034594507862,0.005095022850832139
C1,no,Insulin,29.7979797979798,0.006396845471764144,0.13052706519453378,0.24099838716152114,0.0038470704905975693,0.20874385705622897,0.007969393237362938,0.16297455596562807,0.10348300478090929,0.24823855607519263,0.010736034605050461,0.005095022855557001
C1,no,Insulin,30.303030303030305,0.00639684547339848,0.130527065207022,0.24099838716152205,0.00384707049177193,0.20874385704871998,0.007969393239722733,0.1629745559750622,0.10348300478091017,0.24823855608638415,0.010736034608317459,0.005095022857069933
C1,no,Insulin,30.80808080808081,0.006396845473724796,0.13052706520950724,0.24099838716152217,0.0038470704920039937,0.20874385704722562,0.007969393240190267,0.16297455597693966,0.10348300478091028,0.2482385560886124,0.01073603460884051,0.005095022857371507
C1,no,Insulin,31.313131313131315,0.006396845474051112,0.13052706521199248,0.24099838716152228,0.003847070492236057,0.20874385704573126,0.007969393240657803,0.1629745559788171,0.1034830047809104,0.24823855609084064,0.010736034609363562,0.005095022857673081
C1,no,Insulin,31.81818181818182,0.006396845474377428,0.13052706521447768,0.2409983871615224,0.003847070492468121,0.20874385704423687,0.007969393241125338,0.16297455598069457,0.10348300478091049,0.24823855609306889,0.010736034609886614,0.005095022857974656
C1,no,Insulin,32.323232323232325,0.006396845474703743,0.13052706521696292,0.2409983871615225,0.0038470704927001846,0.2087438570427425,0.007969393241592872,0.16297455598257202,0.1034830047809106,0.24823855609529716,0.010736034610409666,0.00509502285827623
C1,no,Insulin,32.82828282828283,0.0063968454750300595,0.13052706521944812,0.2409983871615226,0.003847070492932248,0.20874385704124812,0.007969393242060408,0.16297455598444946,0.10348300478091071,0.2482385560975254,0.010736034610932718,0.005095022858577805
C1,no,Insulin,33.333333333333336,0.006396845475356375,0.13052706522193336,0.24099838716152272,0.003847070493164312,0.20874385703975376,0.007969393242527942,0.16297455598632693,0.10348300478091083,0.24823855609975365,0.01073603461145577,0.0050950228588793785
C1,no,Insulin,33.83838383838384,0.006396845475682691,0.1305270652244186,0.24099838716152286,0.0038470704933963756,0.2087438570382594,0.007969393242995478,0.16297455598820437,0.10348300478091092,0.2482385561019819,0.010736034611978822,0.005095022859180953
C1,no,Insulin,34.343434343434346,0.0063968454760090065,0.1305270652269038,0.24099838716152297,0.003847070493628439,0.208743857036765,0.007969393243463012,0.16297455599008182,0.10348300478091103,0.24823855610421014,0.010736034612501874,0.005095022859482528
C1,no,Insulin,34.84848484848485,0.006396845476335323,0.13052706522938903,0.24099838716152308,0.0038470704938605026,0.20874385703527065,0.007969393243930548,0.16297455599195929,0.10348300478091114,0.24823855610643838,0.010736034613024926,0.005095022859784102
C1,no,Insulin,35.35353535353536,0.006396845476661638,0.13052706523187424,0.2409983871615232,0.0038470704940925665,0.2087438570337763,0.007969393244398083,0.16297455599383673,0.10348300478091124,0.24823855610866663,0.010736034613547978,0.0050950228600856766
C1,no,Insulin,35.85858585858586,0.006396845476987954,0.13052706523435947,0.2409983871615233,0.00384707049432463,0.2087438570322819,0.007969393244865617,0.1629745559957142,0.10348300478091135,0.24823855611089488,0.01073603461407103,0.00509502286038725
C1,no,Insulin,36.36363636363637,0.00639684547731427,0.13052706523684468,0.24099838716152341,0.0038470704945566935,0.20874385703078754,0.007969393245333153,0.16297455599759164,0.10348300478091146,0.24823855611312312,0.01073603461459408,0.005095022860688825
C1,no,Insulin,36.86868686868687,0.006396845477640586,0.13052706523932991,0.24099838716152353,0.0038470704947887575,0.20874385702929316,0.007969393245800687,0.16297455599946908,0.10348300478091157,0.24823855611535137,0.010736034615117133,0.0050950228609904
C1,no,Insulin,37.37373737373738,0.006396845477966901,0.13052706524181515,0.24099838716152364,0.003847070495020821,0.2087438570277988,0.007969393246268223,0.16297455600134655,0.10348300478091167,0.2482385561175796,0.010736034615640185,0.005095022861291974
C1,no,Insulin,37.87878787878788,0.0063968454782932175,0.13052706524430036,0.24099838716152375,0.0038470704952528845,0.20874385702630444,0.007969393246735757,0.162974556003224,0.10348300478091178,0.24823855611980786,0.010736034616163237,0.0050950228615935485
C1,no,Insulin,38.38383838383839,0.006396845478619533,0.1305270652467856,0.24099838716152386,0.0038470704954849484,0.20874385702481005,0.007969393247203293,0.16297455600510144,0.1034830047809119,0.2482385561220361,0.010736034616686289,0.005095022861895122
C1,no,Insulin,38.88888888888889,0.006396845478945849,0.1305270652492708,0.24099838716152397,0.003847070495717012,0.2087438570233157,0.007969393247670827,0.1629745560069789,0.103483004780912,0.24823855612426435,0.010736034617209341,0.005095022862196697
C1,no,Insulin,39.3939393939394,0.006396845479272165,0.13052706525175603,0.24099838716152408,0.0038470704959490754,0.2087438570218213,0.007969393248138362,0.16297455600885635,0.1034830047809121,0.2482385561264926,0.010736034617732393,0.005095022862498272
C1,no,Insulin,39.8989898989899,0.006396845479598481,0.13052706525424126,0.2409983871615242,0.003847070496181139,0.20874385702032694,0.007969393248605898,0.1629745560107338,0.10348300478091221,0.24823855612872084,0.010736034618255445,0.005095022862799846
C1,no,Insulin,40.40404040404041,0.006396845479924797,0.13052706525672647,0.2409983871615243,0.003847070496413203,0.20874385701883258,0.007969393249073432,0.16297455601261127,0.10348300478091232,0.24823855613094908,0.010736034618778497,0.0050950228631014205
C1,no,Insulin,40.909090909090914,0.006396845480251112,0.1305270652592117,0.2409983871615244,0.0038470704966452663,0.2087438570173382,0.007969393249540968,0.1629745560144887,0.10348300478091244,0.24823855613317733,0.01073603461930155,0.005095022863402994
C1,no,Insulin,41.41414141414142,0.0063968454805774285,0.1305270652616969,0.24099838716152455,0.00384707049687733,0.20874385701584383,0.007969393250008502,0.16297455601636618,0.10348300478091253,0.24823855613540557,0.010736034619824602,0.005095022863704569
C1,no,Insulin,41.919191919191924,0.006396845480903744,0.13052706526418215,0.24099838716152466,0.0038470704971093938,0.20874385701434947,0.007969393250476037,0.16297455601824362,0.10348300478091264,0.24823855613763382,0.010736034620347652,0.005095022864006144
C1,no,Insulin,42.42424242424243,0.00639684548123006,0.13052706526666735,0.24099838716152477,0.0038470704973414573,0.20874385701285508,0.007969393250943571,0.16297455602012106,0.10348300478091275,0.24823855613986207,0.010736034620870704,0.005095022864307718
C1,no,Insulin,42.929292929292934,0.0063968454815563755,0.1305270652691526,0.24099838716152489,0.0038470704975735208,0.20874385701136072,0.007969393251411107,0.16297455602199853,0.10348300478091285,0.2482385561420903,0.010736034621393756,0.005095022864609292
C1,no,Insulin,43.43434343434344,0.006396845481882692,0.13052706527163782,0.240998387161525,0.0038470704978055843,0.20874385700986633,0.007969393251878643,0.16297455602387598,0.10348300478091296,0.24823855614431856,0.010736034621916808,0.005095022864910866
C1,no,Insulin,43.939393939393945,0.006396845482209007,0.13052706527412303,0.2409983871615251,0.003847070498037648,0.20874385700837197,0.007969393252346177,0.16297455602575342,0.10348300478091307,0.2482385561465468,0.01073603462243986,0.005095022865212441
C1,no,Insulin,44.44444444444445,0.006396845482535323,0.13052706527660826,0.24099838716152522,0.0038470704982697117,0.20874385700687761,0.007969393252813713,0.1629745560276309,0.10348300478091318,0.24823855614877507,0.010736034622962912,0.005095022865514016
C1,no,Insulin,44.949494949494955,0.006396845482861639,0.13052706527909347,0.24099838716152533,0.003847070498501775,0.20874385700538323,0.007969393253281247,0.16297455602950833,0.10348300478091328,0.24823855615100332,0.010736034623485964,0.00509502286581559
C1,no,Insulin,45.45454545454546,0.006396845483187955,0.1305270652815787,0.24099838716152544,0.003847070498733839,0.20874385700388887,0.007969393253748782,0.1629745560313858,0.10348300478091339,0.24823855615323157,0.010736034624009017,0.005095022866117164
C1,no,Insulin,45.959595959595966,0.00639684548351427,0.13052706528406394,0.24099838716152555,0.0038470704989659026,0.20874385700239448,0.007969393254216316,0.16297455603326325,0.1034830047809135,0.2482385561554598,0.010736034624532069,0.005095022866418738
C1,no,Insulin,46.46464646464647,0.0063968454838405865,0.13052706528654914,0.24099838716152566,0.003847070499197966,0.20874385700090012,0.007969393254683852,0.1629745560351407,0.10348300478091361,0.24823855615768806,0.01073603462505512,0.005095022866720313
C1,no,Insulin,46.969696969696976,0.006396845484166902,0.13052706528903438,0.24099838716152577,0.0038470704994300296,0.20874385699940576,0.007969393255151388,0.16297455603701816,0.10348300478091371,0.2482385561599163,0.010736034625578173,0.005095022867021888
C1,no,Insulin,47.47474747474748,0.006396845484493218,0.13052706529151958,0.24099838716152588,0.0038470704996620936,0.20874385699791137,0.007969393255618922,0.1629745560388956,0.10348300478091382,0.24823855616214455,0.010736034626101223,0.005095022867323462
C1,no,Insulin,47.979797979797986,0.006396845484819534,0.13052706529400482,0.240998387161526,0.003847070499894157,0.208743856996417,0.007969393256086458,0.16297455604077304,0.10348300478091393,0.2482385561643728,0.010736034626624275,0.005095022867625036
C1,no,Insulin,48.484848484848484,0.00639684548514585,0.13052706529649002,0.2409983871615261,0.0038470705001262206,0.20874385699492265,0.007969393256553992,0.16297455604265051,0.10348300478091403,0.24823855616660104,0.010736034627147327,0.00509502286792661
C1,no,Insulin,48.98989898989899,0.006396845485472166,0.13052706529897526,0.24099838716152622,0.0038470705003582845,0.20874385699342826,0.007969393257021527,0.16297455604452796,0.10348300478091414,0.24823855616882928,0.01073603462767038,0.005095022868228185
C1,no,Insulin,49.494949494949495,0.006396845485798481,0.1305270653014605,0.24099838716152636,0.003847070500590348,0.2087438569919339,0.007969393257489061,0.1629745560464054,0.10348300478091425,0.24823855617105753,0.010736034628193432,0.00509502286852976
C1,no,Insulin,50.0,0.0063968454861247975,0.1305270653039457,0.24099838716152647,0.0038470705008224115,0.2087438569904395,0.007969393257956597,0.16297455604828287,0.10348300478091436,0.24823855617328577,0.010736034628716484,0.0050950228688313335
