,,,Slide ID,G4,G1,G10,G3,G8,G6,G2,G9,G5,G7
C1,no,Insulin,21.212121212121215,0.7542788313483519,0.008605559439808192,0.8048965375532348,0.9999999999999917,0.41443396259284926,0.6052085090973095,0.6808775382170543,0.34383059683300554,0.049127632307744626,0.45772424502349046
C1,no,Insulin,21.71717171717172,0.7542788311160964,0.008605556622718254,0.8048965375249746,0.999999999999999,0.4144339625911102,0.6052085090968501,0.6808775382167371,0.34383059683194894,0.04912763226461105,0.4577242450252136
C1,no,Insulin,22.222222222222225,0.7542788307037538,0.008605554635429093,0.8048965374748421,1.0000000000000158,0.414433962589869,0.6052085090964949,0.6808775382165259,0.3438305968311603,0.04912763223421584,0.45772424502851383
C1,no,Insulin,22.72727272727273,0.7542788302344056,0.008605553144373664,0.8048965374177928,1.00000000000003,0.41443396258899345,0.6052085090962563,0.680877538216396,0.34383059683052525,0.04912763221143136,0.4577242450306062
C1,no,Insulin,23.232323232323235,0.7542788302794151,0.008605551796514139,0.8048965374232504,1.0000000000000362,0.41443396258815113,0.6052085090960476,0.6808775382162452,0.34383059683000705,0.04912763219077063,0.4577242450306954
C1,no,Insulin,23.73737373737374,0.7542788304349649,0.00860555080247096,0.804896537442149,1.0000000000000364,0.4144339625875679,0.6052085090959347,0.6808775382161455,0.34383059682961564,0.049127632175515724,0.45772424502894876
C1,no,Insulin,24.242424242424242,0.754278830701055,0.008605550162244124,0.8048965374744883,1.0000000000000306,0.4144339625872438,0.6052085090959176,0.680877538216097,0.343830596829351,0.04912763216566663,0.4577242450253663
C1,no,Insulin,24.747474747474747,0.7542788310776853,0.008605549875833632,0.8048965375202687,1.0000000000000189,0.4144339625871788,0.6052085090959961,0.6808775382160996,0.34383059682921313,0.04912763216122335,0.45772424501994796
C1,no,Insulin,25.252525252525253,0.7542788313050349,0.008605549574047602,0.8048965375479025,1.0000000000000122,0.41443396258706183,0.6052085090960243,0.6808775382160879,0.34383059682908,0.04912763215656599,0.4577242450166641
C1,no,Insulin,25.757575757575758,0.7542788314082404,0.008605549292603577,0.8048965375604459,1.0000000000000095,0.414433962586923,0.6052085090960163,0.680877538216068,0.3438305968289635,0.04912763215223822,0.4577242450151304
C1,no,Insulin,26.262626262626263,0.7542788314779207,0.008605549160266646,0.8048965375689157,1.0000000000000069,0.41443396258687076,0.6052085090960231,0.680877538216063,0.3438305968289061,0.04912763215020015,0.45772424501396236
C1,no,Insulin,26.767676767676768,0.754278831514076,0.008605549177036804,0.8048965375733118,1.0000000000000042,0.4144339625869052,0.6052085090960447,0.6808775382160727,0.34383059682890776,0.04912763215045176,0.4577242450131599
C1,no,Insulin,27.272727272727273,0.7542788316579306,0.00860554893685333,0.8048965375907984,0.9999999999999974,0.4144339625868255,0.6052085090960697,0.6808775382160681,0.34383059682880085,0.0491276321467502,0.4577242450105407
C1,no,Insulin,27.77777777777778,0.7542788316286668,0.008605549068400664,0.8048965375872424,0.999999999999998,0.41443396258689874,0.6052085090960796,0.6808775382160804,0.3438305968288534,0.049127632148770195,0.4577242450109612
C1,no,Insulin,28.282828282828284,0.7542788315994029,0.008605549199947998,0.8048965375836865,0.9999999999999984,0.41443396258697196,0.6052085090960896,0.6808775382160926,0.34383059682890593,0.0491276321507902,0.4577242450113817
C1,no,Insulin,28.78787878787879,0.754278831570139,0.00860554933149533,0.8048965375801306,0.999999999999999,0.4144339625870451,0.6052085090960995,0.680877538216105,0.3438305968289585,0.04912763215281019,0.4577242450118022
C1,no,Insulin,29.292929292929294,0.754278831540875,0.008605549463042664,0.8048965375765745,0.9999999999999994,0.41443396258711834,0.6052085090961095,0.6808775382161173,0.343830596829011,0.04912763215483019,0.4577242450122227
C1,no,Insulin,29.7979797979798,0.7542788315332118,0.008605549505785483,0.8048965375756434,0.9999999999999996,0.4144339625871423,0.605208509096113,0.6808775382161214,0.343830596829028,0.049127632155486274,0.4577242450123395
C1,no,Insulin,30.303030303030305,0.7542788315323541,0.008605549520550135,0.8048965375755393,0.9999999999999996,0.4144339625871508,0.6052085090961147,0.6808775382161228,0.3438305968290338,0.049127632155712656,0.4577242450123605
C1,no,Insulin,30.80808080808081,0.7542788315314962,0.008605549535314784,0.8048965375754351,0.9999999999999996,0.4144339625871593,0.6052085090961162,0.6808775382161243,0.3438305968290395,0.04912763215593904,0.4577242450123815
C1,no,Insulin,31.313131313131315,0.7542788315306385,0.008605549550079436,0.804896537575331,0.9999999999999996,0.41443396258716786,0.6052085090961179,0.6808775382161257,0.34383059682904527,0.04912763215616542,0.45772424501240255
C1,no,Insulin,31.81818181818182,0.7542788315297806,0.008605549564844087,0.8048965375752268,0.9999999999999997,0.41443396258717635,0.6052085090961195,0.6808775382161272,0.34383059682905104,0.0491276321563918,0.4577242450124236
C1,no,Insulin,32.323232323232325,0.7542788315289227,0.008605549579608738,0.8048965375751227,0.9999999999999997,0.41443396258718485,0.6052085090961211,0.6808775382161286,0.3438305968290568,0.04912763215661818,0.45772424501244463
C1,no,Insulin,32.82828282828283,0.754278831528065,0.008605549594373388,0.8048965375750186,0.9999999999999997,0.41443396258719334,0.6052085090961228,0.6808775382161301,0.3438305968290626,0.04912763215684456,0.45772424501246567
C1,no,Insulin,33.333333333333336,0.7542788315272071,0.00860554960913804,0.8048965375749144,0.9999999999999997,0.41443396258720183,0.6052085090961243,0.6808775382161315,0.34383059682906836,0.049127632157070944,0.4577242450124867
C1,no,Insulin,33.83838383838384,0.7542788315263493,0.00860554962390269,0.8048965375748103,0.9999999999999997,0.4144339625872103,0.605208509096126,0.680877538216133,0.3438305968290741,0.049127632157297325,0.45772424501250775
C1,no,Insulin,34.343434343434346,0.7542788315254915,0.008605549638667342,0.8048965375747061,0.9999999999999998,0.4144339625872188,0.6052085090961276,0.6808775382161344,0.34383059682907985,0.04912763215752371,0.4577242450125288
C1,no,Insulin,34.84848484848485,0.7542788315246337,0.008605549653431991,0.804896537574602,0.9999999999999998,0.4144339625872273,0.6052085090961292,0.6808775382161358,0.3438305968290856,0.04912763215775009,0.45772424501254977
C1,no,Insulin,35.35353535353536,0.7542788315237758,0.008605549668196643,0.8048965375744979,0.9999999999999998,0.4144339625872358,0.6052085090961308,0.6808775382161373,0.3438305968290914,0.04912763215797647,0.4577242450125708
C1,no,Insulin,35.85858585858586,0.754278831522918,0.008605549682961294,0.8048965375743937,0.9999999999999998,0.4144339625872443,0.6052085090961324,0.6808775382161387,0.34383059682909717,0.04912763215820285,0.45772424501259185
C1,no,Insulin,36.36363636363637,0.7542788315220602,0.008605549697725944,0.8048965375742896,0.9999999999999998,0.41443396258725285,0.6052085090961341,0.6808775382161402,0.34383059682910294,0.04912763215842923,0.4577242450126129
C1,no,Insulin,36.86868686868687,0.7542788315212023,0.008605549712490595,0.8048965375741854,0.9999999999999999,0.41443396258726134,0.6052085090961357,0.6808775382161416,0.3438305968291087,0.049127632158655614,0.4577242450126339
C1,no,Insulin,37.37373737373738,0.7542788315203446,0.008605549727255246,0.8048965375740813,0.9999999999999999,0.41443396258726983,0.6052085090961373,0.680877538216143,0.34383059682911443,0.049127632158881995,0.45772424501265496
C1,no,Insulin,37.87878787878788,0.7542788315194867,0.008605549742019897,0.8048965375739772,0.9999999999999999,0.4144339625872783,0.6052085090961389,0.6808775382161445,0.3438305968291202,0.04912763215910838,0.457724245012676
C1,no,Insulin,38.38383838383839,0.754278831518629,0.008605549756784547,0.804896537573873,0.9999999999999999,0.4144339625872868,0.6052085090961405,0.6808775382161459,0.343830596829126,0.04912763215933476,0.45772424501269704
C1,no,Insulin,38.88888888888889,0.7542788315177711,0.008605549771549198,0.8048965375737689,0.9999999999999999,0.4144339625872953,0.6052085090961421,0.6808775382161475,0.34383059682913175,0.04912763215956114,0.4577242450127181
C1,no,Insulin,39.3939393939394,0.7542788315169133,0.00860554978631385,0.8048965375736647,1.0,0.4144339625873038,0.6052085090961438,0.6808775382161489,0.3438305968291375,0.04912763215978752,0.45772424501273906
C1,no,Insulin,39.8989898989899,0.7542788315160555,0.0086055498010785,0.8048965375735605,1.0,0.4144339625873123,0.6052085090961454,0.6808775382161504,0.3438305968291433,0.0491276321600139,0.4577242450127601
C1,no,Insulin,40.40404040404041,0.7542788315154334,0.008605549812132017,0.804896537573485,1.0,0.4144339625873186,0.6052085090961465,0.6808775382161514,0.3438305968291476,0.049127632160183385,0.45772424501277564
C1,no,Insulin,40.909090909090914,0.7542788315154082,0.008605549813789203,0.8048965375734819,1.0,0.4144339625873196,0.6052085090961468,0.6808775382161516,0.3438305968291482,0.049127632160208774,0.4577242450127771
C1,no,Insulin,41.41414141414142,0.7542788315153831,0.008605549815446388,0.8048965375734789,1.0,0.4144339625873206,0.605208509096147,0.6808775382161518,0.34383059682914885,0.04912763216023417,0.4577242450127786
C1,no,Insulin,41.919191919191924,0.754278831515358,0.008605549817103575,0.8048965375734759,1.0,0.41443396258732157,0.6052085090961472,0.6808775382161519,0.3438305968291495,0.04912763216025956,0.45772424501278003
C1,no,Insulin,42.42424242424243,0.7542788315153328,0.008605549818760761,0.8048965375734728,1.0,0.41443396258732257,0.6052085090961474,0.6808775382161522,0.3438305968291501,0.049127632160284956,0.4577242450127815
C1,no,Insulin,42.929292929292934,0.7542788315153077,0.008605549820417946,0.8048965375734698,1.0,0.41443396258732357,0.6052085090961477,0.6808775382161524,0.3438305968291508,0.04912763216031035,0.45772424501278297
C1,no,Insulin,43.43434343434344,0.7542788315152825,0.008605549822075132,0.8048965375734667,1.0,0.4144339625873245,0.6052085090961479,0.6808775382161525,0.3438305968291514,0.04912763216033574,0.45772424501278447
C1,no,Insulin,43.939393939393945,0.7542788315152574,0.008605549823732319,0.8048965375734637,1.0,0.4144339625873255,0.6052085090961481,0.6808775382161527,0.34383059682915207,0.04912763216036114,0.45772424501278597
C1,no,Insulin,44.44444444444445,0.7542788315152322,0.008605549825389506,0.8048965375734607,1.0,0.41443396258732645,0.6052085090961483,0.6808775382161528,0.34383059682915273,0.049127632160386535,0.4577242450127874
C1,no,Insulin,44.949494949494955,0.7542788315152071,0.00860554982704669,0.8048965375734576,1.0,0.41443396258732745,0.6052085090961485,0.680877538216153,0.34383059682915335,0.049127632160411924,0.4577242450127889
C1,no,Insulin,45.45454545454546,0.7542788315151819,0.008605549828703877,0.8048965375734546,1.0,0.41443396258732845,0.6052085090961488,0.6808775382161533,0.343830596829154,0.04912763216043732,0.45772424501279035
C1,no,Insulin,45.959595959595966,0.7542788315151568,0.008605549830361063,0.8048965375734515,1.0,0.4144339625873294,0.605208509096149,0.6808775382161534,0.3438305968291547,0.04912763216046271,0.45772424501279185
C1,no,Insulin,46.46464646464647,0.7542788315151316,0.008605549832018248,0.8048965375734485,1.0,0.4144339625873304,0.6052085090961492,0.6808775382161536,0.3438305968291553,0.049127632160488106,0.4577242450127933
C1,no,Insulin,46.969696969696976,0.7542788315151066,0.008605549833675435,0.8048965375734455,1.0,0.4144339625873314,0.6052085090961494,0.6808775382161538,0.34383059682915595,0.0491276321605135,0.4577242450127948
C1,no,Insulin,47.47474747474748,0.7542788315150813,0.008605549835332621,0.8048965375734424,1.0,0.41443396258733234,0.6052085090961498,0.6808775382161539,0.34383059682915657,0.04912763216053889,0.45772424501279624
C1,no,Insulin,47.979797979797986,0.7542788315150563,0.008605549836989808,0.8048965375734394,1.0,0.41443396258733334,0.60520850909615,0.6808775382161542,0.34383059682915723,0.04912763216056429,0.45772424501279774
C1,no,Insulin,48.484848484848484,0.7542788315150311,0.008605549838646993,0.8048965375734363,1.0,0.4144339625873343,0.6052085090961502,0.6808775382161544,0.3438305968291579,0.04912763216058968,0.4577242450127992
C1,no,Insulin,48.98989898989899,0.754278831515006,0.00860554984030418,0.8048965375734333,1.0,0.4144339625873353,0.6052085090961504,0.6808775382161545,0.3438305968291585,0.049127632160615074,0.4577242450128007
C1,no,Insulin,49.494949494949495,0.7542788315149808,0.008605549841961366,0.8048965375734303,1.0,0.4144339625873363,0.6052085090961506,0.6808775382161547,0.3438305968291592,0.04912763216064047,0.4577242450128021
C1,no,Insulin,50.0,0.7542788315149557,0.00860554984361855,0.8048965375734272,1.0,0.4144339625873372,0.6052085090961509,0.6808775382161548,0.34383059682915984,0.04912763216066586,0.4577242450128036
