,,,Slide ID,G10,G9,G6,G2,G7,G3,G1,G8,G4,G5
,,,Antibody Name,G10,G9,G6,G2,G7,G3,G1,G8,G4,G5
,,,HUGO ID,G10,G9,G6,G2,G7,G3,G1,G8,G4,G5
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,7.575757575757576,0.02320381802058563,0.10516552377602811,0.3434792006873998,0.20737972709336472,0.16636709253049983,0.9999992444746058,0.23912753742025702,0.13056984633206487,0.029274320868805437,0.025011158891408824
C1,no,Insulin,8.080808080808081,0.022950449371931567,0.10513837377739205,0.3434792452023638,0.20737996149415777,0.16627725060161552,0.9999997011232498,0.23912783049863645,0.13053667386878634,0.028931384617726586,0.02501097995546314
C1,no,Insulin,8.585858585858587,0.022770892926305995,0.10512236372274825,0.34347925952683694,0.20738005712919894,0.16622495954100258,0.9999998817699649,0.23912794884290484,0.13051734008705956,0.02868931326088353,0.02501088867469715
C1,no,Insulin,9.090909090909092,0.0226435990973634,0.10511295399268357,0.34347926386707145,0.20738009597841833,0.16619452349004235,0.9999999532291343,0.23912799648555175,0.13050607737092013,0.028518193626983494,0.02501084184807758
C1,no,Insulin,9.595959595959597,0.022553337995666826,0.1051074388506471,0.3434792650356597,0.20738011162586809,0.16617681378049626,0.9999999813359141,0.23912801551966442,0.13049952047153618,0.028397109937921335,0.02501081774583778
C1,no,Insulin,10.101010101010102,0.022489321591768925,0.10510420972451902,0.3434792653751744,0.2073801181329979,0.1661664971779081,0.9999999929178122,0.23912802340582137,0.1304956998978465,0.02831136033628011,0.02501080523125568
C1,no,Insulin,10.606060606060607,0.022443914933596487,0.10510232306498729,0.3434792653631567,0.20738012061218525,0.16616049510741648,0.9999999971276945,0.23912802636736266,0.1304934762653858,0.0282506054734752,0.0250107987763305
C1,no,Insulin,11.111111111111112,0.02241170697657863,0.1051012215201773,0.3434792653739212,0.20738012169134856,0.16615700009639572,0.9999999990385229,0.23912802766888105,0.13049218171919175,0.028207543401882043,0.02501079540430058
C1,no,Insulin,11.616161616161618,0.022388857532448313,0.10510057876742793,0.3434792653052436,0.20738012201202546,0.16615496612359043,0.9999999994585057,0.2391280280280504,0.13049142777509046,0.028177011512180355,0.025010793671403596
C1,no,Insulin,12.121212121212121,0.02237264921023655,0.10510020443527332,0.3434792653079056,0.2073801221906898,0.1661537826401385,0.9999999997979169,0.23912802824730908,0.130490989214955,0.02815536183087206,0.025010792759366535
C1,no,Insulin,12.626262626262626,0.02236115118523443,0.10509998603292878,0.3434792653000639,0.20738012225570168,0.16615309383514268,0.999999999920258,0.23912802832455834,0.13049073442612502,0.028140008152510092,0.02501079228496823
C1,no,Insulin,13.131313131313131,0.02235299259327736,0.10509985936057832,0.3434792653043639,0.20738012227757477,0.16615269233764587,0.9999999999036482,0.2391280283483649,0.13049058443123732,0.02812911596970601,0.025010792039259235
C1,no,Insulin,13.636363636363637,0.022347207141901124,0.10509978612786912,0.34347926533912226,0.20738012232812097,0.16615246007340737,1.0000000001375284,0.23912802843402522,0.1304904979819277,0.02812139297617241,0.025010791902888182
C1,no,Insulin,14.141414141414142,0.02234310307772788,0.10509974168649004,0.3434792652927866,0.2073801223141632,0.16615232483536602,1.0000000001081666,0.23912802840018163,0.13049045058821115,0.028115915262551604,0.025010791838078472
C1,no,Insulin,14.646464646464647,0.022340191153882364,0.10509971611322057,0.3434792652917077,0.20738012230113995,0.1661522453091207,0.9999999998831273,0.23912802836012237,0.1304904213940835,0.02811202902108539,0.02501079181059843
C1,no,Insulin,15.151515151515152,0.02233812569322602,0.10509970417548975,0.3434792653522539,0.20738012231123368,0.16615219911154033,1.0000000000179021,0.23912802841409422,0.13049039940931198,0.028109272372112144,0.025010791786187637
C1,no,Insulin,15.656565656565657,0.022336660316939178,0.1050996951070889,0.3434792652636536,0.2073801222933239,0.16615217217743675,1.0000000001271736,0.23912802838310318,0.13049039043577026,0.028107316795209548,0.025010791772207348
C1,no,Insulin,16.161616161616163,0.022335620055840083,0.10509968516670062,0.34347926525876615,0.20738012232974218,0.16615215624985313,0.999999999900546,0.23912802836302102,0.1304903934546764,0.02810592868697237,0.025010791775396043
C1,no,Insulin,16.666666666666668,0.02233488316985817,0.10509968439958715,0.34347926540893337,0.20738012232743583,0.16615214703488002,0.9999999999221474,0.2391280284244419,0.1304903861303199,0.02810494526846146,0.02501079177155767
C1,no,Insulin,17.171717171717173,0.022334359663175082,0.10509968364964992,0.343479265325799,0.2073801223183215,0.16615214161409675,0.9999999999678727,0.2391280283962761,0.1304903822747314,0.028104246680027534,0.025010791768241464
C1,no,Insulin,17.67676767676768,0.022333988416184756,0.10509968310190528,0.3434792653084275,0.2073801223097768,0.16615213845984397,0.9999999999881062,0.23912802838876035,0.13049038025508086,0.0281037512759894,0.025010791766653807
C1,no,Insulin,18.181818181818183,0.02233372554606733,0.10509968258026674,0.3434792653029352,0.20738012230753433,0.1661521366353596,0.9999999999951297,0.23912802838643765,0.1304903794717487,0.028103400497569694,0.025010791765967703
C1,no,Insulin,18.68686868686869,0.02233354117227802,0.10509968253631584,0.3434792652977104,0.2073801223073279,0.16615213561189152,0.9999999999979619,0.2391280283851153,0.13049037856112547,0.028103154467598205,0.025010791765653094
C1,no,Insulin,19.191919191919194,0.022333408081695708,0.105099682273762,0.34347926529647244,0.207380122306874,0.16615213496806605,0.9999999999994685,0.23912802838456526,0.1304903784325179,0.02810297687085122,0.02501079176547145
C1,no,Insulin,19.6969696969697,0.022333313518621715,0.10509968196734434,0.3434792652998205,0.20738012230623337,0.16615213459338254,0.9999999999997332,0.23912802838519182,0.13049037864925844,0.028102850685765506,0.025010791765398815
C1,no,Insulin,20.202020202020204,0.022333246629192876,0.10509968186380085,0.34347926530095285,0.20738012230619254,0.16615213437835524,0.999999999999819,0.2391280283854835,0.13049037863669044,0.028102761428637886,0.025010791765363784
C1,no,Insulin,20.70707070707071,0.02233319916924747,0.10509968183976487,0.34347926530081896,0.2073801223062939,0.16615213425259073,0.9999999999999039,0.2391280283854963,0.13049037856003037,0.02810269809827012,0.025010791765343474
C1,no,Insulin,21.212121212121215,0.022333165492067476,0.10509968182497381,0.3434792653005857,0.20738012230632832,0.1661521341784558,0.999999999999964,0.23912802838545277,0.1304903785159573,0.02810265315961334,0.025010791765331816
C1,no,Insulin,21.71717171717172,0.022333141535219325,0.10509968180445606,0.343479265300462,0.20738012230628122,0.16615213413257496,1.0000000000000182,0.23912802838540187,0.13049037851016346,0.02810262119172708,0.025010791765323878
C1,no,Insulin,22.222222222222225,0.022333124016277753,0.10509968177774912,0.3434792653006619,0.20738012230620156,0.16615213410035973,1.0000000000000404,0.23912802838542133,0.1304903785294398,0.02810259781454366,0.02501079176531872
C1,no,Insulin,22.72727272727273,0.02233311085525673,0.10509968174176093,0.3434792653010262,0.2073801223060806,0.16615213407280227,1.0000000000000648,0.23912802838546607,0.1304903785708386,0.02810258025252562,0.025010791765313373
C1,no,Insulin,23.232323232323235,0.02233310155171304,0.10509968174090252,0.34347926530113904,0.20738012230611194,0.16615213405874835,1.0000000000000544,0.23912802838550828,0.13049037855885848,0.028102567837939095,0.025010791765312203
C1,no,Insulin,23.73737373737374,0.02233309482440547,0.10509968174411075,0.3434792653011726,0.20738012230615344,0.1661521340502316,1.0000000000000424,0.23912802838553482,0.13049037854453902,0.02810255886107148,0.02501079176531193
C1,no,Insulin,24.242424242424242,0.022333090473835613,0.10509968176507066,0.3434792653009677,0.20738012230625621,0.1661521340514767,1.000000000000021,0.23912802838552505,0.13049037850605796,0.028102553055733916,0.025010791765314018
C1,no,Insulin,24.747474747474747,0.022333087672341972,0.1050996817793091,0.3434792653007788,0.20738012230631514,0.1661521340557495,1.0000000000000067,0.23912802838550154,0.13049037848322423,0.028102549317470648,0.025010791765316093
C1,no,Insulin,25.252525252525253,0.022333085978674963,0.10509968179041708,0.3434792653005939,0.2073801223063504,0.16615213406203486,0.9999999999999976,0.23912802838546898,0.13049037846826175,0.028102547057481875,0.025010791765318136
C1,no,Insulin,25.757575757575758,0.02233308495045613,0.1050996817924381,0.34347926530052314,0.20738012230634376,0.16615213406689414,0.9999999999999957,0.239128028385448,0.13049037846913059,0.028102545685448822,0.025010791765319274
C1,no,Insulin,26.262626262626263,0.02233308474712259,0.1050996818118143,0.34347926530012596,0.20738012230639227,0.16615213407998006,0.9999999999999897,0.2391280283853663,0.13049037844506534,0.028102545414169386,0.025010791765322612
C1,no,Insulin,26.767676767676768,0.022333084801866562,0.10509968182512044,0.3434792652998343,0.20738012230641847,0.1661521340907531,0.999999999999987,0.23912802838530212,0.1304903784302659,0.028102545487254688,0.02501079176532515
C1,no,Insulin,27.272727272727273,0.022333084809015937,0.10509968182699415,0.3434792652997723,0.2073801223064094,0.16615213409572152,0.9999999999999878,0.23912802838528185,0.13049037843152303,0.02810254549680547,0.025010791765326067
C1,no,Insulin,27.77777777777778,0.022333084462898604,0.10509968181207302,0.34347926530006395,0.20738012230635214,0.16615213409139343,0.9999999999999922,0.23912802838533184,0.13049037845562747,0.02810254503492248,0.025010791765324523
C1,no,Insulin,28.282828282828284,0.022333084691125053,0.1050996818105597,0.343479265300068,0.20738012230633537,0.16615213409384616,0.9999999999999951,0.23912802838532538,0.13049037846086897,0.02810254533946756,0.025010791765324746
C1,no,Insulin,28.78787878787879,0.022333084914263373,0.10509968180919722,0.3434792653000785,0.20738012230632363,0.16615213409524401,0.9999999999999976,0.23912802838532277,0.1304903784648044,0.028102545637221116,0.025010791765324777
C1,no,Insulin,29.292929292929294,0.022333084917826214,0.10509968180525273,0.34347926530016293,0.2073801223063115,0.16615213409354207,0.9999999999999996,0.23912802838533911,0.13049037847063855,0.028102545641965907,0.025010791765324166
C1,no,Insulin,29.7979797979798,0.022333084569358817,0.10509968179835899,0.3434792653003379,0.20738012230630032,0.166152134087997,1.0000000000000004,0.23912802838537925,0.13049037847835002,0.028102545176953583,0.025010791765322796
C1,no,Insulin,30.303030303030305,0.022333084375938794,0.10509968179310471,0.34347926530046463,0.20738012230629152,0.16615213408375734,1.0000000000000018,0.2391280283854081,0.13049037848421238,0.028102544918840143,0.025010791765321724
C1,no,Insulin,30.80808080808081,0.022333084259496934,0.10509968178954414,0.3434792653005464,0.20738012230628644,0.16615213408058083,1.0000000000000029,0.23912802838542707,0.13049037848788922,0.02810254476345036,0.02501079176532093
C1,no,Insulin,31.313131313131315,0.022333084060332308,0.10509968178709891,0.3434792653006066,0.20738012230628647,0.16615213407747315,1.000000000000003,0.2391280283854428,0.13049037848951706,0.02810254449767806,0.025010791765320246
C1,no,Insulin,31.81818181818182,0.02233308375869987,0.10509968178627525,0.34347926530063433,0.2073801223062929,0.16615213407472937,1.0000000000000027,0.23912802838545308,0.1304903784884216,0.02810254409517689,0.02501079176531976
C1,no,Insulin,32.323232323232325,0.022333083555642966,0.10509968178616844,0.34347926530063716,0.20738012230629574,0.16615213407376392,1.0000000000000022,0.23912802838545522,0.13049037848768774,0.028102543824218285,0.02501079176531962
C1,no,Insulin,32.82828282828283,0.022333083280952366,0.1050996817849528,0.34347926530067113,0.20738012230630112,0.16615213407068444,1.0000000000000016,0.23912802838546665,0.13049037848700956,0.028102543457667228,0.025010791765319063
C1,no,Insulin,33.333333333333336,0.022333083054061294,0.10509968178451644,0.34347926530068235,0.20738012230630526,0.16615213406885337,1.000000000000001,0.23912802838547162,0.13049037848606157,0.028102543154902897,0.025010791765318775
C1,no,Insulin,33.83838383838384,0.02233308287496976,0.10509968178485936,0.34347926530067074,0.20738012230630817,0.1661521340682707,1.0000000000000007,0.23912802838547007,0.1304903784848438,0.02810254291592529,0.02501079176531875
C1,no,Insulin,34.343434343434346,0.022333082696268446,0.10509968178464513,0.34347926530067535,0.2073801223063112,0.16615213406702287,1.0000000000000004,0.23912802838547279,0.13049037848403955,0.02810254267746617,0.02501079176531857
C1,no,Insulin,34.84848484848485,0.022333082497227735,0.10509968178328936,0.3434792653007133,0.20738012230631497,0.16615213406427312,1.0000000000000002,0.23912802838548447,0.1304903784839476,0.028102542411861622,0.025010791765318036
C1,no,Insulin,35.35353535353536,0.022333082328215324,0.10509968178221193,0.34347926530074313,0.20738012230631805,0.1661521340620545,1.0,0.2391280283854937,0.130490378483842,0.0281025421863279,0.025010791765317612
C1,no,Insulin,35.85858585858586,0.022333082189231215,0.10509968178141281,0.3434792653007648,0.20738012230632039,0.166152134060367,0.9999999999999998,0.23912802838550046,0.13049037848372277,0.028102542000864997,0.025010791765317297
C1,no,Insulin,36.36363636363637,0.02233308208027541,0.10509968178089202,0.3434792653007783,0.207380122306322,0.1661521340592106,0.9999999999999997,0.23912802838550476,0.13049037848358988,0.02810254185547292,0.025010791765317085
C1,no,Insulin,36.86868686868687,0.022333082001347905,0.10509968178064955,0.34347926530078365,0.20738012230632286,0.1661521340585853,0.9999999999999997,0.23912802838550662,0.13049037848344333,0.028102541750151668,0.02501079176531698
C1,no,Insulin,37.37373737373738,0.022333081952448704,0.1050996817806854,0.3434792653007809,0.20738012230632302,0.16615213405849114,0.9999999999999996,0.23912802838550598,0.13049037848328313,0.028102541684901238,0.025010791765316988
C1,no,Insulin,37.87878787878788,0.022333081933577803,0.10509968178099957,0.34347926530076994,0.20738012230632244,0.16615213405892806,0.9999999999999996,0.2391280283855029,0.13049037848310927,0.028102541659721637,0.0250107917653171
C1,no,Insulin,38.38383838383839,0.022333081944735208,0.10509968178159207,0.3434792653007509,0.20738012230632114,0.1661521340598961,0.9999999999999997,0.23912802838549735,0.13049037848292175,0.028102541674612853,0.025010791765317314
C1,no,Insulin,38.88888888888889,0.022333081985920912,0.10509968178246289,0.34347926530072365,0.20738012230631908,0.16615213406139526,0.9999999999999997,0.23912802838548936,0.1304903784827206,0.0281025417295749,0.02501079176531764
C1,no,Insulin,39.3939393939394,0.022333082057134922,0.10509968178361202,0.3434792653006883,0.20738012230631633,0.16615213406342552,0.9999999999999998,0.2391280283854789,0.13049037848250578,0.028102541824607766,0.025010791765318074
C1,no,Insulin,39.8989898989899,0.02233308210744529,0.10509968178447301,0.3434792653006619,0.20738012230631422,0.16615213406494958,0.9999999999999999,0.2391280283854711,0.13049037848234765,0.02810254189174561,0.025010791765318396
C1,no,Insulin,40.40404040404041,0.022333082089643685,0.10509968178452084,0.34347926530066036,0.20738012230631417,0.16615213406500604,0.9999999999999999,0.23912802838547065,0.13049037848231143,0.02810254186799155,0.025010791765318414
C1,no,Insulin,40.909090909090914,0.02233308207865974,0.10509968178458885,0.3434792653006585,0.207380122306314,0.16615213406512092,0.9999999999999999,0.23912802838547007,0.13049037848229364,0.028102541853335,0.02501079176531844
C1,no,Insulin,41.41414141414142,0.022333082074493457,0.10509968178467703,0.34347926530065626,0.20738012230631375,0.16615213406529417,0.9999999999999999,0.23912802838546937,0.13049037848229425,0.02810254184777597,0.02501079176531848
C1,no,Insulin,41.919191919191924,0.022333082077144836,0.10509968178478539,0.34347926530065365,0.20738012230631345,0.1661521340655258,0.9999999999999999,0.2391280283854685,0.1304903784823133,0.028102541851314455,0.02501079176531853
C1,no,Insulin,42.42424242424243,0.022333082086613873,0.10509968178491393,0.3434792653006507,0.20738012230631303,0.1661521340658159,0.9999999999999999,0.23912802838546754,0.1304903784823507,0.02810254186395045,0.025010791765318584
C1,no,Insulin,42.929292929292934,0.022333082102900574,0.10509968178506264,0.34347926530064743,0.20738012230631253,0.16615213406616433,0.9999999999999999,0.23912802838546643,0.13049037848240655,0.028102541885683962,0.025010791765318646
C1,no,Insulin,43.43434343434344,0.022333082126004936,0.10509968178523153,0.3434792653006438,0.20738012230631198,0.16615213406657117,0.9999999999999999,0.23912802838546518,0.1304903784824808,0.02810254191651499,0.025010791765318723
C1,no,Insulin,43.939393939393945,0.022333082155926956,0.1050996817854206,0.3434792653006398,0.2073801223063113,0.16615213406703644,0.9999999999999999,0.23912802838546382,0.13049037848257344,0.028102541956443534,0.025010791765318806
C1,no,Insulin,44.44444444444445,0.02233308219266664,0.10509968178562985,0.3434792653006355,0.2073801223063106,0.1661521340675601,0.9999999999999999,0.2391280283854623,0.1304903784826845,0.02810254200546959,0.025010791765318896
C1,no,Insulin,44.949494949494955,0.022333082236223982,0.10509968178585928,0.34347926530063083,0.20738012230630976,0.16615213406814214,1.0,0.23912802838546066,0.13049037848281397,0.02810254206359316,0.025010791765319
C1,no,Insulin,45.45454545454546,0.022333082289471146,0.10509968178659974,0.3434792653006128,0.20738012230630729,0.1661521340697982,1.0000000000000002,0.23912802838545466,0.13049037848301473,0.028102542134649286,0.02501079176531933
C1,no,Insulin,45.959595959595966,0.022333082299096862,0.10509968178658645,0.3434792653006137,0.20738012230630734,0.16615213406979723,1.0000000000000002,0.23912802838545494,0.13049037848303927,0.028102542147493643,0.025010791765319323
C1,no,Insulin,46.46464646464647,0.02233308230872258,0.10509968178657314,0.3434792653006145,0.2073801223063074,0.1661521340697963,1.0,0.2391280283854552,0.13049037848306383,0.028102542160337998,0.025010791765319316
C1,no,Insulin,46.969696969696976,0.0223330823183483,0.10509968178655985,0.3434792653006154,0.20738012230630745,0.16615213406979532,1.0,0.23912802838545544,0.13049037848308837,0.028102542173182355,0.02501079176531931
C1,no,Insulin,47.47474747474748,0.022333082327974017,0.10509968178654655,0.3434792653006163,0.2073801223063075,0.16615213406979437,1.0,0.2391280283854557,0.1304903784831129,0.02810254218602671,0.025010791765319302
C1,no,Insulin,47.979797979797986,0.022333082337599734,0.10509968178653326,0.3434792653006172,0.20738012230630756,0.16615213406979343,1.0,0.23912802838545594,0.13049037848313746,0.028102542198871067,0.02501079176531929
C1,no,Insulin,48.484848484848484,0.02233308234722545,0.10509968178651995,0.34347926530061806,0.20738012230630762,0.16615213406979246,1.0,0.2391280283854562,0.130490378483162,0.028102542211715424,0.025010791765319285
C1,no,Insulin,48.98989898989899,0.022333082356851167,0.10509968178650665,0.3434792653006189,0.20738012230630767,0.1661521340697915,1.0,0.23912802838545644,0.13049037848318656,0.028102542224559778,0.025010791765319278
C1,no,Insulin,49.494949494949495,0.022333082366476884,0.10509968178649336,0.3434792653006198,0.20738012230630773,0.16615213406979054,1.0,0.2391280283854567,0.1304903784832111,0.028102542237404136,0.02501079176531927
C1,no,Insulin,50.0,0.0223330823761026,0.10509968178648006,0.3434792653006207,0.20738012230630778,0.1661521340697896,1.0,0.23912802838545694,0.13049037848323564,0.02810254225024849,0.025010791765319264
