,,,Slide ID,ENSA,TPX2,CDC25B,SpindleAssembly,MT,CDK1CCNBComplex,Cytokinesis,AJUBA,AURKAPresent,CentrosomeMat,BORA,hCPEB,GWL_MASTL,STMN,PLK1,MTCanAct,STMNCanAct,GSK3B,PP2A,PP1,NEDD9,AURKAActive,WEE1
,,,Antibody Name,ENSA,TPX2,CDC25B,SpindleAssembly,MT,CDK1CCNBComplex,Cytokinesis,AJUBA,AURKAPresent,CentrosomeMat,BORA,hCPEB,GWL_MASTL,STMN,PLK1,MTCanAct,STMNCanAct,GSK3B,PP2A,PP1,NEDD9,AURKAActive,WEE1
,,,HUGO ID,ENSA,TPX2,CDC25B,SpindleAssembly,MT,CDK1CCNBComplex,Cytokinesis,AJUBA,AURKAPresent,CentrosomeMat,BORA,hCPEB,GWL_MASTL,STMN,PLK1,MTCanAct,STMNCanAct,GSK3B,PP2A,PP1,NEDD9,AURKAActive,WEE1
Cell Line,Inhibitor,Stimulus,Timepoint
C1,no,Insulin,0.0,0.26770758499828384,0.8465762840894783,0.39393675134923256,0.0033772937373108824,0.04452018660791812,0.5622699623261135,0.2755592048391292,0.7339716852142574,0.518780562272778,0.9704029479151681,0.4913066425900502,0.7070686452221914,0.9696590763650829,0.8789393556937484,0.20337724781902156,0.3062025367759088,0.3578089165243622,0.7052028148675417,0.626081376440023,0.2164119500419992,0.4214148979894644,0.19809504943337253,0.04162094693493079
C1,no,Insulin,0.33557046979865773,0.28612857695938715,0.6519355948997184,0.34312262227070045,0.1305488093383282,0.3749612923958648,0.6350423886207497,0.19540791559950885,0.5096846483349502,0.6199246581527099,0.7213213000181462,0.5927240482755095,0.3758270260921766,0.5438756052658109,0.8625632008303535,0.3244054971539842,0.25542470859031396,0.3423582392451739,0.4812482829246135,0.38250647527320303,0.2761156311996195,0.3220185046363703,0.17208680824466735,0.29718139854571385
C1,no,Insulin,0.6711409395973155,0.269147301652864,0.5240800291348994,0.3280674574665389,0.1775452393258629,0.5419692733805069,0.6389496056965243,0.18977527331355815,0.391542175542342,0.6819942620426315,0.5547887847672154,0.6661638313052628,0.23843811372539706,0.3781376157954254,0.8547088528132555,0.3805254825159738,0.22041219982999877,0.3345575749979667,0.3564526141402309,0.28183785233776176,0.31082085895519584,0.2651646440577517,0.1563932280406196,0.4491583235092465
C1,no,Insulin,1.0067114093959733,0.24817650977905342,0.4379388128967355,0.3219857237536852,0.18820117276049333,0.6263385678492221,0.6252433232329394,0.19609446060012434,0.3270931646225475,0.7177009786395105,0.4449579174013605,0.7171885145000815,0.1800241500391673,0.31325511485307167,0.8515750898838105,0.40416083759605936,0.19587813552474118,0.33059426493311855,0.28414984798887705,0.24224403985126097,0.3305330128915371,0.232200280355662,0.14557956560053606,0.5417935888163437
C1,no,Insulin,1.342281879194631,0.23250562706051978,0.3789721852300837,0.3181534426163189,0.1845286968383108,0.6689006719617525,0.6105178646328518,0.201692262041661,0.2909275178706424,0.7363511229736428,0.37285473994093127,0.7522005839327055,0.15400465737944613,0.28715784860201865,0.8510678707069692,0.41258528835559943,0.1784466196108931,0.32857392416447495,0.2407953139282925,0.22804517316981848,0.34207300747787683,0.21263883478285783,0.13748989418220037,0.5992198569057359
C1,no,Insulin,1.6778523489932886,0.22264698725980359,0.3381460620175617,0.3150851434158759,0.17660069861369518,0.6903025384908895,0.5992340201135548,0.20457517979108922,0.27021061353770315,0.7451303572853031,0.32572526435823457,0.7762608848661982,0.14147965686430747,0.2760814243711026,0.8519782925340053,0.4141893927315445,0.1659171294963272,0.3275422609547525,0.21405795266436767,0.22391671418028158,0.3492624581012364,0.20064895686181647,0.13122180842696968,0.6353217266993461
C1,no,Insulin,2.0134228187919465,0.21691331704410066,0.30963264664139556,0.3125191594584739,0.16859539648108102,0.7009930377825294,0.5916109060984377,0.20533030408405675,0.2581762676364901,0.7487953343817191,0.2950645796155057,0.7929318019529236,0.13477006765314922,0.2710071564776194,0.8535825044822367,0.41296674008637885,0.15682550670901693,0.32701498744430346,0.19720766011133517,0.22347433833748742,0.35407269616982306,0.193012824240209,0.12633916188063304,0.6583101944702523
