NON $ % + -
#NON	b	a	c	d
0.0	0.36424043544298745	0.4867605732814434	0.39993356454748896	0.5405027375828637
0.5050505050505051	0.21440623559418684	0.2934189179112202	0.25598015169130706	0.3014809399886591
1.0101010101010102	0.16266609775587662	0.2274636356265735	0.20896079065660195	0.1985891872610472
1.5151515151515151	0.1426348635604336	0.20228214764753497	0.19409889743038958	0.15365383966150603
2.0202020202020203	0.13419359572196637	0.19182641743911996	0.1900615339238858	0.13382897371680494
2.5252525252525255	0.13039778027124244	0.18719731466783768	0.18942482471509145	0.12497947268202644
3.0303030303030303	0.12860000875678335	0.18503846271788194	0.1896667236110555	0.1209683165817035
3.5353535353535355	0.12771302303797358	0.18398813387825597	0.19001275981496368	0.11911566738151495
4.040404040404041	0.12726182172588596	0.1834599908617924	0.1902761452885827	0.11824163621674451
4.545454545454546	0.12702733036822422	0.18318792417459542	0.19044449862659726	0.11782012513744994
5.050505050505051	0.12690373961638238	0.18304542744034807	0.1905438747337047	0.11761250821429577
5.555555555555556	0.1268380351854383	0.1829699911172272	0.1906000661424846	0.11750828529609322
6.0606060606060606	0.1268029321468446	0.1829297966209386	0.19063105356335963	0.11745511475505128
6.565656565656566	0.12678413218576343	0.18290830448918932	0.19064788912157443	0.11742763833161789
7.070707070707071	0.12677405243159542	0.1828967915681028	0.1906569544749748	0.11741329557635405
7.575757575757576	0.12676864827667367	0.1828906217695387	0.1906618095239293	0.1174057555211883
8.080808080808081	0.12676575124405007	0.1828873147908488	0.19066440171996946	0.11740176907620878
8.585858585858587	0.12676419955937085	0.18288554353640188	0.19066578341989446	0.11739965471795144
9.090909090909092	0.12676336857849782	0.1828845948795348	0.1906665194708368	0.11739852963612102
9.595959595959597	0.12676292467052094	0.18288408804417788	0.19066691087149906	0.11739793131934488
10.101010101010102	0.1267626864877542	0.18288381606331536	0.1906671199832367	0.1173976110688198
10.606060606060607	0.1267625582031706	0.18288366956583302	0.19066723239448477	0.11739743881072646
11.111111111111112	0.12676248915886526	0.18288359070536925	0.19066729270110805	0.11739734637867319
11.616161616161618	0.1267624536571564	0.18288355015040092	0.1906673235798313	0.11739729895772039
12.121212121212121	0.12676243521236427	0.18288352908257066	0.1906673395897842	0.11739727427526463
12.626262626262626	0.1267624250117053	0.1828835174331895	0.19066734845259298	0.11739726058032803
13.131313131313131	0.1267624193750901	0.1828835109940468	0.19066735335762516	0.11739725301902167
13.636363636363637	0.12676241631611862	0.18288350749694748	0.19066735602101434	0.11739724893175313
14.141414141414142	0.1267624146642885	0.18288350560842837	0.19066735745658178	0.11739724672698244
14.646464646464647	0.12676241376489855	0.18288350458206384	0.19066735823498906	0.11739724552196225
15.151515151515152	0.12676241327241342	0.1828835040212806	0.19066735866051515	0.11739724486032403
15.656565656565657	0.12676241282036904	0.1828835035065944	0.19066735905045223	0.11739724425241052
16.161616161616163	0.12676241247802367	0.18288350311656443	0.19066735934583523	0.11739724379212008
16.666666666666668	0.12676241228895466	0.18288350290072214	0.19066735950942984	0.11739724353835103
17.171717171717173	0.12676241225316198	0.18288350285906754	0.19066735954123604	0.1173972434911034
17.67676767676768	0.12676241237064564	0.18288350299160064	0.19066735944125382	0.11739724365037721
18.181818181818183	0.12676241231725233	0.18288350293046446	0.1906673594876765	0.1173972435789549
18.68686868686869	0.12676241230380364	0.18288350291490438	0.19066735949957375	0.1173972435611923
19.191919191919194	0.1267624123314424	0.1828835029462174	0.1906673594759648	0.11739724359863093
19.6969696969697	0.12676241240016864	0.18288350302440348	0.19066735941684965	0.1173972436912708
20.202020202020204	0.12676241247809822	0.1828835031126615	0.19066735935029552	0.1173972437968272
20.70707070707071	0.1267624125108452	0.18288350315010418	0.19066735932190867	0.11739724384073859
21.212121212121215	0.1267624125435922	0.18288350318754687	0.19066735929352183	0.11739724388464999
21.71717171717172	0.12676241257633916	0.18288350322498956	0.19066735926513498	0.11739724392856139
22.222222222222225	0.12676241260908613	0.18288350326243225	0.19066735923674813	0.11739724397247278
22.72727272727273	0.12676241262976878	0.18288350328608047	0.1906673592188193	0.1173972440002064
23.232323232323235	0.12676241263081992	0.18288350328728184	0.1906673592179082	0.11739724400161507
