NON $ % + -
#NON	a	c	b	d
16.666666666666668	0.005781188629070883	0.008017897309084655	0.056023681665094985	0.06510446417342451
17.171717171717173	0.005781154044624061	0.008017873832895669	0.05602358251046193	0.0651043563147879
17.67676767676768	0.005781130763508367	0.008017857891673471	0.056023515165648255	0.06510428323332268
18.181818181818183	0.005781116337762284	0.008017847896449526	0.056023472939994136	0.06510423752585458
18.68686868686869	0.005781105966644978	0.008017840752851156	0.0560234427862317	0.0651042047576794
19.191919191919194	0.005781099226395893	0.00801783613840356	0.056023423309764876	0.06510418349599915
19.6969696969697	0.0057810948581100766	0.008017833151057844	0.05602341066097771	0.06510416966877627
20.202020202020204	0.00578109195174176	0.008017831159755302	0.056023402163163274	0.06510416041641072
20.70707070707071	0.0057810899877837624	0.008017829810736678	0.056023396342593124	0.06510415414647877
21.212121212121215	0.00578108859340033	0.008017828853696911	0.05602339220448186	0.0651041497386226
21.71717171717172	0.005781087643752578	0.008017828199423874	0.05602338942231269	0.06510414677352395
22.222222222222225	0.0057810870071481075	0.008017827754284394	0.05602338760277182	0.0651041448106464
22.72727272727273	0.0057810865865917955	0.008017827451994782	0.056023386447301655	0.06510414355195668
23.232323232323235	0.005781086304916395	0.008017827242631522	0.0560233857094706	0.06510414276671497
23.73737373737374	0.005781086014200561	0.008017827040023533	0.05602338487689682	0.0651041418401647
24.242424242424242	0.0057810857988736634	0.008017826892522183	0.05602338424556565	0.06510414113897196
24.747474747474747	0.005781085658935702	0.00801782680012747	0.056023383815477064	0.06510414066313674
25.252525252525253	0.005781085594386676	0.008017826762839398	0.05602338358663108	0.06510414041265906
25.757575757575758	0.005781085592688451	0.008017826771072266	0.056023383527946155	0.0651041403526084
26.262626262626263	0.005781085532931593	0.008017826732387967	0.056023383339692576	0.06510414014613815
26.767676767676768	0.005781085500752601	0.00801782671225762	0.05602338323415983	0.06510414003182657
27.272727272727273	0.005781085496151473	0.008017826710681226	0.056023383211347935	0.0651041400096737
27.77777777777778	0.005781085519128211	0.008017826727658783	0.056023383271256874	0.0651041400796795
28.282828282828284	0.0057810855023637635	0.008017826720258707	0.056023383198070105	0.06510414000783595
28.78787878787879	0.005781085530439895	0.008017826739010673	0.056023383283025655	0.06510414010123118
29.292929292929294	0.005781085558516026	0.00801782675776264	0.056023383367981204	0.0651041401946264
29.7979797979798	0.005781085586592158	0.008017826776514607	0.05602338345293675	0.06510414028802164
30.303030303030305	0.0057810856146682885	0.008017826795266572	0.056023383537892296	0.06510414038141686
30.80808080808081	0.005781085634645812	0.008017826808618261	0.056023383598293904	0.06510414044779743
31.313131313131315	0.005781085636659393	0.00801782680999132	0.05602338360423115	0.06510414045425539
31.81818181818182	0.005781085638672974	0.008017826811364377	0.05602338361016839	0.06510414046071335
32.323232323232325	0.005781085640686555	0.008017826812737435	0.056023383616105635	0.0651041404671713
32.82828282828283	0.005781085642700136	0.008017826814110493	0.05602338362204288	0.06510414047362927
33.333333333333336	0.005781085644713717	0.008017826815483551	0.05602338362798012	0.06510414048008722
33.83838383838384	0.0057810856467272985	0.008017826816856609	0.056023383633917366	0.06510414048654518
34.343434343434346	0.00578108564874088	0.008017826818229667	0.05602338363985461	0.06510414049300314
34.84848484848485	0.005781085650754461	0.008017826819602725	0.05602338364579185	0.0651041404994611
35.35353535353536	0.005781085652768042	0.008017826820975784	0.05602338365172909	0.06510414050591906
35.85858585858586	0.005781085654781623	0.008017826822348842	0.056023383657666334	0.06510414051237702
36.36363636363637	0.005781085656795204	0.0080178268237219	0.05602338366360358	0.06510414051883498
36.86868686868687	0.005781085658808785	0.008017826825094958	0.05602338366954082	0.06510414052529294
37.37373737373738	0.0057810856608223665	0.008017826826468016	0.056023383675478065	0.0651041405317509
37.87878787878788	0.005781085662835948	0.008017826827841074	0.05602338368141531	0.06510414053820886
38.38383838383839	0.005781085664849529	0.008017826829214132	0.05602338368735255	0.06510414054466682
38.88888888888889	0.00578108566686311	0.00801782683058719	0.0560233836932898	0.06510414055112478
39.3939393939394	0.005781085668876692	0.008017826831960248	0.05602338369922704	0.06510414055758273
39.8989898989899	0.005781085670890273	0.008017826833333306	0.056023383705164284	0.0651041405640407
40.40404040404041	0.005781085672903854	0.008017826834706364	0.05602338371110153	0.06510414057049865
40.909090909090914	0.005781085674917435	0.008017826836079421	0.05602338371703877	0.06510414057695661
41.41414141414142	0.0057810856769310165	0.008017826837452481	0.056023383722976015	0.06510414058341457
41.919191919191924	0.005781085678944598	0.008017826838825539	0.05602338372891326	0.06510414058987253
42.42424242424243	0.005781085680958179	0.008017826840198597	0.0560233837348505	0.06510414059633049
42.929292929292934	0.00578108568297176	0.008017826841571655	0.05602338374078775	0.06510414060278845
43.43434343434344	0.005781085684985341	0.008017826842944713	0.05602338374672499	0.06510414060924641
43.939393939393945	0.005781085686998922	0.00801782684431777	0.056023383752662234	0.06510414061570437
44.44444444444445	0.005781085689012503	0.008017826845690829	0.05602338375859948	0.06510414062216233
44.949494949494955	0.0057810856910260845	0.008017826847063887	0.05602338376453672	0.06510414062862029
45.45454545454546	0.005781085693039666	0.008017826848436944	0.056023383770473965	0.06510414063507824
45.959595959595966	0.005781085695053247	0.008017826849810002	0.05602338377641121	0.0651041406415362
46.46464646464647	0.005781085697066828	0.00801782685118306	0.05602338378234845	0.06510414064799416
46.969696969696976	0.005781085699080409	0.008017826852556118	0.0560233837882857	0.06510414065445212
47.47474747474748	0.0057810856997338655	0.008017826853002171	0.0560233837902099	0.06510414065654427
47.979797979797986	0.005781085699878413	0.008017826853101371	0.05602338379063258	0.06510414065700289
48.484848484848484	0.00578108570002296	0.008017826853200573	0.05602338379105526	0.0651041406574615
48.98989898989899	0.005781085700167507	0.008017826853299773	0.056023383791477935	0.06510414065792014
49.494949494949495	0.005781085700312055	0.008017826853398975	0.05602338379190061	0.06510414065837876
50.0	0.0057810857004566025	0.008017826853498175	0.056023383792323286	0.06510414065883738
