NON $ % + - . 0 1 2 3 4
#NON	G9	G3	G1	G6	G5	G8	G7	G10	G2	G4
0.0	0.5730341909415311	0.24586742803784445	0.39274017153387963	0.6941007461368125	0.44837112152978065	0.23799959502167245	0.4434155514315833	0.4831688205950867	0.6881295389310496	0.8344323306136581
0.5050505050505051	0.33645927459375946	0.4934265941845341	0.556343543560458	0.6374248303556492	0.32818845898898164	0.29242052773817445	0.2819087872853508	0.43322522407441016	0.6129661756801165	0.7702411900248208
1.0101010101010102	0.27727276253662597	0.5796907922401603	0.6380402132165635	0.6289127610536784	0.2938470491709026	0.34180335644902876	0.26177556163816756	0.42293103982905306	0.5920699955306251	0.7428396699574173
1.5151515151515151	0.26357482991854186	0.610842096402582	0.6781978497252936	0.6282687938213724	0.28438628048626974	0.37468859604685056	0.26317533006612515	0.42215372901083326	0.5863092460632913	0.7311802240534706
2.0202020202020203	0.2611059782007642	0.6221988420545332	0.6977527591220571	0.6284893910992955	0.28218985291549126	0.3947604482906492	0.26582225716104785	0.4233426004080754	0.5847250223080216	0.7262262416419202
2.5252525252525255	0.26103872850408705	0.6263522955707854	0.7072242652346717	0.6286424992747665	0.28193484698223886	0.40652409361243336	0.2673263243656663	0.4245468617045116	0.5842896580281585	0.7241226646284254
3.0303030303030303	0.2612919078238728	0.6278730265031509	0.7117979386960483	0.6287060313277499	0.28208371852869096	0.4132646642330779	0.26801302328451965	0.4253945535412154	0.5841700382782672	0.7232296780147456
3.5353535353535355	0.26147722116475014	0.6284300494287376	0.7140027120882775	0.6287284632888328	0.2822456298152505	0.417074907388102	0.26829929382449397	0.4259207924299863	0.5841371730332422	0.722850640941336
4.040404040404041	0.26157600020026894	0.62863411121656	0.7150645016983412	0.628735780305421	0.2823526034528432	0.4192104684150647	0.2684130775361055	0.4262281143887768	0.584128143394964	0.7226897621564349
4.545454545454546	0.2616225032232565	0.6287088722866206	0.7155755605284392	0.628738058134331	0.28241295636845576	0.42040089380892404	0.2684570540534462	0.42640153457353674	0.5841256624945549	0.7226214799986183
5.050505050505051	0.26164298559092325	0.628736262356151	0.7158214640346422	0.6287387459737648	0.2824444660305228	0.42106212625003814	0.26847375522628697	0.42649737895034673	0.5841249809417235	0.7225924991940041
5.555555555555556	0.2616516404154612	0.6287462982476499	0.7159397639695586	0.6287389493820505	0.2824601840539192	0.42142856400683343	0.26848002624534945	0.4265496543716495	0.584124793612988	0.7225801985919201
6.0606060606060606	0.2616551958590613	0.6287499742439081	0.7159966678157871	0.6287390085713022	0.28246779670668604	0.4216313228337969	0.26848236261192954	0.42657792170462605	0.5841247422527606	0.7225749783196552
6.565656565656566	0.2616566267949148	0.628751323209602	0.7160240419232671	0.6287390256387263	0.28247140871150467	0.4217434040960036	0.26848322942671315	0.4265931196075155	0.5841247279179641	0.7225727617162571
7.070707070707071	0.26165719455249675	0.6287518163579623	0.7160372080903413	0.6287390305293886	0.28247309838375045	0.42180531938995036	0.26848354948832515	0.4266012598793418	0.5841247241534774	0.7225718212402205
7.575757575757576	0.2616574169600326	0.628751996389301	0.7160435395121781	0.6287390319059909	0.28247387998278994	0.4218395053590146	0.26848366722826794	0.4266056082160554	0.5841247232082427	0.7225714223685997
8.080808080808081	0.26165750301114826	0.6287520633243792	0.716046587105256	0.6287390322534081	0.28247423842780234	0.42185837869897214	0.26848371060866205	0.4266079271816559	0.5841247227887763	0.7225712525707373
8.585858585858587	0.2616575366080128	0.6287520868011587	0.716048051581587	0.6287390323867786	0.28247440213646213	0.4218687942182209	0.26848372659840436	0.42660916236457413	0.5841247228815747	0.7225711809151889
9.090909090909092	0.26165754845900024	0.6287520961157022	0.7160487561537128	0.6287390321880301	0.2824744759078414	0.4218745416797878	0.2684837317234364	0.4266098194487362	0.5841247225997906	0.7225711503537677
9.595959595959597	0.26165755464549234	0.6287520984048423	0.716049094453791	0.6287390329308821	0.28247450983718847	0.4218777130469038	0.26848373552066174	0.42661016917564315	0.5841247231505888	0.7225711376568176
10.101010101010102	0.26165755677442615	0.6287520998928059	0.7160492580219111	0.6287390356687719	0.2824745248194569	0.4218794642677924	0.26848373885215143	0.4266103551253961	0.5841247235129348	0.7225711320460143
10.606060606060607	0.2616575558715417	0.6287521003234877	0.7160493353550001	0.6287390301636736	0.28247453132499756	0.4218804297005585	0.2684837332159197	0.42661045377638135	0.5841247224622964	0.7225711298776021
11.111111111111112	0.26165755723607603	0.6287521003389863	0.7160493728294528	0.6287390335679637	0.282474534439209	0.4218809597283185	0.2684837374959565	0.42661050597026745	0.5841247232442635	0.7225711288968643
11.616161616161618	0.26165755664633605	0.6287521005321911	0.7160493909758343	0.6287390321166706	0.2824745357006715	0.4218812540581313	0.2684837354373915	0.426610533882071	0.5841247228222906	0.7225711284684745
12.121212121212121	0.26165755655561507	0.6287521005987853	0.7160493997175157	0.6287390324373276	0.2824745362768882	0.42188141613285357	0.2684837354969554	0.42661054868555587	0.5841247227998064	0.7225711282851406
12.626262626262626	0.261657556515285	0.6287521006227993	0.7160494039474649	0.6287390323826372	0.28247453653857274	0.4218815060979312	0.26848373540861514	0.4266105566028028	0.5841247227768135	0.7225711282073757
13.131313131313131	0.261657556507942	0.6287521006304952	0.7160494059209965	0.6287390324568766	0.28247453665102634	0.4218815551315356	0.2684837354381532	0.42661056074210324	0.5841247227773729	0.7225711281764522
13.636363636363637	0.2616575565040277	0.6287521006334604	0.7160494068603265	0.6287390324240556	0.28247453670113676	0.4218815819264848	0.268483735412588	0.42661056291874183	0.5841247227731095	0.7225711281632953
14.141414141414142	0.261657556499411	0.6287521006352464	0.7160494073272136	0.6287390323126262	0.2824745367252046	0.4218815967768794	0.26848373535348835	0.4266105640848638	0.5841247227654475	0.7225711281568477
14.646464646464647	0.2616575564972724	0.6287521006360868	0.7160494075526399	0.6287390322410527	0.2824745367362243	0.4218816048937598	0.26848373532543474	0.4266105646991508	0.584124722762128	0.7225711281539383
15.151515151515152	0.2616575564978442	0.6287521006363272	0.7160494076711038	0.6287390322804433	0.28247453674186973	0.42188160946536285	0.268483735350847	0.4266105650364321	0.5841247227650177	0.7225711281525512
15.656565656565657	0.26165755649889105	0.62875210063639	0.716049407737068	0.628739032391563	0.282474536745073	0.42188161207559693	0.2684837353950061	0.4266105652255553	0.5841247227694258	0.7225711281517821
16.161616161616163	0.2616575564988737	0.628752100636476	0.7160494077717237	0.6287390324676887	0.2824745367467375	0.42188161355199577	0.2684837354106425	0.4266105653299346	0.5841247227703797	0.722571128151357
16.666666666666668	0.2616575564981563	0.6287521006365663	0.7160494077883242	0.6287390324393166	0.2824745367474722	0.421881614380312	0.2684837353871898	0.42661056538665704	0.5841247227676981	0.722571128151159
17.171717171717173	0.26165755649750677	0.6287521006366357	0.7160494077992792	0.6287390323922647	0.28247453674793377	0.4218816149712639	0.2684837353613078	0.4266105654265096	0.5841247227649764	0.7225711281510342
17.67676767676768	0.26165755649687494	0.6287521006367128	0.7160494078104714	0.628739032414411	0.28247453674841194	0.42188161554555176	0.2684837353523597	0.426610565465503	0.5841247227633807	0.7225711281508979
18.181818181818183	0.2616575564965606	0.6287521006367545	0.7160494078176065	0.6287390324242265	0.2824745367487129	0.4218816159240005	0.2684837353483876	0.4266105654908681	0.5841247227626444	0.7225711281508151
18.68686868686869	0.2616575564965637	0.6287521006367609	0.7160494078206844	0.6287390324217111	0.2824745367488366	0.42188161610661	0.26848373534939163	0.42661056550260484	0.5841247227627673	0.7225711281507858
19.191919191919194	0.2616575564968842	0.6287521006367318	0.716049407819705	0.628739032406865	0.28247453674878303	0.42188161609338043	0.2684837353553717	0.42661056550071325	0.5841247227637496	0.7225711281508101
19.6969696969697	0.26165755649742417	0.6287521006366779	0.716049407815741	0.6287390323836729	0.28247453674859974	0.42188161593425016	0.26848373536472514	0.42661056548871906	0.5841247227653179	0.7225711281508732
20.202020202020204	0.26165755649745476	0.6287521006366773	0.7160494078167694	0.628739032381772	0.28247453674864037	0.4218816160006211	0.2684837353655319	0.4266105654928443	0.5841247227654389	0.7225711281508648
20.70707070707071	0.2616575564975187	0.628752100636672	0.7160494078168494	0.6287390323790908	0.2824745367486415	0.4218816160159012	0.26848373536666914	0.42661056549356086	0.584124722765627	0.7225711281508669
21.212121212121215	0.2616575564976161	0.6287521006366616	0.7160494078159813	0.6287390323756294	0.2824745367486032	0.4218816159800905	0.2684837353681368	0.4266105654908687	0.5841247227658819	0.7225711281508795
21.71717171717172	0.2616575564977468	0.6287521006366463	0.7160494078141647	0.6287390323713877	0.28247453674852546	0.421881615893189	0.26848373536993486	0.4266105654847677	0.5841247227662038	0.7225711281509029
