NON $ % + - . 0 1 2 3 4 5
#NON	G3	G11	G10	G9	G2	G7	G5	G1	G4	G6	G8
0.0	0.6193130395271621	0.3990074163400291	0.541807925284079	0.025890537375895528	0.9486716097952808	0.9145941398097103	0.9564695843974995	0.3761754586407736	0.5407925148203777	0.7583047345183868	0.2998167933945325
0.5050505050505051	0.49872025661762404	0.3228188240631223	0.3867442184659448	0.09800048694297299	0.770550064991237	0.5721225954362632	0.4234380027564652	0.28101139913947487	0.2368015204135473	0.47526650161563877	0.18442672826779158
1.0101010101010102	0.4338100631947931	0.27501729363920246	0.30899873173320164	0.09763144090298947	0.6446423609865138	0.36170773771460957	0.2610975047961669	0.22977767534454716	0.1369786284807766	0.30332089859890893	0.11762612990837173
1.5151515151515151	0.3977735129238255	0.24436339553447187	0.2690190618527519	0.08676324859108782	0.5583094052955716	0.2335198653848491	0.20516293015407977	0.20117320446215164	0.09982766354091069	0.19953513093253508	0.08013756953758833
2.0202020202020203	0.37819572450205274	0.22435725752977118	0.2480629967647929	0.07833024652388787	0.5007706874481989	0.1560465112747833	0.1844180541848288	0.1847699364286171	0.08445869129338546	0.13734190956920614	0.059642372255574234
2.5252525252525255	0.3678584793068683	0.21112247164268966	0.23697653381402964	0.07330873909614198	0.4633048910002996	0.10951988300949461	0.17653096998635634	0.17518912254691085	0.07761540244777468	0.10031304499036592	0.04864859066286184
3.0303030303030303	0.36252160553420765	0.20227852619880807	0.23110481447326578	0.07058957680918865	0.43934858493986995	0.0817133004022819	0.17355634097310052	0.16952547485802555	0.07442373466889025	0.07838399309710938	0.04282954099747982
3.5353535353535355	0.3598072590514166	0.1963252728296291	0.228006184353495	0.06917672192822434	0.42424283618495495	0.06515623925160612	0.17246934884829346	0.16615179021078957	0.07289231838334922	0.06545319061670143	0.039778431927312695
4.040404040404041	0.358438852466696	0.19229687781406382	0.22638013733414825	0.06845590322701352	0.4148192813624701	0.055325974901068206	0.1720945097514478	0.16413260865771692	0.07214436437900884	0.057854877232670285	0.03818951512349246
4.545454545454546	0.3577519267881305	0.1895609208472925	0.22553193324495752	0.06809074099294841	0.4089887794339882	0.04950287411608957	0.17197837245810652	0.16292057733948678	0.07177470781032005	0.053402617175142046	0.037366180653376976
5.050505050505051	0.3574074467375476	0.1876979584577363	0.2250918951879027	0.06790598176296223	0.40540434167081985	0.04605979254613881	0.1719503543721952	0.162191747793572	0.07159040710280251	0.0507998000064899	0.036941094955116216
5.555555555555556	0.35723446393023256	0.18642716449476376	0.22486465170728717	0.06781231426974223	0.4032116892044249	0.044026980647590704	0.17194896465801568	0.16175300632761103	0.071497843806203	0.049281032913637515	0.03672217814657344
6.0606060606060606	0.3571473266667335	0.1855592374862493	0.224747712296473	0.06776463944796664	0.40187565493395727	0.04282823741577732	0.17195354758434697	0.1614887180322951	0.07145103271576576	0.04839617343925536	0.03660961436341718
6.565656565656566	0.3571032349906888	0.1849659566624952	0.2246876862894879	0.06774024657298205	0.40106409782636315	0.042122042050360534	0.1719580439027807	0.16132945509163632	0.07142719447781086	0.04788129079529595	0.03655178083352635
7.070707070707071	0.3570807913335143	0.18456017548791565	0.2246569155661022	0.0677276849265901	0.40057233780487655	0.041706341984428456	0.1719612061929564	0.1612334581450986	0.07141496098942696	0.047581993185714586	0.036522061990362474
7.575757575757576	0.3570692851373191	0.18428252522633803	0.2246411459736754	0.0677211681545986	0.4002749392278195	0.041461798818848664	0.17196316721382196	0.16117558703705348	0.07140862981630411	0.04740815613597919	0.03650677548310313
8.080808080808081	0.3570633358608779	0.1840924944527231	0.2246330572432018	0.06771775896836772	0.40009536286832964	0.041318015887771564	0.17196430585413802	0.16114069688198554	0.07140532231175808	0.04730725418659769	0.03649889761475433
8.585858585858587	0.3570602291645077	0.18396240789152113	0.22462889955383827	0.06771595886969739	0.3999870636211907	0.04123351002631266	0.17196494142328544	0.16111966062126543	0.07140357613745583	0.04724871548929	0.0364948259168369
9.090909090909092	0.35705858788942585	0.1838733447420689	0.22462675525611872	0.06771499841110724	0.39992181330434784	0.041183857733174366	0.17196528742224565	0.1611069767377276	0.07140264354842049	0.047214765934439545	0.036492712895749804
9.595959595959597	0.35705771028555705	0.18381236267105222	0.22462564394247697	0.06771448078863783	0.3998825300544416	0.04115469075033422	0.17196547285747008	0.1610993288473591	0.07140213900467499	0.04719508195907338	0.036491610729548464
10.101010101010102	0.35705723458325545	0.18377060583207572	0.22462506441379954	0.06771419873905295	0.39985889506476086	0.04113756097646822	0.17196557130940907	0.16109471764836197	0.07140186229259396	0.04718367160538556	0.036491032200908755
10.606060606060607	0.35705697173435447	0.18374201135827367	0.2246247597052282	0.06771404255749601	0.3998446790086348	0.041127499123160306	0.17196562334859974	0.16109193690734852	0.07140170838287437	0.04717705574200794	0.0364907257434913
11.111111111111112	0.3570568249076606	0.18372243004568906	0.22462459801661602	0.06771395539407124	0.39983613211800084	0.0411215903085841	0.17196565088713636	0.16109026026025391	0.07140162144267145	0.04717322057808154	0.0364905621498021
11.616161616161618	0.3570567413615422	0.18370902039432072	0.22462451111972298	0.0677139062691463	0.399830994186265	0.04111811967645952	0.17196566562671553	0.16108924921804207	0.07140157154750211	0.04717099660520913	0.0364904737564112
12.121212121212121	0.3570566923696144	0.18369983718032226	0.22462446417369591	0.06771387750733529	0.39982790628073084	0.04111608130210869	0.17196567343208757	0.16108863962225473	0.07140154268371347	0.04716970691917479	0.036490425454051505
12.626262626262626	0.3570566640353837	0.18369354819220723	0.2246244380505702	0.06771386128145386	0.3998260503612213	0.04111488384783858	0.17196567780373842	0.16108827205589693	0.07140152548509035	0.04716895867421097	0.03649039869147075
13.131313131313131	0.3570566472785151	0.18368924153091326	0.2246244233004489	0.06771385192172556	0.3998249349782744	0.041114180302457025	0.17196568028579057	0.16108805045180333	0.0714015151133147	0.04716852439042735	0.03649038363238403
13.636363636363637	0.3570566368113946	0.1836862913397418	0.22462441496832658	0.06771384613348223	0.3998242641645089	0.04111376651914546	0.17196568166657777	0.1610879167654472	0.07140150886825389	0.047168271989288295	0.03649037499882929
14.141414141414142	0.35705663039653945	0.1836842697288177	0.22462441009852305	0.06771384269496494	0.3998238604550251	0.041113522962947145	0.17196568248897223	0.16108783608324972	0.07140150500311837	0.04716812512127924	0.03649036997279876
14.646464646464647	0.35705662640130614	0.18368288883695888	0.22462440723577912	0.0677138406130342	0.39982361900834695	0.04111338057195918	0.17196568298309947	0.1610877877025818	0.07140150260526346	0.047168040234801235	0.036490367019417415
15.151515151515152	0.3570566238724774	0.18368194641453953	0.2246244055208943	0.06771383933141778	0.39982347458521306	0.04111329725895816	0.17196568328768413	0.16108775869975517	0.07140150110171625	0.04716799109065415	0.03649036524968195
15.656565656565657	0.35705662218783185	0.18368129518043513	0.22462440442852732	0.06771383848971116	0.39982338478307816	0.041113246193787874	0.1719656834864283	0.16108774064990108	0.07140150012191537	0.04716796113779986	0.03649036411663376
16.161616161616163	0.3570566211179745	0.18368084897291959	0.22462440375078024	0.06771383797482544	0.39982333072633	0.04111321612785728	0.17196568361595657	0.16108772977057437	0.07140149949139465	0.04716794367435037	0.036490363421162436
16.666666666666668	0.3570566204848615	0.18368054469351658	0.22462440333869005	0.0677138376978644	0.39982329929582383	0.041113199249769014	0.17196568370214946	0.161087723432576	0.07140149908688131	0.047167934039443915	0.03649036301646396
17.171717171717173	0.3570566201081293	0.18368033725668476	0.2246244030692963	0.06771383755563427	0.3998232806394289	0.041113189493488383	0.17196568376386603	0.16108771967017352	0.07140149881803919	0.04716792853032191	0.03649036276715396
17.67676767676768	0.35705661984515974	0.18368019255196955	0.22462440286674612	0.06771383746243302	0.3998232681476146	0.04111318286669341	0.17196568381111055	0.1610877171607082	0.07140149862631961	0.047167924733073165	0.036490362581778485
18.181818181818183	0.357056619621874	0.18368009309756897	0.22462440273769324	0.0677138373657954	0.39982326031780513	0.04111317870676711	0.17196568383853542	0.1610877155918959	0.07140149850499812	0.04716792232952257	0.03649036244766565
18.68686868686869	0.3570566194000501	0.183680025630302	0.2246244026916636	0.06771383723648915	0.399823256011822	0.04111317653402609	0.17196568384241676	0.16108771472787323	0.07140149844885472	0.04716792110330444	0.036490362364363586
19.191919191919194	0.3570566191763357	0.1836799798903937	0.22462440271928155	0.0677138370739569	0.39982325414176406	0.041113175804351955	0.17196568382598718	0.16108771434799965	0.07140149844412744	0.04716792076317403	0.03649036232750212
19.6969696969697	0.357056618984002	0.18367994904988993	0.22462440277053608	0.06771383691268346	0.39982325329913343	0.04111317559332168	0.17196568380466362	0.16108771417601042	0.07140149845916889	0.04716792071576967	0.03649036231292313
20.202020202020204	0.3570566188347802	0.18367992746078943	0.22462440280732354	0.06771383676821113	0.39982325264952057	0.04111317535910465	0.1719656837891418	0.1610877140469961	0.07140149847159892	0.04716792061025057	0.0364903622981726
