NON $ % + - . 0 1 2 3 4 5 6 7 8
#NON	G1	G2	G6	G12	G4	G14	G10	G11	G7	G5	G3	G8	G9	G13
0.0	0.9247380886524607	0.7172200954898456	0.7789963783330468	0.7616444142723741	0.9362429214745531	0.6462028647008877	0.3661989466463068	0.3290978833645277	0.07560782506773345	0.8700335221342175	0.9267242460518987	0.5206155329842569	0.2008914745021665	0.34278041439786444
0.5050505050505051	0.8080085090177478	0.7723876896798486	0.7803567323219642	0.7693100863012925	0.5831476243782621	0.2861164456423825	0.6285038461725712	0.5535912544073066	0.06681814786954347	0.5567196327271839	0.5811544990766346	0.3633037610881503	0.40856050068242944	0.2326132018946251
1.0101010101010102	0.7834904951339503	0.8002924456915554	0.802908168812965	0.7987247402167739	0.48577530925781537	0.18108744616550862	0.7460236294199069	0.6845631730193789	0.06222712218779371	0.5140311674087303	0.4133944785409539	0.3196128808422363	0.4794648896226945	0.19664987858666327
1.5151515151515151	0.7787526106205777	0.8184334366641314	0.8228093131475355	0.8246364536696158	0.46581663618375996	0.15144586245871783	0.8007411321604654	0.7605500120985341	0.0599421162185067	0.5182274658496432	0.3282429942208333	0.3128221709073827	0.5049454792494755	0.18574968414057244
2.0202020202020203	0.7781302866018224	0.8308370422970498	0.8365545523817723	0.842848786806336	0.4658333463039926	0.14381373183528626	0.8277352053232817	0.8046478827197913	0.05890306065059638	0.5267404943457136	0.28337274232876336	0.31604722782586214	0.5153415118865341	0.18309465569259187
2.5252525252525255	0.7782680925221407	0.8390244457898797	0.8452298761178594	0.854528984016848	0.46940748768402774	0.14240409989773037	0.8417567603056239	0.8302413499249296	0.05851587023951166	0.5329983797369787	0.25906807083248323	0.32064026078396546	0.5203347888483254	0.18299194561584442
3.0303030303030303	0.7784729155818617	0.8441964794272662	0.8504756156302842	0.8616721936374359	0.47255239609926486	0.14260457475303248	0.8493188966462026	0.8450820502633087	0.058451922696653245	0.5369136499747511	0.24565849992133468	0.32431651707322245	0.5230781452687463	0.1835559135424286
3.5353535353535355	0.7786252391138812	0.8473526657991616	0.8535783938674537	0.8659221948823401	0.4746875290112971	0.14310981359564787	0.8534971610266158	0.8536740965964461	0.05853377102868409	0.5392364151144238	0.23817425901059658	0.32681410432434627	0.5247025685492142	0.18419253051519288
4.040404040404041	0.7787230126753025	0.8492322454269262	0.8553935986944636	0.8684086471835273	0.47600943281643937	0.14358113382921547	0.8558390040254454	0.8586390877175807	0.05866900950829493	0.5405842760597653	0.23396802954414478	0.3283889908333387	0.525691460285315	0.1847382558575887
4.545454545454546	0.7787823311680567	0.8503331497125356	0.8564509061933753	0.8698480257332679	0.4767943397385322	0.14395347505926998	0.8571620085428199	0.8615025686875579	0.058812134417369065	0.5413582617295856	0.23159443092536017	0.32934312262372956	0.5262950917097975	0.18516718064911034
5.050505050505051	0.7788173514425252	0.850970860087539	0.8570667216271987	0.8706756445252255	0.47725072250994466	0.14423279857862462	0.857912507196635	0.8631509545321125	0.05894282740672595	0.5418003211314608	0.23025183893321352	0.32990798575415087	0.5266608132701637	0.18549286078786628
5.555555555555556	0.7788377172197075	0.8513375682930125	0.857426493672807	0.87114943853208	0.47751317038546354	0.14443878047998862	0.8583390721170592	0.8640982351458437	0.059053799620954764	0.5420520732574611	0.2294913915054613	0.3302378529619625	0.5268801267206307	0.18573653329895154
6.0606060606060606	0.7788494543173233	0.8515474346190816	0.8576378522328474	0.8714199086431874	0.47766319469923146	0.14458996656558357	0.8585817100734177	0.8646417756972398	0.059144130152240064	0.5421952165995818	0.22906033432218487	0.3304289535544827	0.5270103436599273	0.18591770618412104
6.565656565656566	0.778856180606508	0.8516671664143736	0.857762988168696	0.8715740192759899	0.4777486714637921	0.14470092306077995	0.8587197442445135	0.8649532193546041	0.05921571224091224	0.5422765323163317	0.22881589143815664	0.33053918201753396	0.5270870107681007	0.18605207161627726
7.070707070707071	0.7788600215471274	0.8517353388478182	0.8578378141772478	0.8716617228492888	0.47779728404748745	0.14478247089696036	0.858798261726621	0.8651314601706507	0.05927142412690196	0.5423227054336299	0.2286772362352253	0.33060264483091917	0.527131852623317	0.18615163848662708
7.575757575757576	0.7788622096792784	0.8517741049650583	0.8578830938006562	0.8717115937302106	0.477824902527183	0.14484251016953184	0.8588429139436142	0.8652333603400649	0.05931424383264742	0.5423489115062308	0.22859857555921162	0.3306391833195777	0.5271579550589531	0.18622541081296975
8.080808080808081	0.7788634544519123	0.8517961315974655	0.8579108775997317	0.8717399364626294	0.47784058496700105	0.1448867874790517	0.8588683009377029	0.8652915627963197	0.05934686136926533	0.5423637849095102	0.22855394674001178	0.3306602528009704	0.5271731023132759	0.1862800810428313
8.585858585858587	0.7788641618592138	0.851808639740989	0.8579281932652174	0.8717560371453065	0.47784948652065035	0.1449194865869243	0.8588827306512443	0.8653247771882511	0.05937154621934502	0.5423722249009485	0.22852862677251817	0.3306724369760114	0.5271818782094968	0.18632060578887302
9.090909090909092	0.778864563668422	0.8518157409192033	0.8579391698967793	0.8717651817607347	0.47785453862955857	0.1449436629393124	0.8588909317847319	0.8653437195752587	0.05939013839729737	0.5423770143209249	0.22851426010412987	0.330679513649791	0.5271869627728963	0.1863506533561123
9.595959595959597	0.7788647919738837	0.8518197745237752	0.8579462557209809	0.871770378328181	0.47785740775242797	0.1449615559841123	0.8588955959371137	0.8653545234293232	0.05940409297317022	0.5423797339962667	0.22850610239607833	0.3306836501650529	0.5271899147144639	0.18637293997841575
10.101010101010102	0.7788649213983626	0.8518220606604273	0.8579509080074997	0.8717733248567971	0.4778590336691806	0.14497480594648218	0.8588982431655626	0.8653606698814486	0.059414538010955205	0.5423812751859162	0.22850147989632952	0.3306860814485741	0.5271916304512749	0.18638947099551043
10.606060606060607	0.77886499490954	0.851823359015381	0.8579540197068528	0.871774998935617	0.4778599569981483	0.1449846240903134	0.8588997490134876	0.8653641720212176	0.059422340707743146	0.542382150340037	0.2284988549265734	0.3306875260473829	0.5271926337493913	0.18640173588985579
11.111111111111112	0.7788650365986783	0.8518240952783341	0.8579561345727571	0.871775948591962	0.4778604805646201	0.14499190245304366	0.8589006045496307	0.8653661639386493	0.05942816102360313	0.5423826466056227	0.22849736659432274	0.3306883928287966	0.5271932234998599	0.1864108369394111
