Networkname,Timepoints,TP,TN,FP,FN,Pre,Rec,ACC,BACC,MCC
Gold_6_14_10_2018_23_19.sif,Namespace(dir='120'),1,21,3,11,0.25,0.08333333333333333,0.6111111111111112,0.4791666666666667,-0.0625
