NON $ % + - . 0 1 2 3 4 5 6
#NON	G11	G2	G8	G9	G1	G12	G10	G3	G7	G5	G13	G4
0.0	0.07633543260677855	0.0850353338386679	0.13839619895044908	0.5869183446601232	0.860971814399655	0.9663026509261331	0.3444487646638925	0.5579595834884142	0.37797286401197183	0.07353525058252075	0.07099064358617724	0.6724383069523204
0.5050505050505051	0.22381429733423883	0.5841455412619261	0.4004981272342045	0.6299874137322627	0.7772821737174226	0.48952226538124005	0.3209277334166101	0.6284444200723	0.6294065643166756	0.2650790968503645	0.4301443363228722	0.45260995892165035
1.0101010101010102	0.30652812496316867	0.6817780029715169	0.5079360582056301	0.6486884782208069	0.7276095823159442	0.37066494067548367	0.3108591428474443	0.6576755340759542	0.6853103063009685	0.32607985538296447	0.5836563501108535	0.38172194402757875
1.5151515151515151	0.35222412831357663	0.7019746818782785	0.5520461386102953	0.6569452626159553	0.7103224210267371	0.3417992766769449	0.30645701567520184	0.6698598763409089	0.6967898311426405	0.34588854411829617	0.6493837999499129	0.35919786352139116
2.0202020202020203	0.3772298686520562	0.7061835854525834	0.5701585182754162	0.6606378321440548	0.7049582815361609	0.3351305791310983	0.3044991568697283	0.6749486510756426	0.6987073803500755	0.3524841023378935	0.6775533018551356	0.3522043068094845
2.5252525252525255	0.390822636481145	0.7070619680272898	0.5775923932666144	0.6623090179991568	0.7033850994003359	0.33374391120212404	0.3036134084653947	0.6770756673930439	0.6988095344769999	0.35474439074306074	0.689634874902223	0.35010860254532505
3.0303030303030303	0.39817544685927786	0.7072453374276972	0.5806412586149909	0.6630744327483705	0.7029392575012268	0.3335281458336969	0.30320529169473787	0.6779650148793843	0.6986822246375757	0.35554310427545854	0.694819694714188	0.3495158829249809
3.5353535353535355	0.4021382487539081	0.707283618885391	0.5818905908281137	0.6634292625926922	0.7028157567044135	0.3335325205764449	0.3030135116515288	0.6783369191514255	0.6985876350018935	0.35583405978323907	0.6970460271691246	0.3493651716479378
4.040404040404041	0.40426802482422575	0.7072916120324924	0.5824020235458176	0.6635957655043567	0.7027820894797057	0.3335589358779327	0.30292151196349554	0.6784924495148561	0.6985380172473546	0.3559430909646643	0.698002524429615	0.34933543331429695
4.545454545454546	0.4054101933867838	0.7072932807555901	0.5826111625491269	0.6636748394694709	0.702773017233171	0.3335763738953911	0.3028764465335465	0.6785574943846621	0.6985148176305188	0.3559849763633805	0.6984136870637205	0.349334403616148
5.050505050505051	0.40602169895575574	0.707293629097031	0.582696583142241	0.6637128292641732	0.7027705938698988	0.33358532816549213	0.3028539186149326	0.678584696588378	0.6985045191290294	0.35600140324616897	0.698590520297021	0.349337882852546
5.555555555555556	0.40634867382107204	0.7072937020589665	0.5827314328462198	0.66373128229407	0.7027699497901112	0.3335895042215256	0.3028424405528008	0.6785960740463841	0.6985000669411371	0.35600795468718865	0.6986666196757351	0.34934067629188736
6.0606060606060606	0.40652333218070946	0.7072937169626524	0.5827456291512414	0.663740336189045	0.7027697803047694	0.33359136399217704	0.30283649173241284	0.6786008321290659	0.6984981692214574	0.35601060022824016	0.6986993825042249	0.3493423046785717
6.565656565656566	0.4066165562091678	0.7072937202105839	0.5827514042403744	0.6637448194289218	0.702769735771421	0.3335921708635445	0.3028333622262675	0.6786028221635062	0.6984973670085042	0.35601167920290017	0.6987134960941022	0.34934314314249953
7.070707070707071	0.4066662836943396	0.7072937207785539	0.5827537492929193	0.6637470574508939	0.7027697242368065	0.33359251609334495	0.3028316950735645	0.678603654344484	0.6984970293416708	0.3560121222243315	0.6987195782836633	0.34934354797252143
7.575757575757576	0.4066927958190539	0.7072937201679155	0.5827546998558101	0.663748182626192	0.7027697211372076	0.33359266291298106	0.3028307976951997	0.6786040023350202	0.6984968873077271	0.35601230501656234	0.6987222006139188	0.3493437358352492
8.080808080808081	0.4067069270851387	0.7072937212492522	0.5827550848869039	0.66374875194541	0.7027697207008815	0.33359272411587915	0.30283031052438003	0.6786041479943383	0.698496828273708	0.35601238097079435	0.6987233326589171	0.349343820673896
8.585858585858587	0.4067144561681079	0.7072937203359532	0.5827552401476442	0.6637490414192664	0.7027697199172828	0.33359275024061413	0.30283004434062466	0.6786042088512089	0.6984968032062747	0.3560124124585581	0.6987238209154796	0.3493438583377013
9.090909090909092	0.406718466700882	0.7072937209327554	0.5827553024634721	0.6637491892402706	0.7027697203780046	0.33359276109603186	0.3028298981478801	0.6786042342388772	0.6984967929002328	0.3560124254896007	0.6987240314057837	0.349343874925981
9.595959595959597	0.40672060300974555	0.7072937210142354	0.5827553274904256	0.6637492650371527	0.7027697204075949	0.3335927656157513	0.30282981750853993	0.6786042448535597	0.6984967885818495	0.3560124309409841	0.6987241223269139	0.3493438820843626
10.101010101010102	0.40672173971599485	0.707293720792721	0.5827553374891346	0.663749303979188	0.7027697202436598	0.33359276754283074	0.30282977292614033	0.6786042492824819	0.6984967867353652	0.35601243320924186	0.6987241615451644	0.3493438851557036
10.606060606060607	0.4067223456631925	0.7072937207942396	0.5827553414963877	0.663749324083773	0.7027697202503959	0.3335927683461386	0.3028297481786124	0.6786042511405869	0.6984967859717062	0.35601243415820455	0.6987241785513288	0.3493438864749216
11.111111111111112	0.4067226688484018	0.7072937208077683	0.5827553430914582	0.663749334488651	0.7027697202612858	0.3335927686795427	0.30282973440743843	0.6786042519184032	0.6984967856548144	0.35601243455536774	0.6987241859173934	0.34934388703718194
11.616161616161618	0.40672284065150177	0.7072937207933034	0.5827553436898327	0.6637493398510256	0.7027697202491057	0.33359276881407024	0.3028297267406228	0.6786042522310128	0.6984967855261363	0.356012434714905	0.6987241890076125	0.3493438872676162
12.121212121212121	0.4067229288307498	0.7072937207826603	0.5827553438762144	0.6637493425090408	0.7027697202398978	0.3335927688614457	0.30282972258727586	0.678604252341399	0.6984967854807301	0.35601243477116956	0.6987241901751342	0.349343887351486
12.626262626262626	0.406722976485386	0.7072937207917941	0.5827553439813092	0.6637493439239689	0.7027697202475467	0.33359276888644074	0.30282972025441757	0.6786042524000372	0.6984967854573745	0.3560124348010701	0.6987241907785984	0.3493438873947454
13.131313131313131	0.4067230030443288	0.7072937208129539	0.5827553440639959	0.6637493447109427	0.7027697202656779	0.3335927689036869	0.3028297189181851	0.6786042524403777	0.6984967854415898	0.3560124348216989	0.6987241911633528	0.3493438874227898
13.636363636363637	0.40672301759087653	0.7072937208251207	0.5827553441046622	0.6637493451354244	0.7027697202762643	0.33359276891241507	0.3028297181611485	0.6786042524604833	0.6984967854334029	0.35601243483199935	0.6987241913567935	0.34934388743679595
14.141414141414142	0.40672302543880484	0.7072937208168857	0.5827553441141452	0.6637493453578605	0.7027697202693043	0.3335927689152819	0.3028297177360355	0.6786042524668887	0.6984967854302632	0.3560124348352619	0.6987241914285474	0.3493438874420006
14.646464646464647	0.4067230296927022	0.7072937207980716	0.582755344116162	0.6637493454757958	0.7027697202530983	0.33359276891626516	0.30282971749647386	0.6786042524691696	0.6984967854289543	0.3560124348363985	0.6987241914580732	0.34934388744422673
15.151515151515152	0.40672303201349314	0.7072937207888246	0.5827553441195183	0.663749345539612	0.7027697202450336	0.3335927689169828	0.30282971736082	0.6786042524710275	0.6984967854283517	0.356012434837338	0.6987241914772562	0.34934388744555145
15.656565656565657	0.40672303327829656	0.7072937207983834	0.582755344122285	0.6637493455740403	0.7027697202532096	0.33359276891747025	0.30282971728406527	0.6786042524722781	0.698496785428244	0.35601243483798894	0.6987241914887516	0.3493438874462103
16.161616161616163	0.40672303399894905	0.7072937208153295	0.5827553441232907	0.6637493455932848	0.7027697202678364	0.33359276891771317	0.30282971723884117	0.6786042524727993	0.6984967854282251	0.35601243483826694	0.6987241914939702	0.34934388744650346
16.666666666666668	0.4067230347473276	0.7072937208226532	0.5827553441251062	0.6637493456135058	0.7027697202740937	0.3335927689180027	0.30282971719246005	0.6786042524735721	0.6984967854282984	0.35601243483867606	0.6987241915007939	0.3493438874468234
17.171717171717173	0.4067230352391788	0.7072937208257207	0.5827553441261286	0.6637493456266781	0.7027697202767123	0.3335927689181773	0.30282971716146856	0.6786042524740239	0.698496785428291	0.3560124348389138	0.6987241915048943	0.34934388744703126
17.67676767676768	0.4067230354745025	0.7072937208245321	0.5827553441263578	0.6637493456328013	0.7027697202756921	0.3335927689182369	0.3028297171458666	0.6786042524741547	0.6984967854282029	0.3560124348389802	0.6987241915062715	0.3493438874471271
18.181818181818183	0.4067230354532988	0.7072937208190875	0.5827553441257939	0.6637493456318757	0.7027697202710331	0.3335927689181815	0.30282971714565426	0.6786042524739645	0.6984967854280343	0.35601243483887524	0.6987241915049254	0.3493438874471108
18.68686868686869	0.4067230353359005	0.7072937208128686	0.582755344125004	0.6637493456283544	0.7027697202657132	0.33359276891808926	0.3028297171514074	0.6786042524736772	0.698496785427862	0.3560124348387191	0.6987241915027185	0.3493438874470528
19.191919191919194	0.4067230354032314	0.707293720811976	0.5827553441249819	0.6637493456300396	0.702769720264949	0.3335927689180969	0.3028297171466138	0.6786042524736857	0.6984967854278216	0.35601243483872236	0.698724191502914	0.3493438874470763
19.6969696969697	0.4067230354014236	0.7072937208108966	0.5827553441248294	0.6637493456298806	0.702769720264026	0.3335927689180809	0.30282971714619533	0.6786042524736351	0.6984967854277907	0.3560124348386947	0.6987241915025628	0.34934388744706996
20.202020202020204	0.40672303533047716	0.7072937208096305	0.5827553441245467	0.6637493456278774	0.7027697202629443	0.3335927689180412	0.30282971715015206	0.6786042524735254	0.6984967854277693	0.3560124348386362	0.6987241915016652	0.3493438874470337
20.70707070707071	0.40672303519039193	0.7072937208081777	0.5827553441241337	0.6637493456240297	0.7027697202617039	0.33359276891797773	0.30282971715848395	0.6786042524733565	0.6984967854277575	0.3560124348385468	0.6987241915002209	0.3493438874469676
21.212121212121215	0.4067230351055817	0.7072937208054425	0.5827553441236278	0.6637493456214948	0.7027697202593662	0.33359276891791223	0.302829717162559	0.6786042524731684	0.6984967854276958	0.35601243483844575	0.698724191498744	0.3493438874469166
21.71717171717172	0.40672303505077	0.707293720805661	0.5827553441235738	0.6637493456200846	0.7027697202595536	0.33359276891789913	0.3028297171662586	0.6786042524731394	0.6984967854277148	0.35601243483843104	0.6987241914984467	0.3493438874468961
22.222222222222225	0.40672303499595835	0.7072937208058794	0.5827553441235197	0.6637493456186744	0.7027697202597412	0.333592768917886	0.30282971716995816	0.6786042524731103	0.6984967854277337	0.35601243483841627	0.6987241914981493	0.3493438874468756
22.72727272727273	0.40672303494114664	0.7072937208060979	0.5827553441234657	0.6637493456172643	0.7027697202599286	0.3335927689178728	0.30282971717365775	0.6786042524730812	0.6984967854277526	0.35601243483840156	0.6987241914978521	0.34934388744685513
23.232323232323235	0.406723034886335	0.7072937208063164	0.5827553441234117	0.6637493456158541	0.7027697202601161	0.3335927689178597	0.30282971717735735	0.6786042524730522	0.6984967854277716	0.3560124348383868	0.6987241914975548	0.3493438874468347
23.73737373737374	0.4067230348761494	0.7072937208063534	0.5827553441234021	0.6637493456155933	0.7027697202601478	0.3335927689178574	0.3028297171780528	0.6786042524730469	0.698496785427775	0.3560124348383842	0.6987241914975015	0.34934388744683104
24.242424242424242	0.4067230348743779	0.7072937208063563	0.5827553441234009	0.6637493456155492	0.7027697202601503	0.33359276891785705	0.3028297171781818	0.6786042524730462	0.6984967854277754	0.3560124348383838	0.6987241914974943	0.34934388744683054
24.747474747474747	0.4067230348726063	0.7072937208063592	0.5827553441233998	0.6637493456155051	0.7027697202601528	0.3335927689178568	0.30282971717831086	0.6786042524730456	0.6984967854277758	0.35601243483838346	0.698724191497487	0.34934388744683004
25.252525252525253	0.4067230348708348	0.7072937208063621	0.5827553441233986	0.6637493456154612	0.7027697202601553	0.33359276891785644	0.3028297171784399	0.6786042524730449	0.6984967854277762	0.35601243483838313	0.6987241914974797	0.34934388744682954
25.757575757575758	0.4067230348690632	0.707293720806365	0.5827553441233974	0.6637493456154171	0.7027697202601578	0.33359276891785616	0.30282971717856894	0.6786042524730442	0.6984967854277766	0.3560124348383828	0.6987241914974723	0.34934388744682904
26.262626262626263	0.4067230348672916	0.7072937208063679	0.5827553441233962	0.663749345615373	0.7027697202601603	0.3335927689178559	0.302829717178698	0.6786042524730436	0.6984967854277769	0.3560124348383824	0.698724191497465	0.34934388744682854
26.767676767676768	0.4067230348655201	0.7072937208063709	0.582755344123395	0.663749345615329	0.7027697202601627	0.33359276891785555	0.302829717178827	0.6786042524730428	0.6984967854277774	0.3560124348383821	0.6987241914974577	0.3493438874468281
27.272727272727273	0.4067230348637485	0.7072937208063738	0.5827553441233938	0.663749345615285	0.7027697202601653	0.3335927689178553	0.30282971717895607	0.6786042524730421	0.6984967854277777	0.35601243483838174	0.6987241914974505	0.3493438874468276
27.77777777777778	0.406723034861977	0.7072937208063766	0.5827553441233927	0.6637493456152409	0.7027697202601677	0.33359276891785494	0.30282971717908513	0.6786042524730415	0.6984967854277782	0.35601243483838135	0.6987241914974431	0.3493438874468271
28.282828282828284	0.4067230348602054	0.7072937208063795	0.5827553441233915	0.6637493456151968	0.7027697202601701	0.33359276891785467	0.30282971717921414	0.6786042524730408	0.6984967854277785	0.356012434838381	0.6987241914974358	0.3493438874468266
28.78787878787879	0.40672303485843386	0.7072937208063824	0.5827553441233903	0.6637493456151528	0.7027697202601727	0.33359276891785433	0.3028297171793432	0.6786042524730401	0.6984967854277788	0.3560124348383807	0.6987241914974285	0.3493438874468261
29.292929292929294	0.4067230348566623	0.7072937208063853	0.5827553441233891	0.6637493456151088	0.7027697202601751	0.33359276891785405	0.3028297171794722	0.6786042524730395	0.6984967854277793	0.35601243483838035	0.6987241914974212	0.3493438874468256
29.7979797979798	0.40672303485489075	0.7072937208063882	0.5827553441233879	0.6637493456150647	0.7027697202601777	0.3335927689178537	0.3028297171796013	0.6786042524730387	0.6984967854277796	0.35601243483837997	0.6987241914974139	0.3493438874468251
30.303030303030305	0.40672303485311917	0.7072937208063911	0.5827553441233867	0.6637493456150206	0.7027697202601801	0.33359276891785344	0.30282971717973034	0.678604252473038	0.69849678542778	0.35601243483837963	0.6987241914974066	0.3493438874468246
30.80808080808081	0.40672303485134764	0.7072937208063941	0.5827553441233856	0.6637493456149766	0.7027697202601826	0.3335927689178531	0.30282971717985935	0.6786042524730374	0.6984967854277804	0.3560124348383793	0.6987241914973993	0.34934388744682415
31.313131313131315	0.40672303484957606	0.707293720806397	0.5827553441233844	0.6637493456149326	0.7027697202601851	0.33359276891785283	0.3028297171799884	0.6786042524730367	0.6984967854277808	0.35601243483837897	0.698724191497392	0.34934388744682365
31.81818181818182	0.40672303484780453	0.7072937208063999	0.5827553441233831	0.6637493456148885	0.7027697202601876	0.3335927689178525	0.3028297171801175	0.678604252473036	0.6984967854277812	0.3560124348383786	0.6987241914973846	0.34934388744682315
32.323232323232325	0.40672303484603295	0.7072937208064027	0.5827553441233819	0.6637493456148444	0.7027697202601901	0.3335927689178522	0.3028297171802465	0.6786042524730354	0.6984967854277816	0.35601243483837824	0.6987241914973773	0.34934388744682265
32.82828282828283	0.4067230348442614	0.7072937208064056	0.5827553441233808	0.6637493456148005	0.7027697202601926	0.3335927689178519	0.30282971718037555	0.6786042524730346	0.6984967854277819	0.3560124348383779	0.6987241914973701	0.34934388744682215
33.333333333333336	0.40672303484248984	0.7072937208064085	0.5827553441233796	0.6637493456147564	0.702769720260195	0.3335927689178516	0.30282971718050455	0.6786042524730339	0.6984967854277824	0.3560124348383775	0.6987241914973628	0.34934388744682165
33.83838383838384	0.4067230348407183	0.7072937208064114	0.5827553441233784	0.6637493456147123	0.7027697202601976	0.33359276891785133	0.3028297171806336	0.6786042524730332	0.6984967854277827	0.3560124348383772	0.6987241914973554	0.34934388744682116
34.343434343434346	0.40672303483894673	0.7072937208064143	0.5827553441233773	0.6637493456146683	0.7027697202602	0.333592768917851	0.3028297171807627	0.6786042524730326	0.698496785427783	0.35601243483837686	0.6987241914973481	0.34934388744682066
34.84848484848485	0.4067230348371752	0.7072937208064172	0.582755344123376	0.6637493456146243	0.7027697202602026	0.3335927689178507	0.3028297171808917	0.6786042524730319	0.6984967854277835	0.3560124348383765	0.6987241914973408	0.3493438874468202
35.35353535353536	0.4067230348354036	0.7072937208064202	0.5827553441233748	0.6637493456145802	0.702769720260205	0.3335927689178504	0.30282971718102075	0.6786042524730312	0.6984967854277838	0.35601243483837614	0.6987241914973336	0.3493438874468197
35.85858585858586	0.4067230348336321	0.707293720806423	0.5827553441233737	0.6637493456145361	0.7027697202602075	0.3335927689178501	0.3028297171811498	0.6786042524730305	0.6984967854277843	0.3560124348383758	0.6987241914973262	0.3493438874468192
36.36363636363637	0.4067230348318605	0.7072937208064259	0.5827553441233725	0.6637493456144921	0.70276972026021	0.3335927689178498	0.3028297171812788	0.6786042524730298	0.6984967854277846	0.35601243483837547	0.6987241914973189	0.3493438874468187
36.86868686868687	0.406723034830089	0.7072937208064288	0.5827553441233713	0.6637493456144481	0.7027697202602124	0.3335927689178495	0.3028297171814079	0.6786042524730291	0.698496785427785	0.3560124348383751	0.6987241914973116	0.3493438874468182
37.37373737373738	0.4067230348283174	0.7072937208064317	0.5827553441233702	0.663749345614404	0.7027697202602149	0.33359276891784917	0.30282971718153695	0.6786042524730285	0.6984967854277854	0.35601243483837475	0.6987241914973042	0.3493438874468177
37.87878787878788	0.40672303482654587	0.7072937208064346	0.5827553441233689	0.6637493456143599	0.7027697202602174	0.3335927689178489	0.30282971718166596	0.6786042524730278	0.6984967854277858	0.3560124348383744	0.6987241914972969	0.3493438874468172
38.38383838383839	0.4067230348247743	0.7072937208064375	0.5827553441233677	0.6637493456143159	0.7027697202602199	0.33359276891784856	0.302829717181795	0.6786042524730271	0.6984967854277861	0.3560124348383741	0.6987241914972897	0.3493438874468167
38.88888888888889	0.40672303482300276	0.7072937208064404	0.5827553441233666	0.6637493456142719	0.7027697202602224	0.3335927689178483	0.30282971718192403	0.6786042524730264	0.6984967854277866	0.3560124348383737	0.6987241914972824	0.34934388744681627
39.3939393939394	0.4067230348212312	0.7072937208064434	0.5827553441233654	0.6637493456142278	0.7027697202602249	0.33359276891784795	0.3028297171820531	0.6786042524730257	0.6984967854277869	0.35601243483837336	0.698724191497275	0.34934388744681577
39.8989898989899	0.40672303481945965	0.7072937208064463	0.5827553441233642	0.6637493456141838	0.7027697202602273	0.33359276891784767	0.30282971718218216	0.678604252473025	0.6984967854277873	0.356012434838373	0.6987241914972677	0.34934388744681527
40.40404040404041	0.40672303481768807	0.7072937208064491	0.582755344123363	0.6637493456141397	0.7027697202602299	0.3335927689178474	0.30282971718231116	0.6786042524730244	0.6984967854277877	0.3560124348383727	0.6987241914972604	0.34934388744681477
40.909090909090914	0.40672303481591654	0.707293720806452	0.5827553441233618	0.6637493456140957	0.7027697202602323	0.33359276891784706	0.30282971718244023	0.6786042524730237	0.698496785427788	0.3560124348383723	0.6987241914972532	0.34934388744681427
41.41414141414142	0.40672303481414496	0.7072937208064549	0.5827553441233606	0.6637493456140516	0.7027697202602349	0.3335927689178468	0.3028297171825693	0.678604252473023	0.6984967854277885	0.35601243483837197	0.6987241914972459	0.3493438874468138
41.919191919191924	0.40672303481237343	0.7072937208064578	0.5827553441233595	0.6637493456140076	0.7027697202602373	0.33359276891784645	0.3028297171826983	0.6786042524730224	0.6984967854277888	0.35601243483837164	0.6987241914972385	0.3493438874468133
42.42424242424243	0.40672303481060185	0.7072937208064607	0.5827553441233583	0.6637493456139635	0.7027697202602398	0.33359276891784617	0.30282971718282736	0.6786042524730216	0.6984967854277893	0.35601243483837125	0.6987241914972312	0.3493438874468128
42.929292929292934	0.4067230348088303	0.7072937208064636	0.582755344123357	0.6637493456139195	0.7027697202602423	0.33359276891784584	0.30282971718295637	0.6786042524730209	0.6984967854277896	0.3560124348383709	0.6987241914972239	0.34934388744681233
43.43434343434344	0.40672303480705874	0.7072937208064666	0.582755344123356	0.6637493456138754	0.7027697202602448	0.33359276891784556	0.30282971718308543	0.6786042524730203	0.69849678542779	0.3560124348383706	0.6987241914972165	0.34934388744681183
43.939393939393945	0.4067230348052872	0.7072937208064695	0.5827553441233547	0.6637493456138314	0.7027697202602472	0.33359276891784523	0.3028297171832145	0.6786042524730196	0.6984967854277904	0.35601243483837025	0.6987241914972093	0.34934388744681133
44.44444444444445	0.4067230348035156	0.7072937208064723	0.5827553441233535	0.6637493456137874	0.7027697202602498	0.33359276891784495	0.3028297171833435	0.6786042524730189	0.6984967854277908	0.35601243483836986	0.698724191497202	0.34934388744681083
44.949494949494955	0.4067230348017441	0.7072937208064752	0.5827553441233523	0.6637493456137433	0.7027697202602522	0.3335927689178446	0.30282971718347257	0.6786042524730183	0.6984967854277911	0.35601243483836953	0.6987241914971947	0.34934388744681033
45.45454545454546	0.4067230347999725	0.7072937208064781	0.5827553441233512	0.6637493456136992	0.7027697202602547	0.33359276891784434	0.30282971718360163	0.6786042524730175	0.6984967854277915	0.3560124348383692	0.6987241914971873	0.34934388744680983
45.959595959595966	0.406723034798201	0.707293720806481	0.58275534412335	0.6637493456136552	0.7027697202602572	0.333592768917844	0.30282971718373064	0.6786042524730168	0.6984967854277919	0.35601243483836886	0.69872419149718	0.34934388744680933
46.46464646464647	0.4067230347964294	0.7072937208064839	0.5827553441233487	0.6637493456136112	0.7027697202602596	0.33359276891784373	0.3028297171838597	0.6786042524730161	0.6984967854277923	0.3560124348383685	0.6987241914971728	0.3493438874468089
46.969696969696976	0.4067230347946579	0.7072937208064868	0.5827553441233476	0.6637493456135671	0.7027697202602622	0.3335927689178434	0.30282971718398877	0.6786042524730155	0.6984967854277927	0.35601243483836814	0.6987241914971655	0.3493438874468084
47.47474747474748	0.4067230347935125	0.7072937208064887	0.5827553441233468	0.6637493456135386	0.7027697202602639	0.33359276891784323	0.30282971718407226	0.678604252473015	0.6984967854277929	0.3560124348383679	0.6987241914971607	0.34934388744680805
47.979797979797986	0.40672303479345523	0.7072937208064887	0.5827553441233468	0.6637493456135372	0.7027697202602639	0.33359276891784323	0.30282971718407675	0.6786042524730149	0.6984967854277929	0.3560124348383679	0.6987241914971605	0.34934388744680805
48.484848484848484	0.406723034793398	0.7072937208064888	0.5827553441233468	0.6637493456135358	0.7027697202602639	0.33359276891784323	0.30282971718408125	0.6786042524730149	0.6984967854277929	0.3560124348383679	0.6987241914971604	0.349343887446808
48.98989898989899	0.40672303479334077	0.7072937208064888	0.5827553441233467	0.6637493456135345	0.702769720260264	0.33359276891784323	0.30282971718408574	0.6786042524730149	0.6984967854277929	0.3560124348383679	0.6987241914971601	0.349343887446808
49.494949494949495	0.4067230347932835	0.7072937208064888	0.5827553441233467	0.663749345613533	0.702769720260264	0.33359276891784323	0.30282971718409024	0.6786042524730149	0.6984967854277929	0.3560124348383679	0.69872419149716	0.349343887446808
50.0	0.40672303479322625	0.7072937208064889	0.5827553441233467	0.6637493456135317	0.702769720260264	0.33359276891784323	0.30282971718409474	0.6786042524730149	0.6984967854277929	0.35601243483836786	0.6987241914971598	0.349343887446808
